run_id,start_seconds,end_seconds
wide-researcher-1785987439-5c4c97f95086,1.844,19.664
deep-researcher-1785987439-e198959a1bc0,1.853,19.681
reviewer-1785987439-2b50eab9468b,1.861,45.677
data-analyst-1785987439-2267b0f4a55b,1.885,39.660
wide-researcher-1785987439-7789b5bd9d9d,1.898,19.768
deep-researcher-1785987439-6ad64c7e97d3,1.907,19.807
reviewer-1785987439-bc7f3d667712,1.922,36.667
data-analyst-1785987439-d8dd76861987,1.947,39.676
wide-researcher-1785987439-b37da8a130c9,1.956,47.263
deep-researcher-1785987439-18047f87a30b,1.966,19.947
reviewer-1785987439-e04213b7c3db,1.976,45.759
data-analyst-1785987439-08fa4c07e427,2.000,39.752
wide-researcher-1785987439-3de78ea0c286,2.010,23.905
deep-researcher-1785987439-7f92055e0582,2.020,30.711
reviewer-1785987439-6754575cf434,2.031,45.863
data-analyst-1785987439-f34a5cdf09da,2.058,39.848
wide-researcher-1785987439-8c523f7df53b,2.066,47.340
deep-researcher-1785987439-036e6888fbf1,2.076,20.094
reviewer-1785987439-38d2a5b5f616,2.085,45.903
data-analyst-1785987439-6249f15cf632,2.108,39.831
wide-researcher-1785987439-a1a7a072269e,2.116,47.379
deep-researcher-1785987439-b04da2e72302,2.125,30.851
reviewer-1785987439-bc8581338e5b,2.135,36.868
data-analyst-1785987439-831340d63e1e,2.159,35.394
wide-researcher-1785987439-b7cd141aff1d,2.167,20.323
deep-researcher-1785987439-a348989a5423,2.176,65.560
reviewer-1785987439-32fa01a92005,2.186,36.969
data-analyst-1785987439-3b58e5357e76,2.211,35.450
wide-researcher-1785987439-35f902f1157b,2.220,20.339
deep-researcher-1785987439-d719367966a4,2.229,24.180
reviewer-1785987439-236d66541206,2.238,36.949
data-analyst-1785987439-bf148bc438fc,2.258,40.040
wide-researcher-1785987439-205b23fb5e7a,2.266,47.521
deep-researcher-1785987440-797fc95af2a4,2.276,74.762
reviewer-1785987440-9c30b14288af,2.284,46.052
data-analyst-1785987440-88e9e00ee5cd,2.307,35.516
wide-researcher-1785987440-552195be9222,2.316,20.527
deep-researcher-1785987440-49622a3c814f,2.325,74.785
reviewer-1785987440-a07db1d65db4,2.335,46.150
data-analyst-1785987440-80bcfef0dd9e,2.358,35.575
wide-researcher-1785987440-93aa5849921f,2.366,53.692
deep-researcher-1785987440-32ce1c0a1c5a,2.376,20.555
reviewer-1785987440-be1c3dfc3e20,2.385,46.191
data-analyst-1785987440-3670e3ab370c,2.406,40.148
wide-researcher-1785987440-2691bbf8f9ca,2.418,24.371
deep-researcher-1785987440-ad0737fa88d9,2.428,20.659
reviewer-1785987440-2209a0ba998d,2.437,46.256
data-analyst-1785987440-d2af4a92a59e,2.460,40.226
wide-researcher-1785987440-1a7756525847,2.469,20.691
deep-researcher-1785987440-7762cf5a8d6b,2.478,74.932
reviewer-1785987440-f01f474325fe,2.487,37.212
data-analyst-1785987440-e12f2b52efb8,2.511,35.736
wide-researcher-1785987440-926edc3307f2,2.525,59.873
