elapsed_seconds,timestamp,cpu_percent,rss_mb,pss_mb,uss_mb,lazy_free_mb,live_mb,active_runs
0.020,2026-08-05T20:35:32,0.00,18.750,,,0.000,8.438,0
0.577,2026-08-05T20:35:32,0.00,18.750,,,0.000,8.438,0
1.132,2026-08-05T20:35:33,0.00,18.750,,,0.000,8.438,0
1.690,2026-08-05T20:35:33,0.00,18.750,,,0.000,8.438,0
2.249,2026-08-05T20:35:34,0.54,36.781,,,0.062,22.938,10
2.806,2026-08-05T20:35:34,0.00,36.781,,,0.062,22.938,10
3.335,2026-08-05T20:35:35,0.00,36.781,,,0.062,22.938,10
3.891,2026-08-05T20:35:35,0.34,41.562,,,0.781,25.219,10
4.447,2026-08-05T20:35:36,0.00,41.562,,,0.781,25.219,10
4.993,2026-08-05T20:35:37,0.19,42.828,,,1.156,25.844,10
5.553,2026-08-05T20:35:37,0.07,42.812,,,1.156,25.844,10
6.108,2026-08-05T20:35:38,0.00,42.812,,,1.156,25.844,10
6.667,2026-08-05T20:35:38,0.23,44.000,,,0.859,27.141,10
7.227,2026-08-05T20:35:39,0.00,44.000,,,0.859,27.141,10
7.779,2026-08-05T20:35:39,0.00,44.000,,,0.859,27.141,10
8.322,2026-08-05T20:35:40,0.47,44.625,,,0.922,28.078,10
8.882,2026-08-05T20:35:40,0.00,44.625,,,0.922,28.078,10
9.433,2026-08-05T20:35:41,0.00,44.625,,,0.859,28.141,10
10.014,2026-08-05T20:35:42,0.29,44.953,,,0.766,28.234,10
10.551,2026-08-05T20:35:42,0.00,44.953,,,0.766,28.234,10
11.096,2026-08-05T20:35:43,0.56,45.312,,,0.734,29.266,10
11.662,2026-08-05T20:35:43,0.06,45.344,,,0.734,29.266,10
12.228,2026-08-05T20:35:44,0.00,45.344,,,0.734,29.266,10
12.783,2026-08-05T20:35:44,0.56,45.562,,,0.734,29.266,10
13.363,2026-08-05T20:35:45,0.00,45.562,,,0.734,29.266,10
13.930,2026-08-05T20:35:45,0.00,45.562,,,0.812,29.188,10
14.507,2026-08-05T20:35:46,0.21,45.859,,,0.734,29.266,10
15.067,2026-08-05T20:35:47,0.00,45.859,,,0.734,29.266,10
15.619,2026-08-05T20:35:47,0.49,47.125,,,0.406,31.594,13
16.161,2026-08-05T20:35:48,0.08,47.125,,,0.406,31.594,13
16.730,2026-08-05T20:35:48,0.00,47.125,,,0.406,31.594,13
17.290,2026-08-05T20:35:49,0.72,48.172,,,0.766,32.234,13
17.843,2026-08-05T20:35:49,0.00,48.172,,,0.766,32.234,13
18.408,2026-08-05T20:35:50,0.00,48.172,,,0.766,32.234,13
18.965,2026-08-05T20:35:51,0.54,48.828,,,0.891,32.109,7
19.526,2026-08-05T20:35:51,0.00,48.828,,,0.891,32.109,7
20.076,2026-08-05T20:35:52,0.26,49.297,,,0.938,33.062,7
20.642,2026-08-05T20:35:52,0.11,49.328,,,0.938,33.062,7
21.184,2026-08-05T20:35:53,0.00,49.328,,,0.938,33.062,7
21.742,2026-08-05T20:35:53,0.57,49.703,,,1.109,32.891,7
22.297,2026-08-05T20:35:54,0.00,49.703,,,1.109,32.891,7
22.855,2026-08-05T20:35:54,0.00,49.703,,,1.109,32.891,7
23.410,2026-08-05T20:35:55,0.46,49.812,,,1.109,32.891,6
23.952,2026-08-05T20:35:56,0.00,49.812,,,1.109,32.891,6
24.507,2026-08-05T20:35:56,0.00,49.812,,,1.156,32.844,6
25.058,2026-08-05T20:35:57,0.15,50.047,,,1.219,32.781,6
25.614,2026-08-05T20:35:57,0.00,50.047,,,1.219,32.781,6
