run_id,start_seconds,end_seconds
deep-researcher-1785987713-9bc27f1db8c5,1.838,125.452
wide-researcher-1785987713-0507bf75d4af,1.848,34.224
reviewer-1785987713-18ad1ca2e99c,1.923,232.888
data-analyst-1785987713-d10aa190fc8d,1.948,294.425
deep-researcher-1785987713-64d2f2099354,1.956,35.254
wide-researcher-1785987713-6e1e8d9b101c,1.964,142.962
reviewer-1785987713-3f9caeefee31,1.972,84.943
data-analyst-1785987713-1a870b8200e3,1.996,298.914
deep-researcher-1785987713-eb7a3bbdd319,2.004,64.780
wide-researcher-1785987713-5fd7a788b12b,2.012,37.793
reviewer-1785987713-88a3bc21569c,2.020,518.599
data-analyst-1785987713-264bca930b32,2.044,290.678
deep-researcher-1785987713-e2c10785f1b1,2.052,401.788
wide-researcher-1785987713-e3fc9d095db0,2.061,36.687
reviewer-1785987713-61666b0d9d7b,2.070,300.671
data-analyst-1785987713-4f4fcf367ab4,2.095,298.853
deep-researcher-1785987713-d945416261fa,2.101,34.299
wide-researcher-1785987713-33ce9963dade,2.115,36.604
reviewer-1785987713-8a3a4d063380,2.124,334.198
data-analyst-1785987713-efa83707a45a,2.142,291.112
deep-researcher-1785987713-46edec5963d0,2.151,65.696
wide-researcher-1785987713-3bfc8cf86bda,2.161,475.005
reviewer-1785987713-bb50fceee387,2.169,199.013
data-analyst-1785987713-4e4e617f1020,2.186,453.976
deep-researcher-1785987713-0bf8e8df98e3,2.197,105.203
wide-researcher-1785987713-8058c6df3fa4,2.206,34.404
reviewer-1785987713-de56fd4f956f,2.215,304.815
data-analyst-1785987713-a502d33d2388,2.237,292.392
deep-researcher-1785987713-d9746b219de5,2.245,312.398
wide-researcher-1785987713-bd25f07a1953,2.253,309.489
reviewer-1785987713-693db27317b2,2.262,425.348
data-analyst-1785987713-a01bc119d9b2,2.287,205.918
deep-researcher-1785987713-35b0897df1f3,2.297,445.515
wide-researcher-1785987713-22ea58ca41e2,2.306,34.729
reviewer-1785987713-65e9de7fc411,2.316,320.230
data-analyst-1785987713-46ffffbcd53c,2.341,120.043
deep-researcher-1785987713-c0b091bb99c7,2.351,44.974
wide-researcher-1785987713-4d515edccbf3,2.361,66.064
reviewer-1785987713-4444a5baafa2,2.371,292.665
data-analyst-1785987713-2cf92f5ab4fd,2.396,290.102
deep-researcher-1785987713-627496740394,2.406,135.629
