elapsed_seconds,timestamp,cpu_percent,rss_mb,pss_mb,uss_mb,lazy_free_mb,live_mb,active_runs
0.021,2026-08-05T20:41:51,0.00,18.859,,,0.000,8.548,0
1.077,2026-08-05T20:41:52,0.00,18.859,,,0.000,8.548,0
2.117,2026-08-05T20:41:53,0.35,42.406,,,0.094,31.906,17
3.165,2026-08-05T20:41:54,1.52,147.844,,,0.172,135.828,96
4.216,2026-08-05T20:41:55,1.84,233.672,,,1.438,219.562,174
5.266,2026-08-05T20:41:56,2.08,310.547,,,0.156,297.844,253
6.316,2026-08-05T20:41:57,2.35,383.969,,,0.062,372.938,331
7.363,2026-08-05T20:41:58,2.65,457.281,,,0.547,443.453,412
8.420,2026-08-05T20:41:59,3.01,490.578,,,1.609,475.391,490
9.465,2026-08-05T20:42:00,3.10,518.297,,,0.594,504.406,568
10.522,2026-08-05T20:42:01,3.66,543.812,,,1.312,527.688,645
11.580,2026-08-05T20:42:02,4.03,564.422,,,1.422,548.578,726
12.632,2026-08-05T20:42:03,4.39,581.609,,,0.328,567.672,799
13.688,2026-08-05T20:42:04,4.88,598.047,,,1.125,582.875,868
14.745,2026-08-05T20:42:05,5.34,615.359,,,0.406,601.594,939
15.792,2026-08-05T20:42:06,6.36,631.812,,,0.688,617.312,1009
16.850,2026-08-05T20:42:08,7.41,645.172,,,2.094,627.906,1078
17.906,2026-08-05T20:42:09,9.64,657.484,,,1.484,641.516,1140
18.953,2026-08-05T20:42:10,9.82,668.641,,,3.047,649.953,1205
20.004,2026-08-05T20:42:11,11.01,680.156,,,3.172,660.828,1266
21.056,2026-08-05T20:42:12,12.01,694.156,,,4.297,672.703,1328
22.121,2026-08-05T20:42:13,12.83,706.156,,,2.484,688.516,1387
23.181,2026-08-05T20:42:14,14.89,717.703,,,1.672,701.328,1447
24.239,2026-08-05T20:42:15,16.02,730.344,,,2.500,712.500,1497
25.299,2026-08-05T20:42:16,16.06,743.281,,,2.859,724.141,1553
26.365,2026-08-05T20:42:17,17.14,753.984,,,0.344,740.656,1604
27.424,2026-08-05T20:42:18,17.64,768.078,,,0.422,754.578,1657
28.488,2026-08-05T20:42:19,19.39,777.484,,,0.250,763.750,1704
29.553,2026-08-05T20:42:20,19.31,789.141,,,0.125,775.875,1753
30.617,2026-08-05T20:42:21,20.07,799.750,,,0.141,786.859,1800
31.682,2026-08-05T20:42:22,20.04,812.281,,,3.094,792.906,1847
32.748,2026-08-05T20:42:23,20.17,820.969,,,2.500,802.500,1891
33.806,2026-08-05T20:42:24,22.01,830.516,,,6.422,804.578,1922
34.867,2026-08-05T20:42:26,22.62,839.375,,,8.812,808.188,1947
35.948,2026-08-05T20:42:27,22.23,847.859,,,9.031,816.969,1976
37.011,2026-08-05T20:42:28,21.42,856.719,,,10.000,823.000,2013
38.075,2026-08-05T20:42:29,21.41,865.391,,,14.000,824.000,2050
39.141,2026-08-05T20:42:30,24.07,875.438,,,17.000,829.000,2084
40.217,2026-08-05T20:42:31,20.29,883.297,,,15.000,840.000,2129
41.289,2026-08-05T20:42:32,22.74,890.938,,,15.000,848.000,2172
42.363,2026-08-05T20:42:33,23.69,899.000,,,14.000,858.000,2213
43.440,2026-08-05T20:42:34,24.75,908.156,,,16.000,863.000,2254
44.505,2026-08-05T20:42:35,26.44,917.547,,,10.000,884.000,2296
45.577,2026-08-05T20:42:36,25.66,925.406,,,5.578,901.422,2331
46.656,2026-08-05T20:42:37,25.91,933.312,,,2.656,915.344,2367
47.731,2026-08-05T20:42:38,28.98,942.453,,,2.484,924.516,2396
48.804,2026-08-05T20:42:39,26.45,950.250,,,1.859,933.141,2440
49.871,2026-08-05T20:42:41,27.34,959.938,,,2.297,941.703,2474
50.943,2026-08-05T20:42:42,25.76,968.344,,,1.266,952.734,2513
52.018,2026-08-05T20:42:43,25.43,976.312,,,0.906,962.094,2552
53.088,2026-08-05T20:42:44,28.46,988.125,,,1.281,972.719,2594
54.166,2026-08-05T20:42:45,28.58,997.844,,,1.656,981.344,2631
55.240,2026-08-05T20:42:46,30.85,1009.391,,,1.844,992.156,2659
56.317,2026-08-05T20:42:47,29.40,1015.859,,,2.984,997.016,2694
57.391,2026-08-05T20:42:48,29.34,1023.500,,,2.938,1005.062,2733
58.460,2026-08-05T20:42:49,28.31,1032.234,,,2.031,1014.969,2768
59.531,2026-08-05T20:42:50,29.38,1041.891,,,2.938,1023.062,2804
60.621,2026-08-05T20:42:51,27.42,1051.844,,,2.562,1033.438,2843
61.692,2026-08-05T20:42:52,28.58,1060.078,,,2.594,1041.406,2881
62.773,2026-08-05T20:42:53,29.41,1066.734,,,1.562,1050.438,2912
63.852,2026-08-05T20:42:55,30.59,1075.781,,,0.969,1061.031,2943
64.925,2026-08-05T20:42:56,29.02,1083.672,,,2.969,1065.031,2959
66.008,2026-08-05T20:42:57,30.15,1088.625,,,4.062,1067.938,2971
67.084,2026-08-05T20:42:58,30.95,1093.078,,,5.547,1068.453,2991
68.170,2026-08-05T20:42:59,28.94,1101.406,,,4.781,1079.219,3017
69.249,2026-08-05T20:43:00,30.01,1106.453,,,5.188,1082.812,3050
70.327,2026-08-05T20:43:01,30.27,1112.703,,,8.953,1082.047,3071
71.419,2026-08-05T20:43:02,33.04,1116.547,,,11.000,1082.000,3093
72.498,2026-08-05T20:43:03,32.06,1123.359,,,10.000,1091.000,3118
73.577,2026-08-05T20:43:04,33.26,1129.078,,,13.000,1090.000,3143
74.666,2026-08-05T20:43:05,33.72,1134.750,,,13.000,1096.000,3163
75.742,2026-08-05T20:43:06,30.29,1139.859,,,12.000,1103.000,3198
76.825,2026-08-05T20:43:07,30.73,1144.500,,,9.594,1112.406,3229
77.903,2026-08-05T20:43:09,33.90,1149.141,,,6.656,1122.344,3250
