txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-1235440,2023-09-01,ACC-1023,payment,933.56,17.94,915.62
TXN-1989856,2023-09-01,ACC-1080,payment,109.81,3.48,106.33
TXN-2278249,2023-09-01,ACC-1106,payment,667.80,16.28,651.52
TXN-2321624,2023-09-01,ACC-1124,transfer,2682.38,16.19,2666.19
TXN-3093770,2023-09-01,ACC-1041,refund,115.13,0.25,114.88
TXN-3952089,2023-09-01,ACC-1027,transfer,1921.49,15.47,1906.02
TXN-4302681,2023-09-01,ACC-1091,payment,1807.68,52.72,1754.96
TXN-6326544,2023-09-01,ACC-1117,payment,1734.61,50.60,1684.01
TXN-7114964,2023-09-01,ACC-1049,refund,255.75,0.25,255.50
TXN-7204021,2023-09-01,ACC-1047,payment,737.60,14.21,723.39
TXN-7271262,2023-09-01,ACC-1073,transfer,4898.52,39.29,4859.23
TXN-7494869,2023-09-01,ACC-1021,payment,2226.67,64.87,2161.80
TXN-8039808,2023-09-01,ACC-1097,payment,1006.17,29.48,976.69
TXN-8287715,2023-09-01,ACC-1048,payment,1451.83,35.09,1416.74
TXN-8511882,2023-09-01,ACC-1049,payment,473.43,14.03,459.40
TXN-8915433,2023-09-01,ACC-1085,transfer,2978.68,11.96,2966.72
TXN-9011727,2023-09-01,ACC-1106,payment,1631.32,39.40,1591.92
TXN-9067960,2023-09-01,ACC-1022,payment,1845.72,53.83,1791.89
TXN-9694186,2023-09-01,ACC-1017,payment,261.38,7.88,253.50
TXN-1017086,2023-09-02,ACC-1008,payment,2367.47,45.18,2322.29
TXN-1119211,2023-09-02,ACC-1064,payment,945.94,27.73,918.21
TXN-1278871,2023-09-02,ACC-1008,payment,2117.52,40.43,2077.09
TXN-1669136,2023-09-02,ACC-1039,transfer,3423.38,27.49,3395.89
TXN-3168107,2023-09-02,ACC-1051,payment,14.25,0.47,13.78
TXN-3258479,2023-09-02,ACC-1083,payment,1101.92,21.14,1080.78
TXN-3904313,2023-09-02,ACC-1026,payment,390.42,11.62,378.80
TXN-3938789,2023-09-02,ACC-1021,payment,580.47,17.13,563.34
TXN-4033795,2023-09-02,ACC-1087,payment,1869.48,54.51,1814.97
TXN-5037519,2023-09-02,ACC-1112,payment,1165.83,34.11,1131.72
TXN-5162340,2023-09-02,ACC-1109,payment,2229.98,64.97,2165.01
TXN-5786704,2023-09-02,ACC-1045,refund,258.97,0.25,258.72
TXN-6042681,2023-09-02,ACC-1074,payment,1147.10,27.78,1119.32
TXN-6296240,2023-09-02,ACC-1100,payment,1895.79,55.28,1840.51
TXN-6911401,2023-09-02,ACC-1043,transfer,4342.62,26.16,4316.46
TXN-6947419,2023-09-02,ACC-1020,payment,1404.50,41.03,1363.47
TXN-7274299,2023-09-02,ACC-1081,transfer,273.89,2.29,271.60
TXN-7625202,2023-09-02,ACC-1076,transfer,1829.22,11.08,1818.14
TXN-7700559,2023-09-02,ACC-1071,payment,1541.03,44.99,1496.04
TXN-8473881,2023-09-02,ACC-1054,transfer,64.29,0.49,63.80
TXN-8510659,2023-09-02,ACC-1022,payment,1033.77,30.28,1003.49
TXN-8840267,2023-09-02,ACC-1087,payment,486.19,14.40,471.79
TXN-9291129,2023-09-02,ACC-1090,payment,1226.48,29.69,1196.79
TXN-9506935,2023-09-02,ACC-1037,payment,2431.00,70.80,2360.20
TXN-1051848,2023-09-03,ACC-1076,refund,224.25,0.25,224.00
TXN-1176636,2023-09-03,ACC-1102,transfer,448.03,3.68,444.35
TXN-1566872,2023-09-03,ACC-1048,transfer,2263.32,13.68,2249.64
TXN-1707173,2023-09-03,ACC-1045,transfer,2585.31,15.61,2569.70
TXN-1759262,2023-09-03,ACC-1088,payment,19.32,0.86,18.46
TXN-2109728,2023-09-03,ACC-1046,payment,246.88,7.46,239.42
TXN-2776972,2023-09-03,ACC-1120,payment,2483.38,59.85,2423.53
TXN-4220135,2023-09-03,ACC-1034,payment,452.69,13.43,439.26
TXN-4319999,2023-09-03,ACC-1028,refund,286.98,0.25,286.73
TXN-5463490,2023-09-03,ACC-1056,refund,362.86,0.25,362.61
TXN-5511591,2023-09-03,ACC-1116,payment,425.32,12.63,412.69
TXN-5980559,2023-09-03,ACC-1054,payment,104.10,2.75,101.35
TXN-6534738,2023-09-03,ACC-1084,payment,413.08,12.28,400.80
TXN-7335948,2023-09-03,ACC-1002,payment,2420.57,70.50,2350.07
TXN-7459332,2023-09-03,ACC-1045,payment,302.92,7.52,295.40
TXN-7825658,2023-09-03,ACC-1111,payment,16.98,0.66,16.32
TXN-8675383,2023-09-03,ACC-1092,payment,174.74,5.37,169.37
TXN-8976262,2023-09-03,ACC-1013,payment,850.68,20.67,830.01
TXN-1047831,2023-09-04,ACC-1107,payment,1986.24,57.90,1928.34
TXN-1703431,2023-09-04,ACC-1036,transfer,547.39,4.48,542.91
TXN-1946975,2023-09-04,ACC-1084,payment,492.42,14.58,477.84
TXN-3407252,2023-09-04,ACC-1110,payment,605.36,14.78,590.58
TXN-3543368,2023-09-04,ACC-1113,refund,346.90,0.25,346.65
TXN-3812516,2023-09-04,ACC-1110,payment,1775.91,42.87,1733.04
TXN-3985399,2023-09-04,ACC-1010,transfer,2603.44,10.46,2592.98
TXN-4773059,2023-09-04,ACC-1015,refund,353.02,0.25,352.77
TXN-6068889,2023-09-04,ACC-1129,transfer,1306.24,10.55,1295.69
TXN-6599254,2023-09-04,ACC-1004,payment,1606.40,30.72,1575.68
TXN-7349036,2023-09-04,ACC-1043,payment,1986.16,47.92,1938.24
TXN-8505365,2023-09-04,ACC-1085,refund,35.64,0.20,35.44
TXN-9552059,2023-09-04,ACC-1114,payment,686.95,13.25,673.70
TXN-9812708,2023-09-04,ACC-1065,payment,2408.89,70.16,2338.73
TXN-1386036,2023-09-05,ACC-1129,payment,824.32,24.21,800.11
TXN-1600995,2023-09-05,ACC-1025,payment,1623.45,39.21,1584.24
TXN-1910897,2023-09-05,ACC-1044,payment,92.14,1.95,90.19
TXN-2756155,2023-09-05,ACC-1099,payment,1501.45,43.84,1457.61
TXN-3001991,2023-09-05,ACC-1042,payment,1578.87,46.09,1532.78
TXN-3520234,2023-09-05,ACC-1015,payment,2420.67,70.50,2350.17
TXN-4004753,2023-09-05,ACC-1025,transfer,4600.13,27.70,4572.43
TXN-4166205,2023-09-05,ACC-1011,transfer,3005.90,24.15,2981.75
TXN-4842592,2023-09-05,ACC-1016,payment,1422.80,41.56,1381.24
TXN-4865982,2023-09-05,ACC-1096,payment,824.62,24.21,800.41
TXN-4911468,2023-09-05,ACC-1002,payment,1279.24,37.40,1241.84
TXN-4939864,2023-09-05,ACC-1018,payment,2122.56,61.85,2060.71
TXN-5554912,2023-09-05,ACC-1124,payment,96.05,2.56,93.49
TXN-5708645,2023-09-05,ACC-1021,payment,2344.36,68.29,2276.07
TXN-5855704,2023-09-05,ACC-1065,payment,1232.99,36.06,1196.93
TXN-5905969,2023-09-05,ACC-1105,refund,300.43,0.25,300.18
TXN-7956091,2023-09-05,ACC-1035,refund,60.60,0.20,60.40
TXN-8427981,2023-09-05,ACC-1053,payment,1096.07,32.09,1063.98
TXN-8869882,2023-09-05,ACC-1027,refund,238.94,0.25,238.69
TXN-9230049,2023-09-05,ACC-1002,payment,225.67,6.84,218.83
TXN-9282477,2023-09-05,ACC-1036,payment,21.41,0.92,20.49
TXN-1522501,2023-09-06,ACC-1103,payment,269.07,8.10,260.97
TXN-2648846,2023-09-06,ACC-1035,payment,328.69,6.45,322.24
TXN-3272360,2023-09-06,ACC-1099,payment,851.71,25.00,826.71
TXN-4480909,2023-09-06,ACC-1124,payment,2486.25,59.92,2426.33
TXN-5647744,2023-09-06,ACC-1123,refund,206.06,0.25,205.81
TXN-6414145,2023-09-06,ACC-1084,payment,1063.50,31.14,1032.36
TXN-6914189,2023-09-06,ACC-1102,refund,252.03,0.25,251.78
TXN-7040976,2023-09-06,ACC-1067,payment,1176.30,28.48,1147.82
TXN-7246062,2023-09-06,ACC-1079,payment,1567.20,37.86,1529.34
TXN-8726636,2023-09-06,ACC-1066,transfer,54.42,0.27,54.15
TXN-9294735,2023-09-06,ACC-1046,payment,257.69,7.77,249.92
TXN-9804937,2023-09-06,ACC-1094,payment,288.63,7.18,281.45
TXN-1016150,2023-09-07,ACC-1071,payment,239.82,7.25,232.57
TXN-1254718,2023-09-07,ACC-1057,payment,2168.15,52.29,2115.86
TXN-1978627,2023-09-07,ACC-1088,payment,1076.44,31.52,1044.92
TXN-2090333,2023-09-07,ACC-1110,transfer,3190.40,19.24,3171.16
TXN-2311205,2023-09-07,ACC-1062,transfer,2890.68,17.44,2873.24
