txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-1099757,2023-02-01,ACC-1048,payment,55.89,1.59,54.30
TXN-2207579,2023-02-01,ACC-1042,transfer,2607.39,20.96,2586.43
TXN-3044166,2023-02-01,ACC-1023,transfer,58.98,0.29,58.69
TXN-3235696,2023-02-01,ACC-1036,payment,291.89,8.76,283.13
TXN-3886129,2023-02-01,ACC-1084,payment,1701.96,49.66,1652.30
TXN-4020757,2023-02-01,ACC-1101,payment,242.98,7.35,235.63
TXN-4137029,2023-02-01,ACC-1079,payment,1918.27,46.29,1871.98
TXN-4481636,2023-02-01,ACC-1117,payment,1441.01,42.09,1398.92
TXN-4609979,2023-02-01,ACC-1078,payment,2102.69,61.28,2041.41
TXN-4813824,2023-02-01,ACC-1034,payment,2365.65,68.90,2296.75
TXN-4942206,2023-02-01,ACC-1110,refund,206.34,0.25,206.09
TXN-5220653,2023-02-01,ACC-1042,payment,1203.64,35.21,1168.43
TXN-5532976,2023-02-01,ACC-1003,transfer,3276.31,19.76,3256.55
TXN-6084234,2023-02-01,ACC-1084,payment,2087.05,60.82,2026.23
TXN-6698164,2023-02-01,ACC-1001,payment,1533.33,37.05,1496.28
TXN-6711104,2023-02-01,ACC-1129,refund,282.06,0.25,281.81
TXN-6787214,2023-02-01,ACC-1062,payment,841.45,20.44,821.01
TXN-6837825,2023-02-01,ACC-1053,payment,2220.69,64.70,2155.99
TXN-7810280,2023-02-01,ACC-1031,transfer,1407.93,11.36,1396.57
TXN-7944207,2023-02-01,ACC-1047,payment,1829.99,34.97,1795.02
TXN-8246459,2023-02-01,ACC-1051,transfer,2319.68,9.33,2310.35
TXN-8321232,2023-02-01,ACC-1066,payment,2429.39,46.36,2383.03
TXN-9171843,2023-02-01,ACC-1015,payment,2037.65,59.39,1978.26
TXN-9856865,2023-02-01,ACC-1090,payment,1992.02,48.06,1943.96
TXN-1831499,2023-02-02,ACC-1054,payment,218.52,5.49,213.03
TXN-1864681,2023-02-02,ACC-1052,transfer,1861.17,11.27,1849.90
TXN-3008201,2023-02-02,ACC-1114,payment,2280.10,43.52,2236.58
TXN-3170779,2023-02-02,ACC-1067,refund,328.63,0.25,328.38
TXN-3974339,2023-02-02,ACC-1003,payment,680.56,16.58,663.98
TXN-4683120,2023-02-02,ACC-1114,payment,1648.04,31.51,1616.53
TXN-4736663,2023-02-02,ACC-1100,payment,1241.58,36.31,1205.27
TXN-5111881,2023-02-02,ACC-1107,payment,1766.65,51.53,1715.12
TXN-5576394,2023-02-02,ACC-1066,payment,1822.32,34.82,1787.50
TXN-6598645,2023-02-02,ACC-1102,transfer,1634.32,13.17,1621.15
TXN-7013472,2023-02-02,ACC-1066,transfer,4052.50,16.26,4036.24
TXN-8701417,2023-02-02,ACC-1054,payment,506.64,12.41,494.23
TXN-8720849,2023-02-02,ACC-1122,payment,1361.28,39.78,1321.50
TXN-8976376,2023-02-02,ACC-1130,payment,827.05,20.10,806.95
TXN-9044147,2023-02-02,ACC-1077,payment,547.85,10.61,537.24
TXN-9088543,2023-02-02,ACC-1040,payment,953.01,23.12,929.89
TXN-9164710,2023-02-02,ACC-1064,payment,2327.17,67.79,2259.38
TXN-1022221,2023-02-03,ACC-1124,payment,1528.94,36.94,1492.00
TXN-1267445,2023-02-03,ACC-1119,payment,718.94,17.50,701.44
TXN-2350159,2023-02-03,ACC-1054,payment,1030.32,24.98,1005.34
TXN-2864302,2023-02-03,ACC-1124,payment,515.75,12.63,503.12
TXN-4005402,2023-02-03,ACC-1006,transfer,3941.52,31.63,3909.89
TXN-6228031,2023-02-03,ACC-1037,transfer,781.68,6.35,775.33
TXN-6978028,2023-02-03,ACC-1014,payment,1007.90,29.53,978.37
TXN-7177321,2023-02-03,ACC-1068,payment,514.16,12.59,501.57
TXN-7293406,2023-02-03,ACC-1129,payment,1704.19,49.72,1654.47
TXN-7667999,2023-02-03,ACC-1059,payment,78.35,2.57,75.78
TXN-7729249,2023-02-03,ACC-1081,payment,1459.85,42.64,1417.21
TXN-8750098,2023-02-03,ACC-1121,refund,170.17,0.25,169.92
TXN-2802604,2023-02-04,ACC-1117,payment,1234.97,36.11,1198.86
TXN-3191035,2023-02-04,ACC-1024,payment,368.37,7.20,361.17
TXN-3240116,2023-02-04,ACC-1072,payment,1504.83,43.94,1460.89
TXN-3745986,2023-02-04,ACC-1130,payment,1720.05,41.53,1678.52
TXN-4571019,2023-02-04,ACC-1091,transfer,3927.72,31.52,3896.20
TXN-4593085,2023-02-04,ACC-1061,transfer,2628.49,21.13,2607.36
TXN-5642318,2023-02-04,ACC-1087,payment,1569.66,45.82,1523.84
TXN-5817088,2023-02-04,ACC-1015,payment,1362.88,39.82,1323.06
TXN-6646183,2023-02-04,ACC-1120,payment,382.40,9.43,372.97
TXN-6722575,2023-02-04,ACC-1064,payment,802.78,23.58,779.20
TXN-7017469,2023-02-04,ACC-1096,transfer,2610.88,20.99,2589.89
TXN-7046099,2023-02-04,ACC-1089,payment,832.26,20.22,812.04
TXN-7508163,2023-02-04,ACC-1066,payment,720.17,13.88,706.29
TXN-7635948,2023-02-04,ACC-1081,payment,231.31,7.01,224.30
TXN-7777710,2023-02-04,ACC-1027,payment,1435.92,41.94,1393.98
TXN-8529602,2023-02-04,ACC-1108,transfer,4917.37,39.44,4877.93
TXN-8650965,2023-02-04,ACC-1022,payment,1379.09,40.29,1338.80
TXN-8739027,2023-02-04,ACC-1101,payment,1521.77,44.43,1477.34
TXN-9917772,2023-02-04,ACC-1093,refund,337.90,0.25,337.65
TXN-1704608,2023-02-05,ACC-1095,payment,1817.38,43.87,1773.51
TXN-2190139,2023-02-05,ACC-1014,payment,182.17,5.58,176.59
TXN-2333777,2023-02-05,ACC-1043,refund,127.60,0.25,127.35
TXN-2514232,2023-02-05,ACC-1074,payment,367.59,9.07,358.52
TXN-2726620,2023-02-05,ACC-1088,refund,92.67,0.25,92.42
TXN-3081020,2023-02-05,ACC-1061,payment,1879.01,54.79,1824.22
TXN-3417129,2023-02-05,ACC-1020,payment,971.01,28.46,942.55
TXN-3662342,2023-02-05,ACC-1015,transfer,2751.69,22.11,2729.58
TXN-3987906,2023-02-05,ACC-1055,payment,1129.32,27.35,1101.97
TXN-4028621,2023-02-05,ACC-1074,payment,781.95,19.02,762.93
TXN-4116590,2023-02-05,ACC-1061,payment,2134.36,62.20,2072.16
TXN-4336345,2023-02-05,ACC-1015,payment,1405.12,41.05,1364.07
TXN-4424297,2023-02-05,ACC-1105,payment,1484.73,43.36,1441.37
TXN-5479184,2023-02-05,ACC-1090,transfer,2435.79,14.71,2421.08
TXN-6015723,2023-02-05,ACC-1075,payment,2326.92,67.78,2259.14
TXN-6918680,2023-02-05,ACC-1091,payment,2241.04,65.29,2175.75
TXN-7531561,2023-02-05,ACC-1058,transfer,3034.92,24.38,3010.54
TXN-7941112,2023-02-05,ACC-1048,payment,890.14,21.61,868.53
TXN-8282929,2023-02-05,ACC-1058,transfer,787.59,6.40,781.19
TXN-8652949,2023-02-05,ACC-1018,payment,536.49,15.86,520.63
TXN-9449242,2023-02-05,ACC-1059,payment,2198.92,64.07,2134.85
TXN-9453635,2023-02-05,ACC-1119,transfer,4020.88,24.23,3996.65
TXN-1051021,2023-02-06,ACC-1073,transfer,345.98,2.87,343.11
TXN-1237803,2023-02-06,ACC-1087,transfer,2107.85,16.96,2090.89
TXN-1560550,2023-02-06,ACC-1082,payment,1717.43,50.11,1667.32
TXN-2110319,2023-02-06,ACC-1001,transfer,2920.45,17.62,2902.83
TXN-5595550,2023-02-06,ACC-1060,payment,1478.19,43.17,1435.02
TXN-5640361,2023-02-06,ACC-1010,payment,2360.23,45.04,2315.19
TXN-5918819,2023-02-06,ACC-1124,payment,856.28,20.80,835.48
TXN-6220422,2023-02-06,ACC-1046,payment,1674.77,48.87,1625.90
TXN-6413049,2023-02-06,ACC-1083,transfer,1849.23,7.45,1841.78
TXN-6497822,2023-02-06,ACC-1031,payment,1752.34,51.12,1701.22
TXN-6655811,2023-02-06,ACC-1065,refund,343.29,0.25,343.04
TXN-6959435,2023-02-06,ACC-1009,payment,1032.02,30.23,1001.79
TXN-7036916,2023-02-06,ACC-1088,payment,432.60,12.85,419.75
TXN-7597441,2023-02-06,ACC-1066,refund,215.08,0.20,214.88
TXN-7721635,2023-02-06,ACC-1074,payment,909.73,22.08,887.65
TXN-7833963,2023-02-06,ACC-1040,transfer,1458.72,8.85,1449.87
TXN-8613622,2023-02-06,ACC-1105,payment,2389.69,69.60,2320.09
TXN-9928493,2023-02-06,ACC-1070,refund,367.51,0.20,367.31
TXN-1118001,2023-02-07,ACC-1127,payment,994.77,29.15,965.62
TXN-1601018,2023-02-07,ACC-1123,payment,182.11,4.62,177.49
TXN-2609458,2023-02-07,ACC-1017,payment,200.91,6.13,194.78
TXN-3475409,2023-02-07,ACC-1121,refund,261.08,0.25,260.83
TXN-4267090,2023-02-07,ACC-1017,transfer,3050.91,24.51,3026.40
TXN-4786137,2023-02-07,ACC-1069,payment,940.49,27.57,912.92
TXN-5018236,2023-02-07,ACC-1076,payment,265.52,6.62,258.90
TXN-5818181,2023-02-07,ACC-1101,payment,42.96,1.55,41.41
TXN-5886986,2023-02-07,ACC-1109,payment,2351.30,68.49,2282.81
TXN-6286912,2023-02-07,ACC-1062,payment,2262.53,54.55,2207.98
TXN-9118615,2023-02-07,ACC-1091,transfer,1183.21,9.57,1173.64
TXN-9340841,2023-02-07,ACC-1111,refund,177.73,0.25,177.48
TXN-1649490,2023-02-08,ACC-1016,refund,103.20,0.25,102.95
TXN-1899330,2023-02-08,ACC-1091,payment,2264.95,65.98,2198.97
TXN-2377506,2023-02-08,ACC-1001,refund,152.61,0.25,152.36
TXN-2388111,2023-02-08,ACC-1031,refund,23.26,0.25,23.01
TXN-3736029,2023-02-08,ACC-1002,payment,1091.45,31.95,1059.50
TXN-4333468,2023-02-08,ACC-1057,payment,39.75,1.20,38.55
TXN-4581898,2023-02-08,ACC-1118,payment,2340.59,68.18,2272.41
TXN-4613542,2023-02-08,ACC-1081,transfer,642.17,5.24,636.93
TXN-4715989,2023-02-08,ACC-1108,payment,1130.86,33.09,1097.77
TXN-5953657,2023-02-08,ACC-1130,payment,562.36,13.75,548.61
TXN-6292529,2023-02-08,ACC-1101,payment,1287.38,37.63,1249.75
TXN-6399876,2023-02-08,ACC-1116,refund,140.53,0.25,140.28
TXN-6725143,2023-02-08,ACC-1120,payment,2274.42,54.84,2219.58
TXN-6841641,2023-02-08,ACC-1080,refund,320.73,0.25,320.48
TXN-7146203,2023-02-08,ACC-1012,payment,91.29,2.95,88.34
TXN-8296100,2023-02-08,ACC-1057,payment,1413.58,34.18,1379.40
TXN-8389956,2023-02-08,ACC-1058,transfer,4178.42,33.53,4144.89
TXN-8997248,2023-02-08,ACC-1014,payment,324.12,9.70,314.42
TXN-9546736,2023-02-08,ACC-1105,payment,1821.76,53.13,1768.63
TXN-1104027,2023-02-09,ACC-1069,payment,1940.50,56.57,1883.93
TXN-1511120,2023-02-09,ACC-1078,payment,503.10,14.89,488.21
TXN-1732964,2023-02-09,ACC-1033,payment,1934.39,56.40,1877.99
TXN-2174105,2023-02-09,ACC-1075,payment,418.95,12.45,406.50
TXN-3893968,2023-02-09,ACC-1073,transfer,254.99,2.14,252.85
TXN-5052176,2023-02-09,ACC-1084,payment,1029.86,30.17,999.69
TXN-6238501,2023-02-09,ACC-1072,payment,581.59,17.17,564.42
TXN-6973738,2023-02-09,ACC-1024,refund,390.62,0.20,390.42
TXN-7096200,2023-02-09,ACC-1076,payment,1392.17,33.66,1358.51
TXN-7732984,2023-02-09,ACC-1089,payment,126.99,3.30,123.69
