txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-1463871,2023-11-01,ACC-1088,refund,91.30,0.25,91.05
TXN-1539973,2023-11-01,ACC-1060,payment,1828.16,53.32,1774.84
TXN-1646463,2023-11-01,ACC-1128,payment,2035.53,59.33,1976.20
TXN-1951766,2023-11-01,ACC-1001,payment,1026.17,24.88,1001.29
TXN-2051686,2023-11-01,ACC-1009,payment,1138.23,33.31,1104.92
TXN-2436639,2023-11-01,ACC-1073,payment,295.39,8.87,286.52
TXN-2593799,2023-11-01,ACC-1102,payment,692.34,20.38,671.96
TXN-3544878,2023-11-01,ACC-1006,transfer,2892.01,23.24,2868.77
TXN-3843062,2023-11-01,ACC-1031,payment,1558.41,45.49,1512.92
TXN-4063635,2023-11-01,ACC-1020,payment,387.66,11.54,376.12
TXN-4222309,2023-11-01,ACC-1086,payment,170.41,3.44,166.97
TXN-6170666,2023-11-01,ACC-1003,payment,2214.45,53.40,2161.05
TXN-6462537,2023-11-01,ACC-1027,payment,957.01,28.05,928.96
TXN-6679606,2023-11-01,ACC-1090,payment,2174.64,52.44,2122.20
TXN-8055334,2023-11-01,ACC-1110,refund,133.32,0.25,133.07
TXN-8058422,2023-11-01,ACC-1095,payment,1217.16,29.46,1187.70
TXN-8141192,2023-11-01,ACC-1019,payment,480.02,14.22,465.80
TXN-9596872,2023-11-01,ACC-1119,refund,217.38,0.25,217.13
TXN-1362350,2023-11-02,ACC-1038,payment,367.57,9.07,358.50
TXN-1474776,2023-11-02,ACC-1105,payment,1168.53,34.19,1134.34
TXN-1619527,2023-11-02,ACC-1005,payment,2390.74,45.62,2345.12
TXN-1784756,2023-11-02,ACC-1072,payment,567.88,16.77,551.11
TXN-2259912,2023-11-02,ACC-1106,payment,2469.27,59.51,2409.76
TXN-2429655,2023-11-02,ACC-1022,transfer,4042.67,32.44,4010.23
TXN-2619102,2023-11-02,ACC-1087,payment,1915.78,55.86,1859.92
TXN-3658473,2023-11-02,ACC-1003,transfer,3422.36,20.63,3401.73
TXN-3748201,2023-11-02,ACC-1034,payment,963.90,28.25,935.65
TXN-3800685,2023-11-02,ACC-1127,payment,1661.14,48.47,1612.67
TXN-5630106,2023-11-02,ACC-1086,transfer,4173.81,16.75,4157.06
TXN-6552596,2023-11-02,ACC-1099,refund,229.00,0.25,228.75
TXN-6853479,2023-11-02,ACC-1126,payment,1101.60,26.69,1074.91
TXN-8455072,2023-11-02,ACC-1023,payment,1740.98,33.28,1707.70
