txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-3023849,2024-09-01,ACC-1013,payment,1038.21,25.17,1013.04
TXN-2095864,2024-09-02,ACC-1039,payment,1072.72,31.41,1041.31
TXN-4264657,2024-09-02,ACC-1013,payment,2422.52,58.39,2364.13
TXN-7024523,2024-09-02,ACC-1022,transfer,1825.67,14.71,1810.96
TXN-7567560,2024-09-02,ACC-1023,payment,281.45,5.55,275.90
TXN-9686094,2024-09-02,ACC-1030,payment,2103.39,40.16,2063.23
TXN-1001482,2024-09-03,ACC-1035,payment,778.84,15.00,763.84
TXN-2825947,2024-09-04,ACC-1036,transfer,4094.84,32.86,4061.98
TXN-6849462,2024-09-04,ACC-1025,transfer,689.23,4.24,684.99
TXN-9369023,2024-09-04,ACC-1008,payment,20.87,0.60,20.27
TXN-1882239,2024-09-05,ACC-1004,transfer,3891.34,15.62,3875.72
TXN-2992825,2024-09-05,ACC-1018,payment,1753.66,51.16,1702.50
TXN-4604584,2024-09-05,ACC-1001,payment,912.72,22.16,890.56
TXN-4690006,2024-09-06,ACC-1006,payment,2492.10,72.57,2419.53
TXN-5289562,2024-09-06,ACC-1004,payment,2051.72,39.18,2012.54
TXN-5546522,2024-09-06,ACC-1022,transfer,3529.06,28.33,3500.73
TXN-8323710,2024-09-06,ACC-1036,transfer,1823.63,14.69,1808.94
TXN-3689305,2024-09-07,ACC-1029,payment,181.12,5.55,175.57
TXN-5614413,2024-09-07,ACC-1006,payment,1872.76,54.61,1818.15
TXN-5697379,2024-09-07,ACC-1023,payment,381.67,7.45,374.22
TXN-6829455,2024-09-07,ACC-1008,payment,1885.61,36.03,1849.58
TXN-1297418,2024-09-08,ACC-1024,payment,319.47,6.27,313.20
TXN-1722847,2024-09-08,ACC-1022,payment,802.72,23.58,779.14
TXN-5212330,2024-09-09,ACC-1037,refund,42.91,0.25,42.66
TXN-7737783,2024-09-09,ACC-1007,transfer,3380.53,27.14,3353.39
TXN-9452702,2024-09-09,ACC-1007,payment,1090.77,31.93,1058.84
TXN-4092198,2024-09-10,ACC-1033,payment,133.14,4.16,128.98
TXN-4334146,2024-09-10,ACC-1006,transfer,42.66,0.44,42.22
TXN-7315299,2024-09-10,ACC-1014,transfer,1654.05,13.33,1640.72
TXN-1107248,2024-09-11,ACC-1037,transfer,414.51,3.42,411.09
