txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-2151579,2024-01-01,ACC-1078,payment,1315.61,38.45,1277.16
TXN-2330622,2024-01-01,ACC-1015,payment,1529.01,44.64,1484.37
TXN-2350233,2024-01-01,ACC-1047,payment,201.15,4.02,197.13
TXN-2361916,2024-01-01,ACC-1038,transfer,2190.26,13.24,2177.02
TXN-3165401,2024-01-01,ACC-1050,transfer,468.54,2.91,465.63
TXN-3322050,2024-01-01,ACC-1094,payment,2062.81,49.76,2013.05
TXN-3462720,2024-01-01,ACC-1075,payment,1554.41,45.38,1509.03
TXN-4572199,2024-01-01,ACC-1077,refund,112.07,0.20,111.87
TXN-4816056,2024-01-01,ACC-1111,transfer,1796.04,10.88,1785.16
TXN-6268498,2024-01-01,ACC-1102,transfer,1641.67,13.23,1628.44
TXN-6731360,2024-01-01,ACC-1105,payment,383.96,11.43,372.53
TXN-7298285,2024-01-01,ACC-1082,payment,1241.44,36.30,1205.14
TXN-7470315,2024-01-01,ACC-1044,payment,1995.85,38.12,1957.73
TXN-7541629,2024-01-01,ACC-1100,payment,2107.46,61.42,2046.04
TXN-7810259,2024-01-01,ACC-1024,transfer,2809.20,11.29,2797.91
TXN-8151250,2024-01-01,ACC-1039,transfer,4483.77,35.97,4447.80
TXN-8712952,2024-01-01,ACC-1125,payment,2479.52,47.31,2432.21
TXN-8758534,2024-01-01,ACC-1077,refund,362.66,0.20,362.46
TXN-1206119,2024-01-02,ACC-1048,payment,243.86,6.10,237.76
TXN-1539617,2024-01-02,ACC-1083,refund,341.41,0.20,341.21
TXN-1584865,2024-01-02,ACC-1042,payment,1804.93,52.64,1752.29
TXN-2538872,2024-01-02,ACC-1036,payment,689.82,20.30,669.52
TXN-3564076,2024-01-02,ACC-1023,transfer,375.00,1.55,373.45
TXN-3650199,2024-01-02,ACC-1046,transfer,1001.32,8.11,993.21
TXN-3831249,2024-01-02,ACC-1106,payment,1143.15,27.69,1115.46
TXN-4825801,2024-01-02,ACC-1015,payment,1401.69,40.95,1360.74
TXN-4832752,2024-01-02,ACC-1069,refund,295.06,0.25,294.81
TXN-5355217,2024-01-02,ACC-1085,payment,2138.24,40.83,2097.41
TXN-5521563,2024-01-02,ACC-1110,payment,168.12,4.28,163.84
TXN-6214784,2024-01-02,ACC-1072,transfer,4895.94,39.27,4856.67
TXN-6399092,2024-01-02,ACC-1080,payment,1664.12,48.56,1615.56
TXN-6523709,2024-01-02,ACC-1038,payment,1184.01,28.67,1155.34
TXN-6813591,2024-01-02,ACC-1126,transfer,347.82,2.19,345.63
TXN-7312916,2024-01-02,ACC-1027,refund,318.64,0.25,318.39
TXN-8900702,2024-01-02,ACC-1129,transfer,2060.33,16.58,2043.75
