txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-2494250,2024-07-01,ACC-1046,payment,1993.50,58.11,1935.39
TXN-2661135,2024-07-01,ACC-1113,transfer,3643.94,21.96,3621.98
TXN-3103430,2024-07-01,ACC-1003,payment,863.46,20.97,842.49
TXN-3915327,2024-07-01,ACC-1032,payment,509.57,12.48,497.09
TXN-4252982,2024-07-01,ACC-1100,refund,287.04,0.25,286.79
TXN-5077413,2024-07-01,ACC-1103,payment,2098.55,61.16,2037.39
TXN-5188225,2024-07-01,ACC-1029,payment,2079.78,60.61,2019.17
TXN-5814199,2024-07-01,ACC-1045,payment,954.33,23.15,931.18
TXN-6956492,2024-07-01,ACC-1042,payment,820.38,24.09,796.29
TXN-7133023,2024-07-01,ACC-1043,transfer,1659.39,10.06,1649.33
TXN-8938582,2024-07-01,ACC-1061,payment,890.11,26.11,864.00
TXN-9369760,2024-07-01,ACC-1129,payment,1753.91,51.16,1702.75
TXN-9754407,2024-07-01,ACC-1088,transfer,1131.47,9.15,1122.32
TXN-9909745,2024-07-01,ACC-1120,payment,29.93,0.97,28.96
TXN-1188766,2024-07-02,ACC-1078,refund,118.43,0.25,118.18
TXN-1199429,2024-07-02,ACC-1047,payment,1004.38,19.28,985.10
TXN-1448675,2024-07-02,ACC-1119,payment,1722.54,41.59,1680.95
TXN-2172354,2024-07-02,ACC-1011,payment,1857.12,54.16,1802.96
TXN-2311825,2024-07-02,ACC-1091,transfer,2606.86,20.95,2585.91
TXN-2661891,2024-07-02,ACC-1107,payment,1429.19,41.75,1387.44
TXN-2938389,2024-07-02,ACC-1003,payment,1121.36,27.16,1094.20
TXN-3068740,2024-07-02,ACC-1113,payment,1820.12,43.93,1776.19
TXN-3269511,2024-07-02,ACC-1013,refund,83.06,0.25,82.81
TXN-3916409,2024-07-02,ACC-1062,payment,1699.14,41.03,1658.11
TXN-4353351,2024-07-02,ACC-1014,payment,202.80,6.18,196.62
TXN-5158183,2024-07-02,ACC-1010,payment,592.99,11.47,581.52
TXN-5226374,2024-07-02,ACC-1127,payment,2083.41,60.72,2022.69
TXN-5682280,2024-07-02,ACC-1056,payment,622.16,18.34,603.82
TXN-6233412,2024-07-02,ACC-1079,payment,1738.60,41.98,1696.62
TXN-6807092,2024-07-02,ACC-1109,payment,407.94,12.13,395.81
TXN-7664580,2024-07-02,ACC-1100,payment,1459.71,42.63,1417.08
TXN-8120449,2024-07-02,ACC-1120,payment,1699.61,41.04,1658.57
TXN-8537428,2024-07-02,ACC-1058,payment,419.06,12.45,406.61
TXN-9696393,2024-07-02,ACC-1063,payment,951.97,27.91,924.06
TXN-9796977,2024-07-02,ACC-1032,payment,2310.17,55.69,2254.48
TXN-1136737,2024-07-03,ACC-1072,payment,2050.51,59.76,1990.75
TXN-2327972,2024-07-03,ACC-1118,payment,2388.53,69.57,2318.96
TXN-2540285,2024-07-03,ACC-1029,payment,1335.85,39.04,1296.81
TXN-2973872,2024-07-03,ACC-1107,payment,477.20,14.14,463.06
TXN-3037918,2024-07-03,ACC-1064,payment,1060.64,31.06,1029.58
TXN-3411306,2024-07-03,ACC-1123,transfer,2981.33,17.99,2963.34
TXN-3930202,2024-07-03,ACC-1092,refund,165.13,0.25,164.88
TXN-4765443,2024-07-03,ACC-1082,payment,1195.60,34.97,1160.63
TXN-6067011,2024-07-03,ACC-1106,payment,1797.09,43.38,1753.71
TXN-7886229,2024-07-03,ACC-1040,payment,2059.75,49.68,2010.07
TXN-8026518,2024-07-03,ACC-1117,payment,915.56,26.85,888.71
TXN-8278243,2024-07-03,ACC-1109,payment,377.82,11.26,366.56
TXN-8325031,2024-07-03,ACC-1030,payment,402.16,7.84,394.32
TXN-8916847,2024-07-03,ACC-1073,refund,28.64,0.25,28.39
TXN-9920660,2024-07-03,ACC-1084,transfer,1932.04,15.56,1916.48
TXN-1532947,2024-07-04,ACC-1006,transfer,2796.89,22.48,2774.41
TXN-1913515,2024-07-04,ACC-1066,payment,1729.72,33.06,1696.66
TXN-2107832,2024-07-04,ACC-1066,transfer,1448.29,5.84,1442.45
TXN-2219622,2024-07-04,ACC-1057,transfer,4650.15,28.00,4622.15
TXN-2282454,2024-07-04,ACC-1070,payment,70.21,1.53,68.68
TXN-4657243,2024-07-04,ACC-1084,payment,1438.15,42.01,1396.14
TXN-5053596,2024-07-04,ACC-1002,refund,136.41,0.25,136.16
TXN-5424443,2024-07-04,ACC-1078,transfer,3349.38,26.90,3322.48
TXN-7256936,2024-07-04,ACC-1058,transfer,1843.51,14.85,1828.66
TXN-7507768,2024-07-04,ACC-1032,payment,57.83,1.64,56.19
TXN-7688965,2024-07-04,ACC-1126,transfer,752.06,4.61,747.45
TXN-8551781,2024-07-04,ACC-1099,payment,1786.32,52.10,1734.22
TXN-9154585,2024-07-04,ACC-1048,payment,1497.74,36.20,1461.54
TXN-9740039,2024-07-04,ACC-1050,payment,1802.81,43.52,1759.29
TXN-9873901,2024-07-04,ACC-1008,transfer,846.86,3.44,843.42
TXN-9943199,2024-07-04,ACC-1095,payment,2472.64,59.59,2413.05
TXN-1622845,2024-07-05,ACC-1125,payment,1667.77,31.89,1635.88
TXN-2153471,2024-07-05,ACC-1092,payment,944.47,27.69,916.78
TXN-2291531,2024-07-05,ACC-1119,payment,1070.87,25.95,1044.92
TXN-3470247,2024-07-05,ACC-1061,refund,344.28,0.25,344.03
TXN-4808853,2024-07-05,ACC-1017,refund,104.45,0.25,104.20
TXN-5232100,2024-07-05,ACC-1113,payment,1896.17,45.76,1850.41
TXN-5986486,2024-07-05,ACC-1028,transfer,3956.17,31.75,3924.42
TXN-6254472,2024-07-05,ACC-1033,payment,245.24,7.41,237.83
TXN-6278850,2024-07-05,ACC-1003,refund,203.66,0.25,203.41
TXN-6331820,2024-07-05,ACC-1061,payment,2255.47,65.71,2189.76
TXN-6337899,2024-07-05,ACC-1002,transfer,4832.09,38.76,4793.33
TXN-6891203,2024-07-05,ACC-1112,refund,14.80,0.25,14.55
TXN-7288529,2024-07-05,ACC-1068,payment,427.26,10.50,416.76
TXN-7986467,2024-07-05,ACC-1064,payment,1961.16,57.17,1903.99
TXN-8050648,2024-07-05,ACC-1047,transfer,3101.67,12.46,3089.21
TXN-8147176,2024-07-05,ACC-1019,transfer,307.83,2.56,305.27
TXN-8612184,2024-07-05,ACC-1024,payment,1298.08,24.86,1273.22
TXN-8669262,2024-07-05,ACC-1056,payment,2358.32,68.69,2289.63
TXN-8735012,2024-07-05,ACC-1003,payment,709.20,17.27,691.93
TXN-9729653,2024-07-05,ACC-1004,transfer,4922.54,19.74,4902.80
TXN-9739428,2024-07-05,ACC-1070,refund,274.44,0.20,274.24
TXN-9787897,2024-07-05,ACC-1014,payment,1609.30,46.97,1562.33
TXN-9918286,2024-07-05,ACC-1100,payment,1587.05,46.32,1540.73
TXN-1492805,2024-07-06,ACC-1018,payment,1415.18,41.34,1373.84
TXN-1556727,2024-07-06,ACC-1095,transfer,2095.20,12.67,2082.53
TXN-1589365,2024-07-06,ACC-1104,payment,2020.65,38.59,1982.06
TXN-2487096,2024-07-06,ACC-1031,payment,1299.47,37.98,1261.49
TXN-4104631,2024-07-06,ACC-1047,payment,1430.42,27.38,1403.04
TXN-4642168,2024-07-06,ACC-1084,payment,2025.44,59.04,1966.40
TXN-4682240,2024-07-06,ACC-1058,transfer,419.41,3.46,415.95
TXN-4759058,2024-07-06,ACC-1019,payment,2131.84,62.12,2069.72
TXN-6059524,2024-07-06,ACC-1096,payment,860.58,25.26,835.32
TXN-7197658,2024-07-06,ACC-1013,payment,2367.05,57.06,2309.99
TXN-7347627,2024-07-06,ACC-1115,refund,255.24,0.25,254.99
TXN-7409412,2024-07-06,ACC-1068,refund,202.47,0.25,202.22
TXN-1066193,2024-07-07,ACC-1015,payment,18.57,0.84,17.73
TXN-1537374,2024-07-07,ACC-1063,refund,163.75,0.25,163.50
TXN-1920052,2024-07-07,ACC-1055,transfer,2314.53,13.99,2300.54
TXN-3478293,2024-07-07,ACC-1012,payment,2364.73,68.88,2295.85
TXN-3787731,2024-07-07,ACC-1125,payment,924.55,17.77,906.78
TXN-4109232,2024-07-07,ACC-1094,payment,1783.62,43.06,1740.56
TXN-4744646,2024-07-07,ACC-1107,payment,1718.54,50.14,1668.40
TXN-4966782,2024-07-07,ACC-1037,payment,1200.66,35.12,1165.54
TXN-5160196,2024-07-07,ACC-1077,refund,127.21,0.20,127.01
TXN-5344992,2024-07-07,ACC-1073,payment,2221.45,64.72,2156.73
TXN-5364653,2024-07-07,ACC-1025,transfer,651.57,4.01,647.56
TXN-5544968,2024-07-07,ACC-1088,payment,927.95,27.21,900.74
TXN-5627680,2024-07-07,ACC-1006,payment,1896.63,55.30,1841.33
TXN-7752342,2024-07-07,ACC-1014,payment,1543.87,45.07,1498.80
TXN-7790239,2024-07-07,ACC-1061,payment,93.18,3.00,90.18
TXN-8183646,2024-07-07,ACC-1008,payment,1606.90,30.73,1576.17
TXN-9155611,2024-07-07,ACC-1065,payment,2154.30,62.77,2091.53
TXN-9562859,2024-07-07,ACC-1098,transfer,4329.45,17.37,4312.08
TXN-9964837,2024-07-07,ACC-1122,refund,324.29,0.25,324.04
TXN-1064264,2024-07-08,ACC-1042,payment,849.62,24.94,824.68
TXN-1209352,2024-07-08,ACC-1068,refund,382.07,0.25,381.82
TXN-1488046,2024-07-08,ACC-1071,payment,1960.76,57.16,1903.60
TXN-1517232,2024-07-08,ACC-1008,payment,2040.53,38.97,2001.56
TXN-2864656,2024-07-08,ACC-1105,payment,498.16,14.75,483.41
TXN-2936245,2024-07-08,ACC-1089,payment,1032.18,25.02,1007.16
TXN-3738055,2024-07-08,ACC-1010,payment,2384.01,45.50,2338.51
TXN-4173854,2024-07-08,ACC-1075,payment,1752.64,51.13,1701.51
TXN-4569312,2024-07-08,ACC-1127,transfer,4791.44,38.43,4753.01
TXN-4637755,2024-07-08,ACC-1002,payment,1408.51,41.15,1367.36
TXN-4777567,2024-07-08,ACC-1073,payment,1765.41,51.50,1713.91
TXN-4836346,2024-07-08,ACC-1121,payment,215.39,5.42,209.97
TXN-4913507,2024-07-08,ACC-1094,transfer,2730.38,16.48,2713.90
TXN-5057501,2024-07-08,ACC-1104,payment,1031.02,19.79,1011.23
TXN-5086535,2024-07-08,ACC-1068,payment,1499.93,36.25,1463.68
TXN-5564054,2024-07-08,ACC-1128,payment,729.00,21.44,707.56
TXN-5816004,2024-07-08,ACC-1116,payment,25.18,1.03,24.15
TXN-5973684,2024-07-08,ACC-1063,payment,1111.42,32.53,1078.89
TXN-7225802,2024-07-08,ACC-1106,payment,241.78,6.05,235.73
TXN-7460549,2024-07-08,ACC-1005,payment,1514.81,28.98,1485.83
TXN-7724097,2024-07-08,ACC-1111,payment,951.82,23.09,928.73
TXN-8125077,2024-07-08,ACC-1023,refund,36.40,0.20,36.20
TXN-8983061,2024-07-08,ACC-1090,payment,1545.13,37.33,1507.80
TXN-9280093,2024-07-08,ACC-1013,transfer,4251.22,25.61,4225.61
TXN-9814735,2024-07-08,ACC-1082,payment,1444.92,42.20,1402.72
TXN-1219206,2024-07-09,ACC-1107,payment,510.89,15.12,495.77
TXN-1537551,2024-07-09,ACC-1113,payment,1581.02,38.19,1542.83
TXN-1910781,2024-07-09,ACC-1097,transfer,3623.44,29.09,3594.35
TXN-2153909,2024-07-09,ACC-1050,payment,20.85,0.75,20.10
TXN-2192307,2024-07-09,ACC-1102,payment,941.04,27.59,913.45
TXN-2916928,2024-07-09,ACC-1125,transfer,2173.68,8.74,2164.94
TXN-3179206,2024-07-09,ACC-1094,payment,737.68,17.95,719.73
TXN-3526706,2024-07-09,ACC-1060,refund,393.63,0.25,393.38
TXN-3906010,2024-07-09,ACC-1115,payment,1819.17,43.91,1775.26
TXN-4111690,2024-07-09,ACC-1077,payment,1186.30,22.74,1163.56
TXN-5863704,2024-07-09,ACC-1008,payment,1227.88,23.53,1204.35
TXN-6039604,2024-07-09,ACC-1085,refund,85.65,0.20,85.45
TXN-7530069,2024-07-09,ACC-1107,payment,2220.66,64.70,2155.96
TXN-9305619,2024-07-09,ACC-1049,payment,519.28,15.36,503.92
TXN-9344590,2024-07-09,ACC-1011,payment,317.20,9.50,307.70
TXN-9537156,2024-07-09,ACC-1008,transfer,4031.14,16.17,4014.97
TXN-9575865,2024-07-09,ACC-1003,transfer,2273.30,13.74,2259.56
TXN-9832806,2024-07-09,ACC-1116,payment,678.34,19.97,658.37
TXN-1071194,2024-07-10,ACC-1126,transfer,2094.27,12.67,2081.60
TXN-1380650,2024-07-10,ACC-1129,payment,2432.98,70.86,2362.12
TXN-1504525,2024-07-10,ACC-1060,payment,2426.78,70.68,2356.10
TXN-1910572,2024-07-10,ACC-1108,payment,1559.04,45.51,1513.53
TXN-2735673,2024-07-10,ACC-1118,transfer,89.58,0.82,88.76
TXN-3095987,2024-07-10,ACC-1050,payment,1959.20,47.27,1911.93
TXN-3570672,2024-07-10,ACC-1049,payment,2075.74,60.50,2015.24
TXN-3886515,2024-07-10,ACC-1029,payment,541.11,15.99,525.12
TXN-4967743,2024-07-10,ACC-1075,payment,1686.04,49.20,1636.84
TXN-5766402,2024-07-10,ACC-1061,payment,602.46,17.77,584.69
TXN-6254984,2024-07-10,ACC-1049,payment,1256.32,36.73,1219.59
TXN-6748624,2024-07-10,ACC-1043,payment,486.79,11.93,474.86
TXN-7938770,2024-07-10,ACC-1042,refund,151.09,0.25,150.84
TXN-7988117,2024-07-10,ACC-1084,payment,529.58,15.66,513.92
TXN-8394128,2024-07-10,ACC-1061,payment,1578.84,46.09,1532.75
TXN-8880349,2024-07-10,ACC-1053,transfer,864.31,7.01,857.30
TXN-8991173,2024-07-10,ACC-1068,payment,1892.12,45.66,1846.46
TXN-1256147,2024-07-11,ACC-1023,payment,1935.88,36.98,1898.90
TXN-1542810,2024-07-11,ACC-1062,transfer,777.77,4.77,773.00
TXN-2217020,2024-07-11,ACC-1098,payment,686.10,13.24,672.86
TXN-2266691,2024-07-11,ACC-1064,payment,650.26,19.16,631.10
TXN-2329490,2024-07-11,ACC-1104,payment,108.93,2.27,106.66
TXN-2931054,2024-07-11,ACC-1113,transfer,4175.74,25.15,4150.59
TXN-4767792,2024-07-11,ACC-1100,payment,612.24,18.05,594.19
TXN-5036265,2024-07-11,ACC-1044,refund,198.89,0.20,198.69
TXN-5685765,2024-07-11,ACC-1116,payment,186.00,5.69,180.31
TXN-6092646,2024-07-11,ACC-1053,payment,529.30,15.65,513.65
TXN-6223107,2024-07-11,ACC-1093,payment,456.45,13.54,442.91
TXN-6658775,2024-07-11,ACC-1104,payment,261.84,5.17,256.67
TXN-7087748,2024-07-11,ACC-1042,payment,183.41,5.62,177.79
TXN-8586159,2024-07-11,ACC-1020,payment,358.17,10.69,347.48
TXN-8813689,2024-07-11,ACC-1037,payment,1564.72,45.68,1519.04
TXN-8903719,2024-07-11,ACC-1088,transfer,896.82,7.27,889.55
TXN-9077568,2024-07-11,ACC-1099,payment,1392.38,40.68,1351.70
TXN-9434193,2024-07-11,ACC-1012,payment,2395.80,69.78,2326.02
TXN-9609749,2024-07-11,ACC-1040,transfer,2852.72,17.22,2835.50
TXN-9710482,2024-07-11,ACC-1044,payment,472.86,9.18,463.68
TXN-9924831,2024-07-11,ACC-1082,payment,900.23,26.41,873.82
TXN-9936881,2024-07-11,ACC-1030,payment,326.46,6.40,320.06
TXN-1303249,2024-07-12,ACC-1111,payment,2260.69,54.51,2206.18
TXN-1589194,2024-07-12,ACC-1070,transfer,670.22,2.73,667.49
TXN-2691219,2024-07-12,ACC-1053,transfer,1720.74,13.87,1706.87
TXN-3491392,2024-07-12,ACC-1068,payment,847.34,20.59,826.75
TXN-5143116,2024-07-12,ACC-1081,payment,934.36,27.40,906.96
TXN-5324878,2024-07-12,ACC-1056,payment,911.62,26.74,884.88
TXN-5811067,2024-07-12,ACC-1019,refund,55.46,0.25,55.21
TXN-6257229,2024-07-12,ACC-1020,refund,184.55,0.25,184.30
TXN-7489841,2024-07-12,ACC-1090,payment,290.83,7.23,283.60
TXN-7712841,2024-07-12,ACC-1031,transfer,2410.43,19.38,2391.05
TXN-7770172,2024-07-12,ACC-1054,payment,2074.23,50.03,2024.20
TXN-8928338,2024-07-12,ACC-1064,transfer,3364.00,27.01,3336.99
TXN-8990676,2024-07-12,ACC-1011,transfer,3183.16,25.57,3157.59
TXN-9146601,2024-07-12,ACC-1080,transfer,3088.12,24.80,3063.32
TXN-9256277,2024-07-12,ACC-1028,transfer,4660.32,37.38,4622.94
TXN-9587412,2024-07-12,ACC-1009,payment,879.20,25.80,853.40
TXN-9643233,2024-07-12,ACC-1043,payment,2225.43,53.66,2171.77
TXN-9931390,2024-07-12,ACC-1089,payment,983.01,23.84,959.17
TXN-1290961,2024-07-13,ACC-1028,payment,2048.44,59.70,1988.74
TXN-1917923,2024-07-13,ACC-1010,payment,1019.69,19.57,1000.12
TXN-2006340,2024-07-13,ACC-1035,payment,1401.88,26.84,1375.04
TXN-3224306,2024-07-13,ACC-1024,refund,343.05,0.20,342.85
TXN-3380868,2024-07-13,ACC-1081,payment,1951.55,56.89,1894.66
TXN-4421460,2024-07-13,ACC-1120,transfer,3752.78,22.62,3730.16
TXN-4431076,2024-07-13,ACC-1086,payment,734.09,14.15,719.94
TXN-6351692,2024-07-13,ACC-1072,payment,2388.97,69.58,2319.39
TXN-7965488,2024-07-13,ACC-1109,refund,281.32,0.25,281.07
TXN-8475277,2024-07-13,ACC-1122,payment,907.83,26.63,881.20
TXN-8751566,2024-07-13,ACC-1020,payment,723.84,21.29,702.55
TXN-9533661,2024-07-13,ACC-1119,payment,1033.85,25.06,1008.79
TXN-9555306,2024-07-13,ACC-1073,payment,1634.14,47.69,1586.45
TXN-9633229,2024-07-13,ACC-1128,payment,401.09,11.93,389.16
TXN-9738789,2024-07-13,ACC-1020,payment,894.35,26.24,868.11
TXN-9819044,2024-07-13,ACC-1063,transfer,4929.72,39.54,4890.18
TXN-1014128,2024-07-14,ACC-1017,payment,1916.10,55.87,1860.23
TXN-1670616,2024-07-14,ACC-1102,payment,480.58,14.24,466.34
TXN-2554004,2024-07-14,ACC-1003,transfer,3531.51,21.29,3510.22
TXN-3379447,2024-07-14,ACC-1112,payment,203.17,6.19,196.98
TXN-3965050,2024-07-14,ACC-1087,transfer,1198.12,9.68,1188.44
TXN-4010063,2024-07-14,ACC-1061,payment,992.27,29.08,963.19
TXN-4278843,2024-07-14,ACC-1022,refund,297.79,0.25,297.54
TXN-4536023,2024-07-14,ACC-1014,payment,1779.66,51.91,1727.75
TXN-4913062,2024-07-14,ACC-1054,refund,388.99,0.25,388.74
TXN-5692249,2024-07-14,ACC-1096,payment,131.13,4.10,127.03
TXN-5728036,2024-07-14,ACC-1039,transfer,3598.84,28.89,3569.95
TXN-6072091,2024-07-14,ACC-1061,payment,1164.71,34.08,1130.63
TXN-6829054,2024-07-14,ACC-1003,payment,352.94,8.72,344.22
TXN-7129190,2024-07-14,ACC-1127,payment,1642.21,47.92,1594.29
TXN-7481948,2024-07-14,ACC-1044,payment,1911.85,36.53,1875.32
TXN-7545644,2024-07-14,ACC-1122,transfer,2245.07,18.06,2227.01
TXN-7894459,2024-07-14,ACC-1103,transfer,3205.98,25.75,3180.23
TXN-7933783,2024-07-14,ACC-1075,payment,2235.05,65.12,2169.93
TXN-8003679,2024-07-14,ACC-1069,refund,226.04,0.25,225.79
TXN-8488436,2024-07-14,ACC-1083,payment,106.57,2.22,104.35
TXN-8779795,2024-07-14,ACC-1047,payment,1321.03,25.30,1295.73
TXN-8998993,2024-07-14,ACC-1113,payment,193.13,4.89,188.24
TXN-9705214,2024-07-14,ACC-1083,refund,365.62,0.20,365.42
TXN-9944851,2024-07-14,ACC-1017,payment,257.90,7.78,250.12
TXN-1666902,2024-07-15,ACC-1106,payment,252.43,6.31,246.12
TXN-2515031,2024-07-15,ACC-1017,payment,142.76,4.44,138.32
TXN-2545376,2024-07-15,ACC-1119,payment,1496.48,36.17,1460.31
TXN-3513151,2024-07-15,ACC-1085,payment,388.10,7.57,380.53
TXN-3678020,2024-07-15,ACC-1128,payment,794.71,23.35,771.36
TXN-4144595,2024-07-15,ACC-1094,payment,1149.88,27.85,1122.03
TXN-4674031,2024-07-15,ACC-1013,payment,1446.18,34.96,1411.22
TXN-5784754,2024-07-15,ACC-1060,payment,80.11,2.62,77.49
TXN-5990596,2024-07-15,ACC-1066,refund,237.09,0.20,236.89
TXN-6080233,2024-07-15,ACC-1120,payment,526.89,12.90,513.99
TXN-6349423,2024-07-15,ACC-1080,refund,46.55,0.25,46.30
TXN-7555401,2024-07-15,ACC-1065,payment,622.71,18.36,604.35
TXN-7833838,2024-07-15,ACC-1118,payment,2197.15,64.02,2133.13
TXN-7835671,2024-07-15,ACC-1028,payment,810.08,23.79,786.29
TXN-8080579,2024-07-15,ACC-1074,refund,253.88,0.25,253.63
TXN-8939294,2024-07-15,ACC-1019,transfer,3380.91,27.15,3353.76
TXN-8960783,2024-07-15,ACC-1073,payment,1063.47,31.14,1032.33
TXN-9591188,2024-07-15,ACC-1073,payment,232.06,7.03,225.03
TXN-9838030,2024-07-15,ACC-1001,refund,230.74,0.25,230.49
TXN-9991845,2024-07-15,ACC-1083,payment,1872.52,35.78,1836.74
TXN-1908549,2024-07-16,ACC-1091,payment,910.19,26.70,883.49
TXN-4494980,2024-07-16,ACC-1093,transfer,33.43,0.37,33.06
TXN-4503902,2024-07-16,ACC-1069,payment,2431.37,70.81,2360.56
TXN-5130199,2024-07-16,ACC-1076,payment,954.72,23.16,931.56
TXN-5726181,2024-07-16,ACC-1026,payment,921.12,27.01,894.11
TXN-5856010,2024-07-16,ACC-1062,refund,157.36,0.25,157.11
TXN-5959095,2024-07-16,ACC-1050,payment,907.75,22.04,885.71
TXN-5998272,2024-07-16,ACC-1051,payment,2165.79,41.35,2124.44
TXN-6858178,2024-07-16,ACC-1082,transfer,2592.06,20.84,2571.22
TXN-6908959,2024-07-16,ACC-1071,payment,6.48,0.49,5.99
TXN-6927104,2024-07-16,ACC-1054,payment,284.47,7.08,277.39
TXN-7249854,2024-07-16,ACC-1109,transfer,3987.72,32.00,3955.72
TXN-8318313,2024-07-16,ACC-1024,payment,388.63,7.58,381.05
TXN-8448560,2024-07-16,ACC-1109,payment,2124.06,61.90,2062.16
TXN-8680856,2024-07-16,ACC-1107,transfer,213.31,1.81,211.50
TXN-8726574,2024-07-16,ACC-1033,transfer,57.55,0.56,56.99
TXN-9000584,2024-07-16,ACC-1093,transfer,2706.47,21.75,2684.72
TXN-9258650,2024-07-16,ACC-1117,payment,1361.74,39.79,1321.95
TXN-9655465,2024-07-16,ACC-1003,transfer,2814.46,16.99,2797.47
TXN-9816829,2024-07-16,ACC-1028,payment,1647.82,48.09,1599.73
TXN-1769637,2024-07-17,ACC-1031,payment,1936.66,56.46,1880.20
TXN-2006835,2024-07-17,ACC-1045,refund,127.11,0.25,126.86
TXN-2250778,2024-07-17,ACC-1097,transfer,4898.84,39.29,4859.55
TXN-2817775,2024-07-17,ACC-1020,transfer,4875.71,39.11,4836.60
TXN-2851426,2024-07-17,ACC-1083,payment,429.84,8.37,421.47
TXN-3830283,2024-07-17,ACC-1065,payment,1865.54,54.40,1811.14
TXN-4686439,2024-07-17,ACC-1091,payment,399.13,11.87,387.26
TXN-5249253,2024-07-17,ACC-1086,payment,41.30,0.98,40.32
TXN-5251133,2024-07-17,ACC-1089,refund,166.94,0.25,166.69
TXN-6199991,2024-07-17,ACC-1056,payment,1858.04,54.18,1803.86
TXN-6629981,2024-07-17,ACC-1076,payment,1796.49,43.37,1753.12
TXN-8943652,2024-07-17,ACC-1094,payment,476.83,11.69,465.14
TXN-9643634,2024-07-17,ACC-1116,payment,2457.51,71.57,2385.94
TXN-9780745,2024-07-17,ACC-1110,payment,2108.55,50.86,2057.69
TXN-1085501,2024-07-18,ACC-1088,refund,120.27,0.25,120.02
TXN-1328149,2024-07-18,ACC-1008,refund,287.69,0.20,287.49
TXN-1437843,2024-07-18,ACC-1031,payment,1379.27,40.30,1338.97
TXN-3670327,2024-07-18,ACC-1067,refund,151.36,0.25,151.11
TXN-4091056,2024-07-18,ACC-1056,payment,1469.36,42.91,1426.45
TXN-4284422,2024-07-18,ACC-1068,transfer,3012.28,18.17,2994.11
TXN-4323367,2024-07-18,ACC-1126,payment,2490.71,60.03,2430.68
TXN-4477824,2024-07-18,ACC-1017,payment,913.41,26.79,886.62
TXN-5276429,2024-07-18,ACC-1024,payment,1805.16,34.50,1770.66
TXN-5717066,2024-07-18,ACC-1060,transfer,4517.72,36.24,4481.48
TXN-5759294,2024-07-18,ACC-1088,payment,2412.72,70.27,2342.45
TXN-6116600,2024-07-18,ACC-1032,payment,168.09,4.28,163.81
TXN-6160286,2024-07-18,ACC-1025,transfer,3247.51,19.59,3227.92
TXN-6303659,2024-07-18,ACC-1115,transfer,4492.53,27.06,4465.47
TXN-6411002,2024-07-18,ACC-1050,payment,33.38,1.05,32.33
TXN-6756822,2024-07-18,ACC-1047,payment,686.80,13.25,673.55
TXN-7463810,2024-07-18,ACC-1096,payment,569.28,16.81,552.47
TXN-8280530,2024-07-18,ACC-1036,transfer,2091.59,16.83,2074.76
TXN-8512936,2024-07-18,ACC-1083,payment,2419.04,46.16,2372.88
TXN-9180783,2024-07-18,ACC-1029,payment,1421.00,41.51,1379.49
TXN-9206950,2024-07-18,ACC-1069,transfer,140.13,1.22,138.91
TXN-9315653,2024-07-18,ACC-1026,payment,596.54,17.60,578.94
TXN-9637032,2024-07-18,ACC-1050,refund,13.25,0.25,13.00
TXN-9748969,2024-07-18,ACC-1056,payment,308.39,9.24,299.15
TXN-9775913,2024-07-18,ACC-1070,payment,521.32,10.11,511.21
TXN-9959572,2024-07-18,ACC-1087,transfer,4398.70,35.29,4363.41
TXN-1519801,2024-07-19,ACC-1127,payment,2061.50,60.08,2001.42
TXN-1595972,2024-07-19,ACC-1054,payment,2139.68,51.60,2088.08
TXN-1954406,2024-07-19,ACC-1081,payment,312.60,9.37,303.23
TXN-1977333,2024-07-19,ACC-1060,payment,1374.41,40.16,1334.25
TXN-2356306,2024-07-19,ACC-1084,payment,1745.93,50.93,1695.00
TXN-2394394,2024-07-19,ACC-1080,payment,996.90,29.21,967.69
TXN-2504982,2024-07-19,ACC-1093,payment,1634.48,47.70,1586.78
TXN-3231210,2024-07-19,ACC-1068,payment,1585.37,38.30,1547.07
