txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-1145418,2024-06-01,ACC-1050,transfer,906.98,5.54,901.44
TXN-1216563,2024-06-01,ACC-1107,refund,393.08,0.25,392.83
TXN-2104385,2024-06-01,ACC-1070,refund,350.67,0.20,350.47
TXN-2738207,2024-06-01,ACC-1005,payment,2367.24,45.18,2322.06
TXN-2806162,2024-06-01,ACC-1128,payment,2074.72,60.47,2014.25
TXN-3570949,2024-06-01,ACC-1107,refund,79.98,0.25,79.73
TXN-3969502,2024-06-01,ACC-1036,payment,1624.75,47.42,1577.33
TXN-4386229,2024-06-01,ACC-1027,transfer,2233.46,17.97,2215.49
TXN-4600418,2024-06-01,ACC-1123,payment,833.30,20.25,813.05
TXN-6582798,2024-06-01,ACC-1083,payment,983.14,18.88,964.26
TXN-6627516,2024-06-01,ACC-1130,transfer,383.81,2.40,381.41
TXN-6939943,2024-06-01,ACC-1022,transfer,4416.27,35.43,4380.84
TXN-7040543,2024-06-01,ACC-1084,transfer,4313.91,34.61,4279.30
TXN-7249258,2024-06-01,ACC-1052,payment,1779.08,42.95,1736.13
TXN-7623563,2024-06-01,ACC-1009,payment,1725.07,50.33,1674.74
TXN-7679140,2024-06-01,ACC-1019,payment,1731.72,50.52,1681.20
TXN-8231544,2024-06-01,ACC-1126,refund,113.44,0.25,113.19
TXN-8445585,2024-06-01,ACC-1097,payment,1653.11,48.24,1604.87
TXN-8718518,2024-06-01,ACC-1027,transfer,2465.62,19.82,2445.80
TXN-8753303,2024-06-01,ACC-1069,transfer,1772.04,14.28,1757.76
TXN-1607250,2024-06-02,ACC-1080,payment,1808.20,52.74,1755.46
TXN-2127230,2024-06-02,ACC-1115,transfer,867.13,5.30,861.83
TXN-2165744,2024-06-02,ACC-1045,transfer,4750.27,28.60,4721.67
TXN-2213067,2024-06-02,ACC-1049,transfer,4285.06,34.38,4250.68
TXN-3553057,2024-06-02,ACC-1013,payment,501.06,12.28,488.78
TXN-4476371,2024-06-02,ACC-1044,refund,30.04,0.20,29.84
TXN-4762382,2024-06-02,ACC-1055,payment,7.98,0.44,7.54
TXN-5021143,2024-06-02,ACC-1122,payment,1788.49,52.17,1736.32
TXN-5083465,2024-06-02,ACC-1098,payment,911.23,17.51,893.72
TXN-5480694,2024-06-02,ACC-1115,payment,990.17,24.01,966.16
TXN-5993987,2024-06-02,ACC-1121,payment,1163.69,28.18,1135.51
TXN-6125762,2024-06-02,ACC-1016,payment,2131.82,62.12,2069.70
TXN-6174240,2024-06-02,ACC-1072,payment,80.78,2.64,78.14
TXN-6273734,2024-06-02,ACC-1041,refund,19.43,0.25,19.18
TXN-6369222,2024-06-02,ACC-1113,payment,2305.81,55.59,2250.22
TXN-6386440,2024-06-02,ACC-1024,refund,348.24,0.20,348.04
TXN-6670172,2024-06-02,ACC-1012,payment,2059.08,60.01,1999.07
TXN-6825978,2024-06-02,ACC-1077,payment,2103.13,40.16,2062.97
TXN-7443432,2024-06-02,ACC-1090,payment,753.24,18.33,734.91
TXN-7917830,2024-06-02,ACC-1089,transfer,529.27,3.28,525.99
TXN-7984557,2024-06-02,ACC-1040,payment,2216.02,53.43,2162.59
TXN-8562780,2024-06-02,ACC-1115,payment,2049.28,49.43,1999.85
TXN-8778371,2024-06-02,ACC-1034,payment,240.40,7.27,233.13
TXN-8985353,2024-06-02,ACC-1120,payment,2121.92,51.18,2070.74
TXN-1057250,2024-06-03,ACC-1008,payment,1720.63,32.89,1687.74
TXN-1438143,2024-06-03,ACC-1091,transfer,4525.41,36.30,4489.11
TXN-1641210,2024-06-03,ACC-1097,refund,236.88,0.25,236.63
TXN-1765405,2024-06-03,ACC-1046,payment,821.40,24.12,797.28
TXN-1880314,2024-06-03,ACC-1037,refund,207.81,0.25,207.56
TXN-2191192,2024-06-03,ACC-1029,payment,982.01,28.78,953.23
TXN-3095916,2024-06-03,ACC-1074,payment,296.54,7.37,289.17
TXN-3443604,2024-06-03,ACC-1010,payment,1808.95,34.57,1774.38
TXN-3446393,2024-06-03,ACC-1035,payment,785.41,15.12,770.29
TXN-3690464,2024-06-03,ACC-1077,transfer,1329.50,5.37,1324.13
TXN-3837977,2024-06-03,ACC-1077,payment,1840.93,35.18,1805.75
TXN-3947695,2024-06-03,ACC-1088,payment,1197.89,35.04,1162.85
TXN-5487561,2024-06-03,ACC-1088,transfer,1414.30,11.41,1402.89
TXN-5683223,2024-06-03,ACC-1075,transfer,96.34,0.87,95.47
TXN-7066986,2024-06-03,ACC-1043,payment,1498.11,36.20,1461.91
TXN-7160120,2024-06-03,ACC-1078,payment,2232.69,65.05,2167.64
TXN-7352357,2024-06-03,ACC-1091,payment,161.29,4.98,156.31
TXN-7356732,2024-06-03,ACC-1073,transfer,1925.14,15.50,1909.64
TXN-8447203,2024-06-03,ACC-1093,payment,1342.01,39.22,1302.79
TXN-8719771,2024-06-03,ACC-1057,payment,1749.75,42.24,1707.51
TXN-8866238,2024-06-03,ACC-1052,transfer,787.34,4.82,782.52
TXN-9000109,2024-06-03,ACC-1038,transfer,554.14,3.42,550.72
TXN-9244149,2024-06-03,ACC-1042,payment,2211.31,64.43,2146.88
TXN-1061177,2024-06-04,ACC-1021,transfer,1403.84,11.33,1392.51
