txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-6084234,2025-09-01,ACC-1021,payment,2087.05,60.82,2026.23
TXN-9856865,2025-09-01,ACC-1023,payment,1992.02,38.05,1953.97
TXN-5816229,2025-09-02,ACC-1035,payment,1497.91,28.66,1469.25
TXN-7013472,2025-09-02,ACC-1017,transfer,4052.50,32.52,4019.98
TXN-3110101,2025-09-03,ACC-1033,payment,397.05,11.81,385.24
TXN-3401545,2025-09-03,ACC-1012,payment,2288.80,66.68,2222.12
TXN-4189838,2025-09-03,ACC-1037,payment,1290.13,37.71,1252.42
TXN-6106110,2025-09-03,ACC-1023,payment,1526.05,29.19,1496.86
TXN-4587972,2025-09-04,ACC-1020,refund,365.56,0.25,365.31
TXN-5847772,2025-09-04,ACC-1017,payment,1160.32,33.95,1126.37
TXN-1825755,2025-09-05,ACC-1022,payment,1166.77,34.14,1132.63
TXN-3081020,2025-09-05,ACC-1016,payment,1879.01,54.79,1824.22
TXN-5479184,2025-09-05,ACC-1023,transfer,2435.79,9.79,2426.00
TXN-5569062,2025-09-05,ACC-1029,transfer,947.05,7.68,939.37
TXN-2213326,2025-09-06,ACC-1022,payment,2368.39,68.98,2299.41
TXN-4048287,2025-09-06,ACC-1007,transfer,1745.19,14.06,1731.13
TXN-6413049,2025-09-06,ACC-1021,transfer,1849.23,14.89,1834.34
TXN-9928493,2025-09-06,ACC-1018,refund,367.51,0.25,367.26
TXN-1601018,2025-09-07,ACC-1031,payment,182.11,5.58,176.53
TXN-3022951,2025-09-07,ACC-1004,refund,170.65,0.20,170.45
TXN-6905050,2025-09-07,ACC-1018,payment,1299.47,37.98,1261.49
TXN-8694042,2025-09-07,ACC-1005,payment,1178.35,22.59,1155.76
TXN-3018943,2025-09-08,ACC-1022,payment,379.36,11.30,368.06
TXN-6725143,2025-09-08,ACC-1030,payment,2274.42,43.41,2231.01
TXN-1511120,2025-09-09,ACC-1020,payment,503.10,14.89,488.21
TXN-5014555,2025-09-09,ACC-1020,refund,82.62,0.25,82.37
TXN-5589201,2025-09-09,ACC-1003,payment,1352.80,32.72,1320.08
TXN-9888350,2025-09-09,ACC-1037,payment,2269.94,66.13,2203.81
TXN-9944643,2025-09-09,ACC-1026,payment,166.93,5.14,161.79
TXN-5165468,2025-09-11,ACC-1008,payment,1288.43,24.68,1263.75
TXN-7999106,2025-09-11,ACC-1031,refund,229.48,0.25,229.23
TXN-1088966,2025-09-12,ACC-1021,payment,724.67,21.32,703.35
TXN-3801861,2025-09-12,ACC-1018,payment,2046.41,59.65,1986.76
TXN-5113317,2025-09-12,ACC-1018,payment,1145.01,33.51,1111.50
TXN-6049181,2025-09-12,ACC-1017,payment,835.57,24.53,811.04
TXN-7775465,2025-09-12,ACC-1014,transfer,978.54,7.93,970.61
TXN-1731716,2025-09-14,ACC-1016,payment,807.87,23.73,784.14
TXN-1804991,2025-09-14,ACC-1010,payment,1049.29,20.14,1029.15
TXN-7442967,2025-09-15,ACC-1028,payment,1372.37,40.10,1332.27
TXN-7598956,2025-09-15,ACC-1040,transfer,4164.07,25.08,4138.99
TXN-1857267,2025-09-17,ACC-1005,transfer,1712.26,6.90,1705.36
TXN-6295190,2025-09-17,ACC-1007,refund,131.92,0.25,131.67
TXN-7997846,2025-09-17,ACC-1002,payment,288.22,8.66,279.56
TXN-1265124,2025-09-18,ACC-1021,payment,2152.75,62.73,2090.02
TXN-2972476,2025-09-18,ACC-1001,payment,2040.13,49.21,1990.92
TXN-6149301,2025-09-18,ACC-1040,refund,389.93,0.25,389.68
TXN-7655670,2025-09-18,ACC-1012,payment,205.64,6.26,199.38
TXN-9252185,2025-09-18,ACC-9781,payment,2634.31,76.69,2557.62
TXN-9500517,2025-09-18,ACC-1038,refund,248.28,0.25,248.03
TXN-2262595,2025-09-19,ACC-1038,transfer,1008.37,6.15,1002.22
TXN-9469391,2025-09-19,ACC-1013,payment,574.13,14.03,560.10
TXN-4416826,2025-09-20,ACC-1012,payment,2141.18,62.39,2078.79
TXN-4602337,2025-09-20,ACC-1037,payment,1876.42,54.72,1821.70
TXN-1229766,2025-09-21,ACC-1007,payment,664.47,19.57,644.90
TXN-3726858,2025-09-21,ACC-1007,payment,599.85,17.70,582.15
TXN-7634046,2025-09-21,ACC-1027,payment,1172.53,34.30,1138.23
TXN-8731934,2025-09-21,ACC-1030,payment,1688.63,32.28,1656.35
TXN-4730288,2025-09-22,ACC-1022,payment,1514.32,44.22,1470.10
TXN-4783266,2025-09-22,ACC-1021,refund,20.69,0.25,20.44
TXN-3666879,2025-09-23,ACC-1039,payment,548.19,16.20,531.99
TXN-7905711,2025-09-23,ACC-1015,transfer,3367.08,27.04,3340.04
TXN-9529022,2025-09-23,ACC-1015,transfer,3352.43,26.92,3325.51
TXN-4182494,2025-09-24,ACC-1009,payment,1705.65,49.76,1655.89
TXN-5793463,2025-09-24,ACC-1028,payment,1632.70,47.65,1585.05
TXN-1169202,2025-09-25,ACC-1015,transfer,2762.64,22.20,2740.44
TXN-1781665,2025-09-26,ACC-1005,payment,431.98,8.41,423.57
TXN-3494316,2025-09-26,ACC-1026,payment,519.43,15.36,504.07
TXN-3221348,2025-09-27,ACC-1015,payment,1703.80,49.71,1654.09
TXN-6811893,2025-09-27,ACC-1006,payment,469.60,13.92,455.68
TXN-7367765,2025-09-27,ACC-1039,payment,500.82,14.82,486.00
TXN-9886491,2025-09-28,ACC-1017,payment,841.21,24.70,816.51
