txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-1385408,2024-10-02,ACC-1040,payment,1057.16,25.62,1031.54
TXN-2620144,2024-10-02,ACC-1026,payment,2316.45,67.48,2248.97
TXN-4411526,2024-10-02,ACC-1036,refund,89.56,0.25,89.31
TXN-6074534,2024-10-02,ACC-1004,payment,946.07,18.18,927.89
TXN-8611652,2024-10-02,ACC-1005,transfer,3018.16,12.12,3006.04
TXN-1072094,2024-10-03,ACC-1021,transfer,2324.98,18.70,2306.28
TXN-3694407,2024-10-03,ACC-1031,transfer,1114.97,9.02,1105.95
TXN-7808974,2024-10-03,ACC-1036,refund,342.48,0.25,342.23
TXN-1511688,2024-10-04,ACC-1030,payment,2421.24,46.20,2375.04
TXN-1673552,2024-10-04,ACC-1002,transfer,4842.93,38.84,4804.09
TXN-2442672,2024-10-04,ACC-1009,payment,394.92,11.75,383.17
TXN-4127975,2024-10-04,ACC-1006,transfer,2561.87,20.59,2541.28
TXN-5528616,2024-10-04,ACC-1036,transfer,3865.40,31.02,3834.38
TXN-8480059,2024-10-05,ACC-1023,payment,774.91,14.92,759.99
TXN-3244776,2024-10-06,ACC-1014,transfer,2191.39,17.63,2173.76
TXN-3601515,2024-10-06,ACC-1039,payment,1998.15,58.25,1939.90
TXN-5031922,2024-10-06,ACC-1023,transfer,2661.43,10.70,2650.73
TXN-5279943,2024-10-06,ACC-1011,payment,786.29,23.10,763.19
TXN-5596114,2024-10-06,ACC-1037,payment,145.84,4.53,141.31
TXN-8392892,2024-10-06,ACC-1018,transfer,3152.52,25.32,3127.20
TXN-4820457,2024-10-07,ACC-1009,payment,820.98,24.11,796.87
TXN-2919427,2024-10-08,ACC-1029,transfer,2509.56,20.18,2489.38
TXN-3218103,2024-10-08,ACC-1031,transfer,2841.92,22.84,2819.08
TXN-4142469,2024-10-08,ACC-1023,transfer,119.23,0.53,118.70
TXN-5506767,2024-10-08,ACC-1039,payment,92.00,2.97,89.03
TXN-9253082,2024-10-08,ACC-1035,transfer,4979.74,19.97,4959.77
TXN-9266084,2024-10-08,ACC-1026,payment,2034.59,59.30,1975.29
TXN-1353085,2024-10-09,ACC-1011,payment,2307.97,67.23,2240.74
TXN-8038765,2024-10-09,ACC-1020,payment,306.46,9.19,297.27
TXN-5198494,2024-10-10,ACC-1040,payment,2178.29,52.53,2125.76
TXN-8469582,2024-10-10,ACC-1028,payment,385.57,11.48,374.09
TXN-3800894,2024-10-11,ACC-1024,payment,310.11,6.09,304.02
TXN-7674288,2024-10-11,ACC-1025,payment,733.57,17.86,715.71
TXN-8979687,2024-10-11,ACC-1003,payment,423.12,10.40,412.72
TXN-1071493,2024-10-12,ACC-1006,refund,78.34,0.25,78.09
TXN-2148850,2024-10-12,ACC-1033,payment,739.63,21.75,717.88
TXN-3381990,2024-10-12,ACC-1013,refund,169.69,0.25,169.44
TXN-4936601,2024-10-12,ACC-1020,refund,337.13,0.25,336.88
TXN-7027381,2024-10-12,ACC-1035,transfer,3707.87,14.88,3692.99
TXN-8081053,2024-10-13,ACC-1021,payment,1282.88,37.50,1245.38
TXN-9566667,2024-10-14,ACC-1008,payment,1533.47,29.34,1504.13
TXN-6843359,2024-10-15,ACC-1022,payment,1497.65,43.73,1453.92
TXN-6877958,2024-10-15,ACC-1001,payment,171.04,4.35,166.69
TXN-8966967,2024-10-15,ACC-1009,payment,1943.20,56.65,1886.55
TXN-1705186,2024-10-16,ACC-1021,payment,2297.12,66.92,2230.20
TXN-2622520,2024-10-16,ACC-1004,payment,720.72,13.89,706.83
TXN-4490787,2024-10-16,ACC-1015,payment,681.35,20.06,661.29
TXN-8526494,2024-10-16,ACC-1040,payment,1821.03,43.95,1777.08
TXN-9134506,2024-10-16,ACC-1010,transfer,4194.52,16.83,4177.69
TXN-3523548,2024-10-17,ACC-1003,payment,1088.92,26.38,1062.54
TXN-2107693,2024-10-18,ACC-1025,payment,320.25,7.94,312.31
TXN-2648684,2024-10-18,ACC-1029,payment,2192.85,63.89,2128.96
TXN-9316343,2024-10-18,ACC-1006,transfer,3867.42,31.04,3836.38
TXN-2871470,2024-10-19,ACC-1005,payment,742.81,14.31,728.50
TXN-3464436,2024-10-19,ACC-1013,payment,2339.22,56.39,2282.83
TXN-9201419,2024-10-19,ACC-1015,payment,1382.73,40.40,1342.33
TXN-2229862,2024-10-20,ACC-1008,payment,664.84,12.83,652.01
TXN-5453468,2024-10-20,ACC-1033,payment,1460.22,42.65,1417.57
TXN-9036519,2024-10-20,ACC-1002,payment,1440.90,42.09,1398.81
TXN-8413944,2024-10-21,ACC-1010,payment,224.56,4.47,220.09
TXN-7898938,2024-10-22,ACC-1040,payment,1411.35,34.12,1377.23
TXN-8889534,2024-10-22,ACC-1022,refund,347.37,0.25,347.12
TXN-1780304,2024-10-23,ACC-1033,transfer,4399.00,35.29,4363.71
TXN-4002641,2024-10-23,ACC-1006,payment,1775.83,51.80,1724.03
TXN-4616776,2024-10-23,ACC-1020,payment,1375.28,40.18,1335.10
TXN-5474973,2024-10-23,ACC-1003,payment,213.38,5.37,208.01
TXN-3032474,2024-10-24,ACC-1016,payment,401.00,11.93,389.07
TXN-6195215,2024-10-24,ACC-1015,refund,120.75,0.25,120.50
TXN-7808806,2024-10-24,ACC-1013,payment,312.47,7.75,304.72
TXN-8220179,2024-10-24,ACC-1010,payment,2205.42,42.10,2163.32
TXN-8977529,2024-10-24,ACC-1015,payment,1972.04,57.49,1914.55
TXN-1178443,2024-10-25,ACC-1035,payment,1022.87,19.63,1003.24
TXN-5994987,2024-10-25,ACC-1023,payment,609.19,11.77,597.42
TXN-5213846,2024-10-27,ACC-1037,transfer,3097.78,24.88,3072.90
TXN-9446764,2024-10-27,ACC-1023,payment,1274.18,24.41,1249.77
TXN-2205501,2024-10-28,ACC-1030,payment,180.86,3.64,177.22
TXN-2286382,2024-10-28,ACC-1009,transfer,1136.08,9.19,1126.89
TXN-4086679,2024-10-28,ACC-1008,payment,1178.15,22.58,1155.57
TXN-6198831,2024-10-28,ACC-1036,payment,598.64,17.66,580.98
TXN-8298936,2024-10-28,ACC-1039,payment,406.84,12.10,394.74
TXN-9258884,2024-10-28,ACC-1026,transfer,174.61,1.50,173.11
