txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-1818018,2023-07-01,ACC-1047,transfer,1658.06,6.68,1651.38
TXN-2019721,2023-07-01,ACC-1119,payment,1654.02,39.95,1614.07
TXN-2042532,2023-07-01,ACC-1091,refund,20.71,0.25,20.46
TXN-2136234,2023-07-01,ACC-1022,payment,2221.19,64.71,2156.48
TXN-3193464,2023-07-01,ACC-1003,transfer,2668.22,16.11,2652.11
TXN-3493612,2023-07-01,ACC-1019,payment,1338.83,39.13,1299.70
TXN-4376375,2023-07-01,ACC-1126,transfer,111.95,0.77,111.18
TXN-4621184,2023-07-01,ACC-1122,transfer,1412.93,11.40,1401.53
TXN-5030064,2023-07-01,ACC-1065,transfer,4787.78,38.40,4749.38
TXN-5108199,2023-07-01,ACC-1079,payment,2367.44,57.07,2310.37
TXN-5820248,2023-07-01,ACC-1065,payment,872.27,25.60,846.67
TXN-6787824,2023-07-01,ACC-1033,payment,1330.02,38.87,1291.15
TXN-6859070,2023-07-01,ACC-1117,refund,202.92,0.25,202.67
TXN-7099372,2023-07-01,ACC-1082,payment,2391.58,69.66,2321.92
TXN-7154892,2023-07-01,ACC-1049,refund,71.87,0.25,71.62
TXN-7520437,2023-07-01,ACC-1050,refund,293.50,0.25,293.25
TXN-8099109,2023-07-01,ACC-1080,payment,1108.41,32.44,1075.97
TXN-8541256,2023-07-01,ACC-1092,payment,2176.72,63.42,2113.30
TXN-8606326,2023-07-01,ACC-1042,transfer,4241.81,34.03,4207.78
TXN-8874851,2023-07-01,ACC-1128,payment,1792.38,52.28,1740.10
TXN-9685976,2023-07-01,ACC-1032,payment,1000.06,24.25,975.81
TXN-1187588,2023-07-02,ACC-1069,payment,1053.58,30.85,1022.73
TXN-1457592,2023-07-02,ACC-1054,refund,90.33,0.25,90.08
TXN-2497192,2023-07-02,ACC-1118,transfer,2732.31,21.96,2710.35
TXN-3410665,2023-07-02,ACC-1036,payment,1540.39,44.97,1495.42
TXN-4361510,2023-07-02,ACC-1060,transfer,989.02,8.01,981.01
TXN-4688345,2023-07-02,ACC-1117,payment,198.35,6.05,192.30
TXN-4993309,2023-07-02,ACC-1018,payment,2264.37,65.97,2198.40
TXN-5515314,2023-07-02,ACC-1055,payment,1633.15,39.45,1593.70
TXN-6053160,2023-07-02,ACC-1076,payment,305.26,7.58,297.68
TXN-6318751,2023-07-02,ACC-1062,transfer,4775.98,28.76,4747.22
TXN-6986625,2023-07-02,ACC-1126,payment,2016.68,48.65,1968.03
TXN-7136654,2023-07-02,ACC-1021,payment,135.18,4.22,130.96
TXN-7215533,2023-07-02,ACC-1094,payment,1746.88,42.18,1704.70
TXN-7842839,2023-07-02,ACC-1041,payment,2123.42,61.88,2061.54
TXN-8180848,2023-07-02,ACC-1053,payment,447.25,13.27,433.98
TXN-8223437,2023-07-02,ACC-1070,payment,1516.75,29.02,1487.73
TXN-9109067,2023-07-02,ACC-1095,payment,764.29,18.59,745.70
TXN-9116671,2023-07-02,ACC-1049,payment,689.30,20.29,669.01
TXN-9408264,2023-07-02,ACC-1126,payment,2310.32,55.70,2254.62
TXN-9487833,2023-07-02,ACC-1052,payment,1842.41,44.47,1797.94
TXN-9727215,2023-07-02,ACC-1122,payment,1023.45,29.98,993.47
TXN-1144294,2023-07-03,ACC-1100,payment,2232.74,65.05,2167.69
TXN-4592475,2023-07-03,ACC-1087,transfer,1707.81,13.76,1694.05
TXN-4693632,2023-07-03,ACC-1088,payment,715.97,21.06,694.91
TXN-5653803,2023-07-03,ACC-1101,payment,1786.91,52.12,1734.79
TXN-6875101,2023-07-03,ACC-1025,payment,454.00,11.15,442.85
TXN-7964902,2023-07-03,ACC-1077,payment,1471.00,28.15,1442.85
TXN-8495299,2023-07-03,ACC-1050,payment,1705.97,41.19,1664.78
TXN-8533300,2023-07-03,ACC-1032,transfer,4974.25,29.95,4944.30
TXN-9878871,2023-07-03,ACC-1106,payment,1756.59,42.41,1714.18
TXN-9970186,2023-07-03,ACC-1045,transfer,2843.70,17.16,2826.54
TXN-1124015,2023-07-04,ACC-1018,transfer,4460.58,35.78,4424.80
TXN-1188265,2023-07-04,ACC-1052,transfer,1699.42,10.30,1689.12
TXN-1491419,2023-07-04,ACC-1109,refund,396.73,0.25,396.48
TXN-1760291,2023-07-04,ACC-1038,payment,741.01,18.03,722.98
TXN-1873521,2023-07-04,ACC-1018,payment,268.93,8.10,260.83
TXN-2267797,2023-07-04,ACC-1104,refund,112.04,0.20,111.84
TXN-4120328,2023-07-04,ACC-1013,refund,225.55,0.25,225.30
TXN-5438878,2023-07-04,ACC-1001,payment,2445.86,58.95,2386.91
TXN-5863637,2023-07-04,ACC-1038,payment,2098.15,50.61,2047.54
TXN-6081182,2023-07-04,ACC-1027,payment,717.62,21.11,696.51
TXN-6353084,2023-07-04,ACC-1104,refund,10.83,0.20,10.63
TXN-6721170,2023-07-04,ACC-1124,payment,2194.07,52.91,2141.16
TXN-7239575,2023-07-04,ACC-1110,transfer,2563.23,15.48,2547.75
TXN-7443061,2023-07-04,ACC-1071,payment,212.97,6.48,206.49
TXN-7463091,2023-07-04,ACC-1063,payment,505.48,14.96,490.52
TXN-8460634,2023-07-04,ACC-1065,payment,1724.21,50.30,1673.91
TXN-9163326,2023-07-04,ACC-1070,refund,286.82,0.20,286.62
TXN-9396818,2023-07-04,ACC-1125,payment,2448.28,46.72,2401.56
TXN-9507131,2023-07-04,ACC-1056,payment,995.59,29.17,966.42
TXN-1342550,2023-07-05,ACC-1002,payment,143.42,4.46,138.96
TXN-2009020,2023-07-05,ACC-1034,payment,1739.95,50.76,1689.19
TXN-2532192,2023-07-05,ACC-1024,transfer,316.10,1.31,314.79
TXN-2638079,2023-07-05,ACC-1034,payment,734.24,21.59,712.65
TXN-3344109,2023-07-05,ACC-1032,payment,1220.00,29.53,1190.47
TXN-3791985,2023-07-05,ACC-1047,payment,113.57,2.36,111.21
TXN-3940488,2023-07-05,ACC-1119,payment,1501.13,36.28,1464.85
TXN-4205809,2023-07-05,ACC-1016,payment,252.29,7.62,244.67
TXN-5552112,2023-07-05,ACC-1019,payment,1538.65,44.92,1493.73
TXN-5820219,2023-07-05,ACC-1095,transfer,297.82,1.89,295.93
TXN-7027596,2023-07-05,ACC-1116,transfer,4052.09,32.52,4019.57
TXN-7510170,2023-07-05,ACC-1033,payment,1492.86,43.59,1449.27
TXN-7925496,2023-07-05,ACC-1077,payment,2371.29,45.25,2326.04
TXN-8176021,2023-07-05,ACC-1120,payment,2017.07,48.66,1968.41
TXN-8238363,2023-07-05,ACC-1096,payment,2219.42,64.66,2154.76
TXN-8699638,2023-07-05,ACC-1026,transfer,132.42,1.16,131.26
TXN-8949680,2023-07-05,ACC-1118,payment,679.44,20.00,659.44
TXN-9044055,2023-07-05,ACC-1015,payment,1169.31,34.21,1135.10
TXN-9627082,2023-07-05,ACC-1075,refund,319.55,0.25,319.30
TXN-9762353,2023-07-05,ACC-1085,payment,2390.46,45.62,2344.84
TXN-1452309,2023-07-06,ACC-1012,payment,1948.78,56.81,1891.97
TXN-1631932,2023-07-06,ACC-1015,payment,2115.20,61.64,2053.56
TXN-1742736,2023-07-06,ACC-1086,payment,1941.98,37.10,1904.88
TXN-2029754,2023-07-06,ACC-1039,payment,2250.85,65.57,2185.28
