txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-1139113,2023-08-11,ACC-1044,refund,63.23,0.20,63.03
TXN-2162394,2025-12-01,ACC-1053,payment,1246.37,36.44,1209.93
TXN-2408838,2025-12-01,ACC-1045,payment,2003.69,48.34,1955.35
TXN-2514317,2025-12-01,ACC-1057,transfer,2375.16,14.35,2360.81
TXN-2793928,2025-12-01,ACC-1048,payment,2185.46,52.70,2132.76
TXN-2834598,2025-12-01,ACC-1055,payment,584.43,14.28,570.15
TXN-3217637,2025-12-01,ACC-1062,payment,2484.86,59.89,2424.97
TXN-4144067,2025-12-01,ACC-1026,transfer,3874.36,31.09,3843.27
TXN-4342324,2025-12-01,ACC-1098,payment,2320.42,44.29,2276.13
TXN-4908157,2025-12-01,ACC-1046,payment,676.65,19.92,656.73
TXN-5437413,2025-12-01,ACC-1072,payment,2344.40,68.29,2276.11
TXN-5573890,2025-12-01,ACC-1031,payment,208.20,6.34,201.86
TXN-5613154,2025-12-01,ACC-1023,payment,2373.05,45.29,2327.76
TXN-5638805,2025-12-01,ACC-1099,transfer,719.09,5.85,713.24
TXN-5786459,2025-12-01,ACC-1077,payment,1176.69,22.56,1154.13
TXN-5858066,2025-12-01,ACC-1116,payment,1507.66,44.02,1463.64
TXN-6203978,2025-12-01,ACC-1032,transfer,1816.73,11.00,1805.73
TXN-6340216,2025-12-01,ACC-1109,payment,501.28,14.84,486.44
TXN-6343455,2025-12-01,ACC-1121,refund,172.60,0.25,172.35
TXN-6542121,2025-12-01,ACC-1013,payment,667.23,16.26,650.97
TXN-7191554,2025-12-01,ACC-1034,refund,182.76,0.25,182.51
TXN-7345364,2025-12-01,ACC-1057,transfer,3382.52,20.40,3362.12
TXN-7821405,2025-12-01,ACC-1059,transfer,261.27,2.19,259.08
TXN-7899119,2025-12-01,ACC-1123,payment,1807.11,43.62,1763.49
TXN-8031618,2025-12-01,ACC-1092,refund,191.56,0.25,191.31
TXN-8219221,2025-12-01,ACC-1115,refund,379.41,0.25,379.16
TXN-8449508,2025-12-01,ACC-1093,refund,374.65,0.25,374.40
TXN-8786111,2025-12-01,ACC-1127,payment,1727.48,50.40,1677.08
TXN-9188466,2025-12-01,ACC-1031,payment,1628.08,47.51,1580.57
TXN-9584735,2025-12-01,ACC-1032,payment,2091.69,50.45,2041.24
TXN-9589185,2025-12-01,ACC-1044,payment,2118.61,40.45,2078.16
TXN-2843731,2025-12-02,ACC-1107,transfer,2687.95,21.60,2666.35
TXN-3052113,2025-12-02,ACC-1079,payment,2249.25,54.23,2195.02
TXN-3054638,2025-12-02,ACC-1045,transfer,1095.38,6.67,1088.71
TXN-4355233,2025-12-02,ACC-1064,payment,2024.25,59.00,1965.25
TXN-4856316,2025-12-02,ACC-1038,transfer,1715.46,10.39,1705.07
TXN-4966054,2025-12-02,ACC-1082,payment,1957.23,57.06,1900.17
TXN-5325600,2025-12-02,ACC-1032,payment,334.10,8.27,325.83
