txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-2135816,2023-05-01,ACC-1099,transfer,4663.36,37.41,4625.95
TXN-2379971,2023-05-01,ACC-1067,payment,870.41,21.14,849.27
TXN-2552106,2023-05-01,ACC-1061,payment,1452.48,42.42,1410.06
TXN-3018101,2023-05-01,ACC-1079,refund,348.66,0.25,348.41
TXN-3051524,2023-05-01,ACC-1032,transfer,1448.57,8.79,1439.78
TXN-3463650,2023-05-01,ACC-1125,payment,1568.99,30.01,1538.98
TXN-3941866,2023-05-01,ACC-1099,transfer,3030.50,24.34,3006.16
TXN-4392186,2023-05-01,ACC-1096,payment,602.90,17.78,585.12
TXN-4963655,2023-05-01,ACC-1052,refund,329.42,0.25,329.17
TXN-5278473,2023-05-01,ACC-1009,refund,338.13,0.25,337.88
TXN-6012298,2023-05-01,ACC-1009,refund,40.31,0.25,40.06
TXN-6430699,2023-05-01,ACC-1062,payment,128.20,3.33,124.87
TXN-6631900,2023-05-01,ACC-1112,payment,286.10,8.60,277.50
TXN-7935568,2023-05-01,ACC-1097,transfer,859.24,6.97,852.27
TXN-8570544,2023-05-01,ACC-1108,refund,161.38,0.25,161.13
TXN-9253831,2023-05-01,ACC-1004,payment,1238.10,23.72,1214.38
TXN-9612654,2023-05-01,ACC-1114,transfer,2356.28,9.48,2346.80
TXN-1902133,2023-05-02,ACC-1118,payment,2496.93,72.71,2424.22
TXN-1948477,2023-05-02,ACC-1057,payment,1079.27,26.15,1053.12
TXN-2114650,2023-05-02,ACC-1007,transfer,3069.76,24.66,3045.10
TXN-2225470,2023-05-02,ACC-1015,payment,127.47,4.00,123.47
TXN-2646259,2023-05-02,ACC-1020,payment,1530.27,44.68,1485.59
TXN-3284928,2023-05-02,ACC-1014,payment,1396.04,40.79,1355.25
TXN-3681099,2023-05-02,ACC-1113,transfer,3442.59,20.76,3421.83
TXN-3941871,2023-05-02,ACC-1072,refund,202.42,0.25,202.17
TXN-4297200,2023-05-02,ACC-1053,transfer,105.13,0.94,104.19
TXN-4303124,2023-05-02,ACC-1049,payment,2375.58,69.19,2306.39
TXN-4466705,2023-05-02,ACC-1120,payment,1366.37,33.04,1333.33
TXN-4547881,2023-05-02,ACC-1027,transfer,2692.87,21.64,2671.23
TXN-4691969,2023-05-02,ACC-1089,payment,1973.85,47.62,1926.23
TXN-4708183,2023-05-02,ACC-1059,payment,288.01,8.65,279.36
TXN-5305872,2023-05-02,ACC-1049,refund,88.67,0.25,88.42
TXN-6213645,2023-05-02,ACC-1127,payment,1926.76,56.18,1870.58
TXN-7153026,2023-05-02,ACC-1074,payment,1661.72,40.13,1621.59
TXN-7472913,2023-05-02,ACC-1093,payment,157.26,4.86,152.40
TXN-7753041,2023-05-02,ACC-1025,payment,962.37,23.35,939.02
TXN-8090517,2023-05-02,ACC-1052,payment,1156.06,28.00,1128.06
TXN-8532144,2023-05-02,ACC-1116,payment,996.13,29.19,966.94
TXN-1497834,2023-05-03,ACC-1092,payment,98.46,3.16,95.30
TXN-1590614,2023-05-03,ACC-1006,payment,1599.58,46.69,1552.89
TXN-2034017,2023-05-03,ACC-1095,payment,2475.34,59.66,2415.68
TXN-2994591,2023-05-03,ACC-1127,payment,747.85,21.99,725.86
TXN-3053871,2023-05-03,ACC-1069,payment,1854.14,54.07,1800.07
TXN-3149445,2023-05-03,ACC-1042,refund,97.02,0.25,96.77
TXN-3172119,2023-05-03,ACC-1058,payment,2093.88,61.02,2032.86
TXN-4165437,2023-05-03,ACC-1064,payment,71.80,2.38,69.42
TXN-5353837,2023-05-03,ACC-1072,payment,1639.03,47.83,1591.20
TXN-5404782,2023-05-03,ACC-1086,refund,31.66,0.20,31.46
TXN-5630237,2023-05-03,ACC-1051,payment,1005.90,19.31,986.59
TXN-6492697,2023-05-03,ACC-1017,payment,1073.76,31.44,1042.32
TXN-6517991,2023-05-03,ACC-1117,transfer,3148.12,25.28,3122.84
TXN-6901473,2023-05-03,ACC-1111,payment,2266.84,54.65,2212.19
TXN-7338178,2023-05-03,ACC-1024,payment,1885.46,36.02,1849.44
TXN-7427956,2023-05-03,ACC-1010,payment,86.61,1.85,84.76
TXN-8574329,2023-05-03,ACC-1018,payment,1552.15,45.31,1506.84
TXN-8970327,2023-05-03,ACC-1081,transfer,561.91,4.60,557.31
TXN-9230671,2023-05-03,ACC-1087,transfer,3097.31,24.88,3072.43
TXN-9267021,2023-05-03,ACC-1038,transfer,2137.02,12.92,2124.10
TXN-1223862,2023-05-04,ACC-1129,payment,259.74,7.83,251.91
TXN-1291037,2023-05-04,ACC-1094,transfer,1416.96,8.60,1408.36
TXN-1460315,2023-05-04,ACC-1110,payment,626.15,15.28,610.87
TXN-2013236,2023-05-04,ACC-1017,payment,528.63,15.63,513.00
TXN-2057205,2023-05-04,ACC-1063,payment,2257.41,65.76,2191.65
TXN-2064840,2023-05-04,ACC-1050,payment,30.17,0.97,29.20
TXN-2302287,2023-05-04,ACC-1057,refund,212.92,0.25,212.67
TXN-2454582,2023-05-04,ACC-1073,payment,691.48,20.35,671.13
TXN-2572701,2023-05-04,ACC-1046,payment,872.20,25.59,846.61
TXN-3619486,2023-05-04,ACC-1043,payment,336.95,8.34,328.61
TXN-3821408,2023-05-04,ACC-1081,transfer,180.89,1.55,179.34
TXN-4494664,2023-05-04,ACC-1130,transfer,2134.48,12.91,2121.57
TXN-5618604,2023-05-04,ACC-1044,payment,399.77,7.80,391.97
TXN-5964640,2023-05-04,ACC-1120,payment,807.94,19.64,788.30
TXN-6198504,2023-05-04,ACC-1094,payment,2287.66,55.15,2232.51
TXN-6337548,2023-05-04,ACC-1106,transfer,4977.75,29.97,4947.78
TXN-7477836,2023-05-04,ACC-1103,refund,259.51,0.25,259.26
TXN-7648321,2023-05-04,ACC-1006,payment,2052.47,59.82,1992.65
TXN-8091733,2023-05-04,ACC-1062,transfer,4537.51,27.33,4510.18
TXN-8282930,2023-05-04,ACC-1049,payment,2063.22,60.13,2003.09
TXN-8454096,2023-05-04,ACC-1093,refund,367.49,0.25,367.24
TXN-8890222,2023-05-04,ACC-1083,payment,1657.35,31.69,1625.66
TXN-8993951,2023-05-04,ACC-1089,payment,738.06,17.96,720.10
TXN-9283448,2023-05-04,ACC-1017,transfer,683.87,5.57,678.30
TXN-1342908,2023-05-05,ACC-1084,transfer,4940.01,39.62,4900.39
