txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-1140267,2025-03-01,ACC-1028,transfer,2301.92,18.52,2283.40
TXN-1683240,2025-03-01,ACC-1032,payment,803.64,19.54,784.10
TXN-5459133,2025-03-01,ACC-1024,payment,1219.57,23.37,1196.20
TXN-7274272,2025-03-02,ACC-1036,payment,2262.75,65.92,2196.83
TXN-9784473,2025-03-02,ACC-1037,payment,978.65,28.68,949.97
TXN-5237873,2025-03-03,ACC-1038,refund,215.32,0.25,215.07
TXN-9413239,2025-03-03,ACC-1004,payment,2114.89,40.38,2074.51
TXN-9468219,2025-03-03,ACC-1007,payment,1848.58,53.91,1794.67
TXN-1858255,2025-03-04,ACC-1006,refund,305.79,0.25,305.54
TXN-2920069,2025-03-04,ACC-1025,payment,859.26,20.87,838.39
TXN-4982427,2025-03-04,ACC-1011,payment,1024.49,30.01,994.48
TXN-6066212,2025-03-04,ACC-1021,transfer,2605.97,20.95,2585.02
TXN-6882478,2025-03-04,ACC-1026,transfer,2799.85,22.50,2777.35
TXN-7438664,2025-03-04,ACC-1035,payment,393.00,7.67,385.33
TXN-9769222,2025-03-04,ACC-1003,payment,1272.62,30.79,1241.83
TXN-4599689,2025-03-05,ACC-1024,refund,339.86,0.20,339.66
TXN-9169350,2025-03-05,ACC-1027,payment,1044.27,20.04,1024.23
TXN-1250535,2025-03-06,ACC-1005,transfer,4618.89,18.53,4600.36
TXN-4376661,2025-03-06,ACC-1016,payment,293.70,8.82,284.88
TXN-4987518,2025-03-06,ACC-1015,transfer,1932.18,15.56,1916.62
TXN-5555662,2025-03-06,ACC-1028,payment,2254.04,65.67,2188.37
TXN-5676343,2025-03-06,ACC-1022,payment,1966.01,57.31,1908.70
TXN-6919326,2025-03-06,ACC-1020,payment,1737.21,50.68,1686.53
TXN-9409352,2025-03-06,ACC-1002,payment,1698.87,49.57,1649.30
TXN-7687322,2025-03-07,ACC-1014,transfer,2261.17,18.19,2242.98
TXN-5752345,2025-03-08,ACC-1005,payment,2277.20,43.47,2233.73
TXN-4586161,2025-03-09,ACC-1017,payment,1773.62,51.73,1721.89
TXN-6323729,2025-03-09,ACC-1025,payment,1087.35,26.35,1061.00
TXN-9814002,2025-03-09,ACC-1033,refund,297.67,0.25,297.42
TXN-2895280,2025-03-10,ACC-1038,transfer,3135.57,18.91,3116.66
TXN-3814606,2025-03-10,ACC-1024,payment,1805.26,34.50,1770.76
TXN-3987284,2025-03-10,ACC-1004,payment,332.01,6.51,325.50
TXN-5382497,2025-03-10,ACC-1006,payment,583.61,17.22,566.39
TXN-8799549,2025-03-10,ACC-1018,payment,1245.06,36.41,1208.65
TXN-1054940,2025-03-11,ACC-1024,transfer,1404.14,5.67,1398.47
TXN-1223255,2025-03-11,ACC-1015,payment,1210.27,35.40,1174.87
TXN-2049895,2025-03-11,ACC-1013,payment,1360.87,32.91,1327.96
TXN-2296631,2025-03-11,ACC-1024,payment,245.89,4.87,241.02
TXN-6303007,2025-03-11,ACC-1002,payment,106.44,3.39,103.05
TXN-8362260,2025-03-11,ACC-1012,refund,263.52,0.25,263.27
TXN-1980549,2025-03-12,ACC-1008,transfer,4140.25,16.61,4123.64
TXN-6129159,2025-03-12,ACC-1021,transfer,1923.52,15.49,1908.03
TXN-6875322,2025-03-12,ACC-1030,payment,2476.78,47.26,2429.52
TXN-6790964,2025-03-13,ACC-1006,payment,1259.05,36.81,1222.24
TXN-2238546,2025-03-14,ACC-1007,payment,374.50,11.16,363.34
TXN-7564649,2025-03-14,ACC-1037,transfer,1706.26,13.75,1692.51
TXN-7563821,2025-03-16,ACC-1020,payment,1448.67,42.31,1406.36
TXN-8011113,2025-03-16,ACC-1032,transfer,2425.35,14.65,2410.70
TXN-8530280,2025-03-16,ACC-1005,payment,1914.38,36.57,1877.81
TXN-9075534,2025-03-16,ACC-1032,payment,1472.34,35.59,1436.75
