txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-1595885,2024-05-01,ACC-1102,refund,196.93,0.25,196.68
TXN-1827700,2024-05-01,ACC-1038,payment,1202.92,29.12,1173.80
TXN-2106616,2024-05-01,ACC-1107,transfer,2283.86,18.37,2265.49
TXN-2491580,2024-05-01,ACC-1043,payment,6.39,0.40,5.99
TXN-5059025,2024-05-01,ACC-1084,payment,164.85,5.08,159.77
TXN-5346887,2024-05-01,ACC-1095,payment,1997.86,48.20,1949.66
TXN-7286046,2024-05-01,ACC-1097,transfer,2236.63,17.99,2218.64
TXN-7471061,2024-05-01,ACC-1125,payment,2301.86,43.94,2257.92
TXN-7995194,2024-05-01,ACC-1082,payment,694.80,20.45,674.35
TXN-8748441,2024-05-01,ACC-1125,transfer,4684.87,18.79,4666.08
TXN-8939574,2024-05-01,ACC-1003,payment,731.18,17.80,713.38
TXN-9190144,2024-05-01,ACC-1044,payment,508.75,9.87,498.88
TXN-9590001,2024-05-01,ACC-1003,refund,325.77,0.25,325.52
TXN-9727497,2024-05-01,ACC-1108,refund,67.81,0.25,67.56
TXN-1109124,2024-05-02,ACC-1058,payment,125.07,3.93,121.14
TXN-1314128,2024-05-02,ACC-1130,payment,1883.92,45.46,1838.46
TXN-1457927,2024-05-02,ACC-1108,payment,607.09,17.91,589.18
TXN-1644927,2024-05-02,ACC-1018,payment,1916.99,55.89,1861.10
TXN-2186775,2024-05-02,ACC-1045,payment,334.42,8.28,326.14
TXN-4541957,2024-05-02,ACC-1096,transfer,3519.29,28.25,3491.04
TXN-4888432,2024-05-02,ACC-1021,payment,778.28,22.87,755.41
TXN-5036219,2024-05-02,ACC-1114,transfer,4832.93,19.38,4813.55
TXN-5130709,2024-05-02,ACC-1008,transfer,4195.96,16.83,4179.13
TXN-5564807,2024-05-02,ACC-1102,payment,1827.52,53.30,1774.22
TXN-5768285,2024-05-02,ACC-1075,payment,621.32,18.32,603.00
TXN-6109652,2024-05-02,ACC-1109,payment,2198.31,64.05,2134.26
TXN-6200376,2024-05-02,ACC-1111,transfer,1294.50,7.87,1286.63
TXN-6559590,2024-05-02,ACC-1071,payment,397.33,11.82,385.51
TXN-6777721,2024-05-02,ACC-1080,transfer,4856.07,38.95,4817.12
TXN-7356241,2024-05-02,ACC-1028,payment,1991.25,58.05,1933.20
TXN-8363234,2024-05-02,ACC-1034,payment,1258.90,36.81,1222.09
TXN-8876804,2024-05-02,ACC-1058,payment,1922.54,56.05,1866.49
TXN-9155570,2024-05-02,ACC-1077,payment,1901.44,36.33,1865.11
TXN-9301767,2024-05-02,ACC-1013,payment,386.92,9.54,377.38
TXN-9347955,2024-05-02,ACC-1078,payment,1503.55,43.90,1459.65
TXN-9600720,2024-05-02,ACC-1043,payment,1108.61,26.86,1081.75
TXN-2098119,2024-05-03,ACC-1075,payment,1765.55,51.50,1714.05
TXN-2386323,2024-05-03,ACC-1010,refund,115.62,0.20,115.42
TXN-2711781,2024-05-03,ACC-1087,payment,2336.27,68.05,2268.22
TXN-2756324,2024-05-03,ACC-1053,payment,533.43,15.77,517.66
TXN-2974718,2024-05-03,ACC-1064,payment,2322.61,67.66,2254.95
TXN-3837680,2024-05-03,ACC-1057,refund,384.91,0.25,384.66
TXN-3923769,2024-05-03,ACC-1107,payment,1637.45,47.79,1589.66
TXN-4037445,2024-05-03,ACC-1092,payment,1190.92,34.84,1156.08
TXN-4261579,2024-05-03,ACC-1071,payment,908.11,26.64,881.47
TXN-4483716,2024-05-03,ACC-1007,payment,637.18,18.78,618.40
TXN-4661938,2024-05-03,ACC-1129,payment,942.62,27.64,914.98
TXN-5076174,2024-05-03,ACC-1094,payment,660.91,16.11,644.80
TXN-5326668,2024-05-03,ACC-1022,payment,2329.63,67.86,2261.77
TXN-5386757,2024-05-03,ACC-1076,payment,354.46,8.76,345.70
TXN-5469178,2024-05-03,ACC-1113,transfer,850.49,5.20,845.29
TXN-6385359,2024-05-03,ACC-1125,payment,306.47,6.02,300.45
TXN-6431805,2024-05-03,ACC-1045,payment,1743.84,42.10,1701.74
TXN-7163572,2024-05-03,ACC-1082,payment,2020.03,58.88,1961.15
TXN-8287460,2024-05-03,ACC-1039,transfer,466.43,3.83,462.60
TXN-9427265,2024-05-03,ACC-1079,payment,1949.52,47.04,1902.48
TXN-9740475,2024-05-03,ACC-1074,payment,11.18,0.52,10.66
TXN-1239522,2024-05-04,ACC-1072,payment,1355.91,39.62,1316.29
TXN-2579258,2024-05-04,ACC-1087,transfer,1947.15,15.68,1931.47
TXN-2849403,2024-05-04,ACC-1082,transfer,2499.73,20.10,2479.63
TXN-2894949,2024-05-04,ACC-1080,payment,932.33,27.34,904.99
TXN-3236223,2024-05-04,ACC-1124,payment,1210.49,29.30,1181.19
TXN-3425233,2024-05-04,ACC-1113,refund,281.63,0.25,281.38
TXN-3939824,2024-05-04,ACC-1071,payment,2226.16,64.86,2161.30
TXN-4193631,2024-05-04,ACC-1075,transfer,633.40,5.17,628.23
TXN-4873713,2024-05-04,ACC-1104,payment,2026.50,38.70,1987.80
TXN-4991158,2024-05-04,ACC-1117,payment,858.63,25.20,833.43
TXN-5224085,2024-05-04,ACC-1069,transfer,1861.06,14.99,1846.07
TXN-5568129,2024-05-04,ACC-1038,payment,1538.95,37.18,1501.77
TXN-5763841,2024-05-04,ACC-1119,payment,809.62,19.68,789.94
TXN-7444591,2024-05-04,ACC-1055,payment,209.99,5.29,204.70
TXN-7526715,2024-05-04,ACC-1066,payment,1762.29,33.68,1728.61
TXN-9379974,2024-05-04,ACC-1018,payment,1804.56,52.63,1751.93
TXN-9414383,2024-05-04,ACC-1004,transfer,3699.43,14.85,3684.58
TXN-9819678,2024-05-04,ACC-1107,refund,344.84,0.25,344.59
TXN-2121270,2024-05-05,ACC-1076,payment,1890.83,45.63,1845.20
TXN-3195276,2024-05-05,ACC-1071,payment,1101.64,32.25,1069.39
TXN-3405661,2024-05-05,ACC-1006,payment,2381.66,69.37,2312.29
TXN-3452305,2024-05-05,ACC-1007,payment,698.43,20.55,677.88
TXN-3882824,2024-05-05,ACC-1009,payment,1908.51,55.65,1852.86
