txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-7747416,2025-01-01,ACC-1021,transfer,3024.54,24.30,3000.24
TXN-1839519,2025-01-02,ACC-1005,payment,1060.01,20.34,1039.67
TXN-7256119,2025-01-02,ACC-1039,payment,1846.87,53.86,1793.01
TXN-8668156,2025-01-03,ACC-1019,payment,1580.53,46.14,1534.39
TXN-2537154,2025-01-04,ACC-1017,payment,1310.23,38.30,1271.93
TXN-6152131,2025-01-04,ACC-1038,payment,1432.61,34.63,1397.98
TXN-2156091,2025-01-06,ACC-1037,payment,685.21,20.17,665.04
TXN-2270705,2025-01-06,ACC-1003,payment,576.01,14.07,561.94
TXN-3257756,2025-01-06,ACC-1011,payment,55.13,1.90,53.23
TXN-4434700,2025-01-06,ACC-1006,transfer,1921.10,15.47,1905.63
TXN-6350506,2025-01-06,ACC-1003,payment,1288.92,31.18,1257.74
TXN-8971074,2025-01-06,ACC-1019,payment,2324.61,67.71,2256.90
TXN-9311313,2025-01-06,ACC-1032,payment,1175.48,28.46,1147.02
TXN-3287325,2025-01-07,ACC-1025,transfer,1017.05,6.20,1010.85
TXN-7269845,2025-01-07,ACC-1018,payment,1525.37,44.54,1480.83
TXN-9602712,2025-01-07,ACC-1031,payment,427.99,12.71,415.28
TXN-4547451,2025-01-08,ACC-1031,payment,2413.34,70.29,2343.05
TXN-4113829,2025-01-09,ACC-1027,payment,20.62,0.90,19.72
TXN-4370090,2025-01-09,ACC-1026,payment,1138.73,33.32,1105.41
TXN-4791498,2025-01-09,ACC-1038,payment,2415.27,58.22,2357.05
TXN-5698356,2025-01-09,ACC-1038,transfer,3118.99,18.81,3100.18
TXN-2262711,2025-01-10,ACC-1029,payment,1129.52,33.06,1096.46
TXN-7294015,2025-01-10,ACC-1026,refund,305.10,0.25,304.85
TXN-2085564,2025-01-12,ACC-1014,transfer,3619.68,29.06,3590.62
TXN-3444457,2025-01-12,ACC-1010,payment,1022.90,19.64,1003.26
TXN-6567659,2025-01-13,ACC-1021,payment,185.68,5.68,180.00
TXN-1489766,2025-01-14,ACC-1002,payment,1555.90,45.42,1510.48
TXN-4421596,2025-01-14,ACC-1030,payment,2246.31,42.88,2203.43
TXN-5330059,2025-01-14,ACC-1017,payment,2200.04,64.10,2135.94
TXN-6055808,2025-01-14,ACC-1027,payment,1861.28,54.28,1807.00
TXN-9173524,2025-01-14,ACC-1039,payment,1864.18,54.36,1809.82
TXN-4727312,2025-01-15,ACC-1001,payment,1599.74,38.64,1561.10
TXN-7358727,2025-01-16,ACC-1036,payment,491.19,14.54,476.65
TXN-7500185,2025-01-16,ACC-1031,payment,2203.51,64.20,2139.31
TXN-8275011,2025-01-17,ACC-1037,payment,1980.90,57.75,1923.15
TXN-1273894,2025-01-18,ACC-1032,payment,210.90,5.31,205.59
TXN-3773266,2025-01-18,ACC-1022,refund,89.20,0.25,88.95
TXN-4059603,2025-01-18,ACC-1004,refund,224.84,0.20,224.64
TXN-8720205,2025-01-18,ACC-1018,refund,223.82,0.25,223.57
TXN-8237610,2025-01-19,ACC-1030,payment,1717.95,32.84,1685.11
TXN-9568796,2025-01-19,ACC-1019,payment,271.50,8.17,263.33
TXN-1318892,2025-01-20,ACC-1021,payment,1036.70,30.36,1006.34
TXN-3203526,2025-01-20,ACC-1024,transfer,3415.04,13.71,3401.33
TXN-6218617,2025-01-20,ACC-1007,payment,1468.84,42.90,1425.94
TXN-8781814,2025-01-20,ACC-1028,refund,87.78,0.25,87.53
TXN-2205399,2025-01-21,ACC-1011,refund,196.24,0.25,195.99
TXN-5037047,2025-01-21,ACC-1012,payment,365.96,10.91,355.05
TXN-5640400,2025-01-21,ACC-1026,payment,1658.32,48.39,1609.93
TXN-3182643,2025-01-22,ACC-1030,transfer,367.92,1.52,366.40
TXN-8668205,2025-01-22,ACC-1001,transfer,4015.49,24.19,3991.30
TXN-9479708,2025-01-23,ACC-1016,payment,1219.81,35.67,1184.14
TXN-1172011,2025-01-24,ACC-1029,payment,279.44,8.40,271.04
TXN-2790361,2025-01-24,ACC-1002,refund,148.94,0.25,148.69
TXN-3315334,2025-01-24,ACC-1019,payment,1564.03,45.66,1518.37
TXN-5699234,2025-01-24,ACC-1011,payment,430.88,12.80,418.08
TXN-8675012,2025-01-24,ACC-1005,payment,1503.76,28.77,1474.99
TXN-2367093,2025-01-25,ACC-1034,transfer,1904.10,15.33,1888.77
TXN-3204067,2025-01-25,ACC-1023,refund,179.51,0.20,179.31
TXN-7031068,2025-01-25,ACC-1023,payment,695.44,13.41,682.03
TXN-1297093,2025-01-26,ACC-1012,payment,551.77,16.30,535.47
TXN-1915893,2025-01-26,ACC-1029,payment,159.09,4.91,154.18
TXN-4445479,2025-01-26,ACC-1020,transfer,870.15,7.06,863.09
TXN-5853368,2025-01-26,ACC-1040,payment,723.07,17.60,705.47
TXN-8359138,2025-01-26,ACC-1017,payment,2480.56,72.24,2408.32
TXN-7711478,2025-01-27,ACC-1018,payment,1974.05,57.55,1916.50
TXN-8728928,2025-01-27,ACC-1013,payment,161.16,4.12,157.04
TXN-1995388,2025-01-28,ACC-1021,payment,152.91,4.73,148.18
TXN-2692582,2025-01-28,ACC-1015,payment,2277.97,66.36,2211.61
TXN-3621531,2025-01-28,ACC-1012,payment,1816.72,52.98,1763.74
TXN-7599030,2025-01-28,ACC-1003,payment,2479.11,59.75,2419.36
