txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-1690334,2024-04-01,ACC-1076,payment,1920.22,46.34,1873.88
TXN-1703928,2024-04-01,ACC-1046,payment,2260.54,65.86,2194.68
TXN-3260071,2024-04-01,ACC-1083,transfer,2949.89,11.85,2938.04
TXN-3426929,2024-04-01,ACC-1020,transfer,2545.35,20.46,2524.89
TXN-5376789,2024-04-01,ACC-1121,payment,2209.29,53.27,2156.02
TXN-5662936,2024-04-01,ACC-1064,transfer,4869.22,39.05,4830.17
TXN-6108056,2024-04-01,ACC-1090,transfer,4240.41,25.54,4214.87
TXN-6209472,2024-04-01,ACC-1029,payment,783.12,23.01,760.11
TXN-6392703,2024-04-01,ACC-1116,transfer,4704.03,37.73,4666.30
TXN-7194469,2024-04-01,ACC-1029,payment,657.45,19.37,638.08
TXN-7277679,2024-04-01,ACC-1018,payment,1207.18,35.31,1171.87
TXN-8049216,2024-04-01,ACC-1041,payment,378.83,11.29,367.54
TXN-8577106,2024-04-01,ACC-1027,payment,685.64,20.18,665.46
TXN-8700965,2024-04-01,ACC-1115,refund,269.60,0.25,269.35
TXN-9039940,2024-04-01,ACC-1077,payment,1463.37,28.00,1435.37
TXN-9430238,2024-04-01,ACC-1118,payment,1447.59,42.28,1405.31
TXN-9638648,2024-04-01,ACC-1014,payment,1177.56,34.45,1143.11
TXN-3582138,2024-04-02,ACC-1129,payment,651.96,19.21,632.75
TXN-4319157,2024-04-02,ACC-1087,transfer,1140.08,9.22,1130.86
TXN-4362576,2024-04-02,ACC-1120,transfer,4779.12,28.77,4750.35
TXN-4494521,2024-04-02,ACC-1026,refund,156.23,0.25,155.98
TXN-4892765,2024-04-02,ACC-1039,payment,472.54,14.00,458.54
TXN-5334493,2024-04-02,ACC-1029,payment,46.66,1.65,45.01
TXN-5935797,2024-04-02,ACC-1008,payment,792.49,15.26,777.23
TXN-7390463,2024-04-02,ACC-1092,payment,1848.49,53.91,1794.58
TXN-7864130,2024-04-02,ACC-1088,payment,934.96,27.41,907.55
TXN-8833151,2024-04-02,ACC-1121,transfer,773.98,4.74,769.24
TXN-8898665,2024-04-02,ACC-1078,payment,1461.84,42.69,1419.15
TXN-9057990,2024-04-02,ACC-1083,payment,2348.03,44.81,2303.22
TXN-9187367,2024-04-02,ACC-1022,transfer,4386.94,35.20,4351.74
TXN-1204924,2024-04-03,ACC-1009,payment,122.40,3.85,118.55
TXN-2246092,2024-04-03,ACC-1078,payment,213.19,6.48,206.71
TXN-3170848,2024-04-03,ACC-1102,transfer,1898.55,15.29,1883.26
TXN-3615678,2024-04-03,ACC-1099,payment,2415.93,70.36,2345.57
TXN-3930770,2024-04-03,ACC-1064,payment,647.30,19.07,628.23
TXN-6978078,2024-04-03,ACC-1127,transfer,4168.82,33.45,4135.37
TXN-7312582,2024-04-03,ACC-1028,payment,1229.72,35.96,1193.76
TXN-7661138,2024-04-03,ACC-1059,payment,1163.34,34.04,1129.30
TXN-8947520,2024-04-03,ACC-1019,payment,1901.45,55.44,1846.01
TXN-9410412,2024-04-03,ACC-1071,transfer,1480.33,11.94,1468.39
TXN-9568055,2024-04-03,ACC-1012,transfer,154.55,1.34,153.21
TXN-1337725,2024-04-04,ACC-1014,payment,550.29,16.26,534.03
TXN-1352036,2024-04-04,ACC-1076,payment,869.10,21.11,847.99
TXN-1535183,2024-04-04,ACC-1040,transfer,3625.05,21.85,3603.20
TXN-1610438,2024-04-04,ACC-1095,payment,932.26,22.62,909.64
TXN-1889024,2024-04-04,ACC-1069,payment,448.86,13.32,435.54
TXN-1979431,2024-04-04,ACC-1115,payment,60.74,1.71,59.03
TXN-2315333,2024-04-04,ACC-1047,payment,890.35,17.12,873.23
TXN-2853283,2024-04-04,ACC-1081,payment,2321.31,67.62,2253.69
TXN-2865752,2024-04-04,ACC-1002,payment,1781.86,51.97,1729.89
TXN-3154161,2024-04-04,ACC-1067,refund,109.91,0.25,109.66
TXN-3271932,2024-04-04,ACC-1045,payment,148.40,3.81,144.59
TXN-3508191,2024-04-04,ACC-1102,payment,653.81,19.26,634.55
TXN-3585955,2024-04-04,ACC-1088,payment,2384.47,69.45,2315.02
TXN-4261558,2024-04-04,ACC-1120,payment,2353.80,56.74,2297.06
TXN-4391920,2024-04-04,ACC-1099,payment,902.40,26.47,875.93
TXN-4658647,2024-04-04,ACC-1075,payment,2233.69,65.08,2168.61
TXN-5164498,2024-04-04,ACC-1116,payment,2321.57,67.63,2253.94
TXN-5434279,2024-04-04,ACC-1106,payment,548.98,13.43,535.55
TXN-5887170,2024-04-04,ACC-1106,payment,462.25,11.34,450.91
TXN-7044184,2024-04-04,ACC-1116,payment,839.52,24.65,814.87
TXN-7089436,2024-04-04,ACC-1116,payment,159.39,4.92,154.47
TXN-7455090,2024-04-04,ACC-1121,payment,713.80,17.38,696.42
TXN-7817648,2024-04-04,ACC-1117,payment,2083.78,60.73,2023.05
TXN-7940666,2024-04-04,ACC-1082,payment,1309.33,38.27,1271.06
TXN-8325236,2024-04-04,ACC-1001,payment,1332.49,32.23,1300.26
TXN-8751893,2024-04-04,ACC-1118,payment,590.01,17.41,572.60
TXN-9094653,2024-04-04,ACC-1041,payment,2318.44,67.53,2250.91
TXN-1131195,2024-04-05,ACC-1087,payment,1352.48,39.52,1312.96
TXN-1337746,2024-04-05,ACC-1057,transfer,4484.95,27.01,4457.94
TXN-1490862,2024-04-05,ACC-1022,transfer,3337.52,26.80,3310.72
TXN-1491543,2024-04-05,ACC-1066,payment,50.12,1.15,48.97
TXN-2515135,2024-04-05,ACC-1122,payment,1983.42,57.82,1925.60
TXN-3160685,2024-04-05,ACC-1111,payment,1429.40,34.56,1394.84
TXN-5005351,2024-04-05,ACC-1028,payment,2069.45,60.31,2009.14
TXN-5112368,2024-04-05,ACC-1001,payment,798.74,19.42,779.32
TXN-5459117,2024-04-05,ACC-1068,payment,2022.05,48.78,1973.27
TXN-5560019,2024-04-05,ACC-1090,payment,2303.49,55.53,2247.96
TXN-5897259,2024-04-05,ACC-1012,refund,30.89,0.25,30.64
TXN-6573353,2024-04-05,ACC-1010,payment,664.02,12.82,651.20
TXN-6660774,2024-04-05,ACC-1053,payment,1367.32,39.95,1327.37
TXN-6934835,2024-04-05,ACC-1021,payment,547.60,16.18,531.42
TXN-7055914,2024-04-05,ACC-1014,refund,174.12,0.25,173.87
TXN-7615940,2024-04-05,ACC-1011,transfer,1035.24,8.38,1026.86
TXN-8972402,2024-04-05,ACC-1034,payment,1582.01,46.18,1535.83
TXN-9122956,2024-04-05,ACC-1116,payment,1162.47,34.01,1128.46
TXN-9619926,2024-04-05,ACC-1036,transfer,2309.64,18.58,2291.06
TXN-1077884,2024-04-06,ACC-1035,transfer,3209.59,12.89,3196.70
TXN-1698523,2024-04-06,ACC-1099,payment,1090.16,31.91,1058.25
TXN-1759530,2024-04-06,ACC-1043,payment,909.41,22.08,887.33
TXN-1944938,2024-04-06,ACC-1060,payment,2168.94,63.20,2105.74
TXN-1975872,2024-04-06,ACC-1021,transfer,84.72,0.78,83.94
TXN-2153802,2024-04-06,ACC-1106,transfer,268.63,1.71,266.92
TXN-2472436,2024-04-06,ACC-1017,payment,2111.85,61.54,2050.31
TXN-2627463,2024-04-06,ACC-1039,transfer,627.18,5.12,622.06
TXN-2989745,2024-04-06,ACC-1088,payment,663.00,19.53,643.47
TXN-3042059,2024-04-06,ACC-1084,payment,1295.22,37.86,1257.36
TXN-3990687,2024-04-06,ACC-1048,payment,1201.64,29.09,1172.55
TXN-4219897,2024-04-06,ACC-1110,transfer,4955.28,29.83,4925.45
TXN-5289963,2024-04-06,ACC-1120,payment,2017.93,48.68,1969.25
TXN-5319079,2024-04-06,ACC-1037,payment,595.74,17.58,578.16
TXN-6294056,2024-04-06,ACC-1084,payment,2499.46,72.78,2426.68
TXN-6710673,2024-04-06,ACC-1027,payment,731.71,21.52,710.19
TXN-6739798,2024-04-06,ACC-1021,payment,1117.12,32.70,1084.42
TXN-8316895,2024-04-06,ACC-1020,transfer,688.00,5.60,682.40
TXN-1820963,2024-04-07,ACC-1118,payment,2260.04,65.84,2194.20
TXN-2201581,2024-04-07,ACC-1007,payment,717.47,21.11,696.36
TXN-3085847,2024-04-07,ACC-1109,payment,1133.77,33.18,1100.59
TXN-3616611,2024-04-07,ACC-1029,transfer,4757.66,38.16,4719.50
TXN-3891845,2024-04-07,ACC-1029,refund,71.32,0.25,71.07
TXN-4231626,2024-04-07,ACC-1023,payment,349.57,6.84,342.73
TXN-4271634,2024-04-07,ACC-1098,payment,2237.00,42.70,2194.30
TXN-4538416,2024-04-07,ACC-1069,payment,987.31,28.93,958.38
TXN-5206582,2024-04-07,ACC-1101,payment,2172.43,63.30,2109.13
TXN-5454043,2024-04-07,ACC-1123,transfer,3854.67,23.23,3831.44
TXN-5775962,2024-04-07,ACC-1059,payment,2494.01,72.63,2421.38
TXN-5926138,2024-04-07,ACC-1110,transfer,1201.00,7.31,1193.69
TXN-6137120,2024-04-07,ACC-1003,payment,2071.75,49.97,2021.78
TXN-6415641,2024-04-07,ACC-1059,payment,2206.70,64.29,2142.41
TXN-6726132,2024-04-07,ACC-1040,payment,834.25,20.27,813.98
TXN-6793660,2024-04-07,ACC-1045,payment,220.09,5.53,214.56
TXN-7302192,2024-04-07,ACC-1092,transfer,336.98,2.80,334.18
TXN-7830431,2024-04-07,ACC-1055,transfer,2836.24,17.12,2819.12
TXN-8529362,2024-04-07,ACC-1049,payment,1133.86,33.18,1100.68
TXN-9182005,2024-04-07,ACC-1125,payment,2346.37,44.78,2301.59
TXN-1465295,2024-04-08,ACC-1069,payment,1814.20,52.91,1761.29
TXN-2470180,2024-04-08,ACC-1080,transfer,3897.68,31.28,3866.40
TXN-5210578,2024-04-08,ACC-1082,transfer,4895.27,39.26,4856.01
TXN-6536581,2024-04-08,ACC-1035,payment,2470.23,47.13,2423.10
TXN-6896502,2024-04-08,ACC-1025,transfer,2756.62,16.64,2739.98
TXN-8151802,2024-04-08,ACC-1107,payment,1293.62,37.81,1255.81
TXN-8182828,2024-04-08,ACC-1057,payment,2281.61,55.01,2226.60
