run_id,start_seconds,end_seconds
wide-researcher-1785989250-28e66dba0114,1.837,39.646
deep-researcher-1785989250-8533c22836c6,1.847,34.046
reviewer-1785989250-17e5e4ef9174,1.913,58.818
data-analyst-1785989250-e9c6a7fdefec,1.940,59.761
wide-researcher-1785989250-b9331562198b,1.952,63.339
deep-researcher-1785989250-e3e42594a014,1.964,35.763
reviewer-1785989250-8ef99d2215fb,1.976,62.519
data-analyst-1785989250-c53132b00a49,2.002,59.711
wide-researcher-1785989250-61c2283288ab,2.012,39.865
deep-researcher-1785989250-98e96c7928b6,2.022,69.575
reviewer-1785989250-fad5e8be3a52,2.031,62.681
data-analyst-1785989250-76871dbbff4b,2.056,48.283
wide-researcher-1785989250-19df9c0ddbbc,2.066,35.697
deep-researcher-1785989250-2c91939b4300,2.075,40.234
reviewer-1785989250-36fb98e5616c,2.085,58.770
data-analyst-1785989250-17e9efe0d8d3,2.109,59.744
wide-researcher-1785989250-6efb296e9df5,2.119,36.353
deep-researcher-1785989250-13a41f9176af,2.129,40.266
reviewer-1785989250-0f9c8d7a047a,2.139,62.614
data-analyst-1785989250-ccff5cdf721a,2.168,59.777
wide-researcher-1785989250-e94991d61569,2.178,40.138
deep-researcher-1785989250-9704395723b5,2.188,36.371
reviewer-1785989250-3e431a67e3f3,2.198,58.802
data-analyst-1785989250-995f14a14a6b,2.218,59.728
wide-researcher-1785989250-3523a6e79106,2.227,36.476
deep-researcher-1785989250-658478449df9,2.239,36.460
reviewer-1785989250-dee839e7f825,2.249,62.747
data-analyst-1785989250-eeed36bcbc4b,2.274,54.269
wide-researcher-1785989250-cf68e112bd65,2.283,65.560
deep-researcher-1785989250-4520988ecc59,2.293,69.542
reviewer-1785989250-f5847a80552d,2.303,58.853
data-analyst-1785989250-9a2773861395,2.324,48.570
wide-researcher-1785989250-18fb1c4d19c0,2.338,65.544
deep-researcher-1785989250-4b7c0b84e895,2.348,73.383
reviewer-1785989250-d910161b98e7,2.359,62.781
data-analyst-1785989250-310daa4eb135,2.380,59.809
wide-researcher-1785989250-c1415d74ca0d,2.394,36.603
deep-researcher-1785989250-f8579d14aabe,2.404,36.619
reviewer-1785989250-8ed42c7d8a96,2.415,58.835
data-analyst-1785989250-9b84c8b9c540,2.440,59.825
wide-researcher-1785989250-8a8f657c3801,2.450,36.651
deep-researcher-1785989250-536a1989c531,2.461,36.668
reviewer-1785989250-f01e0b21bccb,2.470,62.799
data-analyst-1785989250-958905d85b0b,2.495,59.892
wide-researcher-1785989250-0b20ea889f63,2.504,36.798
deep-researcher-1785989251-981511da01cc,2.510,40.501
reviewer-1785989251-87e5ae6864a1,2.524,58.908
data-analyst-1785989251-677b910de8d8,2.549,59.875
wide-researcher-1785989251-8a7cd0877053,2.559,36.815
deep-researcher-1785989251-6fa8c36ded51,2.569,36.847
reviewer-1785989251-f943246c1438,2.579,58.924
data-analyst-1785989251-3ed03dd4f0d5,2.608,59.909
wide-researcher-1785989251-d347c565753c,2.617,36.879
deep-researcher-1785989251-79f0442c729b,2.627,36.895
reviewer-1785989251-99e3efb063fc,2.637,58.968
data-analyst-1785989251-da46ba91ef1c,2.659,59.988
wide-researcher-1785989251-a3b120a4198d,2.673,37.022
deep-researcher-1785989251-deb78e337a56,2.683,37.053
reviewer-1785989251-cc114807ca85,2.693,63.030
data-analyst-1785989251-200308bf6e65,2.718,57.929
wide-researcher-1785989251-318841a040a4,2.728,36.990
deep-researcher-1785989251-ae44257fe22e,2.742,37.134
reviewer-1785989251-6117ba6ba1b0,2.751,63.156
data-analyst-1785989251-09c2ef17cda2,2.771,60.064
wide-researcher-1785989251-9fe8de2d4640,2.779,69.606
deep-researcher-1785989251-e2670763dcda,2.788,47.209
reviewer-1785989251-3494da3caf4c,2.798,59.048
data-analyst-1785989251-450ee32a8a1c,2.818,49.383
wide-researcher-1785989251-435dc83f6de3,2.827,64.123
deep-researcher-1785989251-270ec9ecc546,2.837,37.219
reviewer-1785989251-26eb5aeb2286,2.847,63.044
data-analyst-1785989251-84e555729976,2.868,49.534
wide-researcher-1785989251-a2b52f0b0a86,2.879,37.168
deep-researcher-1785989251-b469433d9cbe,2.889,76.030
reviewer-1785989251-6855861276f3,2.899,63.172
data-analyst-1785989251-2693e8eb73ad,2.924,60.095
wide-researcher-1785989251-bff804fa2c28,2.934,40.955
deep-researcher-1785989251-3b1ba0016655,2.944,40.939
reviewer-1785989251-a6362a62fb63,2.954,59.160
data-analyst-1785989251-addb0b54da90,2.979,53.641
wide-researcher-1785989251-01391f706d57,2.985,37.235
deep-researcher-1785989251-4ab6cd54d2b4,2.999,37.320
reviewer-1785989251-678d4b60cb8b,3.009,59.016
data-analyst-1785989251-eb0553d40a63,3.034,60.128
wide-researcher-1785989251-63b9114c4aff,3.044,37.285
deep-researcher-1785989251-d4e2f67ce673,3.054,75.771
reviewer-1785989251-abdd93a3dab3,3.065,59.365
data-analyst-1785989251-5478fe16b7b2,3.090,60.174
wide-researcher-1785989251-1cd2c2442c95,3.099,37.303
deep-researcher-1785989251-0448aeba0293,3.109,37.442
reviewer-1785989251-3f20e1f717f5,3.119,59.297
data-analyst-1785989251-834dba5e1759,3.144,59.193
wide-researcher-1785989251-b51da62fea00,3.154,69.626
deep-researcher-1785989251-34e2a8d13408,3.164,47.334
reviewer-1785989251-ca72fb6c9830,3.174,59.315
data-analyst-1785989251-6ff47adc041d,3.199,61.172
wide-researcher-1785989251-f0e63ea0cbe2,3.209,66.042
deep-researcher-1785989251-93ae0b370e8f,3.218,37.423
reviewer-1785989251-31cf8073afa1,3.227,59.209
data-analyst-1785989251-e1afc2f21be1,3.251,58.653
wide-researcher-1785989251-a6c0a04ffdca,3.260,41.077
deep-researcher-1785989251-419010e193a1,3.269,37.387
reviewer-1785989251-e3b460319912,3.278,59.244
data-analyst-1785989251-c5e66e34da9e,3.296,56.464
wide-researcher-1785989251-8ed10260a11b,3.304,41.061
deep-researcher-1785989251-e029bb30637b,3.313,70.730
reviewer-1785989251-5b8ad9304550,3.322,63.404
data-analyst-1785989251-8e34e3de1744,3.340,60.368
wide-researcher-1785989251-f4584342e0b0,3.349,37.405
deep-researcher-1785989251-36e0611eeb3c,3.359,47.367
reviewer-1785989251-2caaadac6b3f,3.369,63.322
data-analyst-1785989251-0152290ee356,3.390,60.628
wide-researcher-1785989251-450571b6ca8a,3.404,41.208
deep-researcher-1785989251-8198aeb3fd99,3.419,37.475
