elapsed_seconds,timestamp,cpu_percent,rss_mb,pss_mb,uss_mb,lazy_free_mb,live_mb,active_runs
0.020,2026-08-05T20:56:01,0.00,18.797,,,0.000,8.501,0
0.578,2026-08-05T20:56:02,0.00,18.797,,,0.000,8.501,0
1.134,2026-08-05T20:56:02,0.00,18.797,,,0.000,8.501,0
1.682,2026-08-05T20:56:03,0.00,18.797,,,0.000,8.501,0
2.223,2026-08-05T20:56:03,1.08,60.281,,,0.078,48.922,30
2.762,2026-08-05T20:56:04,1.46,108.250,,,0.406,94.594,67
3.307,2026-08-05T20:56:04,1.22,113.328,,,0.109,100.891,102
3.850,2026-08-05T20:56:05,2.02,133.266,,,0.578,118.422,138
4.390,2026-08-05T20:56:05,1.82,145.391,,,0.953,129.047,176
4.937,2026-08-05T20:56:06,1.73,150.719,,,0.766,135.234,215
5.469,2026-08-05T20:56:06,2.89,163.688,,,1.094,146.906,254
6.016,2026-08-05T20:56:07,2.45,170.703,,,0.859,155.141,294
6.557,2026-08-05T20:56:08,2.65,176.828,,,0.812,161.188,333
7.100,2026-08-05T20:56:08,3.64,184.000,,,0.516,169.484,374
7.636,2026-08-05T20:56:09,3.10,190.016,,,0.344,175.656,414
8.180,2026-08-05T20:56:09,3.85,196.219,,,0.781,180.219,452
8.721,2026-08-05T20:56:10,4.64,202.359,,,0.609,187.391,489
9.262,2026-08-05T20:56:10,3.93,206.422,,,0.047,191.953,530
9.800,2026-08-05T20:56:11,5.54,213.359,,,0.531,198.469,569
10.336,2026-08-05T20:56:11,6.80,219.516,,,0.703,204.297,607
10.877,2026-08-05T20:56:12,4.21,223.625,,,0.797,208.203,646
11.419,2026-08-05T20:56:12,8.08,229.375,,,0.562,214.438,682
11.966,2026-08-05T20:56:13,6.80,235.531,,,0.812,220.188,719
12.508,2026-08-05T20:56:13,5.05,239.922,,,0.609,224.391,760
13.045,2026-08-05T20:56:14,9.41,245.062,,,0.766,229.234,793
13.599,2026-08-05T20:56:15,8.83,251.109,,,0.703,235.297,839
14.142,2026-08-05T20:56:15,8.70,257.344,,,1.000,241.000,883
14.688,2026-08-05T20:56:16,14.01,263.031,,,1.922,245.078,919
15.249,2026-08-05T20:56:16,9.11,266.922,,,0.859,251.141,958
15.789,2026-08-05T20:56:17,11.68,272.594,,,1.688,255.312,994
16.335,2026-08-05T20:56:17,14.57,277.016,,,3.016,256.984,1000
16.910,2026-08-05T20:56:18,3.23,277.484,,,3.141,256.859,1000
17.459,2026-08-05T20:56:18,13.29,279.281,,,4.250,256.750,1000
18.015,2026-08-05T20:56:19,12.51,280.797,,,4.656,257.344,1000
18.565,2026-08-05T20:56:20,3.09,280.906,,,4.750,257.250,1000
19.108,2026-08-05T20:56:20,14.98,283.172,,,6.250,256.750,1000
19.673,2026-08-05T20:56:21,8.93,284.297,,,6.891,256.109,1000
20.215,2026-08-05T20:56:21,6.22,284.984,,,7.406,255.594,1000
20.767,2026-08-05T20:56:22,15.10,286.672,,,7.812,257.188,1000
21.333,2026-08-05T20:56:22,5.44,287.641,,,8.422,256.578,1000
21.881,2026-08-05T20:56:23,11.74,288.953,,,8.891,257.109,1000
22.428,2026-08-05T20:56:23,15.09,291.422,,,9.125,258.875,1000
23.000,2026-08-05T20:56:24,2.02,291.500,,,9.125,258.875,1000
23.547,2026-08-05T20:56:25,14.17,293.312,,,9.359,260.641,1000
24.106,2026-08-05T20:56:25,11.98,294.172,,,9.359,260.641,1000
24.656,2026-08-05T20:56:26,3.99,294.391,,,9.250,261.750,1000
25.203,2026-08-05T20:56:26,16.59,295.359,,,10.000,261.000,1000
25.773,2026-08-05T20:56:27,7.17,295.469,,,10.000,261.000,1000
26.315,2026-08-05T20:56:27,8.19,295.922,,,11.000,260.000,1000
26.854,2026-08-05T20:56:28,14.47,297.250,,,11.000,261.000,1000
27.422,2026-08-05T20:56:28,3.20,297.516,,,11.000,261.000,1000
27.963,2026-08-05T20:56:29,12.06,298.750,,,12.000,261.000,1000
28.508,2026-08-05T20:56:29,13.05,300.109,,,12.000,262.000,1000
29.081,2026-08-05T20:56:30,1.62,300.109,,,13.000,260.000,1000
29.632,2026-08-05T20:56:31,14.20,302.047,,,13.000,261.000,1000
30.199,2026-08-05T20:56:31,9.40,303.016,,,14.000,261.000,1000
30.746,2026-08-05T20:56:32,5.65,303.188,,,14.000,261.000,1000
31.305,2026-08-05T20:56:32,13.74,304.484,,,15.000,261.000,1000
31.874,2026-08-05T20:56:33,4.31,304.688,,,15.000,261.000,1000
32.415,2026-08-05T20:56:33,8.92,305.688,,,15.000,262.000,1000
32.966,2026-08-05T20:56:34,11.03,306.578,,,15.000,262.000,1000
33.522,2026-08-05T20:56:35,3.04,306.766,,,15.000,262.000,1000
34.075,2026-08-05T20:56:35,12.26,307.438,,,16.000,261.000,1000
34.632,2026-08-05T20:56:36,9.30,308.219,,,16.000,262.000,1000
35.172,2026-08-05T20:56:36,3.26,308.281,,,16.000,262.000,1000
35.717,2026-08-05T20:56:37,13.88,309.109,,,16.000,263.000,1000
36.273,2026-08-05T20:56:37,7.09,309.547,,,16.000,264.000,1000
36.823,2026-08-05T20:56:38,6.69,309.750,,,16.000,264.000,1000
37.361,2026-08-05T20:56:38,12.91,310.641,,,17.000,262.000,1000
37.921,2026-08-05T20:56:39,4.31,310.969,,,17.000,263.000,1000
38.467,2026-08-05T20:56:39,8.53,311.938,,,19.000,260.000,1000
39.015,2026-08-05T20:56:40,10.23,313.109,,,19.000,261.000,1000
39.584,2026-08-05T20:56:41,2.44,313.172,,,19.000,261.000,1000
40.128,2026-08-05T20:56:41,11.69,314.594,,,20.000,260.000,1000
40.685,2026-08-05T20:56:42,9.12,315.297,,,20.000,261.000,1000
41.222,2026-08-05T20:56:42,3.10,315.406,,,20.000,261.000,1000
41.766,2026-08-05T20:56:43,11.68,316.172,,,19.000,264.000,1000
