run_id,start_seconds,end_seconds
wide-researcher-1785988888-60a33c5af128,1.830,104.083
deep-researcher-1785988888-f758e118cb0a,1.841,60.659
reviewer-1785988888-cab106b94d6b,1.911,104.189
data-analyst-1785988888-b4a8edb85424,1.939,105.312
wide-researcher-1785988888-d613ebfc60d9,1.953,31.721
deep-researcher-1785988888-0943b5c60bb9,1.961,82.786
reviewer-1785988888-397fb6a02317,1.970,105.884
data-analyst-1785988888-667a140b79a1,1.992,113.494
wide-researcher-1785988888-bda7ff65f7e7,2.006,128.823
deep-researcher-1785988888-fba50202fa2a,2.016,60.834
reviewer-1785988888-e34ca20b3e34,2.026,111.754
data-analyst-1785988889-abfb4c60aed6,2.051,96.198
wide-researcher-1785988889-20a4b3987b47,2.061,44.054
deep-researcher-1785988889-2bfb4c77605f,2.071,105.515
reviewer-1785988889-52d4300f2373,2.081,109.387
data-analyst-1785988889-df929b59507e,2.107,113.927
wide-researcher-1785988889-e3482ec8d9e4,2.117,103.702
deep-researcher-1785988889-1e2e90c67df3,2.128,87.442
reviewer-1785988889-ca74c6b31df8,2.139,114.313
data-analyst-1785988889-2edcaf5fcbbf,2.166,124.285
wide-researcher-1785988889-1faa50b08b0c,2.176,32.642
deep-researcher-1785988889-06d031994bc7,2.187,81.507
reviewer-1785988889-f8be6126e2e2,2.197,109.308
data-analyst-1785988889-1cf8a904b1ea,2.217,113.317
wide-researcher-1785988889-644b8f1e357e,2.226,48.842
deep-researcher-1785988889-6258898a36e6,2.236,124.966
reviewer-1785988889-e252e1548db4,2.247,116.704
data-analyst-1785988889-ad98e6c3ff47,2.271,85.166
wide-researcher-1785988889-9da461ab73b9,2.284,106.356
deep-researcher-1785988889-f70df9802734,2.295,56.321
reviewer-1785988889-b447285fe3b9,2.304,107.272
data-analyst-1785988889-e8ad15530548,2.330,124.643
wide-researcher-1785988889-68cae6e73286,2.340,105.750
deep-researcher-1785988889-af723011698d,2.352,107.129
reviewer-1785988889-e4093e7a91a7,2.359,95.540
data-analyst-1785988889-a8befb9e34a9,2.390,105.531
wide-researcher-1785988889-267894a4180f,2.400,31.065
deep-researcher-1785988889-ecddbf7b831f,2.410,116.923
reviewer-1785988889-2260bc934b25,2.420,125.155
data-analyst-1785988889-739bbb279c7f,2.446,114.177
wide-researcher-1785988889-74bfcaeed588,2.456,142.974
deep-researcher-1785988889-d04a35943c2f,2.467,116.687
reviewer-1785988889-ee318bfc3355,2.477,109.498
data-analyst-1785988889-e56554b47fd5,2.502,114.716
wide-researcher-1785988889-fbc3d0ce8665,2.512,67.280
deep-researcher-1785988889-65aaab6b8605,2.523,120.913
reviewer-1785988889-09a9b92a5c20,2.532,103.988
data-analyst-1785988889-6f633aa85338,2.559,104.220
wide-researcher-1785988889-3711ad588d9a,2.569,58.061
deep-researcher-1785988889-b5dd002fff52,2.579,87.271
reviewer-1785988889-3a7b65ae8a58,2.590,107.030
data-analyst-1785988889-247668b1563a,2.616,113.398
wide-researcher-1785988889-13984847f90e,2.626,114.496
deep-researcher-1785988889-d5ac2a956ac5,2.637,74.530
reviewer-1785988889-57e95f618e30,2.647,113.430
data-analyst-1785988889-4db3771df653,2.674,114.161
wide-researcher-1785988889-6fbdb64662e9,2.685,100.817
deep-researcher-1785988889-27fb31baaf7a,2.694,140.518
reviewer-1785988889-22d019b982e4,2.705,94.686
data-analyst-1785988889-310cc0539944,2.730,119.380
wide-researcher-1785988889-91e1b8daee11,2.740,113.510
deep-researcher-1785988889-ad77756392fa,2.751,66.821
reviewer-1785988889-01fc546f235c,2.760,121.405
data-analyst-1785988889-ecc7dbd3bce2,2.780,109.082
wide-researcher-1785988889-c97d4ace1b72,2.790,95.705
deep-researcher-1785988889-940f6fa65e36,2.804,61.924
reviewer-1785988889-75922c23f65a,2.815,112.415
data-analyst-1785988889-816df66d2d87,2.846,106.276
wide-researcher-1785988889-de9553b5a85d,2.855,138.401
deep-researcher-1785988889-fde8cb19ea64,2.866,54.133
reviewer-1785988889-e68aa885c838,2.877,113.259
data-analyst-1785988889-c4f05b273486,2.902,81.692
wide-researcher-1785988889-966ed02ef0bb,2.913,67.067
deep-researcher-1785988889-d267acf089d5,2.922,60.233
reviewer-1785988889-4ee6b71fd860,2.934,105.344
data-analyst-1785988889-de562de79fad,2.962,113.446
wide-researcher-1785988889-f97f257765ea,2.972,112.977
deep-researcher-1785988889-8a1c5c4596a2,2.984,127.058
reviewer-1785988889-32c2697f4fff,2.993,121.534
data-analyst-1785988889-b6f87a63f9ca,3.019,114.039
wide-researcher-1785988889-5c7eaf4bb39f,3.028,124.839
deep-researcher-1785988889-8d2a276b3013,3.040,121.622
reviewer-1785988890-791ad1cd3cc6,3.050,106.259
data-analyst-1785988890-06d0e9466886,3.077,131.846
wide-researcher-1785988890-8972208aa7ca,3.086,44.425
deep-researcher-1785988890-c080f39faddf,3.096,43.691
reviewer-1785988890-66b479fe9e48,3.106,107.908
data-analyst-1785988890-5a359e5ad0c0,3.132,83.944
wide-researcher-1785988890-51ab907c964e,3.141,93.334
deep-researcher-1785988890-052dc47db367,3.151,139.898
reviewer-1785988890-0bb23c018cc9,3.161,121.344
data-analyst-1785988890-35d953efb7f1,3.186,119.708
wide-researcher-1785988890-08902a4a24b6,3.195,68.967
deep-researcher-1785988890-9a486cff11b7,3.205,130.009
reviewer-1785988890-56f59b4e36fb,3.219,112.880
data-analyst-1785988890-e9ab6f0700ba,3.243,119.663
wide-researcher-1785988890-b8468fe80f6a,3.252,96.752
deep-researcher-1785988890-df5c30fdc221,3.262,134.653
reviewer-1785988890-f1a22906504c,3.272,119.569
data-analyst-1785988890-6f7d11e2e495,3.295,114.684
wide-researcher-1785988890-f890982ee7ec,3.303,66.790
deep-researcher-1785988890-1ddb29eebe39,3.313,79.290
reviewer-1785988890-a0d13b762eff,3.323,131.508
data-analyst-1785988890-0abb81cc90e2,3.348,136.515
wide-researcher-1785988890-d6a51981d283,3.358,60.675
deep-researcher-1785988890-784702759965,3.368,94.811
reviewer-1785988890-25e0652906bb,3.378,128.839
data-analyst-1785988890-763058d574c9,3.403,87.747
wide-researcher-1785988890-8e2a74578678,3.412,35.462
deep-researcher-1785988890-712acfe7b5e6,3.423,54.328
reviewer-1785988890-98e0cd7f30f5,3.434,105.168
data-analyst-1785988890-b14f625252d9,3.459,135.621
wide-researcher-1785988890-51cc5f5832cb,3.469,124.498
deep-researcher-1785988890-32709951eed9,3.479,133.012
reviewer-1785988890-932123b129dd,3.489,106.626
data-analyst-1785988890-7ddd51bd36e5,3.514,125.213
wide-researcher-1785988890-afb3d09277c5,3.524,59.587
deep-researcher-1785988890-6e08a8c4df31,3.539,144.316
reviewer-1785988890-4d2b2476a84b,3.549,104.449
data-analyst-1785988890-e4212088294e,3.574,113.219
wide-researcher-1785988890-05ef436de325,3.585,84.567
