run_id,start_seconds,end_seconds
wide-researcher-1785988563-bba0cd4f5cdf,1.794,205.339
reviewer-1785988563-5e07abc77f94,1.802,193.278
deep-researcher-1785988563-fe4fc36fca91,1.822,184.728
data-analyst-1785988563-6c63651c6abc,1.834,225.324
wide-researcher-1785988563-be8062626bda,1.845,186.562
reviewer-1785988563-1fee1ae65a25,1.859,232.174
deep-researcher-1785988563-741c289027a2,1.885,219.656
data-analyst-1785988563-1fac67f2ac46,1.895,190.441
wide-researcher-1785988563-573e9cc8df0f,1.906,149.734
reviewer-1785988563-be4b88321aa9,1.917,210.269
deep-researcher-1785988563-77dbb2fd92bf,1.943,225.462
data-analyst-1785988563-18088a2a827d,1.954,207.032
wide-researcher-1785988563-f85b6d075625,1.966,138.882
reviewer-1785988563-015493c5a683,1.976,192.481
deep-researcher-1785988563-bf07130c1885,2.001,70.744
data-analyst-1785988563-cb35cbd4619e,2.012,232.668
wide-researcher-1785988563-00a31a42cd16,2.023,227.069
reviewer-1785988563-1c025b11cdeb,2.034,186.471
deep-researcher-1785988563-eabe66167b60,2.057,108.221
data-analyst-1785988563-ade403ae7a44,2.071,232.795
wide-researcher-1785988563-38c621b3d47f,2.081,168.550
reviewer-1785988563-5b9bf0cae36d,2.091,213.632
deep-researcher-1785988563-180a415014b3,2.117,218.600
data-analyst-1785988563-7b6262ab7a04,2.128,235.916
wide-researcher-1785988563-d4d9dcaf5078,2.138,131.579
reviewer-1785988563-e638f003f72a,2.149,200.203
deep-researcher-1785988563-0dac5903c6e4,2.174,204.403
data-analyst-1785988563-f2d2c0739727,2.184,223.046
wide-researcher-1785988563-bc4652d4d029,2.194,108.594
reviewer-1785988563-6d357b0437fd,2.204,242.427
deep-researcher-1785988563-abcb9b636a10,2.227,94.652
data-analyst-1785988563-2047e637d00a,2.237,229.191
wide-researcher-1785988563-f8f37966cb73,2.247,134.712
reviewer-1785988563-45692cf774c3,2.258,225.904
deep-researcher-1785988563-deee37afa495,2.283,56.948
data-analyst-1785988563-84bbdadac0ff,2.297,178.540
wide-researcher-1785988563-b74104417168,2.308,96.886
reviewer-1785988563-a0b1ef1d68a1,2.319,218.673
deep-researcher-1785988563-56d414b3f437,2.342,52.913
data-analyst-1785988563-dbb08854fa32,2.356,245.285
wide-researcher-1785988563-c8ed0dfac207,2.366,95.975
reviewer-1785988563-914d076ed549,2.376,231.172
deep-researcher-1785988563-5d016c232425,2.401,191.567
data-analyst-1785988563-88ac3ecfdbba,2.411,235.160
wide-researcher-1785988563-d7a41ff7048e,2.422,139.799
