elapsed_seconds,timestamp,cpu_percent,rss_mb,pss_mb,uss_mb,lazy_free_mb,live_mb,active_runs
0.020,2026-08-05T17:50:01,0.00,18.531,,,0.000,8.470,0
0.576,2026-08-05T17:50:02,0.00,18.531,,,0.000,8.470,0
1.132,2026-08-05T17:50:02,0.00,18.531,,,0.000,8.470,0
1.671,2026-08-05T17:50:03,0.00,18.531,,,0.000,8.470,0
2.207,2026-08-05T17:50:03,1.03,57.141,,,0.000,45.000,27
2.757,2026-08-05T17:50:04,1.42,107.453,,,0.000,97.000,66
3.304,2026-08-05T17:50:04,1.47,158.969,,,0.000,148.000,105
3.843,2026-08-05T17:50:05,1.70,198.797,,,0.422,185.578,141
4.393,2026-08-05T17:50:05,1.75,222.469,,,0.000,209.000,181
4.941,2026-08-05T17:50:06,1.93,238.188,,,0.000,226.000,222
5.488,2026-08-05T17:50:06,2.19,251.984,,,0.000,238.000,263
6.030,2026-08-05T17:50:07,2.12,262.172,,,0.000,249.000,303
6.573,2026-08-05T17:50:08,2.44,270.766,,,0.000,257.000,343
7.120,2026-08-05T17:50:08,2.59,280.531,,,0.000,266.000,384
7.663,2026-08-05T17:50:09,2.64,288.016,,,0.000,274.000,426
8.211,2026-08-05T17:50:09,2.96,297.344,,,0.453,282.547,468
8.755,2026-08-05T17:50:10,3.75,305.688,,,0.000,292.000,509
9.298,2026-08-05T17:50:10,3.94,312.688,,,0.094,298.906,550
9.834,2026-08-05T17:50:11,4.30,319.641,,,0.094,305.906,586
10.379,2026-08-05T17:50:11,4.53,327.203,,,0.516,312.484,625
10.926,2026-08-05T17:50:12,5.02,334.375,,,0.469,319.531,663
11.468,2026-08-05T17:50:12,5.51,341.078,,,0.188,326.812,702
12.013,2026-08-05T17:50:13,6.14,346.969,,,0.812,331.188,741
12.557,2026-08-05T17:50:13,7.50,354.188,,,0.719,339.281,779
13.105,2026-08-05T17:50:14,7.42,359.953,,,0.500,344.500,819
13.653,2026-08-05T17:50:15,8.69,365.109,,,0.281,350.719,861
14.205,2026-08-05T17:50:15,9.53,372.406,,,0.203,357.797,905
14.750,2026-08-05T17:50:16,10.12,378.578,,,0.047,364.953,945
15.294,2026-08-05T17:50:16,11.04,384.891,,,0.109,370.891,983
15.847,2026-08-05T17:50:17,12.24,390.141,,,0.000,376.000,1000
16.401,2026-08-05T17:50:17,14.51,393.297,,,0.000,379.000,1000
16.951,2026-08-05T17:50:18,11.82,396.859,,,0.156,382.844,1000
17.499,2026-08-05T17:50:18,13.66,400.609,,,0.469,385.531,1000
18.043,2026-08-05T17:50:19,13.53,402.641,,,1.547,385.453,1000
18.590,2026-08-05T17:50:20,11.85,404.875,,,2.047,386.953,1000
19.140,2026-08-05T17:50:20,14.63,408.500,,,2.703,389.297,1000
19.687,2026-08-05T17:50:21,12.64,410.000,,,2.172,391.828,1000
20.229,2026-08-05T17:50:21,13.93,411.781,,,4.391,388.609,1000
20.782,2026-08-05T17:50:22,15.04,414.031,,,4.312,391.688,1000
21.330,2026-08-05T17:50:22,11.35,415.844,,,4.969,392.031,1000
21.877,2026-08-05T17:50:23,15.16,418.688,,,4.922,395.078,1000
22.432,2026-08-05T17:50:23,13.63,421.156,,,6.906,393.094,1000
22.978,2026-08-05T17:50:24,12.62,423.031,,,6.562,395.438,1000
23.530,2026-08-05T17:50:24,15.35,425.078,,,8.844,393.156,1000
24.072,2026-08-05T17:50:25,13.28,426.125,,,8.734,394.266,1000
24.623,2026-08-05T17:50:26,12.05,427.781,,,9.234,394.766,1000
25.172,2026-08-05T17:50:26,14.19,429.734,,,10.000,395.000,1000
25.718,2026-08-05T17:50:27,12.24,430.719,,,10.000,396.000,1000
26.266,2026-08-05T17:50:27,11.86,432.328,,,11.000,396.000,1000
26.820,2026-08-05T17:50:28,11.77,434.266,,,11.000,398.000,1000
27.369,2026-08-05T17:50:28,9.76,436.547,,,12.000,399.000,1000
27.924,2026-08-05T17:50:29,10.88,438.906,,,12.000,401.000,1000
28.477,2026-08-05T17:50:29,12.53,440.375,,,12.000,402.000,1000
29.022,2026-08-05T17:50:30,9.16,441.953,,,12.000,404.000,1000
29.562,2026-08-05T17:50:30,11.65,444.406,,,12.000,407.000,1000
30.117,2026-08-05T17:50:31,11.53,446.234,,,11.000,410.000,1000
30.663,2026-08-05T17:50:32,10.66,448.406,,,13.000,408.000,1000
31.223,2026-08-05T17:50:32,13.38,450.906,,,14.000,409.000,1000
31.774,2026-08-05T17:50:33,11.40,452.375,,,14.000,410.000,1000
32.330,2026-08-05T17:50:33,10.54,453.906,,,15.000,409.000,1000
32.879,2026-08-05T17:50:34,13.25,455.781,,,15.000,412.000,1000
33.435,2026-08-05T17:50:34,10.47,457.391,,,17.000,409.000,1000
33.973,2026-08-05T17:50:35,11.53,459.016,,,17.000,411.000,1000
34.529,2026-08-05T17:50:35,13.29,459.969,,,17.000,412.000,1000
35.091,2026-08-05T17:50:36,10.57,461.000,,,17.000,413.000,1000
35.633,2026-08-05T17:50:37,13.03,463.172,,,17.000,415.000,1000
36.171,2026-08-05T17:50:37,13.29,464.875,,,19.000,413.000,1000
36.722,2026-08-05T17:50:38,11.37,466.766,,,19.000,415.000,999
37.271,2026-08-05T17:50:38,12.74,469.375,,,21.000,413.000,998
37.813,2026-08-05T17:50:39,12.20,470.578,,,21.000,415.000,997
38.364,2026-08-05T17:50:39,11.04,472.281,,,23.000,412.000,997
38.914,2026-08-05T17:50:40,12.37,474.172,,,23.000,414.000,997
39.467,2026-08-05T17:50:40,11.16,475.547,,,24.000,413.000,997
40.013,2026-08-05T17:50:41,12.12,477.125,,,24.000,415.000,995
40.573,2026-08-05T17:50:42,10.20,478.969,,,25.000,415.000,995
41.127,2026-08-05T17:50:42,11.56,479.672,,,24.000,418.000,994
41.675,2026-08-05T17:50:43,11.94,481.625,,,25.000,418.000,994
42.222,2026-08-05T17:50:43,11.68,483.656,,,26.000,417.000,994
42.765,2026-08-05T17:50:44,10.50,484.766,,,26.000,419.000,994
43.312,2026-08-05T17:50:44,12.84,486.953,,,25.000,423.000,993
43.862,2026-08-05T17:50:45,11.89,488.453,,,24.000,426.000,991
44.406,2026-08-05T17:50:45,10.34,489.531,,,25.000,425.000,990
44.951,2026-08-05T17:50:46,11.38,490.641,,,25.000,427.000,989
45.498,2026-08-05T17:50:46,10.80,491.344,,,25.000,427.000,986
46.039,2026-08-05T17:50:47,11.93,492.672,,,25.000,429.000,984
46.596,2026-08-05T17:50:48,9.97,493.703,,,24.000,432.000,981
47.149,2026-08-05T17:50:48,10.89,494.766,,,23.000,434.000,980
47.700,2026-08-05T17:50:49,11.47,496.016,,,23.000,436.000,977
48.240,2026-08-05T17:50:49,12.08,497.703,,,23.000,438.000,974
48.780,2026-08-05T17:50:50,10.83,498.844,,,23.000,439.000,973
49.325,2026-08-05T17:50:50,12.98,500.438,,,23.000,440.000,970
49.870,2026-08-05T17:50:51,10.74,501.062,,,22.000,443.000,969
50.415,2026-08-05T17:50:51,10.81,502.062,,,22.000,444.000,969
50.967,2026-08-05T17:50:52,11.72,503.625,,,22.000,445.000,971
51.522,2026-08-05T17:50:52,9.54,504.297,,,23.000,444.000,971
52.065,2026-08-05T17:50:53,12.82,506.219,,,23.000,446.000,967
52.620,2026-08-05T17:50:54,12.24,508.641,,,24.000,447.000,967
53.178,2026-08-05T17:50:54,10.48,509.750,,,24.000,448.000,964
53.724,2026-08-05T17:50:55,13.33,511.984,,,25.000,448.000,970
54.275,2026-08-05T17:50:55,12.74,512.609,,,24.000,451.000,969
54.824,2026-08-05T17:50:56,10.36,513.516,,,23.000,454.000,968
55.373,2026-08-05T17:50:56,14.91,515.531,,,21.000,459.000,966
55.914,2026-08-05T17:50:57,12.09,516.500,,,20.000,462.000,965
56.468,2026-08-05T17:50:57,11.49,517.969,,,21.000,462.000,963
57.022,2026-08-05T17:50:58,12.38,519.031,,,20.000,465.000,957
57.571,2026-08-05T17:50:59,10.38,520.844,,,20.000,466.000,958
58.112,2026-08-05T17:50:59,11.12,521.969,,,20.000,468.000,949
58.662,2026-08-05T17:51:00,9.76,522.766,,,21.000,466.000,941
59.215,2026-08-05T17:51:00,10.29,523.766,,,21.000,467.000,938
59.760,2026-08-05T17:51:01,10.99,525.000,,,22.000,467.000,932
60.307,2026-08-05T17:51:01,12.39,526.594,,,21.000,470.000,926
60.865,2026-08-05T17:51:02,10.08,527.234,,,22.000,469.000,926
61.416,2026-08-05T17:51:02,12.18,529.500,,,22.000,472.000,921
61.960,2026-08-05T17:51:03,10.49,530.094,,,22.000,472.000,919
62.509,2026-08-05T17:51:03,9.82,530.766,,,22.000,472.000,916
63.065,2026-08-05T17:51:04,10.94,534.344,,,23.000,475.000,915
63.614,2026-08-05T17:51:05,11.95,535.312,,,24.000,473.000,912
64.156,2026-08-05T17:51:05,12.54,537.641,,,23.000,477.000,910
64.713,2026-08-05T17:51:06,9.46,539.422,,,24.000,478.000,917
