run_id,start_seconds,end_seconds
deep-researcher-1785977619-43cc922d6ade,1.808,80.849
wide-researcher-1785977619-2c487b9d2186,1.816,35.818
reviewer-1785977619-2119b8474aba,1.825,78.588
data-analyst-1785977619-c5f4c53de044,1.852,69.320
deep-researcher-1785977619-75d4db152945,1.862,32.288
wide-researcher-1785977619-0a3648bcb415,1.872,32.434
reviewer-1785977619-7d8d89d500d9,1.882,68.721
data-analyst-1785977619-c7ac55a1e735,1.907,57.876
deep-researcher-1785977619-cbbce43747f6,1.917,44.894
wide-researcher-1785977619-a9c0ad5b6f10,1.928,48.783
reviewer-1785977619-56e81ef0d945,1.937,56.575
data-analyst-1785977619-9adeb0b3888e,1.962,69.845
deep-researcher-1785977619-e5fbdd41664d,1.972,79.460
wide-researcher-1785977619-5a85e1dfd6a8,1.982,70.752
reviewer-1785977619-c88bbc977750,1.992,71.241
data-analyst-1785977619-54e1e3e97254,2.018,71.666
deep-researcher-1785977619-850feb790b0a,2.028,80.224
wide-researcher-1785977619-e45eafd80a07,2.042,31.332
reviewer-1785977619-e9b3f04718dd,2.051,67.442
data-analyst-1785977619-c0fc41978d99,2.076,56.916
deep-researcher-1785977619-e59986966add,2.086,33.012
wide-researcher-1785977619-fcd22e62c4ea,2.096,31.393
reviewer-1785977619-fa8583817c7c,2.106,71.685
data-analyst-1785977619-9fb599a6076c,2.131,52.686
deep-researcher-1785977619-c977db02ffa7,2.141,31.124
wide-researcher-1785977619-49f16c37ba21,2.151,36.457
reviewer-1785977619-b4e522f2d052,2.161,79.006
data-analyst-1785977619-118f73106526,2.188,52.930
deep-researcher-1785977619-c9127c3808d3,2.198,33.206
wide-researcher-1785977619-533f66deda75,2.208,54.132
reviewer-1785977619-640d9e57370f,2.217,71.985
data-analyst-1785977619-a6e63cacc91d,2.238,72.871
deep-researcher-1785977619-515b24ce11df,2.252,78.791
wide-researcher-1785977619-2daa68aa67e5,2.262,47.846
reviewer-1785977619-5c2659670918,2.273,69.617
data-analyst-1785977619-1b9599b88b27,2.294,71.174
deep-researcher-1785977619-1c67be2bf2c8,2.308,52.832
wide-researcher-1785977619-ce42ace3ffbf,2.318,32.044
reviewer-1785977619-c4c345016053,2.328,67.658
data-analyst-1785977619-56e348059d33,2.348,55.183
deep-researcher-1785977619-bdb0a0f3c12e,2.356,49.655
wide-researcher-1785977619-4285918728c7,2.365,54.974
reviewer-1785977619-9ccbf272f38c,2.375,69.170
data-analyst-1785977619-cc6d3606ab2e,2.396,58.410
deep-researcher-1785977620-24d85c2129d6,2.412,83.347
wide-researcher-1785977620-8923f1c174a8,2.424,79.349
reviewer-1785977620-e76dda5ec1b5,2.434,68.638
data-analyst-1785977620-010abc022af4,2.461,72.077
deep-researcher-1785977620-5431ab930b23,2.469,52.638
wide-researcher-1785977620-a7236be4bbea,2.483,70.972
reviewer-1785977620-070d53abcf1d,2.493,73.211
data-analyst-1785977620-18ad96d83e32,2.518,71.190
deep-researcher-1785977620-3cbc11e8b831,2.529,31.496
wide-researcher-1785977620-ac4fefd10b5a,2.541,51.428
reviewer-1785977620-e01b271fb2af,2.554,78.605
data-analyst-1785977620-560e35e8b590,2.579,70.038
deep-researcher-1785977620-065843157c0c,2.589,42.341
wide-researcher-1785977620-62e6a06d9856,2.599,32.239
reviewer-1785977620-a37c90442564,2.611,80.409
data-analyst-1785977620-bbfac305b6a3,2.640,68.297
deep-researcher-1785977620-7742e0ded624,2.650,83.291
wide-researcher-1785977620-f94a57b448f5,2.660,55.946
reviewer-1785977620-e678d14f5855,2.671,67.584
data-analyst-1785977620-718156614574,2.697,68.620
deep-researcher-1785977620-3715f033e9a1,2.711,33.459
wide-researcher-1785977620-af3af4814f55,2.725,31.300
reviewer-1785977620-d553cbb4b494,2.734,78.776
data-analyst-1785977620-891bf15065b6,2.760,71.390
deep-researcher-1785977620-0534bc74ee88,2.769,38.105
wide-researcher-1785977620-04674d5ec467,2.779,70.241
reviewer-1785977620-1ce437c52294,2.789,69.273
data-analyst-1785977620-356581c73e3b,2.814,69.477
deep-researcher-1785977620-74137a535321,2.828,31.622
wide-researcher-1785977620-2412b4ab9a53,2.837,72.223
reviewer-1785977620-3a6afc43bed0,2.847,54.738
data-analyst-1785977620-bb8d24b5826f,2.872,58.444
deep-researcher-1785977620-dc5cd5092067,2.882,32.809
wide-researcher-1785977620-43598864cc58,2.892,51.096
reviewer-1785977620-0a0d829319c6,2.902,78.509
data-analyst-1785977620-5c244ac012b3,2.927,71.847
deep-researcher-1785977620-265a89f42ed1,2.937,82.709
wide-researcher-1785977620-21cbdec8faa1,2.947,30.502
reviewer-1785977620-26cc8f9721a4,2.957,68.897
data-analyst-1785977620-3588ec3699fd,2.982,71.371
deep-researcher-1785977620-f5b8d8f73b4d,2.992,79.880
wide-researcher-1785977620-9d46b8357553,3.003,79.955
reviewer-1785977620-169b773783a0,3.015,57.812
data-analyst-1785977620-52ee3b32cc7f,3.044,71.721
deep-researcher-1785977620-d9a6cadeb057,3.054,83.328
wide-researcher-1785977620-c7a6a22a4c93,3.065,51.174
reviewer-1785977620-17e21c239b25,3.075,72.297
data-analyst-1785977620-89d471ca13f5,3.100,69.288
deep-researcher-1785977620-7026c317a025,3.110,83.066
wide-researcher-1785977620-c7615b4ed74a,3.120,33.574
reviewer-1785977620-4336afcda5c2,3.130,69.783
data-analyst-1785977620-6bd0e3e2f5f4,3.155,69.056
deep-researcher-1785977620-6c28bdd6ba78,3.165,31.061
wide-researcher-1785977620-1e0eedbdcf8a,3.175,30.947
reviewer-1785977620-a799228c836e,3.186,70.880
data-analyst-1785977620-247932ea42a8,3.213,72.423
deep-researcher-1785977620-e57f1a26bf11,3.223,30.759
wide-researcher-1785977620-b0c9bf173a31,3.233,34.130
reviewer-1785977620-5d511419dc08,3.243,55.798
data-analyst-1785977620-4dc8d0ab4231,3.269,72.739
deep-researcher-1785977620-5bf1cd62caac,3.278,85.379
wide-researcher-1785977620-112f4e42d722,3.287,36.061
reviewer-1785977620-f12ce4606a28,3.293,71.810
data-analyst-1785977620-1d0b3bb66862,3.317,68.176
deep-researcher-1785977620-84abb8d4b0e6,3.327,87.560
wide-researcher-1785977620-d67fe7e81395,3.337,31.029
reviewer-1785977620-98b79d9cdaeb,3.346,80.659
data-analyst-1785977620-82035be7b1bb,3.367,68.528
deep-researcher-1785977620-ad3fe6990239,3.381,83.561
wide-researcher-1785977620-3b92b7779ebd,3.391,31.795
reviewer-1785977621-58b7509440b6,3.401,70.442
data-analyst-1785977621-55a29a3b6886,3.432,72.787
deep-researcher-1785977621-c6e16102d1b8,3.444,38.899
wide-researcher-1785977621-fc0ebf856d37,3.464,30.932
reviewer-1785977621-770361ac1d00,3.477,68.210
data-analyst-1785977621-faf657b603ae,3.503,69.352
deep-researcher-1785977621-60c15943ad4a,3.513,48.960
wide-researcher-1785977621-42e13989ceb5,3.524,30.517
reviewer-1785977621-85d29cbaf308,3.534,68.914
data-analyst-1785977621-7b3aa3062548,3.560,69.925
deep-researcher-1785977621-7dd91a6823bc,3.570,30.440
wide-researcher-1785977621-f79f83998075,3.577,41.515
reviewer-1785977621-ec760d8d6909,3.590,68.332
data-analyst-1785977621-d76390faa974,3.616,72.497
deep-researcher-1785977621-658372f845d8,3.626,31.701
wide-researcher-1785977621-b7ebf004e473,3.636,31.407
reviewer-1785977621-522ae7f9d7e4,3.645,76.862
data-analyst-1785977621-b6fdb8bb5b76,3.666,69.401
deep-researcher-1785977621-d6ae80884860,3.679,80.484
wide-researcher-1785977621-8a5d06bb0369,3.688,72.516
reviewer-1785977621-d93b03b9050a,3.697,76.723
data-analyst-1785977621-a8ad4a963ce0,3.722,72.125
deep-researcher-1785977621-fa0090ac8d8f,3.732,84.879
wide-researcher-1785977621-a0476d9b2480,3.742,30.457
reviewer-1785977621-3a5fc98bbbec,3.752,70.554
data-analyst-1785977621-a00fb60e8d35,3.783,72.660
deep-researcher-1785977621-8db5f7ae5831,3.792,32.839
wide-researcher-1785977621-0a713688baf5,3.802,31.044
reviewer-1785977621-d204440d384d,3.812,68.461
data-analyst-1785977621-33a0a7b3e0af,3.833,71.551
deep-researcher-1785977621-6bf93325af3b,3.846,30.473
wide-researcher-1785977621-0fb9a100ea04,3.855,48.706
reviewer-1785977621-952a9972a5c3,3.864,68.227
data-analyst-1785977621-e807ba9afb0a,3.885,55.736
deep-researcher-1785977621-e6d3385a0cf8,3.899,83.849
wide-researcher-1785977621-092c2e95391b,3.909,45.101
reviewer-1785977621-d3a3d9b347ec,3.919,79.577
data-analyst-1785977621-b8069623aef9,3.943,70.829
deep-researcher-1785977621-5d22285cf7b4,3.953,30.634
wide-researcher-1785977621-ade962c12ccb,3.963,54.789
reviewer-1785977621-42318ca4caab,3.973,69.815
data-analyst-1785977621-776f105eac38,3.997,60.024
deep-researcher-1785977621-623f85a443a6,4.007,31.779
wide-researcher-1785977621-8cede17320e8,4.016,77.686
reviewer-1785977621-14dbff985c9b,4.023,55.929
data-analyst-1785977621-2367666e228c,4.052,68.965
deep-researcher-1785977621-2c7c737e0bfd,4.062,31.285
wide-researcher-1785977621-1fc3b10e502d,4.072,31.139
reviewer-1785977621-1107aea55e2e,4.082,70.586
data-analyst-1785977621-30b5b89953e8,4.106,72.206
deep-researcher-1785977621-2cec724d1588,4.116,34.539
wide-researcher-1785977621-5a3b12434af4,4.127,83.257
reviewer-1785977621-cd8a3cd63370,4.137,68.049
data-analyst-1785977621-2f74fd5266e6,4.162,57.363
deep-researcher-1785977621-730934b70318,4.172,32.682
wide-researcher-1785977621-1e4280b899ee,4.182,79.054
reviewer-1785977621-6e383c5da28a,4.192,80.769
data-analyst-1785977621-2910d70a2273,4.217,68.145
deep-researcher-1785977621-1cccab82c7d0,4.226,30.963
wide-researcher-1785977621-6a0eaf6d727f,4.237,31.077
reviewer-1785977621-659ab8352f10,4.247,79.022
data-analyst-1785977621-53e1b30ca99b,4.273,67.566
deep-researcher-1785977621-4ab9b6de21e0,4.283,32.028
wide-researcher-1785977621-d0cb6ec4d923,4.294,31.378
reviewer-1785977621-5d01a1abd6fe,4.304,79.641
data-analyst-1785977621-0d2189a90b27,4.330,73.324
deep-researcher-1785977621-cc6740d822cd,4.340,33.236
wide-researcher-1785977621-5aad9360a9f6,4.349,33.673
reviewer-1785977621-7121fb3d0fd4,4.359,72.440
data-analyst-1785977621-0604d3c26842,4.379,70.274
deep-researcher-1785977621-6dd0c6d03821,4.388,31.913
wide-researcher-1785977621-d3f8e57f1c50,4.402,50.135
reviewer-1785977622-087ec0bfcd61,4.411,71.107
data-analyst-1785977622-fd9e3f3d6fd0,4.434,68.262
deep-researcher-1785977622-3f0fe4ae99c3,4.448,31.348
wide-researcher-1785977622-10851274ef78,4.457,73.451
reviewer-1785977622-fc3104bcdb3b,4.467,79.673
data-analyst-1785977622-de46f149c34e,4.488,70.054
deep-researcher-1785977622-7b914600b91a,4.499,48.551
wide-researcher-1785977622-f305d0831b9c,4.509,56.933
reviewer-1785977622-3cdc342976eb,4.519,71.089
data-analyst-1785977622-58ca2738893f,4.540,67.943
deep-researcher-1785977622-699938256c1f,4.553,87.048
wide-researcher-1785977622-5ac097a89073,4.563,32.091
reviewer-1785977622-aa6260d545be,4.573,68.351
data-analyst-1785977622-38e1ce4415dc,4.599,68.599
deep-researcher-1785977622-b6794cb6bdbd,4.610,31.422
wide-researcher-1785977622-3319012bbe3d,4.621,30.791
reviewer-1785977622-53847aac97b0,4.631,56.178
data-analyst-1785977622-d28051e3f845,4.657,58.113
deep-researcher-1785977622-cbab0087f2a2,4.667,80.371
wide-researcher-1785977622-6265b12300c9,4.677,31.534
reviewer-1785977622-549e8aafafbd,4.687,67.862
data-analyst-1785977622-9ee5268ee81d,4.714,69.747
deep-researcher-1785977622-29ae1a028fcf,4.723,33.542
wide-researcher-1785977622-eb5a5ab5eb28,4.733,31.895
reviewer-1785977622-a00a3fceaa07,4.742,68.657
data-analyst-1785977622-e781c0052e79,4.766,69.989
deep-researcher-1785977622-551b8e3d177a,4.777,80.026
wide-researcher-1785977622-d47c624d9f6f,4.786,50.051
reviewer-1785977622-c2d13ac9c5fa,4.796,70.458
data-analyst-1785977622-30c3a590a904,4.819,69.565
deep-researcher-1785977622-4941a90fb557,4.827,83.112
wide-researcher-1785977622-0799bcd12e68,4.837,80.257
reviewer-1785977622-29fe861231ac,4.848,70.602
data-analyst-1785977622-d668da9c922e,4.870,73.500
deep-researcher-1785977622-b674d5c1feb2,4.883,82.964
wide-researcher-1785977622-09db6e2eacca,4.892,31.481
reviewer-1785977622-6ec94e41e821,4.901,69.461
data-analyst-1785977622-5f7fd04b3afb,4.919,71.757
deep-researcher-1785977622-79559218ca36,4.927,31.846
