run_id,start_seconds,end_seconds
wide-researcher-1785977080-f43c5f1a3977,1.731,72.125
deep-researcher-1785977080-51915b812d1d,1.740,255.608
reviewer-1785977080-1d88c0c28b77,1.786,224.372
data-analyst-1785977080-1f8ba003a019,1.812,183.216
wide-researcher-1785977080-80bf39945e3a,1.820,144.415
deep-researcher-1785977080-13af04f1b1ce,1.828,94.813
reviewer-1785977080-66fb141317e4,1.836,233.241
data-analyst-1785977080-38d375af15f8,1.862,213.312
wide-researcher-1785977080-17063fad14ce,1.873,132.335
deep-researcher-1785977080-b82ddba906bd,1.883,144.540
reviewer-1785977080-471781c08dd5,1.892,179.149
data-analyst-1785977080-57c02386be6b,1.917,223.741
wide-researcher-1785977080-4f6f15f4591c,1.932,235.837
deep-researcher-1785977080-4e17a01aa7e4,1.943,121.409
reviewer-1785977080-00dfd46a3254,1.954,227.500
data-analyst-1785977080-487929e127bc,1.977,231.989
wide-researcher-1785977080-9da355a1f312,1.991,169.856
deep-researcher-1785977080-3018514228b2,2.002,153.719
reviewer-1785977080-85bba39a7e1f,2.010,240.471
data-analyst-1785977080-1bb55c97f10a,2.039,168.675
wide-researcher-1785977080-4039923a91f8,2.049,58.042
deep-researcher-1785977080-9b3fc55837b3,2.060,88.835
reviewer-1785977080-3526b64fe3ba,2.071,244.879
data-analyst-1785977080-5a8b4766582e,2.100,225.825
wide-researcher-1785977080-09f3bb668a59,2.116,188.545
deep-researcher-1785977080-ce1e70fdbaa9,2.127,61.991
reviewer-1785977080-94bd6a0d9696,2.138,238.776
data-analyst-1785977080-bd2e4bf34f56,2.164,230.390
wide-researcher-1785977080-5bf8eb97f31a,2.170,177.104
deep-researcher-1785977080-157620e985d3,2.186,87.981
reviewer-1785977080-c3f805c5b51f,2.196,170.088
data-analyst-1785977080-076b29646e88,2.218,235.754
wide-researcher-1785977080-4b4b1eb40280,2.232,144.294
deep-researcher-1785977080-7aa2790ecacf,2.243,158.013
reviewer-1785977080-1bcd9290c2d8,2.254,185.641
data-analyst-1785977080-75f969273c1e,2.277,235.966
wide-researcher-1785977080-22a2abb40290,2.291,54.462
deep-researcher-1785977080-7e06132c3485,2.301,246.394
reviewer-1785977080-b8296c22a898,2.312,201.289
data-analyst-1785977080-6ae3ebde612e,2.338,142.184
wide-researcher-1785977080-121ce4fd41f8,2.353,191.719
deep-researcher-1785977080-222b6ed19f08,2.365,187.993
reviewer-1785977080-aaaca5a996b5,2.381,242.046
data-analyst-1785977080-e8a554e350da,2.408,223.674
wide-researcher-1785977080-ba5a8d0e0654,2.418,151.901
deep-researcher-1785977080-363608583fc6,2.429,78.294
reviewer-1785977080-e42e7a455ca5,2.436,240.743
data-analyst-1785977080-fb9f1126e95b,2.462,178.592
wide-researcher-1785977080-3a3f182dd867,2.476,119.217
deep-researcher-1785977080-d25dec9fed24,2.487,123.398
reviewer-1785977080-c6acb71982fe,2.498,191.653
data-analyst-1785977081-70d9a99fe420,2.524,224.170
wide-researcher-1785977081-6eced0b30cf9,2.534,83.442
deep-researcher-1785977081-d7de3bef5b6f,2.546,78.942
reviewer-1785977081-a5c9f5c9c22d,2.563,184.205
data-analyst-1785977081-cf469a01ff5d,2.590,233.309
wide-researcher-1785977081-7969ba9b69ad,2.598,133.462
deep-researcher-1785977081-78483015a84b,2.608,67.049
reviewer-1785977081-484f3ab2216c,2.623,223.243
data-analyst-1785977081-579c0d7330a9,2.653,235.690
wide-researcher-1785977081-5ac1a857e991,2.663,167.031
deep-researcher-1785977081-90a5a4ea0c73,2.682,124.626
reviewer-1785977081-74c0afb945f7,2.699,157.903
data-analyst-1785977081-626b080df037,2.726,224.356
wide-researcher-1785977081-294ad2acca55,2.741,53.050
deep-researcher-1785977081-8d36448703d8,2.750,100.527
reviewer-1785977081-e4dfef8dd585,2.764,217.758
data-analyst-1785977081-0a721876acea,2.784,222.423
wide-researcher-1785977081-fedc4a7c93c6,2.794,103.778
deep-researcher-1785977081-c200af0a8fb0,2.804,105.388
reviewer-1785977081-fbe0cd3143ef,2.814,191.847
data-analyst-1785977081-30d0c7c7cf31,2.834,230.483
wide-researcher-1785977081-0b3c3a4ec336,2.848,209.062
deep-researcher-1785977081-b198da0ddbec,2.859,117.648
reviewer-1785977081-050b0e53f0c3,2.870,163.181
data-analyst-1785977081-a0f09d29423d,2.893,179.193
wide-researcher-1785977081-036a192ddfa6,2.899,110.859
deep-researcher-1785977081-561dc6effdd9,2.913,131.257
reviewer-1785977081-c66425b326df,2.929,167.556
data-analyst-1785977081-3510aecff72f,2.955,229.261
wide-researcher-1785977081-15230eb0a352,2.964,172.268
deep-researcher-1785977081-a063648303cb,2.975,164.518
reviewer-1785977081-950c524a3f6d,2.985,232.129
data-analyst-1785977081-5f41ac68a4d2,3.009,184.079
wide-researcher-1785977081-10fcf409b26e,3.018,76.285
deep-researcher-1785977081-e9478641fc81,3.030,62.276
reviewer-1785977081-1fec9a780b78,3.039,218.935
data-analyst-1785977081-a4b67453b7f8,3.065,213.784
wide-researcher-1785977081-b5b710543ede,3.076,117.227
deep-researcher-1785977081-02817c9182cd,3.093,220.767
reviewer-1785977081-5623b5617469,3.104,243.945
data-analyst-1785977081-c2fb31be90b1,3.127,204.510
