txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-1879035,2024-02-01,ACC-1027,payment,2274.51,37.65,2236.86
TXN-2502589,2024-02-01,ACC-1068,refund,241.55,0.25,241.30
TXN-3008432,2024-02-01,ACC-1083,payment,1927.67,46.51,1881.16
TXN-3773790,2024-02-01,ACC-1115,payment,1626.24,39.28,1586.96
TXN-4437552,2024-02-01,ACC-1098,payment,472.71,14.01,458.70
TXN-5124410,2024-02-01,ACC-1011,payment,1011.23,16.81,994.42
TXN-5261235,2024-02-01,ACC-1002,payment,2379.03,69.29,2309.74
TXN-5300468,2024-02-01,ACC-1085,payment,1178.98,34.49,1144.49
TXN-6761517,2024-02-01,ACC-1100,payment,657.04,10.96,646.08
TXN-6996465,2024-02-01,ACC-1121,payment,1788.44,52.16,1736.28
TXN-7203688,2024-02-01,ACC-1035,payment,1275.79,21.17,1254.62
TXN-9506299,2024-02-01,ACC-1112,transfer,2752.30,16.61,2735.69
TXN-9628247,2024-02-01,ACC-1090,payment,427.82,12.71,415.11
TXN-9801410,2024-02-01,ACC-1114,payment,1614.11,47.11,1567.00
TXN-9807713,2024-02-01,ACC-1012,payment,464.09,11.39,452.70
TXN-1369151,2024-02-02,ACC-1022,payment,898.58,21.82,876.76
TXN-1744022,2024-02-02,ACC-1044,payment,1819.96,53.08,1766.88
TXN-2012460,2024-02-02,ACC-1096,payment,1037.55,25.15,1012.40
TXN-2058061,2024-02-02,ACC-1078,refund,313.77,0.25,313.52
TXN-2165232,2024-02-02,ACC-1107,payment,1602.23,46.76,1555.47
TXN-2484636,2024-02-02,ACC-1064,payment,2131.92,62.13,2069.79
TXN-3008725,2024-02-02,ACC-1022,payment,2292.48,55.27,2237.21
TXN-3386921,2024-02-02,ACC-1049,transfer,2067.34,16.64,2050.70
TXN-3477214,2024-02-02,ACC-1022,payment,2156.48,52.01,2104.47
TXN-3485192,2024-02-02,ACC-1128,payment,2124.83,51.25,2073.58
TXN-4312201,2024-02-02,ACC-1059,payment,2370.41,57.14,2313.27
TXN-5148527,2024-02-02,ACC-1101,payment,875.82,21.27,854.55
TXN-5633368,2024-02-02,ACC-1033,payment,1688.02,49.25,1638.77
