txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-1585536,2023-08-01,ACC-1033,payment,1742.32,50.83,1691.49
TXN-1899634,2023-08-01,ACC-1102,payment,2031.26,33.64,1997.62
TXN-2290932,2023-08-01,ACC-1123,payment,1879.22,31.13,1848.09
TXN-2364629,2023-08-01,ACC-1045,payment,1101.67,32.25,1069.42
TXN-2798960,2023-08-01,ACC-1049,transfer,2277.15,18.32,2258.83
TXN-4484949,2023-08-01,ACC-1006,transfer,2531.10,20.35,2510.75
TXN-4777014,2023-08-01,ACC-1008,payment,200.27,6.11,194.16
TXN-5865516,2023-08-01,ACC-1076,payment,1062.88,31.12,1031.76
TXN-6110216,2023-08-01,ACC-1005,payment,796.34,19.36,776.98
TXN-6495357,2023-08-01,ACC-1108,payment,1241.40,36.30,1205.10
TXN-6568463,2023-08-01,ACC-1047,payment,1396.75,40.81,1355.94
TXN-6885377,2023-08-01,ACC-1056,transfer,4633.87,27.90,4605.97
TXN-7138192,2023-08-01,ACC-1040,payment,276.97,4.69,272.28
TXN-7243923,2023-08-01,ACC-1128,payment,1932.68,46.63,1886.05
TXN-7616950,2023-08-01,ACC-1007,payment,993.30,24.09,969.21
TXN-8203705,2023-08-01,ACC-1018,payment,257.68,6.43,251.25
TXN-8301766,2023-08-01,ACC-1060,payment,1660.32,40.10,1620.22
TXN-9268530,2023-08-01,ACC-1102,refund,5.32,0.15,5.17
TXN-9366546,2023-08-01,ACC-1069,payment,1703.78,49.71,1654.07
TXN-9765896,2023-08-01,ACC-1016,payment,1996.06,48.16,1947.90
TXN-9937713,2023-08-01,ACC-1004,payment,1892.92,55.19,1837.73
TXN-1121837,2023-08-02,ACC-1001,payment,1454.04,42.47,1411.57
TXN-1784032,2023-08-02,ACC-1033,payment,750.71,22.07,728.64
TXN-2534406,2023-08-02,ACC-1121,payment,2425.05,70.63,2354.42
TXN-2623731,2023-08-02,ACC-1095,payment,1196.88,35.01,1161.87
TXN-3127186,2023-08-02,ACC-1051,payment,1348.03,22.36,1325.67
TXN-3495948,2023-08-02,ACC-1084,payment,1678.71,48.98,1629.73
TXN-3582520,2023-08-02,ACC-1015,transfer,3464.01,27.81,3436.20
TXN-3877848,2023-08-02,ACC-1064,payment,1879.62,54.81,1824.81
TXN-3957134,2023-08-02,ACC-1111,refund,3.29,0.25,3.04
TXN-4061215,2023-08-02,ACC-1085,payment,1296.77,37.91,1258.86
TXN-5314945,2023-08-02,ACC-1089,transfer,870.14,5.32,864.82
TXN-5915092,2023-08-02,ACC-1074,payment,2275.33,66.28,2209.05
TXN-6452784,2023-08-02,ACC-1122,payment,1984.22,57.84,1926.38
TXN-6542014,2023-08-02,ACC-1010,payment,6.24,0.48,5.76
TXN-6600476,2023-08-02,ACC-1076,transfer,679.93,5.54,674.39
TXN-6659843,2023-08-02,ACC-1013,refund,108.82,0.25,108.57
TXN-7450614,2023-08-02,ACC-1004,payment,1793.93,52.32,1741.61
TXN-7696717,2023-08-02,ACC-1044,payment,2219.49,64.67,2154.82
TXN-7995288,2023-08-02,ACC-1027,transfer,3144.80,11.05,3133.75
TXN-8140145,2023-08-02,ACC-1063,refund,311.87,0.25,311.62
TXN-9359681,2023-08-02,ACC-1120,payment,1344.14,32.51,1311.63
TXN-1698612,2023-08-03,ACC-1004,payment,2307.95,67.23,2240.72
TXN-2630213,2023-08-03,ACC-1112,transfer,2733.57,16.50,2717.07
TXN-2713907,2023-08-03,ACC-1017,payment,2386.79,69.52,2317.27
TXN-3093116,2023-08-03,ACC-1121,payment,2472.83,72.01,2400.82
TXN-3546216,2023-08-03,ACC-1034,payment,1546.55,37.37,1509.18
TXN-4291912,2023-08-03,ACC-1115,payment,1810.60,43.70,1766.90
TXN-4932269,2023-08-03,ACC-1123,payment,1304.77,21.65,1283.12
TXN-4992163,2023-08-03,ACC-1084,payment,67.97,2.27,65.70
TXN-5316522,2023-08-03,ACC-1066,payment,943.23,27.65,915.58
TXN-6114273,2023-08-03,ACC-1115,refund,302.68,0.25,302.43
TXN-6637556,2023-08-03,ACC-1044,payment,792.07,23.27,768.80
TXN-6882456,2023-08-03,ACC-1053,refund,114.31,0.25,114.06
TXN-8980919,2023-08-03,ACC-1104,payment,442.88,7.43,435.45
TXN-8988473,2023-08-03,ACC-1059,payment,2113.51,50.97,2062.54
TXN-1691120,2023-08-04,ACC-1068,payment,608.91,17.96,590.95
TXN-2511163,2023-08-04,ACC-1102,transfer,2948.32,10.36,2937.96
TXN-2913264,2023-08-04,ACC-1100,payment,2318.35,38.37,2279.98
TXN-3710381,2023-08-04,ACC-1115,payment,1314.47,31.80,1282.67
TXN-3773916,2023-08-04,ACC-1093,payment,1552.47,37.51,1514.96
TXN-3786497,2023-08-04,ACC-1048,payment,1663.08,48.53,1614.55
TXN-3866676,2023-08-04,ACC-1091,refund,354.54,0.25,354.29
TXN-4475492,2023-08-04,ACC-1013,payment,1499.31,36.23,1463.08
TXN-4550861,2023-08-04,ACC-1068,payment,118.82,3.75,115.07
TXN-4676392,2023-08-04,ACC-1130,refund,289.76,0.25,289.51
TXN-4819497,2023-08-04,ACC-1058,payment,1363.47,22.62,1340.85
TXN-5482807,2023-08-04,ACC-1109,transfer,3675.59,29.50,3646.09
TXN-6551704,2023-08-04,ACC-1055,payment,1439.44,23.87,1415.57
TXN-6602459,2023-08-04,ACC-1069,payment,2184.99,63.66,2121.33
TXN-6772332,2023-08-04,ACC-1057,payment,1308.45,38.25,1270.20
TXN-7287507,2023-08-04,ACC-1105,transfer,4049.31,32.49,4016.82
TXN-7342643,2023-08-04,ACC-1014,payment,1240.24,36.27,1203.97
TXN-9934704,2023-08-04,ACC-1094,payment,598.71,10.00,588.71
TXN-1207848,2023-08-05,ACC-1073,payment,1346.23,32.56,1313.67
TXN-2128293,2023-08-05,ACC-1030,payment,1417.31,41.40,1375.91
TXN-2326772,2023-08-05,ACC-1003,payment,2381.11,69.35,2311.76
TXN-3034068,2023-08-05,ACC-1086,payment,905.70,26.57,879.13
TXN-3093177,2023-08-05,ACC-1085,transfer,2326.19,18.71,2307.48
TXN-3362898,2023-08-05,ACC-1118,payment,726.54,21.37,705.17
TXN-3928404,2023-08-05,ACC-1003,payment,167.23,5.15,162.08
TXN-4325830,2023-08-05,ACC-1042,payment,2206.16,53.20,2152.96
TXN-4343691,2023-08-05,ACC-1014,transfer,3651.85,29.31,3622.54
TXN-5189990,2023-08-05,ACC-1093,payment,561.78,13.73,548.05
TXN-6419322,2023-08-05,ACC-1029,payment,2274.99,66.27,2208.72
TXN-6733776,2023-08-05,ACC-1065,payment,29.27,0.60,28.67
TXN-7861570,2023-08-05,ACC-1024,payment,454.99,7.63,447.36
TXN-8024583,2023-08-05,ACC-1018,transfer,2547.71,15.39,2532.32
TXN-8785702,2023-08-05,ACC-1053,payment,431.09,12.80,418.29
TXN-9503941,2023-08-05,ACC-1114,refund,27.34,0.25,27.09
TXN-9686349,2023-08-05,ACC-1123,transfer,4888.55,17.15,4871.40
TXN-1150490,2023-08-06,ACC-1029,transfer,3729.77,29.94,3699.83
TXN-3474466,2023-08-06,ACC-1053,transfer,1167.31,9.44,1157.87
TXN-3556624,2023-08-06,ACC-1029,payment,1063.62,31.14,1032.48
