txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-1842164,2024-10-01,ACC-1037,payment,278.95,6.94,272.01
TXN-1880986,2024-10-01,ACC-1006,payment,218.31,6.63,211.68
TXN-1913573,2024-10-01,ACC-1059,payment,1493.53,36.09,1457.44
TXN-2144528,2024-10-01,ACC-1087,refund,160.60,0.15,160.45
TXN-2402912,2024-10-01,ACC-1044,payment,1904.48,55.53,1848.95
TXN-2751629,2024-10-01,ACC-1005,payment,1573.64,38.02,1535.62
TXN-2969312,2024-10-01,ACC-1064,payment,1640.19,47.87,1592.32
TXN-3207411,2024-10-01,ACC-1088,payment,2208.41,53.25,2155.16
TXN-3286346,2024-10-01,ACC-1023,transfer,227.19,1.46,225.73
TXN-4280972,2024-10-01,ACC-1073,payment,2425.36,58.46,2366.90
TXN-4449985,2024-10-01,ACC-1054,payment,644.43,18.99,625.44
TXN-4971137,2024-10-01,ACC-1080,transfer,671.06,5.47,665.59
TXN-5396591,2024-10-01,ACC-1096,payment,229.25,5.75,223.50
TXN-5579765,2024-10-01,ACC-1077,transfer,2048.62,16.49,2032.13
TXN-6221030,2024-10-01,ACC-1028,refund,85.48,0.25,85.23
TXN-7110232,2024-10-01,ACC-1035,transfer,3872.05,13.59,3858.46
TXN-7283537,2024-10-01,ACC-1065,payment,1354.32,22.47,1331.85
TXN-7436123,2024-10-01,ACC-1084,refund,122.25,0.25,122.00
TXN-7662133,2024-10-01,ACC-1012,transfer,1181.08,7.19,1173.89
TXN-8343527,2024-10-01,ACC-1083,transfer,2625.60,15.85,2609.75
TXN-9100019,2024-10-01,ACC-1053,payment,1010.06,29.59,980.47
TXN-1117610,2024-10-02,ACC-1017,payment,1242.59,36.34,1206.25
TXN-1481669,2024-10-02,ACC-1127,payment,405.93,12.07,393.86
TXN-1899765,2024-10-02,ACC-1045,payment,1481.63,43.27,1438.36
TXN-1964819,2024-10-02,ACC-1052,payment,1066.53,25.85,1040.68
TXN-2352047,2024-10-02,ACC-1060,payment,1846.58,44.57,1802.01
TXN-2634985,2024-10-02,ACC-1073,payment,410.89,10.11,400.78
TXN-3430532,2024-10-02,ACC-1099,payment,602.23,10.06,592.17
TXN-3474695,2024-10-02,ACC-1004,payment,1840.36,53.67,1786.69
TXN-3697424,2024-10-02,ACC-1012,refund,260.44,0.25,260.19
TXN-4645401,2024-10-02,ACC-1092,payment,2327.73,67.80,2259.93
TXN-6025296,2024-10-02,ACC-1065,payment,915.80,15.23,900.57
TXN-6838258,2024-10-02,ACC-1106,payment,2101.58,61.25,2040.33
TXN-7094540,2024-10-02,ACC-1125,refund,267.47,0.15,267.32
TXN-7124128,2024-10-02,ACC-1066,payment,2416.89,70.39,2346.50
TXN-7457933,2024-10-02,ACC-1050,payment,2207.63,64.32,2143.31
TXN-8182262,2024-10-02,ACC-1040,payment,917.71,15.26,902.45
TXN-8710213,2024-10-02,ACC-1007,payment,217.11,5.46,211.65
TXN-9100611,2024-10-02,ACC-1027,transfer,4749.34,16.66,4732.68
TXN-9245741,2024-10-02,ACC-1047,transfer,4748.03,38.08,4709.95
TXN-9298822,2024-10-02,ACC-1084,payment,1775.26,51.78,1723.48
