txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-1348720,2025-03-01,ACC-1071,refund,123.67,0.25,123.42
TXN-1455815,2025-03-01,ACC-1059,payment,211.15,5.32,205.83
TXN-1464929,2025-03-01,ACC-1114,transfer,2286.77,18.39,2268.38
TXN-1572570,2025-03-01,ACC-1049,payment,898.13,26.35,871.78
TXN-1758915,2025-03-01,ACC-1070,payment,405.95,12.07,393.88
TXN-1862543,2025-03-01,ACC-1023,payment,1394.44,33.72,1360.72
TXN-2647935,2025-03-01,ACC-1026,payment,956.69,23.21,933.48
TXN-2897391,2025-03-01,ACC-1013,refund,139.23,0.25,138.98
TXN-3570933,2025-03-01,ACC-1096,payment,600.77,14.67,586.10
TXN-4086827,2025-03-01,ACC-1046,payment,2064.69,60.18,2004.51
TXN-4161617,2025-03-01,ACC-1084,transfer,3532.50,28.36,3504.14
TXN-4793107,2025-03-01,ACC-1086,payment,1105.03,32.35,1072.68
TXN-5488330,2025-03-01,ACC-1007,payment,1805.99,43.59,1762.40
TXN-5993865,2025-03-01,ACC-1023,payment,2271.57,54.77,2216.80
TXN-6909229,2025-03-01,ACC-1116,payment,2098.68,50.62,2048.06
TXN-7070721,2025-03-01,ACC-1045,refund,76.51,0.25,76.26
TXN-8052608,2025-03-01,ACC-1043,payment,1416.64,41.38,1375.26
TXN-9541532,2025-03-01,ACC-1095,payment,2281.90,66.48,2215.42
TXN-9955307,2025-03-01,ACC-1098,payment,1835.29,53.52,1781.77
TXN-1137552,2025-03-02,ACC-1066,payment,1425.83,41.65,1384.18
TXN-1634874,2025-03-02,ACC-1102,transfer,4072.92,14.30,4058.62
TXN-1715685,2025-03-02,ACC-1092,payment,1261.19,36.87,1224.32
TXN-2485860,2025-03-02,ACC-1114,payment,1120.13,32.78,1087.35
TXN-2716549,2025-03-02,ACC-1030,payment,1160.09,33.94,1126.15
TXN-2884815,2025-03-02,ACC-1107,payment,1900.78,55.42,1845.36
TXN-3034224,2025-03-02,ACC-1058,transfer,3350.47,11.77,3338.70
TXN-3079530,2025-03-02,ACC-1105,transfer,1116.68,9.03,1107.65
TXN-3165479,2025-03-02,ACC-1101,transfer,3048.55,18.39,3030.16
TXN-3282332,2025-03-02,ACC-1094,refund,224.75,0.15,224.60
TXN-3587353,2025-03-02,ACC-1095,transfer,4569.16,36.65,4532.51
TXN-4322071,2025-03-02,ACC-1089,payment,956.62,23.21,933.41
TXN-4699457,2025-03-02,ACC-1049,payment,1889.37,55.09,1834.28
TXN-5861579,2025-03-02,ACC-1043,payment,1712.59,49.97,1662.62
TXN-6703023,2025-03-02,ACC-1042,payment,1725.61,41.66,1683.95
TXN-7200988,2025-03-02,ACC-1015,payment,232.06,7.03,225.03
TXN-7539850,2025-03-02,ACC-1059,payment,903.73,21.94,881.79
TXN-7641982,2025-03-02,ACC-1105,payment,81.21,2.66,78.55
TXN-8833241,2025-03-02,ACC-1025,payment,1840.80,44.43,1796.37
TXN-9153925,2025-03-02,ACC-1125,payment,1897.85,31.43,1866.42
TXN-1513953,2025-03-03,ACC-1016,payment,768.32,18.69,749.63
TXN-1936256,2025-03-03,ACC-1064,transfer,47.23,0.48,46.75
TXN-2380107,2025-03-03,ACC-1004,payment,2396.40,69.80,2326.60
TXN-3375094,2025-03-03,ACC-1057,refund,335.47,0.25,335.22
TXN-3449846,2025-03-03,ACC-1028,payment,2105.92,61.37,2044.55
TXN-3581123,2025-03-03,ACC-1117,payment,1377.17,33.30,1343.87
TXN-3976459,2025-03-03,ACC-1117,payment,1763.92,42.58,1721.34
TXN-4857231,2025-03-03,ACC-1077,payment,1899.86,55.40,1844.46
TXN-4915114,2025-03-03,ACC-1079,payment,463.39,11.37,452.02
TXN-5162441,2025-03-03,ACC-1106,payment,1868.14,54.48,1813.66
TXN-5700843,2025-03-03,ACC-1120,payment,410.47,10.10,400.37
TXN-5761771,2025-03-03,ACC-1025,transfer,4478.88,26.97,4451.91
TXN-6027029,2025-03-03,ACC-1025,payment,568.16,13.89,554.27
TXN-6097177,2025-03-03,ACC-1126,payment,216.31,6.57,209.74
TXN-6513178,2025-03-03,ACC-1029,transfer,3256.78,26.15,3230.63
TXN-6677032,2025-03-03,ACC-1063,payment,986.11,28.90,957.21
TXN-6725062,2025-03-03,ACC-1088,refund,250.46,0.25,250.21
TXN-7000499,2025-03-03,ACC-1035,payment,90.55,1.61,88.94
TXN-7057510,2025-03-03,ACC-1042,payment,1857.46,44.83,1812.63
TXN-8262797,2025-03-03,ACC-1065,payment,1525.24,25.29,1499.95
TXN-9092553,2025-03-03,ACC-1110,transfer,1949.67,6.86,1942.81
TXN-1096906,2025-03-04,ACC-1091,refund,315.60,0.25,315.35
TXN-1808753,2025-03-04,ACC-1055,payment,1641.08,27.20,1613.88
TXN-1856665,2025-03-04,ACC-1129,payment,816.69,23.98,792.71
TXN-1888432,2025-03-04,ACC-1085,payment,503.61,14.90,488.71
TXN-2075168,2025-03-04,ACC-1073,payment,616.65,15.05,601.60
TXN-2766826,2025-03-04,ACC-1051,transfer,1103.35,3.90,1099.45
TXN-3306429,2025-03-04,ACC-1106,refund,48.82,0.25,48.57
TXN-4405848,2025-03-04,ACC-1081,payment,1659.25,48.42,1610.83
TXN-4486112,2025-03-04,ACC-1040,payment,1478.21,24.51,1453.70
TXN-4827513,2025-03-04,ACC-1066,payment,1200.61,35.12,1165.49
TXN-5422971,2025-03-04,ACC-1061,payment,2245.33,37.17,2208.16
TXN-5733861,2025-03-04,ACC-1129,payment,1942.24,56.62,1885.62
TXN-6332581,2025-03-04,ACC-1030,transfer,1269.27,10.25,1259.02
TXN-6450696,2025-03-04,ACC-1129,transfer,496.71,4.07,492.64
TXN-7824966,2025-03-04,ACC-1097,payment,866.57,25.43,841.14
TXN-8805916,2025-03-04,ACC-1037,transfer,2051.43,12.41,2039.02
TXN-8941866,2025-03-04,ACC-1032,payment,1104.79,18.35,1086.44
TXN-8984973,2025-03-04,ACC-1108,payment,1533.16,44.76,1488.40
TXN-9354336,2025-03-04,ACC-1099,transfer,3790.77,13.31,3777.46
TXN-9381140,2025-03-04,ACC-1064,payment,1044.96,30.60,1014.36
