txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-3711938,2023-03-14,ACC-1087,transfer,4808.91,16.87,4792.04
TXN-1704037,2025-11-01,ACC-1045,payment,504.37,14.93,489.44
TXN-2440944,2025-11-01,ACC-1013,payment,999.23,24.23,975.00
TXN-2760349,2025-11-01,ACC-1032,payment,1269.77,21.07,1248.70
TXN-3601911,2025-11-01,ACC-1092,payment,1080.56,31.64,1048.92
TXN-3619022,2025-11-01,ACC-1064,transfer,951.21,7.71,943.50
TXN-3944074,2025-11-01,ACC-1048,payment,1869.11,54.50,1814.61
TXN-4042189,2025-11-01,ACC-1010,payment,2392.86,69.69,2323.17
TXN-4079942,2025-11-01,ACC-1024,payment,280.00,4.74,275.26
TXN-5016181,2025-11-01,ACC-1008,payment,1287.77,37.65,1250.12
TXN-5407611,2025-11-01,ACC-1070,payment,2351.50,68.49,2283.01
TXN-6347862,2025-11-01,ACC-1030,payment,1083.64,31.73,1051.91
TXN-7301246,2025-11-01,ACC-1051,payment,2169.00,35.91,2133.09
TXN-8193043,2025-11-01,ACC-1094,payment,2106.10,34.87,2071.23
TXN-8542084,2025-11-01,ACC-1008,refund,199.95,0.25,199.70
TXN-8788338,2025-11-01,ACC-1122,payment,2029.29,59.15,1970.14
TXN-9043891,2025-11-01,ACC-1009,payment,539.31,15.94,523.37
TXN-1033139,2025-11-02,ACC-1026,payment,842.38,20.47,821.91
TXN-1428788,2025-11-02,ACC-1074,payment,1637.19,47.78,1589.41
TXN-1670475,2025-11-02,ACC-1083,transfer,3204.49,19.33,3185.16
TXN-2086441,2025-11-02,ACC-1071,payment,1734.44,41.88,1692.56
TXN-2375983,2025-11-02,ACC-1017,transfer,730.33,5.94,724.39
TXN-2529297,2025-11-02,ACC-1115,transfer,376.91,2.36,374.55
TXN-2612756,2025-11-02,ACC-1011,payment,749.65,12.49,737.16
TXN-2658373,2025-11-02,ACC-1053,payment,1225.80,35.85,1189.95
TXN-4008858,2025-11-02,ACC-1022,payment,1249.53,30.24,1219.29
TXN-4118335,2025-11-02,ACC-1123,transfer,3421.28,12.01,3409.27
TXN-4275188,2025-11-02,ACC-1073,payment,385.49,9.50,375.99
TXN-4784869,2025-11-02,ACC-1118,payment,354.26,10.57,343.69
TXN-5080155,2025-11-02,ACC-1129,transfer,3920.24,31.46,3888.78
TXN-5127386,2025-11-02,ACC-1053,payment,2358.54,68.70,2289.84
TXN-6177902,2025-11-02,ACC-1001,payment,1185.21,34.67,1150.54
TXN-6313762,2025-11-02,ACC-1111,transfer,1930.08,11.68,1918.40
TXN-6342461,2025-11-02,ACC-1003,payment,1354.07,39.57,1314.50
TXN-6694498,2025-11-02,ACC-1072,payment,2435.80,58.71,2377.09
TXN-7252589,2025-11-02,ACC-1079,payment,722.92,17.60,705.32
TXN-7356560,2025-11-02,ACC-1090,payment,2491.92,72.57,2419.35
TXN-7377186,2025-11-02,ACC-1002,payment,363.14,10.83,352.31
TXN-7512790,2025-11-02,ACC-1118,refund,43.51,0.25,43.26
TXN-8329793,2025-11-02,ACC-1118,payment,887.99,26.05,861.94
TXN-8411760,2025-11-02,ACC-1001,payment,1521.30,44.42,1476.88
TXN-8607035,2025-11-02,ACC-1001,payment,1084.09,31.74,1052.35
TXN-8648020,2025-11-02,ACC-1128,payment,865.60,21.02,844.58
TXN-9284154,2025-11-02,ACC-1005,transfer,4796.77,28.88,4767.89
TXN-9295949,2025-11-02,ACC-1111,payment,527.46,12.91,514.55
TXN-1319923,2025-11-03,ACC-1087,payment,743.12,12.38,730.74
TXN-1377722,2025-11-03,ACC-1103,transfer,4822.05,38.68,4783.37
TXN-1503080,2025-11-03,ACC-1099,refund,250.98,0.15,250.83
TXN-1810037,2025-11-03,ACC-1015,payment,1952.17,56.91,1895.26
TXN-2659256,2025-11-03,ACC-1057,refund,265.53,0.25,265.28
TXN-2697905,2025-11-03,ACC-1095,payment,145.85,4.53,141.32
TXN-3379553,2025-11-03,ACC-1128,payment,73.51,2.01,71.50
TXN-3567015,2025-11-03,ACC-1076,payment,970.73,28.45,942.28
TXN-3743393,2025-11-03,ACC-1073,transfer,453.28,2.82,450.46
TXN-3884104,2025-11-03,ACC-1005,transfer,2307.64,13.95,2293.69
TXN-4441383,2025-11-03,ACC-1041,payment,1584.24,46.24,1538.00
TXN-4610048,2025-11-03,ACC-1086,transfer,1206.20,9.75,1196.45
TXN-5081749,2025-11-03,ACC-1090,payment,2307.41,67.21,2240.20
TXN-5858064,2025-11-03,ACC-1047,transfer,71.84,0.67,71.17
TXN-7092369,2025-11-03,ACC-1123,transfer,4189.68,14.70,4174.98
TXN-7683755,2025-11-03,ACC-1055,transfer,4369.91,15.33,4354.58
TXN-7818287,2025-11-03,ACC-1065,payment,528.33,8.84,519.49
TXN-8108208,2025-11-03,ACC-1038,refund,309.78,0.25,309.53
TXN-8621619,2025-11-03,ACC-1117,refund,64.00,0.25,63.75
TXN-9641221,2025-11-03,ACC-1122,payment,361.13,10.77,350.36
TXN-9865937,2025-11-03,ACC-1092,transfer,1505.97,12.15,1493.82
TXN-1240212,2025-11-04,ACC-1048,transfer,2111.20,16.99,2094.21
TXN-1243136,2025-11-04,ACC-1068,payment,1350.62,39.47,1311.15
TXN-1473716,2025-11-04,ACC-1095,transfer,2580.29,20.74,2559.55
TXN-1596644,2025-11-04,ACC-1085,payment,13.30,0.69,12.61
TXN-1852382,2025-11-04,ACC-1041,payment,923.66,27.09,896.57
TXN-2572990,2025-11-04,ACC-1112,refund,295.14,0.25,294.89
TXN-3007136,2025-11-04,ACC-1118,payment,2491.81,72.56,2419.25
TXN-4003250,2025-11-04,ACC-1069,payment,1946.92,56.76,1890.16
TXN-5170600,2025-11-04,ACC-1109,payment,760.09,22.34,737.75
TXN-5690409,2025-11-04,ACC-1090,transfer,3717.84,29.84,3688.00
TXN-6755142,2025-11-04,ACC-1097,payment,2435.01,70.92,2364.09
TXN-7356694,2025-11-04,ACC-1039,payment,1476.88,35.70,1441.18
TXN-7825047,2025-11-04,ACC-1100,payment,387.07,6.51,380.56
TXN-8703050,2025-11-04,ACC-1068,transfer,4301.66,34.51,4267.15
TXN-1089976,2025-11-05,ACC-1093,payment,881.02,21.39,859.63
TXN-1303025,2025-11-05,ACC-1088,refund,134.37,0.25,134.12
TXN-1594718,2025-11-05,ACC-1019,payment,1798.94,43.42,1755.52
TXN-1710820,2025-11-05,ACC-1087,transfer,3736.47,13.12,3723.35
TXN-2702210,2025-11-05,ACC-1093,payment,1502.27,36.30,1465.97
TXN-3648689,2025-11-05,ACC-1007,payment,1549.98,37.45,1512.53
TXN-3749357,2025-11-05,ACC-1123,payment,2458.57,40.69,2417.88
TXN-3896150,2025-11-05,ACC-1111,transfer,1381.33,8.39,1372.94
TXN-4176312,2025-11-05,ACC-1011,transfer,1186.06,4.19,1181.87
TXN-4866085,2025-11-05,ACC-1047,transfer,4194.62,33.66,4160.96
TXN-5106007,2025-11-05,ACC-1039,payment,922.78,22.40,900.38
TXN-5622261,2025-11-05,ACC-1028,payment,1968.78,57.39,1911.39
TXN-6344407,2025-11-05,ACC-1055,payment,1711.11,28.35,1682.76
TXN-6344920,2025-11-05,ACC-1127,transfer,1165.29,9.42,1155.87
TXN-6345323,2025-11-05,ACC-1067,payment,665.11,16.21,648.90
TXN-7732137,2025-11-05,ACC-1069,payment,1830.42,53.38,1777.04
TXN-8092783,2025-11-05,ACC-1056,payment,1606.76,38.81,1567.95
TXN-8514155,2025-11-05,ACC-1016,payment,670.84,16.35,654.49
TXN-9340725,2025-11-05,ACC-1065,transfer,1767.29,6.23,1761.06
TXN-9517558,2025-11-05,ACC-1087,payment,2107.03,34.89,2072.14
TXN-1109067,2025-11-06,ACC-1114,transfer,1394.74,11.26,1383.48
TXN-1340637,2025-11-06,ACC-1113,payment,1881.76,54.87,1826.89
TXN-1466594,2025-11-06,ACC-1087,payment,614.68,10.26,604.42
TXN-1681724,2025-11-06,ACC-1041,payment,870.00,25.53,844.47
TXN-1993879,2025-11-06,ACC-1059,refund,89.59,0.25,89.34
TXN-2206026,2025-11-06,ACC-1043,payment,1462.19,42.70,1419.49
TXN-2213637,2025-11-06,ACC-1046,payment,515.02,15.24,499.78
TXN-2940044,2025-11-06,ACC-1017,payment,1324.81,38.72,1286.09
TXN-2999794,2025-11-06,ACC-1127,payment,1988.64,57.97,1930.67
TXN-3892569,2025-11-06,ACC-1098,payment,984.29,28.84,955.45
TXN-5365670,2025-11-06,ACC-1041,payment,397.47,11.83,385.64
TXN-5551482,2025-11-06,ACC-1033,transfer,588.19,4.81,583.38
TXN-5654763,2025-11-06,ACC-1054,transfer,4914.68,39.42,4875.26
TXN-5723780,2025-11-06,ACC-1020,payment,1144.52,19.00,1125.52
TXN-6710573,2025-11-06,ACC-1042,transfer,2511.56,15.17,2496.39
TXN-7360966,2025-11-06,ACC-1004,transfer,857.41,6.96,850.45
TXN-8870006,2025-11-06,ACC-1084,payment,2066.39,60.23,2006.16
TXN-9632921,2025-11-06,ACC-1064,payment,205.49,6.26,199.23
TXN-9834601,2025-11-06,ACC-1130,payment,1778.59,42.94,1735.65
TXN-1018593,2025-11-07,ACC-1123,payment,632.38,10.55,621.83
TXN-1630200,2025-11-07,ACC-1063,refund,348.56,0.25,348.31
TXN-1679888,2025-11-07,ACC-1113,payment,1653.47,48.25,1605.22
TXN-2525984,2025-11-07,ACC-1090,payment,220.58,6.70,213.88
TXN-2877875,2025-11-07,ACC-1088,payment,1213.70,29.38,1184.32
TXN-3670098,2025-11-07,ACC-1092,transfer,2867.15,23.04,2844.11
TXN-3910961,2025-11-07,ACC-1061,payment,994.26,16.53,977.73
TXN-4044908,2025-11-07,ACC-1027,payment,739.68,12.32,727.36
TXN-4606086,2025-11-07,ACC-1004,payment,132.34,4.14,128.20
TXN-4641204,2025-11-07,ACC-1011,payment,519.50,8.69,510.81
TXN-5049756,2025-11-07,ACC-1116,payment,979.31,23.75,955.56
TXN-5169258,2025-11-07,ACC-1056,payment,431.02,10.59,420.43
TXN-5568735,2025-11-07,ACC-1116,payment,2348.39,56.61,2291.78
TXN-5583631,2025-11-07,ACC-1106,refund,235.79,0.25,235.54
TXN-6659921,2025-11-07,ACC-1028,transfer,367.81,3.04,364.77
TXN-7359708,2025-11-07,ACC-1100,payment,2488.46,41.18,2447.28
TXN-7748670,2025-11-07,ACC-1014,transfer,3543.95,28.45,3515.50
TXN-7835345,2025-11-07,ACC-1091,payment,1962.73,57.22,1905.51
TXN-8766308,2025-11-07,ACC-1024,payment,629.09,10.50,618.59
TXN-9069237,2025-11-07,ACC-1126,payment,1956.67,57.04,1899.63
TXN-9099654,2025-11-07,ACC-1018,refund,92.56,0.25,92.31
TXN-1035338,2025-11-08,ACC-1066,payment,478.95,14.19,464.76
TXN-1091319,2025-11-08,ACC-1047,payment,1246.27,36.44,1209.83
TXN-1376983,2025-11-08,ACC-1068,payment,1292.12,37.77,1254.35
TXN-1563460,2025-11-08,ACC-1050,payment,2115.84,61.66,2054.18
TXN-1795412,2025-11-08,ACC-1102,payment,1511.61,25.06,1486.55
TXN-1797940,2025-11-08,ACC-1025,payment,650.10,15.85,634.25
TXN-2074253,2025-11-08,ACC-1040,payment,1942.37,32.17,1910.20
TXN-2438897,2025-11-08,ACC-1035,payment,1401.88,23.25,1378.63
TXN-4543719,2025-11-08,ACC-1050,refund,172.35,0.25,172.10
TXN-4875470,2025-11-08,ACC-1113,payment,1030.04,30.17,999.87
TXN-5518319,2025-11-08,ACC-1122,transfer,4558.02,36.56,4521.46
TXN-6223050,2025-11-08,ACC-1120,transfer,3777.52,22.77,3754.75
TXN-6644442,2025-11-08,ACC-1003,transfer,2396.97,19.28,2377.69
TXN-6949259,2025-11-08,ACC-1072,payment,883.47,21.45,862.02
TXN-7043549,2025-11-08,ACC-1100,transfer,2388.56,8.40,2380.16
TXN-7288850,2025-11-08,ACC-1061,transfer,2102.11,7.40,2094.71
TXN-7395053,2025-11-08,ACC-1017,payment,2084.04,60.74,2023.30
TXN-7992919,2025-11-08,ACC-1029,transfer,1525.59,12.30,1513.29
TXN-8071351,2025-11-08,ACC-1014,payment,2067.61,60.26,2007.35
TXN-8352953,2025-11-08,ACC-1005,payment,1356.84,32.81,1324.03
TXN-9612023,2025-11-08,ACC-1104,payment,619.78,10.35,609.43
TXN-9671396,2025-11-08,ACC-1067,payment,2231.69,53.81,2177.88
TXN-1473669,2025-11-09,ACC-1093,payment,1909.82,46.09,1863.73
TXN-2015712,2025-11-09,ACC-1004,payment,2329.19,67.85,2261.34
TXN-2620920,2025-11-09,ACC-1098,transfer,760.26,6.18,754.08
TXN-2743034,2025-11-09,ACC-1047,payment,1457.09,42.56,1414.53
TXN-2749474,2025-11-09,ACC-1056,payment,1997.91,48.20,1949.71
TXN-2754742,2025-11-09,ACC-1128,payment,916.19,22.24,893.95
TXN-3173291,2025-11-09,ACC-1021,transfer,4555.99,27.44,4528.55
TXN-3249170,2025-11-09,ACC-1030,payment,696.66,20.50,676.16
TXN-3912431,2025-11-09,ACC-1117,payment,722.25,17.58,704.67
TXN-3959907,2025-11-09,ACC-1011,payment,517.88,8.67,509.21
TXN-4274961,2025-11-09,ACC-1048,payment,1891.36,55.15,1836.21
TXN-4934935,2025-11-09,ACC-1110,payment,1256.27,20.85,1235.42
TXN-6747332,2025-11-09,ACC-1119,payment,2222.39,64.75,2157.64
TXN-7139511,2025-11-09,ACC-1033,payment,1983.40,57.82,1925.58
TXN-7736948,2025-11-09,ACC-1026,transfer,4586.42,27.62,4558.80
TXN-7928879,2025-11-09,ACC-1112,payment,1284.19,31.07,1253.12
TXN-8927585,2025-11-09,ACC-1112,payment,2339.60,56.40,2283.20
TXN-2120558,2025-11-10,ACC-1050,payment,2298.38,66.95,2231.43
TXN-2701102,2025-11-10,ACC-1052,payment,165.47,4.22,161.25
TXN-5176013,2025-11-10,ACC-1101,payment,1309.43,31.68,1277.75
TXN-5280517,2025-11-10,ACC-1130,payment,889.57,21.60,867.97
TXN-5562002,2025-11-10,ACC-1066,payment,643.82,18.97,624.85
TXN-5935348,2025-11-10,ACC-1067,transfer,4551.19,27.41,4523.78
TXN-5984627,2025-11-10,ACC-1073,refund,126.68,0.25,126.43
TXN-6421596,2025-11-10,ACC-1056,payment,332.85,8.24,324.61
TXN-6723224,2025-11-10,ACC-1063,payment,1756.67,51.24,1705.43
TXN-8400613,2025-11-10,ACC-1047,payment,1248.73,36.51,1212.22
TXN-8580749,2025-11-10,ACC-1127,payment,1628.35,47.52,1580.83
TXN-8945084,2025-11-10,ACC-1002,payment,1373.65,40.14,1333.51
TXN-8963434,2025-11-10,ACC-1052,payment,1188.33,28.77,1159.56
TXN-9051829,2025-11-10,ACC-1093,payment,1559.39,37.68,1521.71
TXN-9111927,2025-11-10,ACC-1093,transfer,2449.98,14.80,2435.18
TXN-9663331,2025-11-10,ACC-1062,transfer,1943.09,15.64,1927.45
TXN-1159090,2025-11-11,ACC-1069,payment,1009.81,29.58,980.23
TXN-1161593,2025-11-11,ACC-1061,payment,775.22,12.91,762.31
TXN-1766245,2025-11-11,ACC-1109,payment,2080.57,60.64,2019.93
