txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-2834239,2023-01-27,ACC-1074,payment,116.53,3.68,112.85
TXN-6180971,2025-05-25,ACC-1080,payment,1192.40,34.88,1157.52
TXN-1634740,2025-06-01,ACC-1117,payment,1009.50,24.48,985.02
TXN-3237015,2025-06-01,ACC-1051,refund,47.01,0.15,46.86
TXN-4020291,2025-06-01,ACC-1111,transfer,120.04,0.82,119.22
TXN-4704714,2025-06-01,ACC-1033,transfer,3282.57,26.36,3256.21
TXN-4715607,2025-06-01,ACC-1067,payment,1987.15,47.94,1939.21
TXN-4881707,2025-06-01,ACC-1083,payment,2137.10,51.54,2085.56
TXN-6378415,2025-06-01,ACC-1057,payment,592.01,17.47,574.54
TXN-7929570,2025-06-01,ACC-1095,payment,2198.40,64.05,2134.35
TXN-8149728,2025-06-01,ACC-1045,payment,1082.62,31.70,1050.92
TXN-8284042,2025-06-01,ACC-1105,transfer,3907.68,31.36,3876.32
TXN-9157743,2025-06-01,ACC-1067,payment,257.21,6.42,250.79
TXN-1282311,2025-06-02,ACC-1125,payment,1440.06,23.88,1416.18
TXN-1685447,2025-06-02,ACC-1044,payment,1431.55,41.81,1389.74
TXN-1858312,2025-06-02,ACC-1066,payment,839.97,24.66,815.31
TXN-2321272,2025-06-02,ACC-1120,refund,10.91,0.25,10.66
TXN-2652521,2025-06-02,ACC-1101,payment,2379.22,57.35,2321.87
TXN-2711513,2025-06-02,ACC-1056,payment,2349.49,56.64,2292.85
TXN-2833123,2025-06-02,ACC-1129,payment,94.61,3.04,91.57
TXN-2891314,2025-06-02,ACC-1054,payment,501.31,14.84,486.47
TXN-3695590,2025-06-02,ACC-1061,transfer,786.47,2.79,783.68
TXN-4310611,2025-06-02,ACC-1065,transfer,2221.34,7.81,2213.53
TXN-5067951,2025-06-02,ACC-1091,transfer,587.36,4.80,582.56
TXN-5165098,2025-06-02,ACC-1096,payment,2369.06,57.11,2311.95
TXN-5247752,2025-06-02,ACC-1028,payment,1718.43,50.13,1668.30
TXN-5295887,2025-06-02,ACC-1043,payment,2285.68,66.58,2219.10
TXN-5442549,2025-06-02,ACC-1017,refund,351.68,0.25,351.43
TXN-5589617,2025-06-02,ACC-1011,payment,126.42,2.21,124.21
TXN-5694639,2025-06-02,ACC-1120,payment,1289.43,31.20,1258.23
TXN-5753543,2025-06-02,ACC-1108,payment,1220.83,35.70,1185.13
TXN-5953625,2025-06-02,ACC-1032,payment,31.17,0.63,30.54
TXN-6184322,2025-06-02,ACC-1028,payment,1941.66,56.61,1885.05
TXN-7041780,2025-06-02,ACC-1083,payment,1960.02,47.29,1912.73
TXN-7287480,2025-06-02,ACC-1058,payment,645.63,10.77,634.86
TXN-7511509,2025-06-02,ACC-1044,transfer,1942.11,15.64,1926.47
