txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-1002252,2024-09-01,ACC-1125,payment,1529.13,25.35,1503.78
TXN-1089834,2024-09-01,ACC-1100,transfer,4230.51,14.85,4215.66
TXN-1434457,2024-09-01,ACC-1020,payment,498.94,8.35,490.59
TXN-2312532,2024-09-01,ACC-1008,transfer,4774.42,38.30,4736.12
TXN-2553420,2024-09-01,ACC-1037,payment,474.35,11.63,462.72
TXN-2750996,2024-09-01,ACC-1055,refund,213.71,0.15,213.56
TXN-2926316,2024-09-01,ACC-1070,refund,54.22,0.25,53.97
TXN-3758280,2024-09-01,ACC-1060,payment,463.09,11.36,451.73
TXN-4149166,2024-09-01,ACC-1084,payment,49.21,1.73,47.48
TXN-4297499,2024-09-01,ACC-1106,transfer,3699.56,29.70,3669.86
TXN-4619664,2024-09-01,ACC-1078,payment,1627.48,47.50,1579.98
TXN-4717329,2024-09-01,ACC-1114,payment,1756.95,51.25,1705.70
TXN-4892518,2024-09-01,ACC-1029,refund,6.88,0.25,6.63
TXN-5575477,2024-09-01,ACC-1100,transfer,368.45,1.33,367.12
TXN-5578425,2024-09-01,ACC-1111,payment,1637.22,39.54,1597.68
TXN-6144123,2024-09-01,ACC-1072,transfer,1225.42,7.45,1217.97
TXN-6151418,2024-09-01,ACC-1110,payment,1840.74,30.49,1810.25
TXN-6558498,2024-09-01,ACC-1044,payment,450.37,13.36,437.01
TXN-7863729,2024-09-01,ACC-1112,payment,70.86,1.95,68.91
TXN-8996856,2024-09-01,ACC-1087,payment,1451.56,24.07,1427.49
TXN-9053399,2024-09-01,ACC-1071,refund,60.41,0.25,60.16
TXN-9481264,2024-09-01,ACC-1060,payment,1498.61,36.22,1462.39
TXN-1361924,2024-09-02,ACC-1056,transfer,4864.44,29.29,4835.15
TXN-1590929,2024-09-02,ACC-1038,payment,743.44,18.09,725.35
TXN-1754562,2024-09-02,ACC-1003,payment,20.06,0.88,19.18
TXN-2523604,2024-09-02,ACC-1012,payment,372.51,9.19,363.32
TXN-3188953,2024-09-02,ACC-1083,payment,1939.02,46.79,1892.23
TXN-3712590,2024-09-02,ACC-1054,payment,1130.24,33.08,1097.16
TXN-3929342,2024-09-02,ACC-1032,payment,2122.88,35.15,2087.73
TXN-4181854,2024-09-02,ACC-1107,refund,22.33,0.25,22.08
TXN-4840775,2024-09-02,ACC-1052,payment,627.03,15.30,611.73
TXN-4851069,2024-09-02,ACC-1059,payment,1844.90,44.53,1800.37
TXN-5301507,2024-09-02,ACC-1015,payment,2218.43,64.63,2153.80
TXN-6577268,2024-09-02,ACC-1070,payment,1829.08,53.34,1775.74
TXN-6702981,2024-09-02,ACC-1126,refund,97.19,0.25,96.94
TXN-6727882,2024-09-02,ACC-1121,transfer,4421.37,35.47,4385.90
TXN-7306730,2024-09-02,ACC-1091,refund,152.37,0.25,152.12
TXN-7547392,2024-09-02,ACC-1016,transfer,2643.74,15.96,2627.78
TXN-7873545,2024-09-02,ACC-1079,payment,175.57,4.46,171.11
TXN-8197792,2024-09-02,ACC-1008,payment,388.10,11.55,376.55
TXN-8668773,2024-09-02,ACC-1110,payment,1444.43,23.95,1420.48
TXN-8878968,2024-09-02,ACC-1030,payment,1664.77,48.58,1616.19
TXN-9072260,2024-09-02,ACC-1043,transfer,939.20,7.61,931.59
TXN-9696894,2024-09-02,ACC-1049,payment,1189.16,34.79,1154.37
TXN-9759043,2024-09-02,ACC-1037,payment,1850.91,44.67,1806.24
TXN-9925515,2024-09-02,ACC-1019,transfer,1067.99,6.51,1061.48
TXN-1303540,2024-09-03,ACC-1030,payment,1624.66,47.42,1577.24
TXN-1848340,2024-09-03,ACC-1091,transfer,3925.78,31.51,3894.27
TXN-2165810,2024-09-03,ACC-1058,transfer,2229.24,7.84,2221.40
TXN-2195437,2024-09-03,ACC-1094,transfer,2695.04,9.47,2685.57
TXN-2938788,2024-09-03,ACC-1016,payment,2317.21,55.86,2261.35
TXN-3097357,2024-09-03,ACC-1095,payment,1729.40,50.45,1678.95
TXN-3620905,2024-09-03,ACC-1094,payment,1543.38,25.59,1517.79
TXN-3729471,2024-09-03,ACC-1120,payment,1825.50,44.06,1781.44
TXN-5249962,2024-09-03,ACC-1127,refund,163.98,0.25,163.73
TXN-5455824,2024-09-03,ACC-1047,payment,473.91,14.04,459.87
TXN-5813903,2024-09-03,ACC-1006,transfer,2858.82,22.97,2835.85
TXN-5988871,2024-09-03,ACC-1098,payment,1452.61,42.43,1410.18
TXN-6130460,2024-09-03,ACC-1116,payment,1919.05,46.31,1872.74
TXN-6639464,2024-09-03,ACC-1066,refund,312.15,0.25,311.90
TXN-7192394,2024-09-03,ACC-1103,payment,584.14,17.24,566.90
TXN-7649369,2024-09-03,ACC-1130,transfer,1495.26,9.07,1486.19
TXN-8113083,2024-09-03,ACC-1117,transfer,2508.86,15.15,2493.71
TXN-9069622,2024-09-03,ACC-1020,payment,671.67,11.20,660.47
TXN-9895136,2024-09-03,ACC-1060,payment,1049.87,25.45,1024.42
TXN-1381687,2024-09-04,ACC-1111,payment,327.77,8.12,319.65
TXN-1851933,2024-09-04,ACC-1103,payment,616.87,18.19,598.68
TXN-3169097,2024-09-04,ACC-1064,payment,1125.77,32.95,1092.82
TXN-3442387,2024-09-04,ACC-1051,payment,1876.21,31.08,1845.13
TXN-3803152,2024-09-04,ACC-1117,refund,254.30,0.25,254.05
TXN-3862129,2024-09-04,ACC-1045,payment,780.86,22.94,757.92
TXN-4616219,2024-09-04,ACC-1103,payment,791.87,23.26,768.61
TXN-5422356,2024-09-04,ACC-1117,transfer,1669.54,10.12,1659.42
TXN-5880636,2024-09-04,ACC-1124,refund,295.14,0.15,294.99
TXN-6111785,2024-09-04,ACC-1130,payment,1267.69,30.67,1237.02
TXN-6677255,2024-09-04,ACC-1114,payment,1865.25,54.39,1810.86
TXN-7149573,2024-09-04,ACC-1130,refund,390.01,0.25,389.76
TXN-7197433,2024-09-04,ACC-1063,payment,676.63,19.92,656.71
TXN-7356596,2024-09-04,ACC-1024,payment,1931.55,31.99,1899.56
TXN-7459700,2024-09-04,ACC-1016,payment,18.68,0.70,17.98
TXN-7527218,2024-09-04,ACC-1088,payment,87.05,2.34,84.71
TXN-8116450,2024-09-04,ACC-1062,payment,1796.82,52.41,1744.41
TXN-8920864,2024-09-04,ACC-1090,refund,168.05,0.25,167.80
TXN-9243450,2024-09-04,ACC-1124,payment,2288.46,37.88,2250.58
TXN-9340789,2024-09-04,ACC-1067,payment,2208.07,53.24,2154.83
TXN-9408955,2024-09-04,ACC-1114,payment,739.42,21.74,717.68
TXN-9800530,2024-09-04,ACC-1006,payment,1021.82,29.93,991.89
TXN-1357665,2024-09-05,ACC-1123,payment,1228.27,20.39,1207.88
TXN-1877313,2024-09-05,ACC-1042,payment,1075.21,26.06,1049.15
TXN-3040968,2024-09-05,ACC-1039,payment,892.36,21.67,870.69
TXN-3054578,2024-09-05,ACC-1055,transfer,2194.54,7.72,2186.82
TXN-3663655,2024-09-05,ACC-1045,refund,78.21,0.25,77.96
TXN-4419111,2024-09-05,ACC-1118,transfer,4687.96,37.60,4650.36
TXN-4569047,2024-09-05,ACC-1038,payment,1076.71,31.52,1045.19
TXN-4799111,2024-09-05,ACC-1028,transfer,4524.73,36.30,4488.43
TXN-5158465,2024-09-05,ACC-1118,payment,157.22,4.86,152.36
TXN-5706829,2024-09-05,ACC-1069,payment,644.75,19.00,625.75
TXN-6061731,2024-09-05,ACC-1038,transfer,4319.56,34.66,4284.90
TXN-6449593,2024-09-05,ACC-1065,payment,203.29,3.47,199.82
