txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-1496458,2025-08-01,ACC-1031,payment,432.26,7.25,425.01
TXN-1710564,2025-08-01,ACC-1052,payment,454.97,11.17,443.80
TXN-2596051,2025-08-01,ACC-1085,payment,53.94,1.86,52.08
TXN-3766740,2025-08-01,ACC-1104,payment,1309.00,21.72,1287.28
TXN-4226816,2025-08-01,ACC-1025,payment,1995.27,48.14,1947.13
TXN-4310897,2025-08-01,ACC-1041,payment,2410.05,70.19,2339.86
TXN-4691052,2025-08-01,ACC-1054,payment,2203.25,64.19,2139.06
TXN-4849118,2025-08-01,ACC-1022,payment,699.71,17.04,682.67
TXN-4866841,2025-08-01,ACC-1012,refund,253.77,0.25,253.52
TXN-5584554,2025-08-01,ACC-1067,payment,1803.00,43.52,1759.48
TXN-6606024,2025-08-01,ACC-1059,payment,556.02,13.59,542.43
TXN-7960956,2025-08-01,ACC-1071,payment,1083.23,26.25,1056.98
TXN-8036808,2025-08-01,ACC-1076,payment,2298.96,66.97,2231.99
TXN-8209932,2025-08-01,ACC-1128,payment,1258.87,30.46,1228.41
TXN-8231338,2025-08-01,ACC-1087,payment,277.28,4.70,272.58
TXN-8499404,2025-08-01,ACC-1071,payment,1502.29,36.30,1465.99
TXN-8552761,2025-08-01,ACC-1109,payment,2091.13,60.94,2030.19
TXN-8672988,2025-08-01,ACC-1086,payment,189.54,5.80,183.74
TXN-8754628,2025-08-01,ACC-1065,payment,634.73,10.59,624.14
TXN-8820311,2025-08-01,ACC-1003,payment,549.17,16.23,532.94
TXN-8972714,2025-08-01,ACC-1095,transfer,4059.71,32.58,4027.13
TXN-9138442,2025-08-01,ACC-1009,transfer,160.73,1.39,159.34
TXN-9150937,2025-08-01,ACC-1035,payment,2153.19,35.65,2117.54
TXN-9202146,2025-08-01,ACC-1096,payment,1787.70,43.15,1744.55
TXN-9812753,2025-08-01,ACC-1037,payment,140.72,3.63,137.09
TXN-1536504,2025-08-02,ACC-1009,payment,704.65,20.73,683.92
TXN-1885197,2025-08-02,ACC-1050,transfer,4632.82,37.16,4595.66
TXN-1976414,2025-08-02,ACC-1107,payment,2418.11,70.43,2347.68
TXN-3048087,2025-08-02,ACC-1107,payment,2255.07,65.70,2189.37
TXN-3064177,2025-08-02,ACC-1073,transfer,3789.16,22.83,3766.33
TXN-3381892,2025-08-02,ACC-1039,payment,2217.59,53.47,2164.12
