txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-2163070,2025-01-13,ACC-1038,payment,1633.13,47.66,1585.47
TXN-6302296,2025-02-25,ACC-1117,payment,1580.21,38.18,1542.03
TXN-1194561,2025-04-01,ACC-1118,payment,1081.87,31.67,1050.20
TXN-2699771,2025-04-01,ACC-1125,payment,765.91,12.76,753.15
TXN-2732268,2025-04-01,ACC-1086,payment,1024.46,30.01,994.45
TXN-3722562,2025-04-01,ACC-1062,payment,1016.35,29.77,986.58
TXN-4120230,2025-04-01,ACC-1103,payment,1756.82,51.25,1705.57
TXN-4214986,2025-04-01,ACC-1040,payment,936.43,15.57,920.86
TXN-4292824,2025-04-01,ACC-1126,payment,2289.50,66.70,2222.80
TXN-4791057,2025-04-01,ACC-1103,payment,1903.12,55.49,1847.63
TXN-5196001,2025-04-01,ACC-1073,refund,288.18,0.25,287.93
TXN-5400521,2025-04-01,ACC-1039,payment,1797.66,43.39,1754.27
TXN-5646821,2025-04-01,ACC-1008,payment,1243.47,36.36,1207.11
TXN-6256419,2025-04-01,ACC-1067,transfer,2327.23,14.06,2313.17
TXN-7090966,2025-04-01,ACC-1038,payment,1899.69,55.39,1844.30
TXN-7298352,2025-04-01,ACC-1095,payment,5.81,0.47,5.34
TXN-8387705,2025-04-01,ACC-1066,payment,1173.51,34.33,1139.18
TXN-8901176,2025-04-01,ACC-1110,payment,1158.05,19.23,1138.82
TXN-9013091,2025-04-01,ACC-1062,payment,1821.46,53.12,1768.34
TXN-9878876,2025-04-01,ACC-1046,refund,243.92,0.25,243.67
TXN-1393510,2025-04-02,ACC-1096,payment,1124.03,27.23,1096.80
TXN-2147011,2025-04-02,ACC-1053,payment,2467.22,71.85,2395.37
TXN-2393342,2025-04-02,ACC-1040,payment,426.29,7.15,419.14
TXN-2868888,2025-04-02,ACC-1063,payment,1483.46,43.32,1440.14
TXN-2880671,2025-04-02,ACC-1033,payment,2231.29,65.01,2166.28
