txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-1764866,2023-04-01,ACC-1030,payment,1045.65,30.62,1015.03
TXN-3143770,2023-04-01,ACC-1026,refund,102.68,0.25,102.43
TXN-3191685,2023-04-01,ACC-1045,transfer,3662.92,29.40,3633.52
TXN-3325615,2023-04-01,ACC-1058,transfer,1911.58,6.73,1904.85
TXN-3425085,2023-04-01,ACC-1106,payment,475.58,14.09,461.49
TXN-3458740,2023-04-01,ACC-1024,payment,1871.34,31.00,1840.34
TXN-3487558,2023-04-01,ACC-1059,payment,133.31,3.45,129.86
TXN-3634296,2023-04-01,ACC-1116,transfer,1939.49,11.74,1927.75
TXN-4320624,2023-04-01,ACC-1055,transfer,804.46,2.86,801.60
TXN-4951525,2023-04-01,ACC-1062,payment,1820.22,53.09,1767.13
TXN-5253100,2023-04-01,ACC-1123,payment,550.82,9.21,541.61
TXN-5328451,2023-04-01,ACC-1056,payment,1206.14,29.20,1176.94
TXN-5619641,2023-04-01,ACC-1003,refund,67.78,0.25,67.53
TXN-5724385,2023-04-01,ACC-1044,payment,437.20,12.98,424.22
TXN-6188737,2023-04-01,ACC-1042,payment,2021.58,48.77,1972.81
TXN-6424059,2023-04-01,ACC-1047,payment,2472.54,72.00,2400.54
TXN-6457764,2023-04-01,ACC-1106,payment,753.74,22.16,731.58
TXN-6866269,2023-04-01,ACC-1123,payment,1908.28,31.61,1876.67
TXN-6946271,2023-04-01,ACC-1099,payment,2014.03,33.35,1980.68
TXN-6969908,2023-04-01,ACC-1079,transfer,656.04,4.04,652.00
TXN-7040797,2023-04-01,ACC-1061,payment,2128.25,35.24,2093.01
TXN-7274245,2023-04-01,ACC-1108,payment,2334.30,67.99,2266.31
TXN-7638902,2023-04-01,ACC-1100,payment,2406.76,39.83,2366.93
TXN-8204019,2023-04-01,ACC-1088,payment,568.59,13.90,554.69
TXN-8261066,2023-04-01,ACC-1128,payment,1662.17,40.14,1622.03
TXN-9067839,2023-04-01,ACC-1066,payment,1167.04,34.14,1132.90
TXN-9857112,2023-04-01,ACC-1056,payment,10.37,0.50,9.87
TXN-1015830,2023-04-02,ACC-1083,payment,953.24,23.13,930.11
TXN-1184093,2023-04-02,ACC-1084,transfer,1128.56,9.13,1119.43
TXN-2809685,2023-04-02,ACC-1050,payment,1781.29,51.96,1729.33
TXN-2920687,2023-04-02,ACC-1051,payment,1189.50,19.75,1169.75
TXN-2992716,2023-04-02,ACC-1102,payment,2369.74,39.22,2330.52
TXN-3190685,2023-04-02,ACC-1112,payment,292.23,7.26,284.97
TXN-3553764,2023-04-02,ACC-1120,payment,2231.37,53.80,2177.57
TXN-3558101,2023-04-02,ACC-1082,payment,883.57,25.92,857.65
TXN-3768178,2023-04-02,ACC-1096,payment,851.43,20.68,830.75
TXN-4453168,2023-04-02,ACC-1118,payment,292.55,8.78,283.77
TXN-4481474,2023-04-02,ACC-1122,transfer,2543.72,20.45,2523.27
TXN-4827736,2023-04-02,ACC-1095,payment,709.10,20.86,688.24
TXN-5714404,2023-04-02,ACC-1107,transfer,4786.14,38.39,4747.75
TXN-5886419,2023-04-02,ACC-1119,payment,1589.46,46.39,1543.07
TXN-6206750,2023-04-02,ACC-1099,transfer,512.05,1.83,510.22
TXN-6625157,2023-04-02,ACC-1049,payment,1166.94,34.14,1132.80
TXN-6871909,2023-04-02,ACC-1082,payment,1993.20,58.10,1935.10
TXN-8890476,2023-04-02,ACC-1048,transfer,1652.95,13.32,1639.63
TXN-1355368,2023-04-03,ACC-1084,payment,2156.10,62.83,2093.27
TXN-2045539,2023-04-03,ACC-1044,payment,14.32,0.72,13.60
TXN-2685686,2023-04-03,ACC-1074,payment,2445.22,71.21,2374.01
TXN-2831100,2023-04-03,ACC-1048,transfer,1734.52,13.98,1720.54
TXN-3887966,2023-04-03,ACC-1029,payment,1399.19,40.88,1358.31
TXN-4179592,2023-04-03,ACC-1096,payment,1444.83,34.93,1409.90
TXN-4185276,2023-04-03,ACC-1006,payment,2435.25,70.92,2364.33
TXN-4563056,2023-04-03,ACC-1076,payment,1122.37,32.85,1089.52
TXN-5318469,2023-04-03,ACC-1043,payment,1938.12,56.51,1881.61
TXN-6616244,2023-04-03,ACC-1117,payment,51.41,1.48,49.93
TXN-6791001,2023-04-03,ACC-1091,payment,1105.65,32.36,1073.29
TXN-6803145,2023-04-03,ACC-1115,payment,478.14,11.73,466.41
TXN-8052686,2023-04-03,ACC-1020,transfer,2643.83,9.29,2634.54
TXN-9234887,2023-04-03,ACC-1072,payment,1980.39,47.78,1932.61
TXN-9250352,2023-04-03,ACC-1130,payment,21.56,0.77,20.79
TXN-1296932,2023-04-04,ACC-1091,transfer,1365.89,11.03,1354.86
TXN-1673428,2023-04-04,ACC-1069,transfer,949.73,7.70,942.03
TXN-1704877,2023-04-04,ACC-1130,payment,16.05,0.64,15.41
TXN-1931727,2023-04-04,ACC-1109,payment,1048.22,30.70,1017.52
TXN-2921897,2023-04-04,ACC-1014,payment,261.94,7.90,254.04
TXN-3730521,2023-04-04,ACC-1101,transfer,3937.57,23.73,3913.84
TXN-3781755,2023-04-04,ACC-1025,transfer,3125.46,18.85,3106.61
TXN-3790242,2023-04-04,ACC-1103,transfer,784.17,6.37,777.80
TXN-4125183,2023-04-04,ACC-1084,payment,1651.03,48.18,1602.85
TXN-4465733,2023-04-04,ACC-1047,payment,796.09,23.39,772.70
TXN-4842971,2023-04-04,ACC-1115,payment,1032.96,25.04,1007.92
TXN-5564354,2023-04-04,ACC-1073,payment,1666.09,40.24,1625.85
TXN-6621953,2023-04-04,ACC-1043,payment,194.53,5.94,188.59
TXN-7151110,2023-04-04,ACC-1013,transfer,1705.44,10.33,1695.11
TXN-7254727,2023-04-04,ACC-1126,transfer,3658.88,29.37,3629.51
TXN-8020888,2023-04-04,ACC-1027,payment,207.11,3.54,203.57
TXN-8583216,2023-04-04,ACC-1083,transfer,4865.30,29.29,4836.01
TXN-8710401,2023-04-04,ACC-1119,payment,2213.31,64.49,2148.82
TXN-9527879,2023-04-04,ACC-1058,transfer,1565.66,5.52,1560.14
TXN-9553433,2023-04-04,ACC-1065,payment,1127.78,18.73,1109.05
TXN-1289433,2023-04-05,ACC-1036,payment,1083.74,31.73,1052.01
TXN-1473916,2023-04-05,ACC-1116,payment,1395.04,33.73,1361.31
TXN-2123593,2023-04-05,ACC-1013,payment,922.50,22.39,900.11
TXN-2706243,2023-04-05,ACC-1109,payment,1704.99,49.74,1655.25
TXN-2764566,2023-04-05,ACC-1117,payment,164.09,4.19,159.90
TXN-3380292,2023-04-05,ACC-1067,payment,1392.33,33.67,1358.66
TXN-4492104,2023-04-05,ACC-1011,payment,1156.29,19.20,1137.09
TXN-4507286,2023-04-05,ACC-1109,transfer,4058.84,32.57,4026.27
TXN-7941219,2023-04-05,ACC-1076,refund,32.84,0.25,32.59
TXN-8734201,2023-04-05,ACC-1050,payment,568.24,16.78,551.46
TXN-9368556,2023-04-05,ACC-1004,transfer,1864.03,15.01,1849.02
TXN-9853489,2023-04-05,ACC-1027,payment,894.91,14.89,880.02
TXN-1129740,2023-04-06,ACC-1040,payment,312.88,5.28,307.60
TXN-2758303,2023-04-06,ACC-1077,payment,40.08,1.46,38.62
TXN-3070368,2023-04-06,ACC-1007,payment,1433.58,34.66,1398.92
TXN-3210216,2023-04-06,ACC-1109,payment,1701.19,49.63,1651.56
TXN-3470385,2023-04-06,ACC-1050,payment,947.57,27.78,919.79
