txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-1229095,2024-03-01,ACC-1057,payment,1586.82,46.32,1540.50
TXN-1608199,2024-03-01,ACC-1038,payment,481.80,14.27,467.53
TXN-2247152,2024-03-01,ACC-1113,transfer,3792.57,30.44,3762.13
TXN-2636139,2024-03-01,ACC-1097,refund,374.17,0.25,373.92
TXN-2673245,2024-03-01,ACC-1088,payment,451.16,11.08,440.08
TXN-3537157,2024-03-01,ACC-1003,payment,446.50,13.25,433.25
TXN-3565861,2024-03-01,ACC-1021,transfer,3492.44,21.05,3471.39
TXN-4404736,2024-03-01,ACC-1060,payment,412.73,10.16,402.57
TXN-4747283,2024-03-01,ACC-1121,payment,25.49,1.04,24.45
TXN-4888205,2024-03-01,ACC-1047,payment,1593.68,46.52,1547.16
TXN-5480883,2024-03-01,ACC-1089,refund,184.01,0.25,183.76
TXN-5792426,2024-03-01,ACC-1078,transfer,1851.04,14.91,1836.13
TXN-6131154,2024-03-01,ACC-1062,transfer,4276.68,34.31,4242.37
TXN-6181492,2024-03-01,ACC-1077,payment,2324.53,67.71,2256.82
TXN-7449220,2024-03-01,ACC-1050,payment,501.92,14.86,487.06
TXN-8090282,2024-03-01,ACC-1126,payment,570.87,16.86,554.01
TXN-8249356,2024-03-01,ACC-1062,payment,2290.22,66.72,2223.50
TXN-8257748,2024-03-01,ACC-1112,transfer,3627.77,21.87,3605.90
TXN-8881252,2024-03-01,ACC-1039,refund,252.12,0.25,251.87
TXN-9120490,2024-03-01,ACC-1010,transfer,1929.24,15.53,1913.71
TXN-9154844,2024-03-01,ACC-1029,payment,914.03,26.81,887.22
TXN-9379848,2024-03-01,ACC-1058,payment,1649.78,27.34,1622.44
TXN-9902584,2024-03-01,ACC-1013,payment,115.16,3.01,112.15
TXN-9913383,2024-03-01,ACC-1047,payment,1505.83,43.97,1461.86
TXN-9983372,2024-03-01,ACC-1077,payment,1213.82,35.50,1178.32
TXN-1402491,2024-03-02,ACC-1073,payment,165.58,4.22,161.36
TXN-1562217,2024-03-02,ACC-1047,transfer,4099.27,32.89,4066.38
TXN-1859966,2024-03-02,ACC-1085,payment,279.10,8.39,270.71
TXN-2558581,2024-03-02,ACC-1098,payment,702.91,20.68,682.23
TXN-3525794,2024-03-02,ACC-1009,payment,1434.99,41.91,1393.08
TXN-3885378,2024-03-02,ACC-1106,payment,299.17,8.98,290.19
TXN-4583921,2024-03-02,ACC-1041,payment,1391.97,40.67,1351.30
TXN-5412555,2024-03-02,ACC-1067,transfer,4513.72,27.18,4486.54
TXN-6227484,2024-03-02,ACC-1064,payment,1405.01,41.05,1363.96
TXN-6768215,2024-03-02,ACC-1078,transfer,111.51,0.99,110.52
TXN-7042880,2024-03-02,ACC-1122,transfer,2355.62,18.94,2336.68
TXN-7408822,2024-03-02,ACC-1080,payment,1476.24,43.11,1433.13
TXN-7720130,2024-03-02,ACC-1028,payment,209.04,6.36,202.68
TXN-7809445,2024-03-02,ACC-1066,payment,2466.20,71.82,2394.38
TXN-7868411,2024-03-02,ACC-1009,payment,1178.33,34.47,1143.86
TXN-8642778,2024-03-02,ACC-1099,payment,675.16,11.26,663.90
TXN-8949715,2024-03-02,ACC-1124,payment,1119.41,18.59,1100.82
TXN-9159346,2024-03-02,ACC-1008,transfer,2945.49,23.66,2921.83
TXN-9271112,2024-03-02,ACC-1029,transfer,1118.69,9.05,1109.64
TXN-9493205,2024-03-02,ACC-1020,refund,120.72,0.15,120.57
TXN-9655094,2024-03-02,ACC-1066,payment,2059.52,60.03,1999.49
TXN-1009573,2024-03-03,ACC-1052,payment,2382.62,57.43,2325.19
TXN-1543931,2024-03-03,ACC-1080,payment,1929.67,56.26,1873.41
TXN-2518401,2024-03-03,ACC-1127,payment,1140.25,33.37,1106.88
TXN-3138350,2024-03-03,ACC-1002,payment,1054.24,30.87,1023.37
TXN-3842050,2024-03-03,ACC-1100,transfer,3811.60,13.38,3798.22
TXN-3899234,2024-03-03,ACC-1123,transfer,61.69,0.26,61.43
TXN-4021198,2024-03-03,ACC-1114,payment,659.65,19.43,640.22
TXN-5168645,2024-03-03,ACC-1047,payment,392.61,11.69,380.92
TXN-6105371,2024-03-03,ACC-1100,payment,2443.23,40.43,2402.80
TXN-6631013,2024-03-03,ACC-1040,payment,794.10,13.22,780.88
TXN-7028158,2024-03-03,ACC-1129,refund,64.37,0.25,64.12
TXN-7284694,2024-03-03,ACC-1112,payment,334.36,8.27,326.09
TXN-7675138,2024-03-03,ACC-1029,payment,2482.40,72.29,2410.11
TXN-7936255,2024-03-03,ACC-1029,payment,2195.41,63.97,2131.44
TXN-7975038,2024-03-03,ACC-1065,payment,1380.50,22.90,1357.60
TXN-7997387,2024-03-03,ACC-1026,payment,440.43,10.82,429.61
TXN-8176823,2024-03-03,ACC-1127,payment,1055.59,30.91,1024.68
TXN-8738906,2024-03-03,ACC-1090,payment,2261.70,65.89,2195.81
TXN-8854280,2024-03-03,ACC-1119,payment,375.07,11.18,363.89
TXN-9492779,2024-03-03,ACC-1078,payment,91.68,2.96,88.72
TXN-3445007,2024-03-04,ACC-1067,payment,1461.48,35.33,1426.15
TXN-4667006,2024-03-04,ACC-1064,refund,68.06,0.25,67.81
TXN-4978977,2024-03-04,ACC-1122,payment,605.77,17.87,587.90
TXN-6003656,2024-03-04,ACC-1092,payment,1828.18,53.32,1774.86
TXN-6042269,2024-03-04,ACC-1125,payment,751.64,12.52,739.12
TXN-7176439,2024-03-04,ACC-1020,refund,250.30,0.15,250.15
TXN-7303597,2024-03-04,ACC-1014,refund,317.35,0.25,317.10
TXN-7971020,2024-03-04,ACC-1127,transfer,4616.71,37.03,4579.68
TXN-8321140,2024-03-04,ACC-1089,transfer,3091.82,18.65,3073.17
TXN-8442337,2024-03-04,ACC-1099,payment,402.71,6.76,395.95
TXN-9225276,2024-03-04,ACC-1123,payment,84.84,1.52,83.32
TXN-9389399,2024-03-04,ACC-1005,transfer,2871.60,17.33,2854.27
TXN-9548683,2024-03-04,ACC-1006,transfer,3371.52,27.07,3344.45
TXN-9715192,2024-03-04,ACC-1090,transfer,4931.09,39.55,4891.54
TXN-9999146,2024-03-04,ACC-1060,refund,272.40,0.25,272.15
TXN-1181596,2024-03-05,ACC-1093,payment,2487.13,59.94,2427.19
TXN-1767431,2024-03-05,ACC-1045,payment,1129.48,33.05,1096.43
TXN-1833748,2024-03-05,ACC-1089,payment,522.99,12.80,510.19
TXN-2367754,2024-03-05,ACC-1075,payment,1281.16,21.26,1259.90
TXN-2585765,2024-03-05,ACC-1120,payment,194.38,4.92,189.46
TXN-3894671,2024-03-05,ACC-1091,payment,1279.83,37.42,1242.41
TXN-3899830,2024-03-05,ACC-1026,payment,1734.74,41.88,1692.86
TXN-4676092,2024-03-05,ACC-1078,payment,1576.61,46.02,1530.59
TXN-4707537,2024-03-05,ACC-1055,payment,1450.34,24.05,1426.29
TXN-5396112,2024-03-05,ACC-1061,payment,987.92,16.42,971.50
TXN-5589142,2024-03-05,ACC-1120,refund,54.38,0.25,54.13
TXN-5781041,2024-03-05,ACC-1070,payment,1150.59,33.67,1116.92
TXN-5922992,2024-03-05,ACC-1044,payment,1809.79,52.78,1757.01
TXN-6751744,2024-03-05,ACC-1090,transfer,3446.80,27.67,3419.13
TXN-6974294,2024-03-05,ACC-1059,payment,1646.91,39.78,1607.13
TXN-7525520,2024-03-05,ACC-1044,payment,1700.42,49.61,1650.81
TXN-8017936,2024-03-05,ACC-1121,payment,69.51,2.32,67.19
TXN-8247051,2024-03-05,ACC-1066,payment,158.32,4.89,153.43
TXN-8732375,2024-03-05,ACC-1070,payment,731.92,21.53,710.39
TXN-8935834,2024-03-05,ACC-1098,payment,593.19,17.50,575.69
TXN-9124988,2024-03-05,ACC-1010,payment,1987.10,57.93,1929.17
TXN-9139065,2024-03-05,ACC-1079,payment,1922.78,46.40,1876.38
TXN-9267453,2024-03-05,ACC-1037,payment,1247.82,30.20,1217.62
TXN-9324050,2024-03-05,ACC-1060,payment,1583.84,38.26,1545.58
TXN-9449298,2024-03-05,ACC-1030,payment,2203.64,64.21,2139.43
TXN-9549080,2024-03-05,ACC-1009,refund,173.02,0.25,172.77
TXN-9668290,2024-03-05,ACC-1110,payment,2038.15,33.75,2004.40
TXN-1809112,2024-03-06,ACC-1123,transfer,2792.53,9.81,2782.72
TXN-2728534,2024-03-06,ACC-1069,refund,10.79,0.25,10.54
TXN-4156641,2024-03-06,ACC-1119,payment,771.78,22.68,749.10
TXN-4214354,2024-03-06,ACC-1007,payment,993.00,24.08,968.92
TXN-4651090,2024-03-06,ACC-1004,payment,1126.98,32.98,1094.00
TXN-5150405,2024-03-06,ACC-1073,payment,2275.38,54.86,2220.52
TXN-5721337,2024-03-06,ACC-1062,transfer,2761.35,22.19,2739.16
TXN-6286809,2024-03-06,ACC-1058,payment,1799.05,29.80,1769.25
TXN-6647818,2024-03-06,ACC-1092,payment,120.87,3.81,117.06
TXN-6801119,2024-03-06,ACC-1080,transfer,2113.84,17.01,2096.83
TXN-7203762,2024-03-06,ACC-1082,payment,1865.48,54.40,1811.08
TXN-7551591,2024-03-06,ACC-1049,payment,2123.78,61.89,2061.89
TXN-7567242,2024-03-06,ACC-1126,refund,82.35,0.25,82.10
TXN-8462600,2024-03-06,ACC-1017,transfer,3759.88,30.18,3729.70
TXN-8910138,2024-03-06,ACC-1035,transfer,4316.24,15.15,4301.09
TXN-9077619,2024-03-06,ACC-1035,payment,2288.76,37.88,2250.88
TXN-9284847,2024-03-06,ACC-1102,payment,671.13,11.19,659.94
TXN-9677743,2024-03-06,ACC-1083,transfer,331.91,2.09,329.82
