txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-1111553,2025-07-01,ACC-1087,payment,1938.05,32.10,1905.95
TXN-1323570,2025-07-01,ACC-1098,refund,224.34,0.25,224.09
TXN-1744321,2025-07-01,ACC-1072,payment,1256.46,30.41,1226.05
TXN-2171088,2025-07-01,ACC-1001,transfer,3407.89,27.36,3380.53
TXN-2797711,2025-07-01,ACC-1020,transfer,1377.01,4.86,1372.15
TXN-5153783,2025-07-01,ACC-1002,payment,553.97,16.37,537.60
TXN-5493538,2025-07-01,ACC-1126,payment,1501.23,43.84,1457.39
TXN-5499598,2025-07-01,ACC-1055,payment,1799.04,29.80,1769.24
TXN-5514785,2025-07-01,ACC-1128,payment,472.22,11.58,460.64
TXN-5757919,2025-07-01,ACC-1087,refund,262.02,0.15,261.87
TXN-6908947,2025-07-01,ACC-1011,payment,646.07,10.78,635.29
TXN-6957946,2025-07-01,ACC-1059,payment,1461.80,35.33,1426.47
TXN-7202454,2025-07-01,ACC-1027,payment,530.52,8.87,521.65
TXN-7575321,2025-07-01,ACC-1016,payment,2463.04,59.36,2403.68
TXN-7671624,2025-07-01,ACC-1124,payment,1213.65,20.15,1193.50
TXN-7774637,2025-07-01,ACC-1103,payment,1108.36,32.44,1075.92
TXN-7879218,2025-07-01,ACC-1115,refund,365.46,0.25,365.21
TXN-8255960,2025-07-01,ACC-1057,payment,1714.24,50.01,1664.23
TXN-8417519,2025-07-01,ACC-1096,payment,1546.41,37.36,1509.05
TXN-9424884,2025-07-01,ACC-1087,payment,1297.63,21.53,1276.10
TXN-2391732,2025-07-02,ACC-1100,transfer,1114.64,3.94,1110.70
TXN-2936703,2025-07-02,ACC-1124,payment,2410.14,39.89,2370.25
TXN-3092472,2025-07-02,ACC-1050,payment,1347.20,39.37,1307.83
TXN-3357459,2025-07-02,ACC-1004,payment,743.65,21.87,721.78
TXN-3444770,2025-07-02,ACC-1009,transfer,870.60,7.06,863.54
TXN-4137246,2025-07-02,ACC-1070,refund,74.09,0.25,73.84
TXN-4279339,2025-07-02,ACC-1042,refund,211.73,0.25,211.48
TXN-4418241,2025-07-02,ACC-1104,refund,76.42,0.15,76.27
TXN-5163531,2025-07-02,ACC-1023,payment,1272.57,30.79,1241.78
TXN-5447487,2025-07-02,ACC-1058,payment,689.54,11.50,678.04
TXN-6430089,2025-07-02,ACC-1078,payment,296.48,8.90,287.58
TXN-6629953,2025-07-02,ACC-1069,transfer,3774.26,30.29,3743.97
TXN-6701628,2025-07-02,ACC-1087,refund,205.16,0.15,205.01
TXN-6971317,2025-07-02,ACC-1005,payment,646.86,15.77,631.09
TXN-7009614,2025-07-02,ACC-1128,transfer,1377.95,8.37,1369.58
TXN-7095693,2025-07-02,ACC-1042,transfer,906.76,5.54,901.22
TXN-7301247,2025-07-02,ACC-1015,payment,1214.15,35.51,1178.64
TXN-7965501,2025-07-02,ACC-1064,payment,1027.50,30.10,997.40
TXN-8284813,2025-07-02,ACC-1118,transfer,4184.25,33.57,4150.68
TXN-8655675,2025-07-02,ACC-1042,payment,2282.07,55.02,2227.05
TXN-9877393,2025-07-02,ACC-1115,transfer,2174.21,13.15,2161.06
TXN-1948647,2025-07-03,ACC-1119,payment,360.30,10.75,349.55
TXN-2699494,2025-07-03,ACC-1011,payment,2256.77,37.36,2219.41
TXN-2811621,2025-07-03,ACC-1045,payment,2311.84,67.34,2244.50
TXN-3591921,2025-07-03,ACC-1053,payment,25.37,1.04,24.33
TXN-4102325,2025-07-03,ACC-1033,payment,2265.55,66.00,2199.55
TXN-4711673,2025-07-03,ACC-1097,transfer,1540.16,12.42,1527.74
TXN-5131826,2025-07-03,ACC-1126,payment,64.67,2.18,62.49
TXN-5172651,2025-07-03,ACC-1043,transfer,1845.15,14.86,1830.29
TXN-5205235,2025-07-03,ACC-1080,payment,381.09,11.35,369.74
TXN-5557204,2025-07-03,ACC-1106,payment,155.14,4.80,150.34
TXN-5768736,2025-07-03,ACC-1050,payment,118.84,3.75,115.09
