txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-1661763,2023-12-01,ACC-1009,transfer,1381.52,11.15,1370.37
TXN-2584753,2023-12-01,ACC-1019,payment,330.33,8.18,322.15
TXN-2660261,2023-12-01,ACC-1010,payment,1324.28,38.70,1285.58
TXN-3030191,2023-12-01,ACC-1023,payment,1777.85,42.92,1734.93
TXN-3061605,2023-12-01,ACC-1086,payment,1512.21,44.15,1468.06
TXN-3459309,2023-12-01,ACC-1024,payment,1142.04,18.96,1123.08
TXN-3743113,2023-12-01,ACC-1098,transfer,2653.18,21.33,2631.85
TXN-3832646,2023-12-01,ACC-1106,payment,1680.97,49.05,1631.92
TXN-5968275,2023-12-01,ACC-1035,transfer,1707.19,6.02,1701.17
TXN-6229154,2023-12-01,ACC-1122,payment,638.37,18.81,619.56
TXN-6886993,2023-12-01,ACC-1118,payment,1689.61,49.30,1640.31
TXN-7024892,2023-12-01,ACC-1075,refund,270.86,0.15,270.71
TXN-7504948,2023-12-01,ACC-1003,transfer,2004.46,16.14,1988.32
TXN-7958947,2023-12-01,ACC-1120,payment,318.01,7.88,310.13
TXN-8111327,2023-12-01,ACC-1056,payment,1938.34,46.77,1891.57
TXN-8275109,2023-12-01,ACC-1030,payment,1466.51,42.83,1423.68
TXN-9019890,2023-12-01,ACC-1108,transfer,318.45,2.65,315.80
TXN-9111443,2023-12-01,ACC-1013,payment,967.20,23.46,943.74
TXN-1124829,2023-12-02,ACC-1073,transfer,3020.49,18.22,3002.27
TXN-1802071,2023-12-02,ACC-1046,payment,716.93,21.09,695.84
TXN-1941836,2023-12-02,ACC-1027,transfer,987.47,3.50,983.97
TXN-2292390,2023-12-02,ACC-1028,refund,173.43,0.25,173.18
TXN-2427841,2023-12-02,ACC-1073,payment,1122.64,27.19,1095.45
TXN-4001145,2023-12-02,ACC-1025,payment,1815.39,43.82,1771.57
TXN-4454609,2023-12-02,ACC-1124,refund,254.63,0.15,254.48
TXN-4770966,2023-12-02,ACC-1059,payment,475.28,11.66,463.62
TXN-4946771,2023-12-02,ACC-1103,payment,1819.36,53.06,1766.30
TXN-7272673,2023-12-02,ACC-1109,payment,537.83,15.90,521.93
TXN-7314990,2023-12-02,ACC-1079,payment,608.00,14.84,593.16
TXN-7624368,2023-12-02,ACC-1103,payment,1682.39,49.09,1633.30
TXN-7668098,2023-12-02,ACC-1129,payment,1257.00,36.75,1220.25
TXN-8104038,2023-12-02,ACC-1116,payment,2402.47,57.91,2344.56
TXN-8219221,2023-12-02,ACC-1002,payment,965.93,28.31,937.62
TXN-8792756,2023-12-02,ACC-1052,refund,113.24,0.25,112.99
TXN-8854465,2023-12-02,ACC-1048,payment,225.55,6.84,218.71
TXN-9992985,2023-12-02,ACC-1062,payment,2083.39,60.72,2022.67
TXN-1013766,2023-12-03,ACC-1011,payment,1516.07,25.14,1490.93
TXN-1053597,2023-12-03,ACC-1061,payment,1031.06,17.13,1013.93
TXN-1269919,2023-12-03,ACC-1007,payment,188.14,4.77,183.37
TXN-1317312,2023-12-03,ACC-1075,payment,218.91,3.73,215.18
TXN-1623680,2023-12-03,ACC-1038,payment,2476.67,72.12,2404.55
TXN-1746971,2023-12-03,ACC-1039,transfer,897.60,5.49,892.11
TXN-1959972,2023-12-03,ACC-1128,payment,506.48,12.41,494.07
TXN-2381602,2023-12-03,ACC-1079,refund,13.45,0.25,13.20
TXN-2753803,2023-12-03,ACC-1028,payment,842.44,24.73,817.71
TXN-3693763,2023-12-03,ACC-1067,refund,389.35,0.25,389.10
TXN-4470623,2023-12-03,ACC-1109,transfer,3690.76,29.63,3661.13
TXN-4693024,2023-12-03,ACC-1122,payment,1254.43,36.68,1217.75
TXN-4865521,2023-12-03,ACC-1092,payment,643.06,18.95,624.11
TXN-5244920,2023-12-03,ACC-1126,refund,240.46,0.25,240.21
TXN-5464390,2023-12-03,ACC-1092,payment,1830.66,53.39,1777.27
TXN-6033525,2023-12-03,ACC-1063,payment,1611.06,47.02,1564.04
TXN-6630160,2023-12-03,ACC-1120,refund,283.27,0.25,283.02
TXN-7310738,2023-12-03,ACC-1022,payment,1894.13,45.71,1848.42
TXN-7481936,2023-12-03,ACC-1066,payment,923.78,27.09,896.69
TXN-7615004,2023-12-03,ACC-1114,payment,620.34,18.29,602.05
TXN-7693650,2023-12-03,ACC-1073,payment,2285.16,55.09,2230.07
TXN-7991345,2023-12-03,ACC-1033,transfer,1187.05,9.60,1177.45
TXN-8170385,2023-12-03,ACC-1078,payment,2435.41,70.93,2364.48
TXN-9068169,2023-12-03,ACC-1021,refund,33.11,0.25,32.86
TXN-9069032,2023-12-03,ACC-1018,payment,414.40,10.20,404.20
TXN-9343582,2023-12-03,ACC-1107,payment,1265.05,36.99,1228.06
TXN-1655947,2023-12-04,ACC-1079,payment,2076.29,50.08,2026.21
TXN-2295511,2023-12-04,ACC-1048,payment,307.62,9.22,298.40
TXN-2486899,2023-12-04,ACC-1048,payment,2300.45,67.01,2233.44
TXN-2491833,2023-12-04,ACC-1072,payment,279.05,6.95,272.10
TXN-2494642,2023-12-04,ACC-1051,payment,2060.86,34.12,2026.74
TXN-2684447,2023-12-04,ACC-1043,payment,2053.92,59.86,1994.06
TXN-2717870,2023-12-04,ACC-1077,payment,208.64,6.35,202.29
TXN-2865768,2023-12-04,ACC-1015,payment,625.56,18.44,607.12
TXN-2871530,2023-12-04,ACC-1066,payment,2226.29,64.86,2161.43
TXN-3651669,2023-12-04,ACC-1018,payment,370.51,9.14,361.37
TXN-4023608,2023-12-04,ACC-1051,payment,1854.19,30.71,1823.48
TXN-5169077,2023-12-04,ACC-1100,payment,200.31,3.43,196.88
TXN-5737659,2023-12-04,ACC-1062,payment,700.94,20.63,680.31
TXN-5823226,2023-12-04,ACC-1128,payment,1656.21,40.00,1616.21
TXN-5980987,2023-12-04,ACC-1010,payment,2008.69,58.55,1950.14
TXN-7053692,2023-12-04,ACC-1005,payment,1169.72,28.32,1141.40
TXN-7195069,2023-12-04,ACC-1036,transfer,4526.75,36.31,4490.44
TXN-7392511,2023-12-04,ACC-1114,refund,239.70,0.25,239.45
TXN-7695813,2023-12-04,ACC-1051,payment,534.29,8.94,525.35
TXN-8469496,2023-12-04,ACC-1002,transfer,2452.85,19.72,2433.13
TXN-9272100,2023-12-04,ACC-1107,transfer,4556.89,36.56,4520.33
TXN-9606192,2023-12-04,ACC-1129,payment,1546.60,45.15,1501.45
TXN-9682234,2023-12-04,ACC-1107,payment,1849.45,53.93,1795.52
TXN-1770807,2023-12-05,ACC-1069,transfer,2472.02,19.88,2452.14
TXN-2116709,2023-12-05,ACC-1110,transfer,1568.47,5.53,1562.94
TXN-2242119,2023-12-05,ACC-1121,transfer,3742.67,30.04,3712.63
TXN-2732046,2023-12-05,ACC-1107,payment,483.64,14.33,469.31
TXN-3046569,2023-12-05,ACC-1028,payment,2236.13,65.15,2170.98
TXN-3380552,2023-12-05,ACC-1090,payment,1250.83,36.57,1214.26
TXN-3417831,2023-12-05,ACC-1051,payment,2144.80,35.51,2109.29
TXN-3645908,2023-12-05,ACC-1130,payment,220.68,5.55,215.13
TXN-3657141,2023-12-05,ACC-1052,transfer,967.51,5.91,961.60
TXN-4068683,2023-12-05,ACC-1083,payment,461.99,11.34,450.65
TXN-4319852,2023-12-05,ACC-1023,payment,2025.52,48.86,1976.66
TXN-4648592,2023-12-05,ACC-1100,refund,63.26,0.15,63.11
TXN-4836373,2023-12-05,ACC-1039,transfer,1951.37,11.81,1939.56
TXN-6042281,2023-12-05,ACC-1030,payment,1275.40,37.29,1238.11
TXN-6618754,2023-12-05,ACC-1050,refund,188.70,0.25,188.45
TXN-7089792,2023-12-05,ACC-1007,transfer,1232.39,7.49,1224.90
TXN-7322366,2023-12-05,ACC-1122,payment,1538.53,44.92,1493.61
TXN-7374292,2023-12-05,ACC-1107,payment,406.21,12.08,394.13
TXN-8365102,2023-12-05,ACC-1029,payment,601.64,17.75,583.89
