txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-5542789,2025-07-23,ACC-1055,payment,593.27,9.91,583.36
TXN-1031906,2025-10-01,ACC-1121,payment,850.31,24.96,825.35
TXN-1241832,2025-10-01,ACC-1052,payment,968.33,23.49,944.84
TXN-2089247,2025-10-01,ACC-1101,payment,1015.97,24.63,991.34
TXN-2657704,2025-10-01,ACC-1084,payment,123.41,3.88,119.53
TXN-2839319,2025-10-01,ACC-1067,payment,1611.90,38.94,1572.96
TXN-2904591,2025-10-01,ACC-1051,transfer,4026.25,14.13,4012.12
TXN-3462560,2025-10-01,ACC-1020,payment,2374.84,39.30,2335.54
TXN-3601911,2025-10-01,ACC-1094,payment,1080.56,17.95,1062.61
TXN-4062750,2025-10-01,ACC-1027,payment,2333.64,38.63,2295.01
TXN-4276097,2025-10-01,ACC-1126,payment,2122.87,61.86,2061.01
TXN-5016181,2025-10-01,ACC-1008,payment,1287.77,37.65,1250.12
TXN-5407611,2025-10-01,ACC-1072,payment,2351.50,56.69,2294.81
TXN-6195662,2025-10-01,ACC-1047,payment,823.95,24.19,799.76
TXN-7844970,2025-10-01,ACC-1111,payment,352.00,8.70,343.30
TXN-8412737,2025-10-01,ACC-1077,transfer,3270.63,26.27,3244.36
TXN-8542084,2025-10-01,ACC-1008,refund,199.95,0.25,199.70
TXN-8799107,2025-10-01,ACC-1113,payment,715.28,21.04,694.24
TXN-9043891,2025-10-01,ACC-1009,payment,539.31,15.94,523.37
TXN-1033139,2025-10-02,ACC-1026,payment,842.38,20.47,821.91
TXN-2375983,2025-10-02,ACC-1017,transfer,730.33,5.94,724.39
TXN-2681391,2025-10-02,ACC-1075,payment,1760.56,29.17,1731.39
TXN-2969508,2025-10-02,ACC-1090,payment,331.33,9.91,321.42
TXN-3877290,2025-10-02,ACC-1065,transfer,2754.14,9.68,2744.46
TXN-4008858,2025-10-02,ACC-1022,payment,1249.53,30.24,1219.29
TXN-5754082,2025-10-02,ACC-1007,transfer,2509.25,15.16,2494.09
TXN-5806666,2025-10-02,ACC-1094,payment,2138.05,35.40,2102.65
TXN-6188011,2025-10-02,ACC-1075,payment,1036.85,17.23,1019.62
TXN-6313762,2025-10-02,ACC-1113,transfer,1930.08,15.54,1914.54
TXN-6342461,2025-10-02,ACC-1003,payment,1354.07,39.57,1314.50
TXN-7167066,2025-10-02,ACC-1033,payment,2382.98,69.41,2313.57
TXN-7252589,2025-10-02,ACC-1081,payment,722.92,21.26,701.66
TXN-7356560,2025-10-02,ACC-1092,payment,2491.92,72.57,2419.35
TXN-7377186,2025-10-02,ACC-1002,payment,363.14,10.83,352.31
TXN-8329793,2025-10-02,ACC-1120,payment,887.99,21.56,866.43
TXN-8607035,2025-10-02,ACC-1001,payment,1084.09,31.74,1052.35
TXN-8697780,2025-10-02,ACC-1057,payment,417.42,12.41,405.01
TXN-9284154,2025-10-02,ACC-1005,transfer,4796.77,28.88,4767.89
TXN-9295949,2025-10-02,ACC-1113,payment,527.46,15.60,511.86
TXN-1093686,2025-10-03,ACC-1055,payment,1923.20,31.85,1891.35
TXN-1250496,2025-10-03,ACC-1116,payment,723.34,17.61,705.73
TXN-1319923,2025-10-03,ACC-1089,payment,743.12,18.08,725.04
TXN-1503080,2025-10-03,ACC-1101,refund,250.98,0.25,250.73
TXN-1860931,2025-10-03,ACC-1057,payment,1948.49,56.81,1891.68
TXN-1885165,2025-10-03,ACC-1091,payment,89.95,2.91,87.04
TXN-2659256,2025-10-03,ACC-1058,refund,265.53,0.15,265.38
TXN-2736193,2025-10-03,ACC-1102,payment,929.79,15.46,914.33
TXN-3379553,2025-10-03,ACC-1130,payment,73.51,2.01,71.50
TXN-3743393,2025-10-03,ACC-1075,transfer,453.28,1.63,451.65
TXN-3884104,2025-10-03,ACC-1005,transfer,2307.64,13.95,2293.69
TXN-4484296,2025-10-03,ACC-1032,payment,437.31,7.34,429.97
TXN-6388935,2025-10-03,ACC-1052,payment,109.89,2.89,107.00
TXN-6644324,2025-10-03,ACC-1076,transfer,2927.86,23.52,2904.34
TXN-7781873,2025-10-03,ACC-1063,payment,1243.83,36.37,1207.46
TXN-7818287,2025-10-03,ACC-1066,payment,528.33,15.62,512.71
TXN-8519445,2025-10-03,ACC-1010,refund,201.60,0.25,201.35
TXN-8621619,2025-10-03,ACC-1119,refund,64.00,0.25,63.75
TXN-9019264,2025-10-03,ACC-1074,transfer,253.33,2.13,251.20
TXN-1240212,2025-10-04,ACC-1049,transfer,2111.20,16.99,2094.21
TXN-1407999,2025-10-04,ACC-1061,payment,1352.96,22.44,1330.52
TXN-1473716,2025-10-04,ACC-1097,transfer,2580.29,20.74,2559.55
TXN-1596644,2025-10-04,ACC-1087,payment,13.30,0.34,12.96
TXN-1852382,2025-10-04,ACC-1042,payment,923.66,22.42,901.24
TXN-2126052,2025-10-04,ACC-1107,transfer,1669.27,13.45,1655.82
TXN-2572990,2025-10-04,ACC-1114,refund,295.14,0.25,294.89
TXN-3007136,2025-10-04,ACC-1120,payment,2491.81,60.05,2431.76
TXN-4003250,2025-10-04,ACC-1071,payment,1946.92,46.98,1899.94
TXN-4274696,2025-10-04,ACC-1022,refund,13.66,0.25,13.41
TXN-4801423,2025-10-04,ACC-1101,transfer,4644.41,27.97,4616.44
TXN-5170600,2025-10-04,ACC-1111,payment,760.09,18.49,741.60
TXN-6260192,2025-10-04,ACC-1081,payment,2011.55,58.63,1952.92
TXN-6755142,2025-10-04,ACC-1099,payment,2435.01,40.30,2394.71
TXN-7176696,2025-10-04,ACC-1065,transfer,3697.08,12.98,3684.10
TXN-7356694,2025-10-04,ACC-1040,payment,1476.88,24.49,1452.39
TXN-7366233,2025-10-04,ACC-1127,transfer,2800.46,22.50,2777.96
TXN-8013423,2025-10-04,ACC-1010,payment,2440.88,71.09,2369.79
TXN-9723658,2025-10-04,ACC-1109,payment,1233.76,36.08,1197.68
TXN-9997509,2025-10-04,ACC-1058,payment,1435.33,23.80,1411.53
TXN-1013877,2025-10-05,ACC-1021,transfer,3245.09,19.57,3225.52
TXN-1376196,2025-10-05,ACC-1115,payment,23.48,0.81,22.67
TXN-1688064,2025-10-05,ACC-1127,payment,1856.35,54.13,1802.22
TXN-1710820,2025-10-05,ACC-1089,transfer,3736.47,22.52,3713.95
TXN-2387286,2025-10-05,ACC-1088,refund,344.81,0.25,344.56
TXN-2699293,2025-10-05,ACC-1126,payment,2392.96,69.70,2323.26
TXN-2782369,2025-10-05,ACC-1100,payment,767.04,12.78,754.26
TXN-3749357,2025-10-05,ACC-1125,payment,2458.57,40.69,2417.88
TXN-3788014,2025-10-05,ACC-1118,payment,367.35,10.95,356.40
TXN-4176312,2025-10-05,ACC-1011,transfer,1186.06,4.19,1181.87
TXN-4866085,2025-10-05,ACC-1048,transfer,4194.62,33.66,4160.96
TXN-5054614,2025-10-05,ACC-1082,transfer,381.55,3.15,378.40
TXN-5058540,2025-10-05,ACC-1019,payment,2174.33,52.43,2121.90
TXN-5106007,2025-10-05,ACC-1040,payment,922.78,15.35,907.43
TXN-6344920,2025-10-05,ACC-1129,transfer,1165.29,9.42,1155.87
TXN-7994327,2025-10-05,ACC-1021,transfer,2546.24,15.38,2530.86
TXN-8092783,2025-10-05,ACC-1057,payment,1606.76,46.90,1559.86
TXN-8137630,2025-10-05,ACC-1050,payment,1655.03,48.30,1606.73
TXN-8675959,2025-10-05,ACC-1005,transfer,3517.69,21.21,3496.48
TXN-9340725,2025-10-05,ACC-1066,transfer,1767.29,14.24,1753.05
TXN-1109067,2025-10-06,ACC-1116,transfer,1394.74,8.47,1386.27
TXN-1184388,2025-10-06,ACC-1028,payment,1672.86,48.81,1624.05
TXN-1611382,2025-10-06,ACC-1057,payment,1344.85,39.30,1305.55
TXN-1681724,2025-10-06,ACC-1042,payment,870.00,21.13,848.87
TXN-2085787,2025-10-06,ACC-1083,refund,355.49,0.25,355.24
TXN-3577278,2025-10-06,ACC-1109,payment,761.04,22.37,738.67
TXN-4006482,2025-10-06,ACC-1113,payment,659.19,19.42,639.77
TXN-4174999,2025-10-06,ACC-1018,payment,987.23,23.94,963.29
TXN-4293167,2025-10-06,ACC-1091,payment,1993.08,58.10,1934.98
TXN-5040361,2025-10-06,ACC-1017,payment,1483.51,43.32,1440.19
TXN-5365670,2025-10-06,ACC-1042,payment,397.47,9.79,387.68
TXN-5723780,2025-10-06,ACC-1020,payment,1144.52,19.00,1125.52
TXN-6683922,2025-10-06,ACC-1076,transfer,4027.28,32.32,3994.96
TXN-6710573,2025-10-06,ACC-1043,transfer,2511.56,20.19,2491.37
TXN-7215783,2025-10-06,ACC-1021,payment,380.64,9.39,371.25
TXN-7994887,2025-10-06,ACC-1096,payment,15.11,0.61,14.50
TXN-8087696,2025-10-06,ACC-1055,payment,1460.57,24.22,1436.35
TXN-9780322,2025-10-06,ACC-1020,payment,1370.98,22.74,1348.24
TXN-1018593,2025-10-07,ACC-1125,payment,632.38,10.55,621.83
TXN-1173303,2025-10-07,ACC-1126,payment,2062.04,60.10,2001.94
TXN-1586029,2025-10-07,ACC-1093,transfer,3101.42,18.71,3082.71
TXN-1630200,2025-10-07,ACC-1064,refund,348.56,0.25,348.31
TXN-1679888,2025-10-07,ACC-1115,payment,1653.47,39.93,1613.54
TXN-3667976,2025-10-07,ACC-1111,payment,2363.42,56.97,2306.45
TXN-3670098,2025-10-07,ACC-1094,transfer,2867.15,10.08,2857.07
TXN-4641204,2025-10-07,ACC-1011,payment,519.50,8.69,510.81
TXN-5108819,2025-10-07,ACC-1119,transfer,4657.29,37.36,4619.93
TXN-5478503,2025-10-07,ACC-1017,payment,1502.34,43.87,1458.47
TXN-5568735,2025-10-07,ACC-1118,payment,2348.39,68.40,2279.99
TXN-6091376,2025-10-07,ACC-1001,payment,68.66,2.29,66.37
TXN-6569164,2025-10-07,ACC-1042,transfer,1484.07,9.00,1475.07
TXN-6640464,2025-10-07,ACC-1038,payment,1584.84,46.26,1538.58
TXN-6659921,2025-10-07,ACC-1028,transfer,367.81,3.04,364.77
TXN-7359708,2025-10-07,ACC-1102,payment,2488.46,41.18,2447.28
TXN-8830522,2025-10-07,ACC-1016,payment,1656.96,40.02,1616.94
TXN-9099654,2025-10-07,ACC-1018,refund,92.56,0.25,92.31
TXN-9180088,2025-10-07,ACC-1047,refund,23.67,0.25,23.42
TXN-9231194,2025-10-07,ACC-1087,payment,1848.87,30.63,1818.24
TXN-9503031,2025-10-07,ACC-1085,payment,1484.55,43.35,1441.20
TXN-1563460,2025-10-08,ACC-1051,payment,2115.84,35.03,2080.81
TXN-1795412,2025-10-08,ACC-1104,payment,1511.61,25.06,1486.55
TXN-2215358,2025-10-08,ACC-1091,refund,44.25,0.25,44.00
TXN-2438897,2025-10-08,ACC-1036,payment,1401.88,40.95,1360.93
TXN-2938036,2025-10-08,ACC-1054,payment,1131.40,33.11,1098.29
TXN-2938843,2025-10-08,ACC-1063,payment,1513.02,44.18,1468.84
TXN-2955576,2025-10-08,ACC-1035,payment,1227.46,20.37,1207.09
TXN-3328904,2025-10-08,ACC-1058,payment,357.29,6.02,351.27
TXN-3860672,2025-10-08,ACC-1101,transfer,1821.57,11.03,1810.54
TXN-3959439,2025-10-08,ACC-1115,payment,1552.78,37.52,1515.26
TXN-4695523,2025-10-08,ACC-1024,payment,114.19,2.00,112.19
TXN-4875470,2025-10-08,ACC-1115,payment,1030.04,24.97,1005.07
TXN-5518319,2025-10-08,ACC-1124,transfer,4558.02,15.99,4542.03
TXN-5828496,2025-10-08,ACC-1117,refund,66.00,0.25,65.75
TXN-6210830,2025-10-08,ACC-1056,payment,474.12,11.63,462.49
TXN-6293605,2025-10-08,ACC-1115,transfer,4021.68,24.23,3997.45
TXN-7936929,2025-10-08,ACC-1064,refund,35.42,0.25,35.17
TXN-8071351,2025-10-08,ACC-1014,payment,2067.61,60.26,2007.35
TXN-9612023,2025-10-08,ACC-1106,payment,619.78,18.27,601.51
TXN-9671396,2025-10-08,ACC-1069,payment,2231.69,65.02,2166.67
TXN-9673058,2025-10-08,ACC-1006,payment,116.06,3.67,112.39
TXN-1473669,2025-10-09,ACC-1095,payment,1909.82,55.68,1854.14
TXN-2015712,2025-10-09,ACC-1004,payment,2329.19,67.85,2261.34
TXN-2620920,2025-10-09,ACC-1100,transfer,760.26,2.70,757.56
TXN-3111851,2025-10-09,ACC-1022,payment,1480.45,35.78,1444.67
TXN-3173291,2025-10-09,ACC-1021,transfer,4555.99,27.44,4528.55
TXN-3286755,2025-10-09,ACC-1093,refund,96.29,0.25,96.04
TXN-3521947,2025-10-09,ACC-1081,payment,258.17,7.79,250.38
TXN-4582723,2025-10-09,ACC-1104,payment,724.64,12.08,712.56
TXN-5401437,2025-10-09,ACC-1111,payment,1214.76,29.40,1185.36
TXN-6747332,2025-10-09,ACC-1121,payment,2222.39,64.75,2157.64
TXN-7139511,2025-10-09,ACC-1033,payment,1983.40,57.82,1925.58
TXN-7182567,2025-10-09,ACC-1061,payment,1120.42,18.61,1101.81
TXN-8064080,2025-10-09,ACC-1066,payment,1993.63,58.12,1935.51
TXN-9131223,2025-10-09,ACC-1041,payment,1481.44,43.26,1438.18
TXN-9367358,2025-10-09,ACC-1070,payment,1522.79,44.46,1478.33
TXN-1038121,2025-10-10,ACC-1076,payment,1942.36,56.63,1885.73
TXN-2403060,2025-10-10,ACC-1057,payment,1828.25,53.32,1774.93
TXN-3038433,2025-10-10,ACC-1062,payment,2140.45,62.37,2078.08
TXN-3963611,2025-10-10,ACC-1043,payment,625.67,18.44,607.23
TXN-4822139,2025-10-10,ACC-1116,payment,1400.67,33.87,1366.80
