txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-1384463,2023-09-01,ACC-1113,payment,605.53,17.86,587.67
TXN-1536313,2023-09-01,ACC-1050,transfer,2761.29,22.19,2739.10
TXN-1739070,2023-09-01,ACC-1041,payment,691.52,20.35,671.17
TXN-1900090,2023-09-01,ACC-1022,payment,74.07,2.03,72.04
TXN-2024479,2023-09-01,ACC-1114,payment,1041.27,30.50,1010.77
TXN-2124967,2023-09-01,ACC-1100,transfer,303.44,1.10,302.34
TXN-2500634,2023-09-01,ACC-1013,payment,1833.94,44.26,1789.68
TXN-2869666,2023-09-01,ACC-1091,payment,1285.35,37.58,1247.77
TXN-3187235,2023-09-01,ACC-1100,payment,1676.06,27.77,1648.29
TXN-3914397,2023-09-01,ACC-1036,transfer,1083.68,8.77,1074.91
TXN-4702507,2023-09-01,ACC-1048,payment,1980.80,57.74,1923.06
TXN-4765583,2023-09-01,ACC-1095,payment,316.73,9.49,307.24
TXN-5346279,2023-09-01,ACC-1036,transfer,4953.72,39.73,4913.99
TXN-5740438,2023-09-01,ACC-1128,payment,1953.98,47.15,1906.83
TXN-6202931,2023-09-01,ACC-1046,payment,2335.52,68.03,2267.49
TXN-6531171,2023-09-01,ACC-1014,transfer,2571.14,20.67,2550.47
TXN-7566712,2023-09-01,ACC-1102,payment,1346.72,22.34,1324.38
TXN-7669454,2023-09-01,ACC-1118,transfer,2800.14,22.50,2777.64
TXN-7902494,2023-09-01,ACC-1040,transfer,805.45,2.86,802.59
TXN-8641753,2023-09-01,ACC-1120,payment,731.89,17.82,714.07
TXN-9086301,2023-09-01,ACC-1015,payment,1129.12,33.04,1096.08
TXN-9191098,2023-09-01,ACC-1021,payment,1873.66,45.22,1828.44
TXN-9810673,2023-09-01,ACC-1021,payment,2324.49,56.04,2268.45
TXN-2397655,2023-09-02,ACC-1067,payment,1374.57,33.24,1341.33
TXN-3305645,2023-09-02,ACC-1003,payment,2450.58,71.37,2379.21
TXN-5385415,2023-09-02,ACC-1091,payment,1603.00,46.79,1556.21
TXN-5981175,2023-09-02,ACC-1020,payment,572.05,9.56,562.49
TXN-6155255,2023-09-02,ACC-1041,payment,1293.55,37.81,1255.74
TXN-6397456,2023-09-02,ACC-1037,transfer,2297.16,13.88,2283.28
TXN-6433943,2023-09-02,ACC-1021,payment,667.60,16.27,651.33
TXN-6983793,2023-09-02,ACC-1065,transfer,2361.86,8.31,2353.55
TXN-7335659,2023-09-02,ACC-1054,transfer,1327.12,10.72,1316.40
TXN-7420444,2023-09-02,ACC-1067,payment,2311.65,55.73,2255.92
TXN-7459185,2023-09-02,ACC-1085,transfer,483.61,3.97,479.64
TXN-8050741,2023-09-02,ACC-1129,payment,2485.19,72.37,2412.82
TXN-8273134,2023-09-02,ACC-1038,payment,1068.41,31.28,1037.13
TXN-9757800,2023-09-02,ACC-1018,payment,70.97,1.95,69.02
TXN-1329916,2023-09-03,ACC-1045,payment,1818.91,53.05,1765.86
TXN-2233746,2023-09-03,ACC-1096,transfer,3960.05,23.86,3936.19
TXN-2697341,2023-09-03,ACC-1057,payment,1581.24,46.16,1535.08
TXN-3046712,2023-09-03,ACC-1079,payment,802.52,19.51,783.01
TXN-3462814,2023-09-03,ACC-1111,refund,243.37,0.25,243.12
TXN-3752630,2023-09-03,ACC-1019,payment,1036.69,25.13,1011.56
TXN-3783664,2023-09-03,ACC-1023,payment,45.69,1.35,44.34
TXN-5063519,2023-09-03,ACC-1052,refund,304.44,0.25,304.19
TXN-5100976,2023-09-03,ACC-1007,payment,1287.22,31.14,1256.08
TXN-5511068,2023-09-03,ACC-1078,payment,876.65,25.72,850.93
TXN-5779201,2023-09-03,ACC-1032,payment,2141.38,35.45,2105.93
TXN-6143377,2023-09-03,ACC-1065,payment,1686.49,27.95,1658.54
TXN-8086369,2023-09-03,ACC-1020,transfer,4516.55,15.85,4500.70
