txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-1414451,2024-07-01,ACC-1003,payment,1679.97,49.02,1630.95
TXN-1571587,2024-07-01,ACC-1019,payment,1740.80,42.03,1698.77
TXN-1699304,2024-07-01,ACC-1095,payment,2343.00,68.25,2274.75
TXN-1714881,2024-07-01,ACC-1099,payment,1001.00,16.64,984.36
TXN-1770796,2024-07-01,ACC-1041,payment,589.96,17.41,572.55
TXN-2018064,2024-07-01,ACC-1036,payment,2081.94,60.68,2021.26
TXN-2032557,2024-07-01,ACC-1053,transfer,617.24,5.04,612.20
TXN-2051399,2024-07-01,ACC-1074,transfer,4337.14,34.80,4302.34
TXN-2166741,2024-07-01,ACC-1027,payment,1051.95,17.48,1034.47
TXN-2616275,2024-07-01,ACC-1028,transfer,3499.19,28.09,3471.10
TXN-2912811,2024-07-01,ACC-1006,transfer,2806.57,22.55,2784.02
TXN-3091421,2024-07-01,ACC-1128,payment,2187.06,52.74,2134.32
TXN-3494159,2024-07-01,ACC-1043,refund,142.21,0.25,141.96
TXN-4331782,2024-07-01,ACC-1100,payment,1881.47,31.16,1850.31
TXN-4926350,2024-07-01,ACC-1100,payment,1341.91,22.26,1319.65
TXN-5031880,2024-07-01,ACC-1115,payment,815.33,19.82,795.51
TXN-5711016,2024-07-01,ACC-1070,payment,1668.81,48.70,1620.11
TXN-5861819,2024-07-01,ACC-1084,payment,1554.69,45.39,1509.30
TXN-5882912,2024-07-01,ACC-1093,payment,949.96,23.05,926.91
TXN-6074655,2024-07-01,ACC-1049,payment,951.61,27.90,923.71
TXN-6330435,2024-07-01,ACC-1069,payment,706.86,20.80,686.06
TXN-8838554,2024-07-01,ACC-1069,transfer,4405.83,35.35,4370.48
TXN-9062500,2024-07-01,ACC-1041,payment,56.99,1.95,55.04
TXN-9248844,2024-07-01,ACC-1108,payment,183.53,5.62,177.91
TXN-9477960,2024-07-01,ACC-1046,payment,287.38,8.63,278.75
TXN-9526923,2024-07-01,ACC-1073,payment,599.83,14.65,585.18
TXN-9744622,2024-07-01,ACC-1052,payment,2482.23,59.82,2422.41
TXN-1014363,2024-07-02,ACC-1101,payment,1198.09,29.00,1169.09
TXN-1159305,2024-07-02,ACC-1122,refund,23.73,0.25,23.48
TXN-1293531,2024-07-02,ACC-1082,payment,8.29,0.54,7.75
TXN-2187466,2024-07-02,ACC-1094,payment,2407.05,39.84,2367.21
TXN-2336801,2024-07-02,ACC-1011,payment,57.61,1.07,56.54
TXN-2444151,2024-07-02,ACC-1091,payment,2234.13,65.09,2169.04
TXN-2481219,2024-07-02,ACC-1033,payment,1230.40,35.98,1194.42
TXN-3240439,2024-07-02,ACC-1019,payment,1648.25,39.81,1608.44
TXN-3509441,2024-07-02,ACC-1052,payment,897.77,21.80,875.97
TXN-3959665,2024-07-02,ACC-1006,payment,2168.72,63.19,2105.53
TXN-4222973,2024-07-02,ACC-1100,payment,1911.20,31.65,1879.55
TXN-4224940,2024-07-02,ACC-1032,transfer,3190.19,11.21,3178.98
TXN-5677725,2024-07-02,ACC-1020,payment,2263.58,37.47,2226.11
TXN-5919486,2024-07-02,ACC-1021,payment,1274.57,30.84,1243.73
TXN-6790045,2024-07-02,ACC-1030,payment,1516.45,44.28,1472.17
TXN-7505183,2024-07-02,ACC-1044,refund,374.87,0.25,374.62
TXN-7995836,2024-07-02,ACC-1092,payment,1706.99,49.80,1657.19
TXN-8249796,2024-07-02,ACC-1109,transfer,811.69,6.59,805.10
TXN-8330400,2024-07-02,ACC-1005,payment,1378.75,33.34,1345.41
TXN-8583668,2024-07-02,ACC-1079,transfer,3982.36,23.99,3958.37
TXN-8995377,2024-07-02,ACC-1125,payment,1783.26,29.54,1753.72
TXN-9352915,2024-07-02,ACC-1015,payment,1499.22,43.78,1455.44
TXN-9366675,2024-07-02,ACC-1043,refund,63.08,0.25,62.83
TXN-9403739,2024-07-02,ACC-1116,payment,1177.24,28.50,1148.74
TXN-1131689,2024-07-03,ACC-1011,payment,439.75,7.38,432.37
TXN-1406325,2024-07-03,ACC-1099,payment,2023.85,33.51,1990.34
TXN-1409041,2024-07-03,ACC-1078,payment,1719.10,50.15,1668.95
TXN-1482569,2024-07-03,ACC-1051,payment,245.07,4.16,240.91
TXN-1723956,2024-07-03,ACC-1072,transfer,1062.62,6.48,1056.14
TXN-2699500,2024-07-03,ACC-1048,transfer,4977.11,39.92,4937.19
TXN-2814461,2024-07-03,ACC-1008,payment,1691.72,49.36,1642.36
TXN-2872075,2024-07-03,ACC-1122,payment,412.58,12.26,400.32
TXN-3400043,2024-07-03,ACC-1114,payment,316.10,9.47,306.63
TXN-3412931,2024-07-03,ACC-1004,payment,1935.72,56.44,1879.28
TXN-3536017,2024-07-03,ACC-1118,payment,1452.02,42.41,1409.61
TXN-4875699,2024-07-03,ACC-1005,payment,2414.22,58.19,2356.03
TXN-6574105,2024-07-03,ACC-1083,payment,777.38,18.91,758.47
TXN-7158064,2024-07-03,ACC-1098,payment,2049.31,59.73,1989.58
TXN-7569235,2024-07-03,ACC-1102,transfer,802.02,2.85,799.17
TXN-8237901,2024-07-03,ACC-1121,payment,604.21,17.82,586.39
TXN-8728392,2024-07-03,ACC-1011,payment,1635.40,27.10,1608.30
TXN-8857392,2024-07-03,ACC-1114,payment,1467.72,42.86,1424.86
TXN-9026640,2024-07-03,ACC-1010,refund,104.40,0.25,104.15
TXN-1051128,2024-07-04,ACC-1050,payment,1921.87,56.03,1865.84
TXN-1607244,2024-07-04,ACC-1037,payment,272.77,6.80,265.97
TXN-2048079,2024-07-04,ACC-1024,payment,903.38,15.03,888.35
TXN-2302671,2024-07-04,ACC-1051,payment,1041.06,17.30,1023.76
TXN-2482843,2024-07-04,ACC-1080,payment,1664.10,48.56,1615.54
TXN-2985864,2024-07-04,ACC-1063,payment,1854.13,54.07,1800.06
TXN-3168545,2024-07-04,ACC-1098,transfer,1510.81,12.19,1498.62
TXN-3945171,2024-07-04,ACC-1123,payment,346.71,5.84,340.87
TXN-3954638,2024-07-04,ACC-1075,payment,1670.85,27.69,1643.16
TXN-3969302,2024-07-04,ACC-1074,payment,1172.89,34.31,1138.58
TXN-3976887,2024-07-04,ACC-1012,payment,493.95,12.10,481.85
TXN-4420156,2024-07-04,ACC-1015,transfer,405.48,3.34,402.14
TXN-4534337,2024-07-04,ACC-1059,payment,1669.10,40.31,1628.79
TXN-4895440,2024-07-04,ACC-1118,payment,1198.63,35.06,1163.57
TXN-4923152,2024-07-04,ACC-1050,payment,1243.12,36.35,1206.77
TXN-5332791,2024-07-04,ACC-1005,payment,2338.31,56.37,2281.94
TXN-6294277,2024-07-04,ACC-1010,payment,1881.44,54.86,1826.58
TXN-6443047,2024-07-04,ACC-1064,payment,1662.62,48.52,1614.10
TXN-6626934,2024-07-04,ACC-1056,payment,1354.59,32.76,1321.83
TXN-7984557,2024-07-04,ACC-1095,payment,1503.26,43.89,1459.37
TXN-8565940,2024-07-04,ACC-1126,payment,630.23,18.58,611.65
TXN-8617769,2024-07-04,ACC-1051,payment,229.80,6.96,222.84
TXN-8785637,2024-07-04,ACC-1110,payment,148.75,2.57,146.18
TXN-9622666,2024-07-04,ACC-1089,payment,1209.06,29.27,1179.79
TXN-9948867,2024-07-04,ACC-1063,payment,312.13,9.35,302.78
