txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-1958835,2023-06-01,ACC-1092,payment,1944.41,56.69,1887.72
TXN-2123881,2023-06-01,ACC-1005,payment,165.35,4.22,161.13
TXN-3485426,2023-06-01,ACC-1030,refund,98.96,0.25,98.71
TXN-3669896,2023-06-01,ACC-1115,payment,463.04,11.36,451.68
TXN-3948177,2023-06-01,ACC-1030,payment,1295.39,37.87,1257.52
TXN-4257742,2023-06-01,ACC-1082,payment,1449.85,42.35,1407.50
TXN-4432434,2023-06-01,ACC-1119,payment,831.83,24.42,807.41
TXN-4742637,2023-06-01,ACC-1097,payment,1077.86,31.56,1046.30
TXN-4850694,2023-06-01,ACC-1081,payment,2157.75,62.87,2094.88
TXN-5258159,2023-06-01,ACC-1064,payment,171.60,5.28,166.32
TXN-5746058,2023-06-01,ACC-1022,payment,157.64,4.03,153.61
TXN-6323878,2023-06-01,ACC-1059,refund,145.12,0.25,144.87
TXN-6953506,2023-06-01,ACC-1099,transfer,508.82,1.82,507.00
TXN-7127467,2023-06-01,ACC-1009,payment,935.74,27.44,908.30
TXN-8138491,2023-06-01,ACC-1036,refund,252.29,0.25,252.04
TXN-8305096,2023-06-01,ACC-1109,transfer,281.54,2.35,279.19
TXN-9347812,2023-06-01,ACC-1084,refund,161.30,0.25,161.05
TXN-9632443,2023-06-01,ACC-1053,payment,1346.71,39.35,1307.36
TXN-9697363,2023-06-01,ACC-1115,payment,2065.92,49.83,2016.09
TXN-9778264,2023-06-01,ACC-1014,transfer,513.93,4.21,509.72
TXN-1239554,2023-06-02,ACC-1078,payment,304.24,9.12,295.12
TXN-1388811,2023-06-02,ACC-1083,refund,101.22,0.25,100.97
TXN-1637824,2023-06-02,ACC-1099,payment,864.70,14.39,850.31
TXN-2477012,2023-06-02,ACC-1096,payment,1877.16,45.30,1831.86
TXN-3264191,2023-06-02,ACC-1059,payment,38.67,1.18,37.49
TXN-3636088,2023-06-02,ACC-1125,transfer,3383.02,11.88,3371.14
TXN-3716409,2023-06-02,ACC-1102,payment,1555.78,25.79,1529.99
TXN-4367802,2023-06-02,ACC-1077,payment,860.77,25.26,835.51
TXN-4769060,2023-06-02,ACC-1011,refund,177.77,0.15,177.62
TXN-5164323,2023-06-02,ACC-1110,refund,75.90,0.15,75.75
TXN-5334269,2023-06-02,ACC-1092,payment,408.44,12.14,396.30
TXN-5714238,2023-06-02,ACC-1077,transfer,550.45,4.50,545.95
TXN-5818215,2023-06-02,ACC-1077,payment,1207.35,35.31,1172.04
TXN-6419122,2023-06-02,ACC-1108,refund,213.83,0.25,213.58
TXN-7089446,2023-06-02,ACC-1082,payment,1986.51,57.91,1928.60
TXN-7557309,2023-06-02,ACC-1017,payment,708.27,20.84,687.43
TXN-8278463,2023-06-02,ACC-1061,payment,72.60,1.32,71.28
TXN-9071758,2023-06-02,ACC-1019,refund,83.90,0.25,83.65
TXN-9087215,2023-06-02,ACC-1108,payment,2436.45,70.96,2365.49
TXN-9508338,2023-06-02,ACC-1080,refund,57.09,0.25,56.84
TXN-9527753,2023-06-02,ACC-1052,refund,213.96,0.25,213.71
TXN-1510494,2023-06-03,ACC-1099,payment,673.18,11.23,661.95
TXN-2754523,2023-06-03,ACC-1016,transfer,4000.56,24.10,3976.46
TXN-2897163,2023-06-03,ACC-1098,payment,910.81,26.71,884.10
TXN-2916894,2023-06-03,ACC-1087,payment,1538.91,25.51,1513.40
TXN-3847448,2023-06-03,ACC-1011,payment,2423.39,40.11,2383.28
TXN-3971334,2023-06-03,ACC-1130,transfer,3062.51,18.48,3044.03
TXN-4002381,2023-06-03,ACC-1032,payment,519.75,8.70,511.05
TXN-4087929,2023-06-03,ACC-1044,payment,891.72,26.16,865.56
TXN-4497330,2023-06-03,ACC-1013,payment,1894.52,45.72,1848.80
TXN-4642277,2023-06-03,ACC-1043,payment,1133.22,33.16,1100.06
TXN-6399335,2023-06-03,ACC-1025,refund,350.71,0.25,350.46
TXN-7160973,2023-06-03,ACC-1109,payment,2386.92,69.52,2317.40
TXN-7386347,2023-06-03,ACC-1036,payment,699.86,20.60,679.26
TXN-8557014,2023-06-03,ACC-1097,payment,1363.35,39.84,1323.51
TXN-9013599,2023-06-03,ACC-1002,payment,1480.41,43.23,1437.18
TXN-9289483,2023-06-03,ACC-1063,payment,149.82,4.64,145.18
TXN-9987760,2023-06-03,ACC-1018,payment,924.97,22.45,902.52
TXN-1602982,2023-06-04,ACC-1056,refund,283.42,0.25,283.17
TXN-2229254,2023-06-04,ACC-1010,payment,1839.03,53.63,1785.40
TXN-2259051,2023-06-04,ACC-1059,transfer,1286.57,7.82,1278.75
TXN-3354547,2023-06-04,ACC-1037,payment,1278.07,30.92,1247.15
TXN-3878242,2023-06-04,ACC-1022,payment,2397.43,57.79,2339.64
TXN-4036298,2023-06-04,ACC-1100,payment,2072.92,34.32,2038.60
TXN-4046417,2023-06-04,ACC-1086,payment,1832.68,53.45,1779.23
TXN-4186538,2023-06-04,ACC-1048,transfer,192.72,1.64,191.08
TXN-4408849,2023-06-04,ACC-1054,payment,365.13,10.89,354.24
TXN-4446425,2023-06-04,ACC-1109,transfer,513.18,4.21,508.97
TXN-4626420,2023-06-04,ACC-1117,transfer,1937.60,11.73,1925.87
TXN-4821995,2023-06-04,ACC-1011,payment,293.91,4.97,288.94
TXN-4929813,2023-06-04,ACC-1093,payment,2210.16,53.29,2156.87
TXN-5295058,2023-06-04,ACC-1056,payment,1105.87,26.79,1079.08
TXN-5386844,2023-06-04,ACC-1049,transfer,4266.24,34.23,4232.01
TXN-5598267,2023-06-04,ACC-1115,payment,335.40,8.30,327.10
TXN-6255588,2023-06-04,ACC-1044,payment,683.44,20.12,663.32
TXN-6523455,2023-06-04,ACC-1035,refund,130.65,0.15,130.50
TXN-6824351,2023-06-04,ACC-1052,payment,1073.71,26.02,1047.69
TXN-7005535,2023-06-04,ACC-1012,payment,2177.04,52.50,2124.54
TXN-7298632,2023-06-04,ACC-1088,payment,1728.75,41.74,1687.01
TXN-7301961,2023-06-04,ACC-1126,transfer,2102.27,16.92,2085.35
TXN-7530025,2023-06-04,ACC-1048,payment,162.53,5.01,157.52
TXN-7876230,2023-06-04,ACC-1017,refund,319.40,0.25,319.15
TXN-8150328,2023-06-04,ACC-1047,refund,375.54,0.25,375.29
TXN-8688079,2023-06-04,ACC-1016,refund,114.10,0.25,113.85
TXN-1792711,2023-06-05,ACC-1038,payment,2051.14,59.78,1991.36
TXN-2227853,2023-06-05,ACC-1093,transfer,1576.08,9.56,1566.52
TXN-2368849,2023-06-05,ACC-1104,payment,1363.64,22.62,1341.02
TXN-2658995,2023-06-05,ACC-1016,payment,92.83,2.48,90.35
TXN-3469468,2023-06-05,ACC-1062,payment,2261.27,65.88,2195.39
TXN-3546415,2023-06-05,ACC-1087,payment,381.60,6.42,375.18
TXN-3574198,2023-06-05,ACC-1098,transfer,1750.78,14.11,1736.67
TXN-3951454,2023-06-05,ACC-1065,refund,226.54,0.15,226.39
TXN-6065274,2023-06-05,ACC-1085,transfer,3641.98,29.24,3612.74
TXN-7657555,2023-06-05,ACC-1003,transfer,2476.58,19.91,2456.67
TXN-7669844,2023-06-05,ACC-1021,payment,1653.92,39.94,1613.98
TXN-7874041,2023-06-05,ACC-1072,transfer,468.93,2.91,466.02
TXN-8033703,2023-06-05,ACC-1115,payment,1342.16,32.46,1309.70
TXN-9321413,2023-06-05,ACC-1046,payment,2186.76,63.72,2123.04
TXN-9600674,2023-06-05,ACC-1062,payment,368.35,10.98,357.37
TXN-9917361,2023-06-05,ACC-1089,payment,1172.46,28.39,1144.07
TXN-1020192,2023-06-06,ACC-1105,payment,1112.88,32.57,1080.31
TXN-1287676,2023-06-06,ACC-1066,payment,775.56,22.79,752.77
TXN-2009000,2023-06-06,ACC-1089,payment,1582.21,38.22,1543.99
TXN-2064245,2023-06-06,ACC-1071,transfer,1060.91,6.47,1054.44
TXN-2321856,2023-06-06,ACC-1012,payment,230.88,5.79,225.09
TXN-2465593,2023-06-06,ACC-1114,payment,1111.95,32.55,1079.40
