txn_id,date,account_id,type,gross_amount,fee_amount,net_amount
TXN-1261444,2023-01-01,ACC-1076,payment,44.05,1.58,42.47
TXN-2275559,2023-01-01,ACC-1114,payment,1862.93,54.32,1808.61
TXN-3361077,2023-01-01,ACC-1085,payment,2298.11,66.95,2231.16
TXN-3771848,2023-01-01,ACC-1096,payment,1545.89,37.35,1508.54
TXN-5293269,2023-01-01,ACC-1073,payment,1983.36,47.85,1935.51
TXN-5328773,2023-01-01,ACC-1034,payment,1924.21,46.43,1877.78
TXN-5625817,2023-01-01,ACC-1037,payment,1058.74,25.66,1033.08
TXN-6304913,2023-01-01,ACC-1099,payment,1712.21,28.37,1683.84
TXN-6585470,2023-01-01,ACC-1009,payment,608.15,17.94,590.21
TXN-6859779,2023-01-01,ACC-1030,refund,173.95,0.25,173.70
TXN-7228513,2023-01-01,ACC-1090,transfer,1405.67,11.35,1394.32
TXN-7945022,2023-01-01,ACC-1124,transfer,3195.64,11.22,3184.42
TXN-8184615,2023-01-01,ACC-1041,payment,760.81,22.36,738.45
TXN-9415554,2023-01-01,ACC-1032,payment,2374.77,39.30,2335.47
TXN-9437780,2023-01-01,ACC-1004,refund,223.24,0.25,222.99
TXN-9511246,2023-01-01,ACC-1112,payment,251.02,6.27,244.75
TXN-9714194,2023-01-01,ACC-1029,payment,804.31,23.62,780.69
TXN-2337977,2023-01-02,ACC-1089,transfer,329.56,2.08,327.48
TXN-3526638,2023-01-02,ACC-1089,payment,1208.96,29.27,1179.69
TXN-3609493,2023-01-02,ACC-1080,payment,297.51,8.93,288.58
TXN-6039926,2023-01-02,ACC-1103,payment,2370.21,69.04,2301.17
TXN-7097999,2023-01-02,ACC-1121,payment,677.91,19.96,657.95
TXN-8026350,2023-01-02,ACC-1065,payment,1626.92,26.96,1599.96
TXN-1715789,2023-01-03,ACC-1004,payment,1902.01,55.46,1846.55
TXN-2008997,2023-01-03,ACC-1021,payment,99.63,2.64,96.99
TXN-2335684,2023-01-03,ACC-1038,transfer,1713.37,13.81,1699.56
TXN-2363894,2023-01-03,ACC-1130,payment,744.01,18.11,725.90
TXN-2637421,2023-01-03,ACC-1098,payment,1782.75,52.00,1730.75
TXN-4345869,2023-01-03,ACC-1088,transfer,3348.30,20.19,3328.11
TXN-5576347,2023-01-03,ACC-1083,payment,909.88,22.09,887.79
TXN-5847720,2023-01-03,ACC-1109,refund,31.41,0.25,31.16
TXN-5966155,2023-01-03,ACC-1124,payment,2441.78,40.41,2401.37
TXN-5970398,2023-01-03,ACC-1049,payment,311.15,9.32,301.83
TXN-6545263,2023-01-03,ACC-1083,transfer,4005.93,24.14,3981.79
TXN-6840189,2023-01-03,ACC-1059,payment,1133.00,27.44,1105.56
TXN-6987243,2023-01-03,ACC-1032,payment,1216.26,20.19,1196.07
TXN-7106309,2023-01-03,ACC-1095,payment,2314.09,67.41,2246.68
TXN-7532276,2023-01-03,ACC-1104,payment,312.11,5.27,306.84
TXN-8874980,2023-01-03,ACC-1049,payment,282.07,8.48,273.59
TXN-9067618,2023-01-03,ACC-1113,payment,1466.54,42.83,1423.71
TXN-9408383,2023-01-03,ACC-1120,payment,1555.80,37.59,1518.21
TXN-9988239,2023-01-03,ACC-1012,payment,96.71,2.57,94.14
TXN-2339226,2023-01-04,ACC-1026,payment,1990.60,48.02,1942.58
TXN-3265937,2023-01-04,ACC-1120,payment,2467.22,59.46,2407.76
TXN-3675689,2023-01-04,ACC-1080,payment,364.26,10.86,353.40
TXN-4494018,2023-01-04,ACC-1084,payment,1561.09,45.57,1515.52
TXN-4495016,2023-01-04,ACC-1076,payment,786.30,23.10,763.20
TXN-4694963,2023-01-04,ACC-1015,payment,940.55,27.58,912.97
TXN-4776535,2023-01-04,ACC-1102,payment,1621.37,26.87,1594.50
TXN-4831702,2023-01-04,ACC-1093,transfer,1098.86,6.69,1092.17
TXN-5120394,2023-01-04,ACC-1030,payment,129.40,4.05,125.35
TXN-5195856,2023-01-04,ACC-1030,transfer,4860.75,38.99,4821.76
TXN-5437662,2023-01-04,ACC-1052,refund,25.69,0.25,25.44
TXN-5560009,2023-01-04,ACC-1061,payment,2388.64,39.53,2349.11
TXN-5724530,2023-01-04,ACC-1024,refund,48.70,0.15,48.55
TXN-6191675,2023-01-04,ACC-1129,payment,1328.50,38.83,1289.67
TXN-6429517,2023-01-04,ACC-1126,payment,38.70,1.42,37.28
TXN-6449262,2023-01-04,ACC-1048,payment,863.73,25.35,838.38
TXN-6925116,2023-01-04,ACC-1054,payment,1941.66,56.61,1885.05
TXN-8237438,2023-01-04,ACC-1049,payment,1917.97,55.92,1862.05
TXN-9102780,2023-01-04,ACC-1088,transfer,4024.91,24.25,4000.66
TXN-9363162,2023-01-04,ACC-1032,payment,409.56,6.88,402.68
TXN-9957775,2023-01-04,ACC-1039,refund,100.16,0.25,99.91
TXN-1624444,2023-01-05,ACC-1119,payment,960.22,28.15,932.07
TXN-2069931,2023-01-05,ACC-1112,payment,482.92,11.84,471.08
TXN-2520465,2023-01-05,ACC-1087,refund,63.38,0.15,63.23
TXN-2967834,2023-01-05,ACC-1066,payment,1977.53,57.65,1919.88
TXN-3089556,2023-01-05,ACC-1096,payment,469.46,11.52,457.94
TXN-3492758,2023-01-05,ACC-1113,transfer,3235.25,25.98,3209.27
TXN-3698908,2023-01-05,ACC-1002,payment,2379.95,69.32,2310.63
TXN-4817058,2023-01-05,ACC-1040,payment,1975.13,32.71,1942.42
TXN-4927438,2023-01-05,ACC-1082,payment,1757.26,51.26,1706.00
TXN-5232893,2023-01-05,ACC-1095,payment,151.94,4.71,147.23
TXN-7865920,2023-01-05,ACC-1058,transfer,2736.05,9.62,2726.43
TXN-8688399,2023-01-05,ACC-1128,payment,1751.07,42.28,1708.79
TXN-9101188,2023-01-05,ACC-1052,refund,161.14,0.25,160.89
TXN-9687660,2023-01-05,ACC-1011,payment,1533.30,25.42,1507.88
TXN-1232727,2023-01-06,ACC-1065,transfer,2531.61,8.90,2522.71
TXN-3366676,2023-01-06,ACC-1004,transfer,1839.94,14.82,1825.12
TXN-3485127,2023-01-06,ACC-1052,refund,283.58,0.25,283.33
TXN-3544013,2023-01-06,ACC-1122,payment,262.88,7.92,254.96
TXN-3686363,2023-01-06,ACC-1083,refund,247.93,0.25,247.68
TXN-3796087,2023-01-06,ACC-1095,transfer,689.00,5.61,683.39
TXN-4052497,2023-01-06,ACC-1038,refund,125.24,0.25,124.99
TXN-4558204,2023-01-06,ACC-1085,payment,1083.49,31.72,1051.77
TXN-4701531,2023-01-06,ACC-1056,refund,295.83,0.25,295.58
TXN-5294762,2023-01-06,ACC-1118,payment,1254.06,36.67,1217.39
TXN-5777766,2023-01-06,ACC-1034,transfer,10.60,0.16,10.44
