elapsed_seconds,timestamp,cpu_percent,rss_mb,pss_mb,uss_mb,lazy_free_mb,live_mb,active_runs
0.020,2026-08-05T18:38:18,0.00,19.109,,,0.000,8.704,0
1.079,2026-08-05T18:38:19,0.00,19.109,,,0.000,8.704,0
2.116,2026-08-05T18:38:20,0.33,38.516,,,0.000,28.000,14
3.155,2026-08-05T18:38:21,1.53,139.391,,,0.000,129.000,91
4.208,2026-08-05T18:38:22,1.77,227.703,,,0.000,216.000,169
5.255,2026-08-05T18:38:23,2.01,304.094,,,0.281,291.719,247
6.303,2026-08-05T18:38:24,2.26,374.609,,,0.094,362.906,324
7.351,2026-08-05T18:38:25,2.61,450.984,,,0.000,439.000,403
8.398,2026-08-05T18:38:26,2.86,485.734,,,0.000,473.000,482
9.454,2026-08-05T18:38:28,3.08,514.469,,,0.562,500.438,561
10.504,2026-08-05T18:38:29,3.41,541.203,,,0.000,528.000,639
11.563,2026-08-05T18:38:30,3.62,561.625,,,0.641,547.359,715
12.608,2026-08-05T18:38:31,4.24,579.891,,,0.391,565.609,788
13.661,2026-08-05T18:38:32,4.61,596.750,,,0.609,582.391,859
14.713,2026-08-05T18:38:33,5.28,608.906,,,0.141,595.859,935
15.762,2026-08-05T18:38:34,5.94,621.625,,,1.031,605.969,1007
16.815,2026-08-05T18:38:35,6.64,636.031,,,1.578,620.422,1074
17.865,2026-08-05T18:38:36,8.92,649.938,,,0.047,636.953,1139
18.922,2026-08-05T18:38:37,9.95,666.859,,,0.172,653.828,1207
19.980,2026-08-05T18:38:38,9.75,681.797,,,0.984,666.016,1273
21.038,2026-08-05T18:38:39,11.52,696.562,,,0.156,682.844,1335
22.098,2026-08-05T18:38:40,12.31,712.406,,,0.188,698.812,1395
23.155,2026-08-05T18:38:41,12.89,727.312,,,0.531,713.469,1449
24.215,2026-08-05T18:38:42,15.35,740.312,,,0.297,726.703,1500
25.279,2026-08-05T18:38:43,16.01,752.141,,,0.000,739.000,1552
26.332,2026-08-05T18:38:44,15.91,765.344,,,0.000,752.000,1605
27.388,2026-08-05T18:38:45,17.49,779.094,,,0.250,764.750,1654
28.446,2026-08-05T18:38:47,18.54,789.078,,,1.969,772.031,1699
29.507,2026-08-05T18:38:48,17.71,795.938,,,3.188,776.812,1746
30.567,2026-08-05T18:38:49,18.84,805.953,,,6.453,779.547,1784
31.623,2026-08-05T18:38:50,18.82,814.969,,,5.750,790.250,1820
32.688,2026-08-05T18:38:51,18.25,821.781,,,5.312,797.688,1863
33.753,2026-08-05T18:38:52,21.09,832.609,,,5.234,808.766,1901
34.820,2026-08-05T18:38:53,23.43,842.719,,,5.828,818.172,1941
35.902,2026-08-05T18:38:54,22.16,851.656,,,5.859,826.141,1986
36.966,2026-08-05T18:38:55,20.66,860.234,,,6.391,833.609,2027
38.036,2026-08-05T18:38:56,24.04,869.344,,,6.734,842.266,2061
39.108,2026-08-05T18:38:57,24.25,881.062,,,10.000,848.000,2101
40.175,2026-08-05T18:38:58,24.09,888.531,,,11.000,854.000,2139
41.247,2026-08-05T18:38:59,24.59,896.672,,,13.000,857.000,2175
42.323,2026-08-05T18:39:00,24.62,906.078,,,13.000,867.000,2205
43.392,2026-08-05T18:39:01,23.26,914.766,,,11.000,881.000,2246
44.459,2026-08-05T18:39:03,21.27,924.578,,,8.234,894.766,2291
45.523,2026-08-05T18:39:04,25.08,932.500,,,7.047,904.953,2326
46.590,2026-08-05T18:39:05,26.34,939.984,,,4.250,917.750,2359
47.663,2026-08-05T18:39:06,25.84,947.844,,,2.531,929.469,2396
48.739,2026-08-05T18:39:07,26.07,955.266,,,0.266,941.734,2438
49.811,2026-08-05T18:39:08,25.69,965.953,,,0.000,953.000,2476
50.881,2026-08-05T18:39:09,25.21,974.375,,,1.125,959.875,2520
51.958,2026-08-05T18:39:10,26.07,983.734,,,1.875,967.125,2559
53.036,2026-08-05T18:39:11,26.24,991.156,,,2.250,973.750,2600
54.107,2026-08-05T18:39:12,27.97,1001.312,,,2.938,982.062,2638
55.186,2026-08-05T18:39:13,27.61,1012.609,,,2.234,995.766,2673
56.261,2026-08-05T18:39:14,27.24,1021.516,,,3.094,1001.906,2695
57.339,2026-08-05T18:39:15,26.21,1028.594,,,4.375,1006.625,2718
58.408,2026-08-05T18:39:16,26.31,1034.297,,,5.234,1010.766,2747
59.489,2026-08-05T18:39:18,28.57,1042.812,,,7.750,1014.250,2780
60.576,2026-08-05T18:39:19,27.87,1048.438,,,4.766,1025.234,2807
61.650,2026-08-05T18:39:20,26.44,1055.203,,,4.734,1032.266,2835
62.732,2026-08-05T18:39:21,29.27,1060.359,,,5.844,1035.156,2866
63.805,2026-08-05T18:39:22,29.88,1065.828,,,7.031,1038.969,2894
64.878,2026-08-05T18:39:23,29.54,1072.141,,,7.312,1044.688,2912
65.958,2026-08-05T18:39:24,28.96,1077.484,,,6.047,1051.953,2941
67.045,2026-08-05T18:39:25,28.47,1082.609,,,3.047,1062.953,2969
68.121,2026-08-05T18:39:26,29.56,1089.344,,,2.781,1070.219,2998
69.201,2026-08-05T18:39:27,27.09,1094.375,,,2.781,1075.219,3029
70.286,2026-08-05T18:39:28,28.13,1099.281,,,1.719,1082.281,3065
71.376,2026-08-05T18:39:29,29.31,1106.266,,,1.562,1090.438,3097
72.465,2026-08-05T18:39:31,28.71,1114.531,,,1.734,1098.266,3142
73.551,2026-08-05T18:39:32,28.36,1123.188,,,2.328,1105.672,3179
74.634,2026-08-05T18:39:33,30.54,1129.797,,,3.734,1109.266,3208
75.722,2026-08-05T18:39:34,31.07,1137.516,,,4.312,1115.688,3235
76.804,2026-08-05T18:39:35,29.71,1143.766,,,2.812,1125.188,3266
77.892,2026-08-05T18:39:36,29.50,1153.438,,,1.688,1137.312,3297
