run_id,start_seconds,end_seconds
wide-researcher-1785979916-85d5805388d8,1.835,53.270
deep-researcher-1785979916-4b4247a93ef4,1.844,23.035
reviewer-1785979916-36e8e3a29e73,1.858,45.728
data-analyst-1785979916-bfa7b6c07496,1.881,35.077
wide-researcher-1785979916-8a7e40e65d42,1.890,18.556
deep-researcher-1785979916-deb3fd9b11bf,1.899,23.069
reviewer-1785979916-bf3dd9e0fc19,1.908,45.712
data-analyst-1785979916-26de6bd735ff,1.931,35.122
wide-researcher-1785979916-e333ed32c733,1.939,59.292
deep-researcher-1785979916-fb505b004f41,1.948,18.621
