elapsed_seconds,timestamp,cpu_percent,rss_mb,pss_mb,uss_mb,lazy_free_mb,live_mb,active_runs
0.021,2026-08-05T18:31:54,0.00,18.922,,,0.000,8.532,0
0.570,2026-08-05T18:31:55,0.00,18.922,,,0.000,8.532,0
1.123,2026-08-05T18:31:55,0.00,18.922,,,0.000,8.532,0
1.662,2026-08-05T18:31:56,0.00,18.922,,,0.000,8.532,0
2.210,2026-08-05T18:31:56,0.46,36.953,,,0.000,24.000,10
2.761,2026-08-05T18:31:57,0.00,36.953,,,0.000,24.000,10
3.320,2026-08-05T18:31:57,0.00,36.953,,,0.000,24.000,10
3.860,2026-08-05T18:31:58,0.44,42.078,,,0.031,26.969,10
4.415,2026-08-05T18:31:58,0.00,42.078,,,0.031,26.969,10
4.969,2026-08-05T18:31:59,0.30,43.094,,,1.156,25.844,10
5.525,2026-08-05T18:32:00,0.19,43.391,,,1.156,25.844,10
6.082,2026-08-05T18:32:00,0.00,43.391,,,1.156,25.844,10
6.629,2026-08-05T18:32:01,0.57,44.406,,,1.141,26.859,10
7.187,2026-08-05T18:32:01,0.00,44.406,,,1.141,26.859,10
7.737,2026-08-05T18:32:02,0.00,44.406,,,1.141,26.859,10
8.298,2026-08-05T18:32:02,0.26,45.203,,,1.281,27.719,10
8.853,2026-08-05T18:32:03,0.00,45.203,,,1.281,27.719,10
9.408,2026-08-05T18:32:03,0.00,45.203,,,1.297,27.703,10
9.962,2026-08-05T18:32:04,0.23,45.344,,,1.062,27.938,10
10.521,2026-08-05T18:32:05,0.00,45.344,,,1.062,27.938,10
11.058,2026-08-05T18:32:05,0.35,45.844,,,1.047,28.953,10
11.604,2026-08-05T18:32:06,0.07,45.875,,,1.047,28.953,10
12.157,2026-08-05T18:32:06,0.00,45.875,,,1.047,28.953,10
12.712,2026-08-05T18:32:07,0.48,46.250,,,1.078,28.922,10
13.269,2026-08-05T18:32:07,0.00,46.250,,,1.078,28.922,10
13.820,2026-08-05T18:32:08,0.00,46.250,,,1.078,28.922,10
14.378,2026-08-05T18:32:08,0.26,46.625,,,1.078,29.922,10
14.933,2026-08-05T18:32:09,0.00,46.625,,,1.078,29.922,10
15.484,2026-08-05T18:32:09,0.00,46.625,,,1.125,29.875,10
16.040,2026-08-05T18:32:10,0.36,46.969,,,1.125,29.875,10
16.581,2026-08-05T18:32:11,0.00,46.969,,,1.125,29.875,10
17.129,2026-08-05T18:32:11,0.56,47.406,,,1.125,29.875,10
17.675,2026-08-05T18:32:12,0.07,47.406,,,1.125,29.875,10
18.223,2026-08-05T18:32:12,0.00,47.406,,,1.125,29.875,10
18.771,2026-08-05T18:32:13,0.56,47.828,,,1.203,30.797,8
19.325,2026-08-05T18:32:13,0.00,47.828,,,1.203,30.797,8
19.882,2026-08-05T18:32:14,0.00,47.828,,,1.203,30.797,8
20.437,2026-08-05T18:32:14,0.27,48.109,,,1.297,30.703,8
20.982,2026-08-05T18:32:15,0.00,48.109,,,1.297,30.703,8
21.538,2026-08-05T18:32:16,0.00,48.109,,,1.297,30.703,8
22.093,2026-08-05T18:32:16,0.32,48.219,,,1.281,30.719,8
22.644,2026-08-05T18:32:17,0.00,48.219,,,1.281,30.719,8
23.204,2026-08-05T18:32:17,0.50,48.344,,,1.219,30.781,6
23.750,2026-08-05T18:32:18,0.00,48.344,,,1.219,30.781,6
24.308,2026-08-05T18:32:18,0.00,48.344,,,1.219,30.781,6
24.866,2026-08-05T18:32:19,0.36,48.500,,,1.328,30.672,6
25.420,2026-08-05T18:32:19,0.00,48.500,,,1.328,30.672,6
25.969,2026-08-05T18:32:20,0.00,48.500,,,1.328,30.672,6
26.513,2026-08-05T18:32:21,0.21,48.781,,,1.438,30.562,6
27.066,2026-08-05T18:32:21,0.00,48.781,,,1.438,30.562,6
27.604,2026-08-05T18:32:22,0.12,48.781,,,1.547,30.453,6
28.159,2026-08-05T18:32:22,0.08,48.875,,,1.547,30.453,6
28.706,2026-08-05T18:32:23,0.00,48.875,,,1.547,30.453,6
29.258,2026-08-05T18:32:23,0.28,49.078,,,1.594,31.406,6
29.817,2026-08-05T18:32:24,0.00,49.078,,,1.594,31.406,6
30.374,2026-08-05T18:32:24,0.00,49.078,,,1.594,31.406,6
30.930,2026-08-05T18:32:25,0.48,49.375,,,1.703,31.297,6
31.470,2026-08-05T18:32:25,0.00,49.375,,,1.703,31.297,6
32.028,2026-08-05T18:32:26,0.00,49.375,,,1.703,31.297,6
32.563,2026-08-05T18:32:27,0.16,49.703,,,1.719,31.281,6
33.118,2026-08-05T18:32:27,0.00,49.703,,,1.719,31.281,6
33.652,2026-08-05T18:32:28,0.14,50.078,,,1.703,31.297,6
34.209,2026-08-05T18:32:28,0.07,50.078,,,1.703,31.297,6
34.786,2026-08-05T18:32:29,0.00,50.078,,,1.703,31.297,6
35.330,2026-08-05T18:32:29,0.17,50.094,,,1.859,31.141,4
35.882,2026-08-05T18:32:30,0.00,50.094,,,1.859,31.141,4
36.434,2026-08-05T18:32:30,0.00,50.094,,,1.859,31.141,4
36.992,2026-08-05T18:32:31,0.08,50.281,,,1.953,31.047,4
37.552,2026-08-05T18:32:32,0.00,50.281,,,1.953,31.047,4
38.098,2026-08-05T18:32:32,0.00,50.281,,,1.953,31.047,4
38.654,2026-08-05T18:32:33,0.11,50.312,,,2.094,30.906,4
39.210,2026-08-05T18:32:33,0.00,50.312,,,2.094,30.906,4
39.768,2026-08-05T18:32:34,0.24,50.312,,,2.344,30.656,4
40.321,2026-08-05T18:32:34,0.00,50.312,,,2.344,30.656,4
40.871,2026-08-05T18:32:35,0.00,50.312,,,2.344,30.656,4
41.459,2026-08-05T18:32:35,0.14,50.609,,,1.016,33.984,4
42.016,2026-08-05T18:32:36,0.00,50.609,,,1.016,33.984,4
42.573,2026-08-05T18:32:37,0.00,50.609,,,1.016,33.984,4
43.108,2026-08-05T18:32:37,0.09,50.688,,,0.938,34.062,4
43.645,2026-08-05T18:32:38,0.00,50.688,,,0.938,34.062,4
44.173,2026-08-05T18:32:38,0.00,50.688,,,0.938,34.062,4
44.721,2026-08-05T18:32:39,0.06,50.828,,,0.938,34.062,4
45.279,2026-08-05T18:32:39,0.00,50.828,,,0.938,34.062,4
45.830,2026-08-05T18:32:40,0.12,50.859,,,1.156,33.844,2
46.379,2026-08-05T18:32:40,0.00,50.859,,,1.156,33.844,2
46.939,2026-08-05T18:32:41,0.00,50.859,,,1.156,33.844,2
47.498,2026-08-05T18:32:42,0.17,50.906,,,1.219,33.781,2
48.055,2026-08-05T18:32:42,0.00,50.906,,,1.219,33.781,2
48.600,2026-08-05T18:32:43,0.00,50.906,,,1.219,33.781,2
49.159,2026-08-05T18:32:43,0.08,50.906,,,1.188,33.812,2
49.717,2026-08-05T18:32:44,0.00,50.906,,,1.188,33.812,2
50.258,2026-08-05T18:32:44,0.03,50.953,,,1.172,33.828,2
50.797,2026-08-05T18:32:45,0.02,50.953,,,1.172,33.828,2
51.336,2026-08-05T18:32:45,0.00,50.953,,,1.172,33.828,2
51.893,2026-08-05T18:32:46,0.26,50.969,,,1.172,33.828,2
52.451,2026-08-05T18:32:46,0.00,50.969,,,1.172,33.828,2
53.001,2026-08-05T18:32:47,0.00,50.969,,,1.172,33.828,2
53.558,2026-08-05T18:32:48,0.22,50.969,,,1.172,33.828,1
54.111,2026-08-05T18:32:48,0.00,50.969,,,1.172,33.828,1
54.654,2026-08-05T18:32:49,0.00,50.969,,,1.172,33.828,1
55.215,2026-08-05T18:32:49,0.06,50.969,,,1.234,33.766,1
55.772,2026-08-05T18:32:50,0.00,50.969,,,1.234,33.766,1
56.320,2026-08-05T18:32:50,0.04,50.969,,,1.297,33.703,1
56.876,2026-08-05T18:32:51,0.01,50.969,,,1.297,33.703,1
57.436,2026-08-05T18:32:51,0.00,50.969,,,1.297,33.703,1
57.973,2026-08-05T18:32:52,0.03,50.984,,,1.234,33.766,1
58.507,2026-08-05T18:32:53,0.00,50.984,,,1.234,33.766,1
59.058,2026-08-05T18:32:53,0.00,50.984,,,1.234,33.766,1
59.610,2026-08-05T18:32:54,0.06,50.984,,,1.297,33.703,0
60.169,2026-08-05T18:32:54,0.01,50.984,,,1.297,33.703,0
60.715,2026-08-05T18:32:55,0.00,50.984,,,1.297,33.703,0
61.274,2026-08-05T18:32:55,0.00,50.984,,,1.297,33.703,0
61.832,2026-08-05T18:32:56,0.00,50.984,,,1.297,33.703,0
62.393,2026-08-05T18:32:56,0.00,50.984,,,1.297,33.703,0
62.936,2026-08-05T18:32:57,0.00,50.984,,,1.297,33.703,0
63.481,2026-08-05T18:32:57,0.00,50.984,,,1.297,33.703,0
64.039,2026-08-05T18:32:58,0.00,50.984,,,1.297,33.703,0
64.593,2026-08-05T18:32:59,0.00,50.984,,,1.297,33.703,0
65.148,2026-08-05T18:32:59,0.00,50.984,,,1.297,33.703,0
65.685,2026-08-05T18:33:00,0.00,50.984,,,1.297,33.703,0
66.242,2026-08-05T18:33:00,0.00,50.984,,,1.297,33.703,0
66.797,2026-08-05T18:33:01,0.00,50.984,,,1.297,33.703,0
67.354,2026-08-05T18:33:01,0.00,50.984,,,1.297,33.703,0
67.893,2026-08-05T18:33:02,0.00,50.938,,,1.469,33.531,0
68.448,2026-08-05T18:33:02,0.00,50.938,,,1.469,33.531,0
69.000,2026-08-05T18:33:03,0.00,50.938,,,1.469,33.531,0
69.547,2026-08-05T18:33:04,0.04,50.344,,,3.016,28.984,0
70.104,2026-08-05T18:33:04,0.00,50.344,,,3.016,28.984,0
70.655,2026-08-05T18:33:05,0.00,50.344,,,3.016,28.984,0
71.211,2026-08-05T18:33:05,0.00,50.344,,,3.016,28.984,0
71.770,2026-08-05T18:33:06,0.00,50.344,,,3.016,28.984,0
72.328,2026-08-05T18:33:06,0.00,50.344,,,3.016,28.984,0
72.857,2026-08-05T18:33:07,0.00,50.344,,,3.016,28.984,0
73.414,2026-08-05T18:33:07,0.00,50.344,,,3.016,28.984,0
73.974,2026-08-05T18:33:08,0.00,50.344,,,3.016,28.984,0
74.532,2026-08-05T18:33:09,0.00,50.344,,,3.016,28.984,0
75.091,2026-08-05T18:33:09,0.00,50.344,,,3.016,28.984,0
75.628,2026-08-05T18:33:10,0.00,50.344,,,3.016,28.984,0
76.184,2026-08-05T18:33:10,0.00,50.344,,,3.016,28.984,0
76.746,2026-08-05T18:33:11,0.00,50.344,,,3.016,28.984,0
77.301,2026-08-05T18:33:11,0.00,50.344,,,3.016,28.984,0
77.829,2026-08-05T18:33:12,0.00,50.344,,,3.016,28.984,0
78.362,2026-08-05T18:33:12,0.00,50.344,,,3.016,28.984,0
78.920,2026-08-05T18:33:13,0.00,50.344,,,3.016,28.984,0
79.475,2026-08-05T18:33:13,0.00,50.344,,,3.016,28.984,0
80.027,2026-08-05T18:33:14,0.00,50.344,,,3.016,28.984,0
80.568,2026-08-05T18:33:15,0.00,50.344,,,3.016,28.984,0
81.116,2026-08-05T18:33:15,0.00,50.344,,,3.016,28.984,0
81.668,2026-08-05T18:33:16,0.00,50.344,,,3.016,28.984,0
82.227,2026-08-05T18:33:16,0.00,50.344,,,3.016,28.984,0
82.779,2026-08-05T18:33:17,0.00,50.344,,,3.016,28.984,0
83.329,2026-08-05T18:33:17,0.00,50.344,,,3.016,28.984,0
83.887,2026-08-05T18:33:18,0.00,50.344,,,3.016,28.984,0
84.445,2026-08-05T18:33:18,0.00,50.344,,,3.016,28.984,0
85.006,2026-08-05T18:33:19,0.00,50.344,,,3.016,28.984,0
85.562,2026-08-05T18:33:20,0.00,50.344,,,3.016,28.984,0
86.114,2026-08-05T18:33:20,0.00,50.344,,,3.016,28.984,0
86.662,2026-08-05T18:33:21,0.00,50.344,,,3.016,28.984,0
87.222,2026-08-05T18:33:21,0.00,50.344,,,3.016,28.984,0
87.776,2026-08-05T18:33:22,0.00,50.344,,,3.016,28.984,0
88.334,2026-08-05T18:33:22,0.00,50.344,,,3.016,28.984,0
88.889,2026-08-05T18:33:23,0.00,50.344,,,3.016,28.984,0
89.449,2026-08-05T18:33:23,0.00,50.344,,,3.016,28.984,0
90.007,2026-08-05T18:33:24,0.01,50.344,,,3.016,28.984,0
90.542,2026-08-05T18:33:25,0.00,50.344,,,3.016,28.984,0
91.100,2026-08-05T18:33:25,0.00,50.344,,,3.016,28.984,0
91.657,2026-08-05T18:33:26,0.00,50.344,,,3.016,28.984,0
92.214,2026-08-05T18:33:26,0.00,50.344,,,3.016,28.984,0
92.768,2026-08-05T18:33:27,0.00,50.344,,,3.016,28.984,0
93.311,2026-08-05T18:33:27,0.00,50.344,,,3.016,28.984,0
93.871,2026-08-05T18:33:28,0.00,50.344,,,3.016,28.984,0
94.427,2026-08-05T18:33:28,0.00,50.344,,,3.016,28.984,0
94.977,2026-08-05T18:33:29,0.00,50.344,,,3.016,28.984,0
95.528,2026-08-05T18:33:30,0.00,50.344,,,3.016,28.984,0
96.086,2026-08-05T18:33:30,0.00,50.344,,,3.016,28.984,0
96.630,2026-08-05T18:33:31,0.00,50.344,,,3.016,28.984,0
97.190,2026-08-05T18:33:31,0.00,50.344,,,3.016,28.984,0
97.747,2026-08-05T18:33:32,0.00,50.344,,,3.016,28.984,0
98.306,2026-08-05T18:33:32,0.00,50.344,,,3.016,28.984,0
98.860,2026-08-05T18:33:33,0.00,50.344,,,3.016,28.984,0
99.419,2026-08-05T18:33:33,0.00,50.344,,,3.016,28.984,0
99.969,2026-08-05T18:33:34,0.00,50.344,,,3.016,28.984,0
100.526,2026-08-05T18:33:35,0.00,50.344,,,3.016,28.984,0
101.077,2026-08-05T18:33:35,0.00,50.344,,,3.016,28.984,0
101.633,2026-08-05T18:33:36,0.00,50.344,,,3.016,28.984,0
