elapsed_seconds,timestamp,cpu_percent,rss_mb,pss_mb,uss_mb,lazy_free_mb,live_mb,active_runs
0.020,2026-08-05T18:35:41,0.00,18.953,,,0.000,8.548,0
0.577,2026-08-05T18:35:42,0.00,18.953,,,0.000,8.548,0
1.130,2026-08-05T18:35:42,0.00,18.953,,,0.000,8.548,0
1.684,2026-08-05T18:35:43,0.00,18.953,,,0.000,8.548,0
2.217,2026-08-05T18:35:43,1.03,58.312,,,0.000,46.000,28
2.760,2026-08-05T18:35:44,1.50,113.938,,,0.000,104.000,71
3.301,2026-08-05T18:35:44,1.51,167.953,,,0.000,158.000,112
3.849,2026-08-05T18:35:45,1.80,214.859,,,0.000,202.000,152
4.396,2026-08-05T18:35:45,1.81,253.984,,,0.000,240.000,194
4.932,2026-08-05T18:35:46,1.96,292.734,,,0.094,280.906,235
5.481,2026-08-05T18:35:46,2.20,333.875,,,0.000,322.000,277
6.028,2026-08-05T18:35:47,2.26,372.844,,,0.000,362.000,319
6.575,2026-08-05T18:35:48,2.39,413.500,,,0.000,401.000,361
7.120,2026-08-05T18:35:48,2.71,454.125,,,0.859,439.141,403
7.673,2026-08-05T18:35:49,2.66,472.281,,,0.000,460.000,447
8.224,2026-08-05T18:35:49,2.94,491.875,,,0.141,478.859,490
8.776,2026-08-05T18:35:50,3.01,509.312,,,0.000,496.000,532
9.320,2026-08-05T18:35:50,3.12,524.000,,,0.000,511.000,575
9.872,2026-08-05T18:35:51,3.48,537.922,,,0.000,525.000,619
10.421,2026-08-05T18:35:51,3.71,549.188,,,0.250,535.750,660
10.963,2026-08-05T18:35:52,3.84,560.469,,,0.250,546.750,699
11.511,2026-08-05T18:35:53,4.34,571.406,,,0.500,557.500,739
12.057,2026-08-05T18:35:53,4.13,580.359,,,0.156,566.844,781
12.616,2026-08-05T18:35:54,4.81,590.156,,,0.516,575.484,824
13.163,2026-08-05T18:35:54,6.69,601.391,,,1.031,585.969,872
13.712,2026-08-05T18:35:55,6.64,612.109,,,0.844,598.156,919
14.260,2026-08-05T18:35:55,8.59,619.125,,,1.672,602.328,964
14.817,2026-08-05T18:35:56,9.45,627.141,,,0.859,612.141,1000
15.372,2026-08-05T18:35:56,11.64,631.984,,,1.438,615.562,1000
15.924,2026-08-05T18:35:57,14.36,637.344,,,1.438,620.562,1000
16.472,2026-08-05T18:35:57,12.38,641.344,,,3.797,620.203,1000
17.020,2026-08-05T18:35:58,13.69,645.812,,,3.578,625.422,1000
17.570,2026-08-05T18:35:59,13.05,650.812,,,5.391,627.609,1000
18.116,2026-08-05T18:35:59,13.50,656.984,,,4.609,634.391,1000
18.668,2026-08-05T18:36:00,12.92,661.156,,,7.266,632.734,1000
19.221,2026-08-05T18:36:00,10.84,667.391,,,8.938,636.062,1000
19.776,2026-08-05T18:36:01,10.46,671.266,,,7.203,643.797,1000
20.325,2026-08-05T18:36:01,12.03,678.125,,,7.641,649.359,1000
20.875,2026-08-05T18:36:02,10.32,685.016,,,7.078,657.922,1000
21.427,2026-08-05T18:36:02,10.28,690.219,,,11.000,655.000,1000
21.976,2026-08-05T18:36:03,10.89,695.812,,,10.000,662.000,1000
22.529,2026-08-05T18:36:04,9.99,701.562,,,11.000,667.000,1000
23.086,2026-08-05T18:36:04,10.34,705.906,,,10.000,673.000,1000
23.642,2026-08-05T18:36:05,10.62,712.203,,,11.000,677.000,1000
24.199,2026-08-05T18:36:05,9.84,717.031,,,10.000,684.000,1000
24.754,2026-08-05T18:36:06,10.64,722.156,,,10.000,688.000,1000
25.312,2026-08-05T18:36:06,10.16,728.031,,,10.000,694.000,1000
25.861,2026-08-05T18:36:07,10.25,734.094,,,9.203,701.797,1000
26.411,2026-08-05T18:36:07,10.01,739.812,,,6.031,714.969,1000
26.964,2026-08-05T18:36:08,9.81,744.953,,,4.969,722.031,1000
27.512,2026-08-05T18:36:09,10.91,749.844,,,4.531,727.469,1000
28.065,2026-08-05T18:36:09,10.53,754.266,,,7.016,726.984,1000
28.608,2026-08-05T18:36:10,9.52,757.828,,,7.344,729.656,997
29.160,2026-08-05T18:36:10,10.07,762.219,,,7.312,734.688,989
29.714,2026-08-05T18:36:11,9.01,765.344,,,8.516,734.484,977
30.271,2026-08-05T18:36:11,8.57,769.062,,,11.000,734.000,971
30.841,2026-08-05T18:36:12,7.08,771.641,,,9.469,739.531,964
31.393,2026-08-05T18:36:12,7.69,777.047,,,11.000,742.000,962
31.945,2026-08-05T18:36:13,6.56,779.859,,,11.000,745.000,957
32.491,2026-08-05T18:36:13,8.13,783.641,,,12.000,746.000,955
33.053,2026-08-05T18:36:14,7.02,787.688,,,12.000,751.000,956
33.614,2026-08-05T18:36:15,7.38,791.016,,,12.000,754.000,957
34.174,2026-08-05T18:36:15,7.16,794.234,,,10.000,760.000,964
34.730,2026-08-05T18:36:16,6.78,799.297,,,10.000,766.000,966
35.292,2026-08-05T18:36:16,6.27,802.719,,,9.719,770.281,971
35.851,2026-08-05T18:36:17,6.33,806.109,,,10.000,773.000,975
36.404,2026-08-05T18:36:17,5.14,812.047,,,13.000,773.000,973
36.962,2026-08-05T18:36:18,5.54,818.203,,,13.000,780.000,975
37.524,2026-08-05T18:36:19,5.59,822.656,,,15.000,780.000,977
38.084,2026-08-05T18:36:19,5.06,827.656,,,15.000,784.000,977
38.645,2026-08-05T18:36:20,4.66,832.219,,,14.000,791.000,978
39.197,2026-08-05T18:36:20,5.35,837.141,,,14.000,796.000,979
39.747,2026-08-05T18:36:21,5.03,841.250,,,15.000,799.000,977
40.300,2026-08-05T18:36:21,4.83,845.609,,,13.000,806.000,984
40.859,2026-08-05T18:36:22,4.29,849.094,,,13.000,810.000,984
41.420,2026-08-05T18:36:22,4.99,854.875,,,11.000,820.000,986
41.979,2026-08-05T18:36:23,4.83,858.844,,,10.000,825.000,988
42.526,2026-08-05T18:36:24,4.65,863.250,,,9.312,831.688,987
43.091,2026-08-05T18:36:24,4.38,869.172,,,9.266,837.734,989
43.649,2026-08-05T18:36:25,4.81,874.234,,,5.562,849.438,988
44.213,2026-08-05T18:36:25,4.50,879.188,,,3.281,859.719,988
44.770,2026-08-05T18:36:26,4.64,885.922,,,1.516,869.484,989
45.324,2026-08-05T18:36:26,4.51,889.078,,,0.219,874.781,968
45.894,2026-08-05T18:36:27,4.49,893.906,,,1.344,877.656,936
46.463,2026-08-05T18:36:27,4.66,898.016,,,1.219,882.781,906
47.017,2026-08-05T18:36:28,4.53,901.766,,,0.625,887.375,878
47.585,2026-08-05T18:36:29,4.16,904.094,,,1.672,887.328,859
48.140,2026-08-05T18:36:29,4.22,908.766,,,1.703,892.297,845
48.706,2026-08-05T18:36:30,4.46,913.250,,,2.734,894.266,825
49.267,2026-08-05T18:36:30,4.01,916.359,,,3.016,896.984,808
49.839,2026-08-05T18:36:31,4.29,920.172,,,2.438,902.562,795
50.405,2026-08-05T18:36:31,3.69,924.734,,,2.531,906.469,780
50.963,2026-08-05T18:36:32,4.36,928.938,,,2.906,910.094,770
51.525,2026-08-05T18:36:33,4.13,932.844,,,4.891,910.109,757
52.086,2026-08-05T18:36:33,4.39,935.766,,,3.781,915.219,743
52.654,2026-08-05T18:36:34,3.98,938.484,,,5.875,914.125,731
53.219,2026-08-05T18:36:34,4.44,942.781,,,5.812,918.188,720
53.769,2026-08-05T18:36:35,3.66,945.609,,,8.266,915.734,711
54.343,2026-08-05T18:36:35,3.88,948.469,,,7.531,920.469,696
54.914,2026-08-05T18:36:36,3.89,952.531,,,9.328,920.672,694
55.483,2026-08-05T18:36:36,3.44,955.062,,,10.000,922.000,688
56.051,2026-08-05T18:36:37,3.66,958.250,,,8.938,927.062,684
56.627,2026-08-05T18:36:38,3.91,961.062,,,13.000,922.000,683
57.194,2026-08-05T18:36:38,3.36,962.797,,,11.000,927.000,683
57.766,2026-08-05T18:36:39,3.52,964.656,,,14.000,924.000,685
58.339,2026-08-05T18:36:39,2.98,966.469,,,13.000,927.000,689
58.915,2026-08-05T18:36:40,3.17,968.094,,,18.000,919.000,692
59.486,2026-08-05T18:36:40,2.89,969.500,,,17.000,922.000,695
60.048,2026-08-05T18:36:41,3.17,969.859,,,23.000,911.000,692
60.620,2026-08-05T18:36:42,3.15,970.984,,,29.000,899.000,693
61.196,2026-08-05T18:36:42,3.27,971.688,,,27.000,904.000,694
61.767,2026-08-05T18:36:43,2.89,972.281,,,34.000,891.000,694
62.332,2026-08-05T18:36:43,2.83,972.859,,,32.000,896.000,697
62.907,2026-08-05T18:36:44,2.89,973.703,,,37.000,886.000,698
63.474,2026-08-05T18:36:44,2.58,974.594,,,38.000,885.000,701
64.041,2026-08-05T18:36:45,2.90,975.156,,,42.000,878.000,701
64.611,2026-08-05T18:36:46,2.59,975.688,,,50.000,863.000,700
65.178,2026-08-05T18:36:46,2.74,976.125,,,46.000,870.000,698
65.756,2026-08-05T18:36:47,2.70,976.766,,,52.000,860.000,698
66.332,2026-08-05T18:36:47,2.81,977.016,,,48.000,867.000,697
66.911,2026-08-05T18:36:48,2.46,977.984,,,52.000,861.000,678
67.486,2026-08-05T18:36:48,2.86,978.344,,,56.000,853.000,647
68.064,2026-08-05T18:36:49,2.39,978.469,,,57.000,851.000,619
68.623,2026-08-05T18:36:50,2.72,979.156,,,68.000,830.000,597
69.193,2026-08-05T18:36:50,2.49,979.234,,,66.000,834.000,570
69.770,2026-08-05T18:36:51,2.64,979.422,,,76.000,814.000,539
70.332,2026-08-05T18:36:51,1.88,979.469,,,73.000,820.000,509
70.913,2026-08-05T18:36:52,2.00,979.891,,,87.000,793.000,479
71.490,2026-08-05T18:36:52,2.44,980.125,,,85.000,797.000,449
72.066,2026-08-05T18:36:53,2.25,980.250,,,98.000,771.000,420
72.639,2026-08-05T18:36:54,2.24,980.266,,,118.000,731.000,388
73.212,2026-08-05T18:36:54,1.95,981.172,,,114.000,739.000,358
73.784,2026-08-05T18:36:55,2.22,981.344,,,133.000,702.000,336
74.359,2026-08-05T18:36:55,2.11,981.422,,,129.000,710.000,321
74.941,2026-08-05T18:36:56,2.12,981.469,,,147.000,674.000,312
75.513,2026-08-05T18:36:57,1.64,981.609,,,144.000,680.000,303
76.089,2026-08-05T18:36:57,2.00,981.688,,,159.000,651.000,295
76.667,2026-08-05T18:36:58,1.61,981.703,,,171.000,626.000,292
77.246,2026-08-05T18:36:58,1.74,981.703,,,167.000,634.000,290
77.815,2026-08-05T18:36:59,1.94,981.719,,,174.000,620.000,289
78.395,2026-08-05T18:36:59,1.93,981.766,,,170.000,628.000,288
78.973,2026-08-05T18:37:00,1.98,981.781,,,176.000,616.000,282
79.548,2026-08-05T18:37:01,1.61,981.797,,,173.000,622.000,282
80.119,2026-08-05T18:37:01,1.95,981.859,,,178.000,612.000,274
80.675,2026-08-05T18:37:02,1.24,981.859,,,181.000,607.000,243
81.255,2026-08-05T18:37:02,1.79,981.859,,,182.000,605.000,212
81.836,2026-08-05T18:37:03,1.93,981.859,,,186.000,597.000,180
82.415,2026-08-05T18:37:03,1.75,981.859,,,184.000,601.000,149
82.994,2026-08-05T18:37:04,1.57,981.875,,,186.000,597.000,118
83.564,2026-08-05T18:37:05,1.68,981.875,,,184.000,601.000,98
84.141,2026-08-05T18:37:05,1.74,981.875,,,187.000,594.000,89
84.714,2026-08-05T18:37:06,1.83,981.875,,,187.000,595.000,86
85.292,2026-08-05T18:37:06,1.57,981.875,,,190.000,589.000,79
85.867,2026-08-05T18:37:07,1.21,981.875,,,200.000,569.000,67
86.445,2026-08-05T18:37:07,1.79,981.891,,,201.000,567.000,66
87.029,2026-08-05T18:37:08,1.72,981.891,,,205.000,559.000,62
87.605,2026-08-05T18:37:09,1.69,981.906,,,203.000,563.000,55
88.186,2026-08-05T18:37:09,1.46,981.906,,,206.000,556.000,52
88.763,2026-08-05T18:37:10,1.64,981.906,,,208.000,553.000,46
89.342,2026-08-05T18:37:10,1.30,981.906,,,208.000,552.000,41
89.901,2026-08-05T18:37:11,1.07,981.953,,,210.000,549.000,37
90.474,2026-08-05T18:37:11,1.19,981.953,,,211.000,547.000,35
91.054,2026-08-05T18:37:12,0.86,981.953,,,214.000,540.000,31
91.631,2026-08-05T18:37:13,0.81,981.953,,,213.000,542.000,27
92.210,2026-08-05T18:37:13,0.90,981.953,,,216.000,536.000,24
92.791,2026-08-05T18:37:14,0.66,981.969,,,215.000,538.000,21
93.366,2026-08-05T18:37:14,0.66,981.969,,,217.000,534.000,20
93.947,2026-08-05T18:37:15,0.81,981.969,,,219.000,531.000,17
94.532,2026-08-05T18:37:16,0.42,981.969,,,219.000,531.000,17
95.112,2026-08-05T18:37:16,0.57,981.984,,,218.000,532.000,16
95.678,2026-08-05T18:37:17,0.44,981.984,,,219.000,530.000,16
96.260,2026-08-05T18:37:17,0.33,981.984,,,219.000,531.000,14
96.845,2026-08-05T18:37:18,0.47,981.984,,,221.000,527.000,12
97.422,2026-08-05T18:37:18,0.39,981.984,,,221.000,526.000,11
98.007,2026-08-05T18:37:19,0.54,981.984,,,222.000,524.000,7
98.586,2026-08-05T18:37:20,0.24,981.984,,,222.000,524.000,7
99.167,2026-08-05T18:37:20,0.36,981.984,,,224.000,520.000,5
99.749,2026-08-05T18:37:21,0.05,981.984,,,224.000,520.000,4
100.335,2026-08-05T18:37:21,0.33,981.984,,,226.000,517.000,3
