run_id,start_seconds,end_seconds
wide-researcher-1786003523-f4bfbcc0bbd0,1.842,37.041
deep-researcher-1786003523-a82ee8a7caa3,1.852,34.816
data-analyst-1786003523-1d7ac46fe86e,1.922,59.591
reviewer-1786003523-cacaa4312d63,1.930,73.409
wide-researcher-1786003523-6de017494e62,1.972,27.561
deep-researcher-1786003523-78a2e5566f98,1.984,29.183
data-analyst-1786003523-e3e59141a920,1.996,60.658
reviewer-1786003523-d57e800479b5,2.004,72.670
wide-researcher-1786003523-314a8157b38e,2.031,33.635
deep-researcher-1786003523-fbc275ee958d,2.040,30.203
data-analyst-1786003523-1abe139e1bb5,2.049,59.896
reviewer-1786003523-007e78eff2c3,2.059,63.283
wide-researcher-1786003523-3d6907730a6f,2.084,55.428
deep-researcher-1786003523-757b869c0833,2.090,89.011
data-analyst-1786003523-713c2e4d2342,2.104,73.702
reviewer-1786003524-d566843c5ab0,2.114,74.755
wide-researcher-1786003524-336c5e7ad608,2.140,53.461
deep-researcher-1786003524-86594c0ad7d3,2.149,35.131
data-analyst-1786003524-a8509f32eace,2.158,76.295
reviewer-1786003524-a07f502c78c0,2.168,78.274
wide-researcher-1786003524-0f45dc95be8c,2.198,75.267
deep-researcher-1786003524-f53c744a282e,2.207,89.466
data-analyst-1786003524-c1a78013ebde,2.216,60.589
reviewer-1786003524-fb47c212ca73,2.225,73.629
wide-researcher-1786003524-50ad55a38b53,2.248,75.879
deep-researcher-1786003524-86de7233805b,2.256,82.616
data-analyst-1786003524-f7a737989fea,2.267,60.355
reviewer-1786003524-792ff5156769,2.281,75.981
wide-researcher-1786003524-1f0ba99eb455,2.306,74.154
deep-researcher-1786003524-0e5c000c6606,2.320,39.492
data-analyst-1786003524-6972dc2f19c9,2.329,61.032
reviewer-1786003524-8fec5c845904,2.339,74.892
wide-researcher-1786003524-aa07eb52bfb0,2.364,75.229
deep-researcher-1786003524-b1d682896dd4,2.372,77.816
data-analyst-1786003524-7ab3c4c79d9e,2.382,61.342
reviewer-1786003524-b499624e4e80,2.392,76.793
wide-researcher-1786003524-ac3dc7c883c1,2.420,77.479
deep-researcher-1786003524-6f80114379ac,2.429,35.266
data-analyst-1786003524-7de1f87b7b92,2.438,72.570
reviewer-1786003524-1752c7ea7c94,2.448,61.538
wide-researcher-1786003524-9d01d8d79509,2.473,37.828
deep-researcher-1786003524-77a0384725dd,2.488,55.111
data-analyst-1786003524-e0bfe7d668fb,2.499,61.158
reviewer-1786003524-6023cee394a0,2.505,73.344
wide-researcher-1786003524-cfd9f31cc540,2.534,37.258
