run_id,start_seconds,end_seconds
wide-researcher-1786003671-6c93f5fe56ed,1.834,47.211
deep-researcher-1786003671-91d45e553eaa,1.843,52.682
reviewer-1786003671-92478fb81a94,1.918,64.740
data-analyst-1786003671-8ad3be1061f1,1.944,63.780
wide-researcher-1786003671-4e7eec39b0f2,1.956,68.601
deep-researcher-1786003671-b323478ceda0,1.969,42.111
reviewer-1786003671-11f2311c4596,1.977,64.887
data-analyst-1786003671-482790aec7d5,2.003,58.077
wide-researcher-1786003671-10426de05e88,2.011,39.501
deep-researcher-1786003671-16cd98769ff6,2.020,82.806
reviewer-1786003671-43284b84b059,2.029,78.709
data-analyst-1786003671-c336e04d2a26,2.053,61.171
wide-researcher-1786003671-2bf8f876d9ff,2.067,69.441
deep-researcher-1786003671-ce77ec4d8623,2.077,84.103
reviewer-1786003671-4424d9f2f8f9,2.087,77.287
data-analyst-1786003671-b015e44146e3,2.112,65.282
wide-researcher-1786003671-dabdc166b9da,2.123,41.887
deep-researcher-1786003671-0d4731a6b9a5,2.133,80.939
reviewer-1786003671-b9f67639de83,2.143,76.334
data-analyst-1786003671-4672e7f71c46,2.167,64.237
wide-researcher-1786003671-cdd28fdeb738,2.177,79.809
deep-researcher-1786003671-4c5dedc770bc,2.187,46.373
reviewer-1786003671-548bb4585617,2.197,63.890
data-analyst-1786003671-6542184945af,2.222,73.298
wide-researcher-1786003671-2bcd135f989c,2.231,59.997
deep-researcher-1786003671-bd92ac89145f,2.239,59.909
reviewer-1786003671-55bb72c3ce13,2.249,76.581
data-analyst-1786003671-bae707b9c076,2.272,74.360
wide-researcher-1786003671-e0f09d92c2fe,2.281,76.424
deep-researcher-1786003671-bf1bb078caeb,2.290,84.198
reviewer-1786003672-f47d83ca3b7e,2.300,63.748
data-analyst-1786003672-f9cef2600518,2.321,74.473
wide-researcher-1786003672-825814987595,2.334,38.579
deep-researcher-1786003672-840256ff9cf8,2.343,44.997
reviewer-1786003672-286e866e9b5b,2.352,67.143
data-analyst-1786003672-722712a241e5,2.376,64.056
wide-researcher-1786003672-f6429e579425,2.385,61.559
deep-researcher-1786003672-b13ae6cdf6a0,2.394,60.974
reviewer-1786003672-345bcb67794e,2.404,64.409
data-analyst-1786003672-1d2ab2c946cf,2.429,68.541
wide-researcher-1786003672-8e9406fa8b81,2.438,61.719
deep-researcher-1786003672-4609e8837804,2.448,84.379
reviewer-1786003672-01dc5418e43d,2.458,63.851
data-analyst-1786003672-8f1fd15d5d0d,2.483,64.487
wide-researcher-1786003672-2384fac8e824,2.493,39.011
deep-researcher-1786003672-854f2ec0ceb4,2.503,59.187
reviewer-1786003672-f6d8b1abad3f,2.513,61.616
data-analyst-1786003672-957429eb5c58,2.538,63.730
wide-researcher-1786003672-269e57f2ae53,2.548,79.392
deep-researcher-1786003672-ac431ef971ed,2.558,62.609
reviewer-1786003672-9ee45a35a47d,2.573,71.182
data-analyst-1786003672-2e09d42878c8,2.598,77.844
wide-researcher-1786003672-e4e70bced8c1,2.608,46.157
deep-researcher-1786003672-94bdc92e5c29,2.617,80.974
reviewer-1786003672-8d903e647902,2.632,68.723
data-analyst-1786003672-e6b59aedf91f,2.657,64.585
wide-researcher-1786003672-f8419b468868,2.663,38.943
deep-researcher-1786003672-a0e0a9aafc02,2.677,42.011
reviewer-1786003672-78ef09d5254c,2.687,67.943
data-analyst-1786003672-cef69735031f,2.712,63.982
wide-researcher-1786003672-3a41f45a700b,2.722,76.597
deep-researcher-1786003672-526803af1a78,2.737,77.368
reviewer-1786003672-40f04b2e991d,2.748,80.853
data-analyst-1786003672-7882ce661338,2.770,68.021
wide-researcher-1786003672-b517da10e847,2.778,72.680
deep-researcher-1786003672-a9083b306d68,2.787,82.043
reviewer-1786003672-69484eea4ac6,2.795,65.370
data-analyst-1786003672-527201b323e1,2.817,65.036
wide-researcher-1786003672-fee69daad291,2.831,73.050
deep-researcher-1786003672-cfb2200f6775,2.846,39.051
reviewer-1786003672-d1575666b2f4,2.856,76.754
data-analyst-1786003672-3c54c945c13d,2.881,69.133
wide-researcher-1786003672-ee285a6bbf5d,2.891,76.721
deep-researcher-1786003672-47240cebaa74,2.901,82.375
reviewer-1786003672-88a9c7a96694,2.911,63.049
data-analyst-1786003672-f833a7d712e9,2.936,72.016
wide-researcher-1786003672-db8a6f6029e3,2.946,80.102
deep-researcher-1786003672-63e25760aadb,2.956,82.784
reviewer-1786003672-717e1853a820,2.966,68.847
data-analyst-1786003672-e93f18c46d18,2.991,77.540
wide-researcher-1786003672-f4c8b5011573,2.999,32.743
deep-researcher-1786003672-1c0c487bbd9e,3.009,38.512
reviewer-1786003672-82a57402b170,3.019,66.150
data-analyst-1786003672-bfb08b9ecc8f,3.044,77.421
wide-researcher-1786003672-d0e75d2282cd,3.054,34.853
deep-researcher-1786003672-5d8ebb169c48,3.064,52.853
reviewer-1786003672-8d4aae89d76f,3.074,80.249
data-analyst-1786003672-2419fc2fc43c,3.095,78.166
wide-researcher-1786003672-f06cae3a8d3e,3.109,29.301
deep-researcher-1786003672-178ef39ae04e,3.120,81.922
reviewer-1786003672-636a1a5bff37,3.130,66.338
data-analyst-1786003672-3239670ae8ee,3.155,72.468
wide-researcher-1786003672-803583cb145a,3.164,65.923
deep-researcher-1786003672-beb763761a06,3.174,84.031
reviewer-1786003672-e9d6eab96549,3.184,64.293
data-analyst-1786003672-ed04005dfde8,3.209,77.488
wide-researcher-1786003672-84ba073dda25,3.218,66.405
deep-researcher-1786003672-93192418d427,3.227,39.156
reviewer-1786003672-be9cf17b77c9,3.237,63.172
