elapsed_seconds,timestamp,cpu_percent,rss_mb,pss_mb,uss_mb,footprint_mb,lazy_free_mb,live_mb,active_runs
0.021,2026-08-06T01:02:49,0.00,18.766,,,8.532,0.000,8.532,0
0.569,2026-08-06T01:02:50,0.00,18.766,,,8.532,0.000,8.532,0
1.127,2026-08-06T01:02:50,0.00,18.766,,,8.532,0.000,8.532,0
1.685,2026-08-06T01:02:51,0.00,18.766,,,8.532,0.000,8.532,0
2.224,2026-08-06T01:02:51,1.07,58.250,,,47.000,0.094,46.906,29
2.770,2026-08-06T01:02:52,1.52,111.828,,,102.000,0.156,101.844,70
3.317,2026-08-06T01:02:53,1.54,166.594,,,157.000,0.188,156.812,111
3.863,2026-08-06T01:02:53,1.88,213.328,,,199.000,1.359,197.641,153
4.404,2026-08-06T01:02:54,1.96,254.375,,,242.000,0.297,241.703,195
4.945,2026-08-06T01:02:54,2.04,293.531,,,281.000,0.297,280.703,235
5.490,2026-08-06T01:02:55,2.27,333.219,,,320.000,0.203,319.797,275
6.044,2026-08-06T01:02:55,2.34,371.219,,,359.000,0.094,358.906,318
6.594,2026-08-06T01:02:56,2.46,412.562,,,400.000,0.031,399.969,359
7.147,2026-08-06T01:02:56,2.59,451.484,,,439.000,0.062,438.938,402
7.702,2026-08-06T01:02:57,2.83,469.812,,,456.000,0.875,455.125,444
8.254,2026-08-06T01:02:58,2.89,487.047,,,474.000,1.344,472.656,485
8.800,2026-08-06T01:02:58,3.09,505.422,,,492.000,0.703,491.297,527
9.352,2026-08-06T01:02:59,3.22,519.000,,,506.000,0.719,505.281,569
9.904,2026-08-06T01:02:59,3.61,533.484,,,519.000,1.375,517.625,611
10.452,2026-08-06T01:03:00,3.61,546.250,,,531.000,3.000,528.000,655
11.004,2026-08-06T01:03:00,3.92,556.938,,,543.000,0.844,542.156,696
11.550,2026-08-06T01:03:01,4.29,566.062,,,552.000,1.156,550.844,739
12.102,2026-08-06T01:03:01,4.56,575.594,,,561.000,1.812,559.188,777
12.659,2026-08-06T01:03:02,5.24,583.328,,,570.000,0.609,569.391,820
13.204,2026-08-06T01:03:02,8.27,594.266,,,580.000,1.203,578.797,863
13.752,2026-08-06T01:03:03,7.97,604.844,,,590.000,2.250,587.750,911
14.303,2026-08-06T01:03:04,8.65,613.922,,,600.000,0.969,599.031,955
14.850,2026-08-06T01:03:04,9.14,625.516,,,612.000,1.031,610.969,998
15.404,2026-08-06T01:03:05,11.44,630.969,,,616.000,1.609,614.391,1000
15.958,2026-08-06T01:03:05,12.93,636.875,,,619.000,4.562,614.438,1000
16.511,2026-08-06T01:03:06,12.43,641.469,,,623.000,5.578,617.422,1000
17.056,2026-08-06T01:03:06,13.24,645.250,,,626.000,6.000,620.000,1000
17.598,2026-08-06T01:03:07,13.26,649.266,,,629.000,6.719,622.281,1000
18.152,2026-08-06T01:03:07,11.82,653.359,,,633.000,6.969,626.031,1000
18.707,2026-08-06T01:03:08,10.54,658.078,,,636.000,9.016,626.984,1000
19.263,2026-08-06T01:03:09,13.68,663.875,,,640.000,11.000,629.000,1000
19.822,2026-08-06T01:03:09,10.11,668.859,,,644.000,11.000,633.000,1000
20.373,2026-08-06T01:03:10,10.66,675.406,,,651.000,12.000,639.000,1000
20.923,2026-08-06T01:03:10,12.33,681.250,,,655.000,13.000,642.000,1000
21.474,2026-08-06T01:03:11,10.45,686.094,,,658.000,15.000,643.000,1000
22.032,2026-08-06T01:03:11,11.03,692.250,,,664.000,15.000,649.000,1000
22.581,2026-08-06T01:03:12,10.87,696.828,,,669.000,14.000,655.000,1000
23.133,2026-08-06T01:03:12,9.38,701.969,,,676.000,13.000,663.000,1000
23.682,2026-08-06T01:03:13,11.34,707.312,,,685.000,9.125,675.875,1000
24.239,2026-08-06T01:03:14,10.12,712.000,,,691.000,8.266,682.734,1000
24.788,2026-08-06T01:03:14,10.64,716.297,,,696.000,7.453,688.547,1000
25.337,2026-08-06T01:03:15,11.48,721.172,,,701.000,7.391,693.609,1000
25.887,2026-08-06T01:03:15,9.29,725.031,,,706.000,5.891,700.109,1000
26.437,2026-08-06T01:03:16,11.21,730.188,,,711.000,5.688,705.312,1000
26.998,2026-08-06T01:03:16,10.39,734.844,,,718.000,4.156,713.844,1000
27.555,2026-08-06T01:03:17,11.06,739.078,,,722.000,3.844,718.156,1000
28.104,2026-08-06T01:03:17,10.20,744.422,,,727.000,4.391,722.609,1000
28.648,2026-08-06T01:03:18,9.97,750.781,,,733.000,4.547,728.453,1000
29.208,2026-08-06T01:03:18,8.16,753.969,,,736.000,5.031,730.969,999
29.764,2026-08-06T01:03:19,10.98,759.047,,,739.000,6.750,732.250,984
30.318,2026-08-06T01:03:20,9.07,763.109,,,742.000,7.578,734.422,973
30.876,2026-08-06T01:03:20,9.53,767.453,,,745.000,9.641,735.359,968
31.431,2026-08-06T01:03:21,9.33,770.672,,,748.000,9.422,738.578,964
31.987,2026-08-06T01:03:21,9.18,775.000,,,752.000,10.000,742.000,958
32.544,2026-08-06T01:03:22,9.07,778.734,,,756.000,9.297,746.703,954
33.105,2026-08-06T01:03:22,9.39,782.203,,,760.000,8.797,751.203,955
33.649,2026-08-06T01:03:23,9.27,786.359,,,764.000,9.078,754.922,952
34.197,2026-08-06T01:03:23,8.69,791.406,,,767.000,11.000,756.000,948
34.753,2026-08-06T01:03:24,8.64,794.438,,,770.000,11.000,759.000,946
35.311,2026-08-06T01:03:25,7.17,798.031,,,774.000,12.000,762.000,949
35.869,2026-08-06T01:03:25,8.85,805.281,,,778.000,14.000,764.000,954
36.433,2026-08-06T01:03:26,8.13,808.719,,,779.000,17.000,762.000,957
36.982,2026-08-06T01:03:26,7.51,812.641,,,783.000,17.000,766.000,962
37.537,2026-08-06T01:03:27,6.59,816.531,,,785.000,19.000,766.000,965
38.094,2026-08-06T01:03:27,6.44,821.172,,,789.000,19.000,770.000,966
38.646,2026-08-06T01:03:28,6.08,826.797,,,795.000,19.000,776.000,963
39.204,2026-08-06T01:03:28,5.76,830.172,,,800.000,17.000,783.000,961
39.769,2026-08-06T01:03:29,4.36,833.078,,,802.000,18.000,784.000,960
40.322,2026-08-06T01:03:30,5.00,837.672,,,808.000,16.000,792.000,961
40.884,2026-08-06T01:03:30,4.60,841.438,,,814.000,14.000,800.000,964
41.436,2026-08-06T01:03:31,4.53,845.562,,,819.000,14.000,805.000,961
41.992,2026-08-06T01:03:31,4.69,851.219,,,825.000,13.000,812.000,962
42.549,2026-08-06T01:03:32,4.37,855.797,,,831.000,12.000,819.000,964
43.111,2026-08-06T01:03:32,4.63,860.812,,,837.000,11.000,826.000,966
43.671,2026-08-06T01:03:33,4.61,867.047,,,844.000,10.000,834.000,964
44.234,2026-08-06T01:03:33,4.28,872.031,,,850.000,9.375,840.625,962
44.802,2026-08-06T01:03:34,4.58,877.234,,,858.000,5.672,852.328,962
45.364,2026-08-06T01:03:35,4.39,881.031,,,864.000,3.609,860.391,964
45.926,2026-08-06T01:03:35,4.34,886.938,,,872.000,1.781,870.219,964
46.492,2026-08-06T01:03:36,4.82,891.641,,,877.000,1.766,875.234,932
47.052,2026-08-06T01:03:36,4.00,895.625,,,879.000,3.453,875.547,899
47.606,2026-08-06T01:03:37,4.39,900.141,,,883.000,3.734,879.266,867
48.171,2026-08-06T01:03:37,4.26,903.266,,,884.000,6.172,877.828,839
48.728,2026-08-06T01:03:38,4.41,906.391,,,888.000,4.906,883.094,812
49.290,2026-08-06T01:03:39,4.19,911.562,,,894.000,4.625,889.375,791
49.853,2026-08-06T01:03:39,3.93,915.719,,,897.000,5.250,891.750,774
50.407,2026-08-06T01:03:40,3.60,918.625,,,901.000,4.266,896.734,766
50.959,2026-08-06T01:03:40,4.48,923.125,,,905.000,4.859,900.141,759
51.523,2026-08-06T01:03:41,3.92,925.656,,,907.000,5.359,901.641,745
52.088,2026-08-06T01:03:41,4.11,929.594,,,910.000,7.109,902.891,725
52.656,2026-08-06T01:03:42,4.24,933.578,,,914.000,5.953,908.047,715
53.220,2026-08-06T01:03:42,3.43,936.953,,,917.000,7.359,909.641,706
53.788,2026-08-06T01:03:43,4.35,940.641,,,918.000,9.172,908.828,693
54.358,2026-08-06T01:03:44,3.62,942.859,,,921.000,9.422,911.578,679
54.925,2026-08-06T01:03:44,3.66,945.328,,,922.000,10.000,912.000,673
55.488,2026-08-06T01:03:45,3.61,948.781,,,923.000,12.000,911.000,660
56.062,2026-08-06T01:03:45,3.30,951.531,,,922.000,17.000,905.000,656
56.632,2026-08-06T01:03:46,3.63,953.234,,,921.000,20.000,901.000,654
57.199,2026-08-06T01:03:46,3.52,955.516,,,920.000,23.000,897.000,652
57.767,2026-08-06T01:03:47,3.33,957.344,,,920.000,24.000,896.000,651
58.334,2026-08-06T01:03:48,3.41,959.125,,,919.000,27.000,892.000,654
58.913,2026-08-06T01:03:48,3.14,960.609,,,917.000,30.000,887.000,652
59.469,2026-08-06T01:03:49,3.28,961.938,,,917.000,32.000,885.000,651
60.038,2026-08-06T01:03:49,3.37,963.484,,,913.000,38.000,875.000,651
60.607,2026-08-06T01:03:50,2.51,964.406,,,910.000,41.000,869.000,649
61.180,2026-08-06T01:03:50,3.06,965.641,,,909.000,44.000,865.000,647
61.753,2026-08-06T01:03:51,2.85,966.500,,,905.000,48.000,857.000,650
62.329,2026-08-06T01:03:52,2.93,967.250,,,901.000,53.000,848.000,649
62.915,2026-08-06T01:03:52,3.05,967.984,,,898.000,57.000,841.000,648
63.492,2026-08-06T01:03:53,2.48,968.703,,,897.000,59.000,838.000,648
64.068,2026-08-06T01:03:53,2.59,969.250,,,896.000,60.000,836.000,648
64.645,2026-08-06T01:03:54,2.92,970.250,,,894.000,63.000,831.000,650
65.217,2026-08-06T01:03:54,2.55,970.844,,,891.000,67.000,824.000,647
65.792,2026-08-06T01:03:55,2.48,971.422,,,889.000,69.000,820.000,653
66.371,2026-08-06T01:03:56,2.73,972.000,,,889.000,70.000,819.000,654
66.945,2026-08-06T01:03:56,2.39,973.359,,,887.000,73.000,814.000,643
67.528,2026-08-06T01:03:57,2.88,974.500,,,885.000,77.000,808.000,612
68.105,2026-08-06T01:03:57,2.38,974.703,,,880.000,81.000,799.000,587
68.673,2026-08-06T01:03:58,2.49,974.938,,,876.000,86.000,790.000,556
69.251,2026-08-06T01:03:59,2.74,975.641,,,872.000,90.000,782.000,524
69.827,2026-08-06T01:03:59,2.41,975.766,,,868.000,94.000,774.000,501
70.408,2026-08-06T01:04:00,2.32,976.109,,,863.000,100.000,763.000,474
70.982,2026-08-06T01:04:00,2.31,976.500,,,855.000,108.000,747.000,443
