run_id,start_seconds,end_seconds
wide-researcher-1786002885-2cfca6e7be48,1.847,23.034
deep-researcher-1786002885-d470aa5f4e19,1.856,65.298
data-analyst-1786002885-0bc20150dd49,1.866,35.103
reviewer-1786002885-6654cb48ef77,1.877,36.610
wide-researcher-1786002885-d8284751cc02,1.901,59.276
deep-researcher-1786002885-2e7e83d6c9b6,1.912,74.376
data-analyst-1786002885-2f32e8ec39af,1.921,39.658
reviewer-1786002885-e1cec540bf8b,1.930,45.716
wide-researcher-1786002885-71028b5d454e,1.953,30.644
deep-researcher-1786002885-237c1e6b8412,1.962,74.416
data-analyst-1786002899-e1fce96e6fcf,15.558,18.564
data-analyst-1786002899-3dd57e9d0db5,15.573,18.595
data-analyst-1786002899-467bcbf6f652,15.586,18.580
