run_id,start_seconds,end_seconds
wide-researcher-1786003128-02dddcd8730e,1.834,53.212
deep-researcher-1786003128-ff81e5f95b2c,1.844,74.329
reviewer-1786003128-dbcf28a7ca06,1.855,45.697
data-analyst-1786003128-ed123c54f75d,1.882,35.110
wide-researcher-1786003128-4c64ade56df8,1.896,30.581
deep-researcher-1786003128-abdc7111e2fd,1.906,19.952
reviewer-1786003128-3faa4b11436f,1.916,45.834
data-analyst-1786003128-91a541f8d145,1.941,39.723
wide-researcher-1786003128-fa4761441ab1,1.951,23.891
deep-researcher-1786003128-f6dd2abfd669,1.957,74.466
reviewer-1786003128-02e291016c57,1.972,45.765
data-analyst-1786003128-29e35e9878ff,1.997,35.219
wide-researcher-1786003128-eb210617db70,2.011,30.714
deep-researcher-1786003128-587b1a2dc5d0,2.021,20.140
reviewer-1786003128-8a72ca06357b,2.028,45.866
data-analyst-1786003128-cf20efa9f3d9,2.057,39.849
wide-researcher-1786003128-d5be833be132,2.067,59.414
deep-researcher-1786003128-af7cd3fa04da,2.077,24.026
reviewer-1786003129-28b7cceb407e,2.087,45.897
data-analyst-1786003129-71cb0593c824,2.110,35.333
wide-researcher-1786003129-40e0f6edab94,2.121,24.041
deep-researcher-1786003129-52001bf6a15d,2.131,30.836
reviewer-1786003129-5df1a642a188,2.141,45.939
data-analyst-1786003129-17cde57f2a2d,2.166,39.932
wide-researcher-1786003129-49431c42a0df,2.176,20.496
deep-researcher-1786003129-555fde3d1607,2.186,59.548
reviewer-1786003129-d887dfec3bce,2.196,45.992
data-analyst-1786003129-e9f264758ad4,2.220,39.980
wide-researcher-1786003129-582a012f7020,2.228,20.615
deep-researcher-1786003129-9f0a384f6764,2.236,20.599
reviewer-1786003129-e3739fa265d6,2.245,46.062
data-analyst-1786003129-b6593697c65a,2.274,40.020
wide-researcher-1786003129-d074e95fdc35,2.284,53.613
deep-researcher-1786003129-f424034a485a,2.294,24.195
reviewer-1786003129-5514ebad061b,2.304,46.144
data-analyst-1786003129-6ad7ef778abb,2.329,35.556
wide-researcher-1786003129-e41ef4189e3b,2.339,20.742
deep-researcher-1786003129-fb7214c8ddc0,2.349,24.295
reviewer-1786003129-d55776f0375f,2.359,46.202
data-analyst-1786003129-dcd466fe582e,2.383,40.154
wide-researcher-1786003129-27cfebf64684,2.391,20.830
deep-researcher-1786003129-9e7878125575,2.400,20.879
reviewer-1786003129-fe797792e641,2.409,37.121
data-analyst-1786003129-cefbc037e303,2.434,40.207
wide-researcher-1786003129-6d43c7a5c3ed,2.444,20.957
deep-researcher-1786003129-5c37963fcc4b,2.453,65.884
reviewer-1786003129-ebbf3732ffd5,2.463,46.312
data-analyst-1786003129-a976a9684e06,2.488,40.290
wide-researcher-1786003129-60e10bbe4fbd,2.498,24.421
deep-researcher-1786003129-7bf66e4ae19d,2.508,21.034
reviewer-1786003129-b482b8d70e22,2.518,37.274
data-analyst-1786003129-108d717ee99e,2.542,40.308
wide-researcher-1786003129-aa0bd8f9c1d4,2.551,21.224
deep-researcher-1786003129-619688a22393,2.561,21.240
reviewer-1786003129-6adcdd3b80b6,2.570,46.364
data-analyst-1786003129-7c28f299e132,2.595,40.344
wide-researcher-1786003129-c1976785157a,2.605,21.256
deep-researcher-1786003129-f7a444e95dc1,2.615,66.020
reviewer-1786003129-20d19a3e0a5f,2.625,46.451
data-analyst-1786003129-469525cc7df0,2.650,35.874
wide-researcher-1786003129-0f0203840eaf,2.659,60.032
deep-researcher-1786003129-f355fd748da1,2.669,66.048
reviewer-1786003129-1e822b477eb2,2.679,46.474
data-analyst-1786003129-be30d3d50325,2.704,35.935
wide-researcher-1786003129-fe691732148d,2.713,24.639
deep-researcher-1786003129-4e5725b233a7,2.723,31.410
reviewer-1786003129-c477a1fc6e27,2.732,46.553
data-analyst-1786003129-620979b8a9cd,2.757,35.982
wide-researcher-1786003129-68c37785ded0,2.766,21.547
deep-researcher-1786003129-34e42540e199,2.778,21.670
reviewer-1786003129-64cc11c2a9df,2.787,46.588
data-analyst-1786003129-88bf5d2f367a,2.804,40.560
wide-researcher-1786003129-5fe3b9e546aa,2.812,54.118
deep-researcher-1786003129-10853602a208,2.821,21.685
reviewer-1786003129-dc83c03e5d5e,2.830,37.608
data-analyst-1786003129-07f7c1bd6eb9,2.850,40.628
wide-researcher-1786003129-c61d2e86af5a,2.865,24.789
deep-researcher-1786003129-d5f59e50f355,2.875,24.737
reviewer-1786003129-53d104a3a6c1,2.885,46.689
data-analyst-1786003129-99f335e9eaad,2.906,36.119
wide-researcher-1786003129-e822cacae24e,2.920,54.263
deep-researcher-1786003129-1d68a335b9ba,2.930,75.423
wide-researcher-1786003129-ce1a4a21cd8a,2.940,24.882
deep-researcher-1786003129-2de9dc904df7,2.950,60.366
wide-researcher-1786003129-37d959291db0,2.959,60.350
deep-researcher-1786003129-dd5319367533,2.969,21.936
wide-researcher-1786003129-c877c82c0782,2.979,21.903
deep-researcher-1786003129-7aaa0d18d569,2.989,21.954
wide-researcher-1786003129-545b60623815,2.999,22.000
deep-researcher-1786003129-2e5b1b0df9c5,3.009,66.432
wide-researcher-1786003129-ea57494e7443,3.019,22.035
deep-researcher-1786003129-01e6896a2e4c,3.029,24.974
wide-researcher-1786003129-55ca3cbd51b7,3.039,48.325
deep-researcher-1786003129-9c4564dabfcf,3.049,22.052
wide-researcher-1786003130-3828cb28fd69,3.059,60.427
deep-researcher-1786003130-fe2334129dd1,3.069,60.475
wide-researcher-1786003130-ffe83c133c42,3.079,25.038
deep-researcher-1786003130-1c2cd16e86f8,3.088,75.562
wide-researcher-1786003130-e3694f9a90a5,3.098,22.144
deep-researcher-1786003130-53fbe78dbfbb,3.108,25.054
data-analyst-1786003142-a817eaad253d,15.597,20.048
data-analyst-1786003142-3425948b08ea,15.612,20.018
data-analyst-1786003142-8f9c7463de6b,15.627,20.033
data-analyst-1786003142-eed3903a48e2,15.770,20.207
data-analyst-1786003142-bed1395decf9,15.785,20.225
data-analyst-1786003142-42e093e76074,15.799,20.189
data-analyst-1786003142-e2c25f3b5f23,15.900,20.417
