run_id,start_seconds,end_seconds
wide-researcher-1786003007-32b316085846,1.840,20.031
deep-researcher-1786003007-b8af3274c09c,1.849,20.046
reviewer-1786003007-ace0fe5409fb,1.864,45.699
data-analyst-1786003007-f162cdf322df,1.888,39.663
wide-researcher-1786003007-0a1509e7b8d5,1.897,20.075
deep-researcher-1786003007-e43cd72b73e4,1.905,20.163
reviewer-1786003007-bdfba774748e,1.914,36.666
data-analyst-1786003007-5d6f54c686b4,1.938,35.173
wide-researcher-1786003007-783d7569f08f,1.947,30.620
deep-researcher-1786003007-4a5487eb3c73,1.956,20.215
reviewer-1786003007-fb9dd5c4daa8,1.964,36.722
data-analyst-1786003007-087a8bc4175c,1.988,39.756
wide-researcher-1786003007-b9265ef63913,2.002,20.274
deep-researcher-1786003007-6d8e8c8df429,2.013,20.347
reviewer-1786003007-dcd1b97769cb,2.022,36.763
data-analyst-1786003007-f76fd330dfb5,2.046,39.807
wide-researcher-1786003007-4d0728770354,2.056,59.420
deep-researcher-1786003007-d101eb36a139,2.066,24.090
reviewer-1786003007-17785bbe8a8b,2.076,45.896
data-analyst-1786003007-024903c29404,2.102,35.325
wide-researcher-1786003007-51d9434a5129,2.111,20.522
deep-researcher-1786003007-5f4d8cc4d5c3,2.121,74.595
reviewer-1786003007-4420a5b09326,2.130,45.932
data-analyst-1786003007-598633ee653d,2.153,39.914
wide-researcher-1786003007-0da3c04aefc4,2.163,24.198
deep-researcher-1786003007-f16ef9e60b58,2.173,20.650
reviewer-1786003007-8f1eabd50581,2.182,36.959
data-analyst-1786003007-4e1ce18ff09c,2.208,40.014
wide-researcher-1786003007-de413684a150,2.217,20.739
deep-researcher-1786003007-b267ccc4d42c,2.225,20.754
reviewer-1786003007-9cc9b9ca13ca,2.232,36.979
data-analyst-1786003007-1a16e669aa5d,2.252,39.997
wide-researcher-1786003007-a06b377b80e5,2.266,24.293
deep-researcher-1786003007-e5e876288db0,2.276,65.672
reviewer-1786003007-c319543cecf5,2.286,37.051
data-analyst-1786003007-e914eb047957,2.310,35.561
wide-researcher-1786003007-9a191c6acf51,2.321,20.886
deep-researcher-1786003007-50489c31306d,2.331,31.005
reviewer-1786003007-0c6da7ab9edd,2.339,46.133
data-analyst-1786003007-e234f0835607,2.363,40.148
wide-researcher-1786003007-6c934d84bc18,2.373,59.716
deep-researcher-1786003007-2d3120a314e6,2.382,74.820
reviewer-1786003007-fd3e9978a5ec,2.393,46.212
data-analyst-1786003007-e6e889a16da4,2.419,40.163
wide-researcher-1786003008-f5b07b046749,2.432,21.081
deep-researcher-1786003008-55d97dda3d9f,2.442,65.893
reviewer-1786003008-d2c4eb3e4426,2.456,46.279
