run_id,start_seconds,end_seconds
wide-researcher-1786002774-a0bf4a27cbf8,1.843,18.496
deep-researcher-1786002774-762e0c884d58,1.851,18.479
data-analyst-1786002774-c42a37127fc4,1.868,39.631
reviewer-1786002774-0dfe82b83b42,1.877,45.674
wide-researcher-1786002774-bfca5f6f0fa8,1.902,18.620
deep-researcher-1786002774-637b9c08841a,1.911,65.326
data-analyst-1786002774-6bed1ffd4c82,1.924,39.683
reviewer-1786002774-1bacb17f87e3,1.934,36.679
wide-researcher-1786002774-a3cfd7347da2,1.963,53.314
deep-researcher-1786002774-b5bf6c3a7956,1.972,23.131
data-analyst-1786002787-16551ed2ee49,15.499,18.513
data-analyst-1786002787-c53db07e9513,15.514,18.530
data-analyst-1786002787-758475fb9dbb,15.528,18.548
data-analyst-1786002787-a198b1151772,15.611,18.655
data-analyst-1786002787-68cfa9be5b32,15.626,18.638
data-analyst-1786002787-6b7859285fec,15.642,18.672
