run_id,start_seconds,end_seconds
wide-researcher-1786003371-25a5fd67ce6c,1.835,29.549
deep-researcher-1786003371-b61fd6a950d6,1.845,79.229
reviewer-1786003371-15cbecf37480,1.859,69.375
data-analyst-1786003371-01ad1b70bb40,1.884,58.467
wide-researcher-1786003371-c2cdb3e92ce7,1.898,30.789
deep-researcher-1786003371-4d8886bffd07,1.907,30.946
reviewer-1786003371-e8c88f2e9c7b,1.917,69.048
data-analyst-1786003371-9cbbeb5c96d9,1.942,72.795
wide-researcher-1786003371-114396a0aeec,1.951,70.136
deep-researcher-1786003371-c4ae2fa0c335,1.961,85.708
reviewer-1786003371-fc3dc1e01e5e,1.970,71.024
data-analyst-1786003371-ae2eca8e773f,1.994,56.001
wide-researcher-1786003371-ebd1a1ef23ea,2.004,48.144
deep-researcher-1786003371-7c57f1c8c4e0,2.014,30.365
reviewer-1786003371-5ae5ec5c463a,2.024,81.709
data-analyst-1786003371-efdbce2ee334,2.049,60.997
wide-researcher-1786003371-1d2ee4b85296,2.058,34.689
deep-researcher-1786003371-8547d4087f88,2.067,53.673
reviewer-1786003371-786aad374288,2.077,73.372
data-analyst-1786003371-5955b3716943,2.098,55.965
wide-researcher-1786003371-442b20c82c5c,2.106,81.487
deep-researcher-1786003371-d486fab57fe0,2.117,47.327
reviewer-1786003371-f3a2429d2865,2.126,71.493
data-analyst-1786003371-ed5d887ee1f9,2.149,71.562
wide-researcher-1786003371-749434753503,2.159,80.507
deep-researcher-1786003371-245cc5be3f1b,2.168,86.673
reviewer-1786003371-bff1fbcedc08,2.174,67.411
data-analyst-1786003371-3a6c145f5296,2.200,67.015
wide-researcher-1786003371-b333b8d9b9fe,2.213,49.783
deep-researcher-1786003371-670430e759ca,2.222,81.423
reviewer-1786003371-feb67aebb75d,2.230,81.592
data-analyst-1786003371-cc2694579a6d,2.250,66.079
wide-researcher-1786003371-1ea7d6eed063,2.259,32.950
deep-researcher-1786003371-a581325b8568,2.268,83.924
reviewer-1786003372-f08b82201090,2.276,71.325
data-analyst-1786003372-25205e2f1715,2.299,70.327
wide-researcher-1786003372-1270d454d679,2.309,30.499
deep-researcher-1786003372-16d8e2c7eb50,2.318,31.406
reviewer-1786003372-b445784ce478,2.332,71.273
data-analyst-1786003372-c5b2068fa851,2.362,69.165
wide-researcher-1786003372-0bf8152a210a,2.372,29.619
deep-researcher-1786003372-9679bbc9c7b3,2.382,33.111
reviewer-1786003372-eb2f806937a6,2.391,79.377
data-analyst-1786003372-73bd41337c04,2.413,72.987
wide-researcher-1786003372-f755b88a273e,2.422,29.794
deep-researcher-1786003372-d89e79d44fe5,2.431,68.273
reviewer-1786003372-310a0d4d686f,2.441,70.674
data-analyst-1786003372-7b28a6845e32,2.466,68.006
wide-researcher-1786003372-96684a2179d3,2.475,30.034
deep-researcher-1786003372-d3858900894a,2.485,81.768
reviewer-1786003372-f632083ce462,2.495,68.476
data-analyst-1786003372-00d070bb8a54,2.520,71.872
wide-researcher-1786003372-1123fa5c52ec,2.530,46.274
deep-researcher-1786003372-4162c80e4b10,2.540,79.857
reviewer-1786003372-d25b18b8573e,2.550,69.713
data-analyst-1786003372-adb7e5742737,2.575,71.727
wide-researcher-1786003372-5cbf8fed4524,2.583,70.958
deep-researcher-1786003372-2cd5fae97b4c,2.593,80.398
reviewer-1786003372-76257e6dbf2a,2.603,68.692
data-analyst-1786003372-bb6d53bef557,2.628,69.621
wide-researcher-1786003372-1f6b41161468,2.637,51.423
deep-researcher-1786003372-51cb111d9878,2.647,46.000
reviewer-1786003372-298df9abedda,2.657,73.304
data-analyst-1786003372-b1277e014bd0,2.681,72.145
wide-researcher-1786003372-b6d437bc2753,2.691,45.983
deep-researcher-1786003372-6c03abeee2f6,2.701,31.559
reviewer-1786003372-c2d5cd996190,2.716,79.911
data-analyst-1786003372-04fb54885ded,2.740,68.404
wide-researcher-1786003372-e1d3d5265b2c,2.749,29.206
