run_id,start_seconds,end_seconds
deep-researcher-1786003824-35e2a9617c1d,1.838,34.354
wide-researcher-1786003824-2a91d5d90b01,1.847,191.197
reviewer-1786003824-a4e4c792cff1,1.920,297.820
data-analyst-1786003824-86a6326b2e4c,1.952,153.893
deep-researcher-1786003824-595315b102b1,1.964,35.834
wide-researcher-1786003824-7ae9acbde94d,1.976,34.887
reviewer-1786003824-a6420a58b322,1.984,303.330
data-analyst-1786003824-ca114d8ffe95,2.012,322.740
deep-researcher-1786003824-37f609ac916f,2.021,35.744
wide-researcher-1786003824-24de653dd651,2.030,73.450
reviewer-1786003824-adb1a2515cb5,2.040,402.226
data-analyst-1786003824-b5e0e31ab199,2.065,366.570
deep-researcher-1786003824-6882d45eb9a6,2.074,550.970
wide-researcher-1786003824-38b6b4565f4a,2.084,68.779
reviewer-1786003824-35e75697770c,2.093,412.688
data-analyst-1786003824-dbbb6c73d50c,2.112,200.804
deep-researcher-1786003824-1a5e75a8b6bd,2.121,62.177
wide-researcher-1786003824-2e0fc4eb61a2,2.131,34.746
reviewer-1786003824-da75991abb25,2.141,304.348
data-analyst-1786003824-309a852cdd31,2.161,267.559
deep-researcher-1786003824-c60cab35b313,2.171,36.437
wide-researcher-1786003824-f87c8f25f08b,2.181,285.694
reviewer-1786003824-78916d9b1170,2.191,427.325
data-analyst-1786003824-580b46b1af2f,2.215,197.844
deep-researcher-1786003824-020b518b70a8,2.224,425.731
wide-researcher-1786003824-55b63169a173,2.233,34.955
reviewer-1786003824-6d9103fd07af,2.243,208.520
data-analyst-1786003824-bc21eb1ad49d,2.268,216.601
deep-researcher-1786003824-1d2e3bec585b,2.277,100.204
wide-researcher-1786003824-0791d0493999,2.287,55.807
reviewer-1786003824-da8079558d3f,2.297,407.681
data-analyst-1786003824-ad7a52146979,2.322,299.033
deep-researcher-1786003824-35af1b7fcb41,2.332,112.629
wide-researcher-1786003824-37f9b77a0276,2.342,39.209
reviewer-1786003824-111097f9171b,2.352,302.592
data-analyst-1786003824-cbabff9ce78f,2.377,300.943
deep-researcher-1786003824-43157c6b3fcb,2.387,40.495
wide-researcher-1786003824-b3fe29c96922,2.397,37.952
reviewer-1786003824-d8707a50b139,2.407,287.767
data-analyst-1786003824-7ca5b5827f2a,2.432,286.900
deep-researcher-1786003824-9c09abcd6198,2.442,187.534
wide-researcher-1786003824-7af8a2701ffb,2.452,186.155
reviewer-1786003824-6c11d61d367a,2.462,312.086
data-analyst-1786003824-afae24178140,2.484,297.194
deep-researcher-1786003824-0df94a11fe23,2.495,35.217
wide-researcher-1786003824-79ba958302d3,2.506,286.527
reviewer-1786003824-57c6b0145d4d,2.516,193.424
data-analyst-1786003824-773a84abfc89,2.542,405.408
deep-researcher-1786003824-c4714f42b8c9,2.552,33.895
wide-researcher-1786003824-8657f6531e6e,2.562,421.244
reviewer-1786003824-66a1203902d7,2.572,468.235
data-analyst-1786003824-c6aeb36b64d2,2.597,191.887
deep-researcher-1786003824-56b1d0b48b46,2.606,35.123
wide-researcher-1786003824-255c13524280,2.616,35.817
