elapsed_seconds,timestamp,cpu_percent,rss_mb,pss_mb,uss_mb,footprint_mb,lazy_free_mb,live_mb,active_runs
0.021,2026-08-06T02:14:19,0.00,18.766,,,8.517,0.000,8.517,0
0.579,2026-08-06T02:14:19,0.00,18.766,,,8.517,0.000,8.517,0
1.137,2026-08-06T02:14:20,0.00,18.766,,,8.517,0.000,8.517,0
1.693,2026-08-06T02:14:20,0.00,18.766,,,8.517,0.000,8.517,0
2.225,2026-08-06T02:14:21,0.99,52.703,,,41.000,0.172,40.828,24
2.771,2026-08-06T02:14:21,1.48,102.812,,,92.000,0.062,91.938,63
3.316,2026-08-06T02:14:22,1.53,155.281,,,145.000,0.141,144.859,103
3.865,2026-08-06T02:14:22,1.77,200.312,,,189.000,0.234,188.766,143
4.398,2026-08-06T02:14:23,1.93,222.688,,,208.000,1.250,206.750,181
4.941,2026-08-06T02:14:24,1.96,238.094,,,224.000,0.609,223.391,220
5.485,2026-08-06T02:14:24,2.15,252.281,,,238.000,0.328,237.672,259
6.035,2026-08-06T02:14:25,2.11,261.109,,,247.000,0.547,246.453,298
6.577,2026-08-06T02:14:25,2.41,272.391,,,259.000,0.547,258.453,337
7.119,2026-08-06T02:14:26,2.55,284.047,,,269.000,1.688,267.312,375
7.665,2026-08-06T02:14:26,2.70,288.922,,,274.000,1.109,272.891,415
8.202,2026-08-06T02:14:27,3.04,297.531,,,282.000,1.641,280.359,455
8.740,2026-08-06T02:14:27,3.29,305.016,,,291.000,0.453,290.547,493
9.286,2026-08-06T02:14:28,3.41,312.594,,,298.000,0.969,297.031,534
9.833,2026-08-06T02:14:28,4.26,320.219,,,306.000,0.938,305.062,571
10.379,2026-08-06T02:14:29,4.03,326.766,,,312.000,0.812,311.188,611
10.925,2026-08-06T02:14:30,4.96,333.391,,,319.000,0.766,318.234,649
11.467,2026-08-06T02:14:30,5.49,341.250,,,327.000,0.859,326.141,687
12.006,2026-08-06T02:14:31,5.47,346.812,,,332.000,1.109,330.891,725
12.547,2026-08-06T02:14:31,5.74,351.281,,,337.000,1.000,336.000,762
13.092,2026-08-06T02:14:32,7.60,358.500,,,344.000,0.719,343.281,797
13.636,2026-08-06T02:14:32,8.21,364.750,,,351.000,0.375,350.625,840
14.189,2026-08-06T02:14:33,9.74,371.375,,,357.000,0.312,356.688,882
14.742,2026-08-06T02:14:33,10.43,379.094,,,365.000,0.125,364.875,931
15.295,2026-08-06T02:14:34,10.53,386.219,,,372.000,0.078,371.922,976
15.852,2026-08-06T02:14:34,12.42,390.500,,,376.000,1.031,374.969,1000
16.394,2026-08-06T02:14:35,12.85,393.062,,,377.000,2.062,374.938,1000
16.950,2026-08-06T02:14:36,11.04,396.125,,,379.000,3.391,375.609,1000
17.499,2026-08-06T02:14:36,12.78,399.766,,,381.000,4.844,376.156,1000
18.049,2026-08-06T02:14:37,13.01,402.281,,,382.000,6.297,375.703,1000
18.599,2026-08-06T02:14:37,11.66,404.812,,,384.000,6.391,377.609,1000
19.143,2026-08-06T02:14:38,15.44,407.703,,,386.000,8.516,377.484,1000
19.684,2026-08-06T02:14:38,13.47,410.344,,,387.000,9.031,377.969,1000
20.232,2026-08-06T02:14:39,13.41,412.906,,,389.000,10.000,379.000,1000
20.777,2026-08-06T02:14:39,15.98,415.766,,,392.000,10.000,382.000,1000
21.316,2026-08-06T02:14:40,12.84,417.641,,,394.000,10.000,384.000,1000
21.864,2026-08-06T02:14:40,15.52,420.438,,,396.000,11.000,385.000,1000
22.419,2026-08-06T02:14:41,11.50,422.469,,,398.000,11.000,387.000,1000
22.969,2026-08-06T02:14:42,13.64,423.984,,,398.000,12.000,386.000,1000
23.519,2026-08-06T02:14:42,12.12,425.844,,,401.000,11.000,390.000,1000
24.064,2026-08-06T02:14:43,12.79,428.031,,,403.000,11.000,392.000,1000
24.613,2026-08-06T02:14:43,12.71,429.516,,,405.000,10.000,395.000,1000
25.159,2026-08-06T02:14:44,14.82,431.453,,,408.000,10.000,398.000,1000
25.712,2026-08-06T02:14:44,12.21,433.594,,,409.000,10.000,399.000,1000
26.254,2026-08-06T02:14:45,12.08,435.406,,,410.000,11.000,399.000,1000
26.803,2026-08-06T02:14:45,16.06,437.016,,,411.000,12.000,399.000,1000
27.341,2026-08-06T02:14:46,12.60,438.828,,,413.000,12.000,401.000,1000
27.887,2026-08-06T02:14:47,14.97,440.297,,,415.000,11.000,404.000,1000
28.437,2026-08-06T02:14:47,13.38,441.750,,,416.000,12.000,404.000,1000
28.984,2026-08-06T02:14:48,13.28,443.797,,,417.000,13.000,404.000,1000
29.533,2026-08-06T02:14:48,13.72,445.219,,,417.000,14.000,403.000,1000
30.082,2026-08-06T02:14:49,12.42,445.828,,,417.000,15.000,402.000,999
30.641,2026-08-06T02:14:49,11.47,446.625,,,417.000,15.000,402.000,999
31.195,2026-08-06T02:14:50,17.17,448.891,,,419.000,16.000,403.000,999
31.736,2026-08-06T02:14:50,10.62,450.969,,,420.000,17.000,403.000,999
32.291,2026-08-06T02:14:51,10.83,452.484,,,420.000,18.000,402.000,999
32.842,2026-08-06T02:14:51,14.52,454.531,,,422.000,19.000,403.000,999
33.386,2026-08-06T02:14:52,11.57,456.656,,,423.000,20.000,403.000,1002
33.937,2026-08-06T02:14:53,12.63,458.234,,,424.000,20.000,404.000,1000
34.485,2026-08-06T02:14:53,10.66,460.469,,,427.000,20.000,407.000,1000
35.037,2026-08-06T02:14:54,12.24,461.484,,,427.000,20.000,407.000,1000
35.589,2026-08-06T02:14:54,13.43,463.609,,,429.000,20.000,409.000,1000
36.132,2026-08-06T02:14:55,12.13,465.062,,,430.000,21.000,409.000,1000
36.674,2026-08-06T02:14:55,12.39,466.438,,,431.000,22.000,409.000,1000
