run_id,start_seconds,end_seconds
wide-researcher-1786008531-046a3e3a4501,1.839,66.257
deep-researcher-1786008531-08d1644ef895,1.848,67.477
reviewer-1786008531-5006093ef656,1.858,58.859
data-analyst-1786008531-563006cf479c,1.882,55.024
wide-researcher-1786008531-d1384608e54c,1.892,61.519
deep-researcher-1786008531-323edf90231d,1.902,31.472
reviewer-1786008532-844ba4bb67a7,1.912,54.010
data-analyst-1786008532-df1f84531ef5,1.937,53.099
wide-researcher-1786008532-c8da2e71d0d2,1.947,50.715
deep-researcher-1786008532-48cfd360f34d,1.957,31.158
reviewer-1786008532-8592cdb65c47,1.970,54.028
data-analyst-1786008532-879fe0dd7a9d,1.998,53.062
wide-researcher-1786008532-0f18a4997179,2.012,67.085
deep-researcher-1786008532-458b0ffd36fd,2.022,70.645
reviewer-1786008532-9035b1947c06,2.031,54.095
data-analyst-1786008532-77871179ab28,2.056,53.710
wide-researcher-1786008532-baaeda9d5a10,2.066,25.950
deep-researcher-1786008532-37628b0d18af,2.076,31.743
reviewer-1786008532-2e8ada336cc2,2.086,59.167
data-analyst-1786008532-84d091aa0bba,2.112,53.727
wide-researcher-1786008532-8f747c038f44,2.122,61.371
deep-researcher-1786008532-1cafb3f7821b,2.132,25.934
reviewer-1786008532-ff35d2681425,2.142,59.151
data-analyst-1786008532-f460482d4815,2.167,53.119
wide-researcher-1786008532-f5d9948658b1,2.177,51.001
deep-researcher-1786008532-a0e394adc4a6,2.187,25.966
reviewer-1786008532-c8a57dbfeaa9,2.197,53.993
data-analyst-1786008532-d116fba629cc,2.218,53.139
wide-researcher-1786008532-1437f3c4fa51,2.231,25.983
deep-researcher-1786008532-4fb0615690ed,2.241,26.015
reviewer-1786008532-241b5770f286,2.250,54.061
data-analyst-1786008532-b046cfd75a91,2.271,55.095
wide-researcher-1786008532-4233d70d2a58,2.284,26.063
deep-researcher-1786008532-0fddc9bcf8ca,2.294,70.747
reviewer-1786008532-f5851645f747,2.304,54.078
data-analyst-1786008532-c18e57469deb,2.325,53.171
wide-researcher-1786008532-c2cfa6cca3e6,2.338,26.048
deep-researcher-1786008532-477c8ebbb6bc,2.348,32.415
reviewer-1786008532-5d495aaf246e,2.358,59.382
data-analyst-1786008532-a524228c8d4d,2.379,55.112
wide-researcher-1786008532-19d154c62b10,2.393,66.399
deep-researcher-1786008532-bc5afcbf3d48,2.403,26.094
reviewer-1786008532-5afcc4a34c68,2.413,59.219
data-analyst-1786008532-163aba6eb15c,2.438,55.259
wide-researcher-1786008532-ac218ae1feed,2.448,26.172
deep-researcher-1786008532-4ab25b6addac,2.458,67.717
reviewer-1786008532-50a4b1b4232e,2.468,59.521
data-analyst-1786008532-4fdb0e6cb0a8,2.493,55.129
wide-researcher-1786008532-4c94cf5ddd6d,2.503,33.406
deep-researcher-1786008532-9182e61d88ad,2.513,67.699
reviewer-1786008532-dbd76751289f,2.523,54.129
data-analyst-1786008532-3559ce5371dd,2.548,53.338
wide-researcher-1786008532-0ddf632144e1,2.558,33.543
deep-researcher-1786008532-9b1265c753d4,2.568,26.218
reviewer-1786008532-2713f2efa722,2.578,54.277
data-analyst-1786008532-95e4bebf1aa1,2.603,53.289
wide-researcher-1786008532-3fc0a89351fb,2.613,63.661
deep-researcher-1786008532-f12911aefa98,2.623,26.297
reviewer-1786008532-4d982a3046bc,2.633,54.146
data-analyst-1786008532-83b74455ccc9,2.658,55.194
wide-researcher-1786008532-63c152c52445,2.670,26.328
deep-researcher-1786008532-2d89f73c3c7c,2.681,26.344
reviewer-1786008532-47b8b2d538ed,2.695,54.166
data-analyst-1786008532-85282edc1406,2.720,53.454
wide-researcher-1786008532-e882d64610aa,2.729,66.504
deep-researcher-1786008532-cf3f7b03b0e7,2.739,33.525
reviewer-1786008532-fbadc6d81acb,2.748,54.242
data-analyst-1786008532-e7ecc6da7e56,2.766,53.872
wide-researcher-1786008532-dec6e6caf9f3,2.774,26.410
deep-researcher-1786008532-a29cab3ddc48,2.783,67.737
reviewer-1786008532-1ea2106752c3,2.793,54.225
data-analyst-1786008532-c6bdd43203b7,2.813,53.370
wide-researcher-1786008532-ee8a237c2e71,2.823,67.682
deep-researcher-1786008532-f45308e859a7,2.833,71.127
reviewer-1786008532-27021d489427,2.843,54.472
data-analyst-1786008532-304de57c502c,2.868,55.327
wide-researcher-1786008532-1d68e5bb6006,2.878,26.490
deep-researcher-1786008532-466847f35dce,2.888,26.426
reviewer-1786008532-1a13c9bc2525,2.898,54.375
data-analyst-1786008533-d6a360f4b283,2.924,55.482
wide-researcher-1786008533-033e8708fc0a,2.930,26.458
deep-researcher-1786008533-3d9af5a291f2,2.945,73.949
reviewer-1786008533-7ebeb3f5dce2,2.955,54.344
data-analyst-1786008533-f6afa7c3a492,2.979,53.404
wide-researcher-1786008533-9ecf5efb64f2,2.990,26.521
deep-researcher-1786008533-e872d7258474,3.000,67.863
reviewer-1786008533-77328d9cd53a,3.011,54.488
data-analyst-1786008533-885d97aabea2,3.036,55.430
wide-researcher-1786008533-4cc6edf60f29,3.046,35.201
deep-researcher-1786008533-66971e45184d,3.057,26.645
reviewer-1786008533-ef6a21e41c04,3.067,54.439
data-analyst-1786008533-e4d0b0b762e1,3.092,53.521
wide-researcher-1786008533-4e9c70efb498,3.102,34.250
deep-researcher-1786008533-3e1f6be0ef38,3.113,26.581
reviewer-1786008533-6d1fc790e8a9,3.124,61.613
data-analyst-1786008533-afe77fe031ce,3.149,53.906
wide-researcher-1786008533-ab470cd5e364,3.160,34.474
deep-researcher-1786008533-b94826bb742b,3.170,26.709
reviewer-1786008533-d8cc31e62b66,3.182,54.391
data-analyst-1786008533-073d45137b80,3.207,55.558
wide-researcher-1786008533-c529bc769d3c,3.217,26.629
deep-researcher-1786008533-ccd5246f603c,3.227,26.811
reviewer-1786008533-852d496485cd,3.238,60.966
data-analyst-1786008533-eb647912b506,3.263,55.590
wide-researcher-1786008533-81c965cee68e,3.273,67.272
deep-researcher-1786008533-e65ad9ca9670,3.283,71.224
reviewer-1786008533-0825d85b65c7,3.293,54.504
data-analyst-1786008533-4317c15a33df,3.313,55.498
wide-researcher-1786008533-5f42115e7ba5,3.323,35.082
deep-researcher-1786008533-0b716710f366,3.330,26.661
reviewer-1786008533-f51043e834e7,3.344,54.554
data-analyst-1786008533-0d66e32d1593,3.369,55.606
wide-researcher-1786008533-1bc595b96574,3.379,52.112
deep-researcher-1786008533-271fec2e39ab,3.389,37.175
reviewer-1786008533-36a3ae15b4e7,3.399,61.984
data-analyst-1786008533-15792122bc9c,3.424,55.544
wide-researcher-1786008533-9aee7605b398,3.433,26.752
deep-researcher-1786008533-813c3e45d2d8,3.443,52.955
reviewer-1786008533-7a4a8ecbb307,3.453,61.466
data-analyst-1786008533-7479f2b10f5c,3.478,55.740
wide-researcher-1786008533-3ac395e4d93f,3.488,27.083
deep-researcher-1786008533-f7978c1184bf,3.499,26.950
reviewer-1786008533-540dfe501be1,3.509,54.521
data-analyst-1786008533-52ec6ac94e09,3.534,55.656
wide-researcher-1786008533-3169918c7dc2,3.544,67.288
deep-researcher-1786008533-3d6c70016da3,3.555,27.167
reviewer-1786008533-12e09aef4f34,3.565,54.570
data-analyst-1786008533-9e042c5c0ec5,3.593,55.639
wide-researcher-1786008533-8e08ede5d7b5,3.603,27.295
