run_id,start_seconds,end_seconds
wide-researcher-1786007869-8fab8701eece,1.820,67.062
deep-researcher-1786007869-4f4547860570,1.830,127.791
reviewer-1786007869-483b57ea293f,1.904,95.625
data-analyst-1786007869-6c87c89b8913,1.931,119.908
wide-researcher-1786007869-5ddd3b2f20cc,1.943,112.960
deep-researcher-1786007869-52dd357c5c18,1.951,58.630
reviewer-1786007869-5383e8b9659d,1.964,103.830
data-analyst-1786007869-4ca25a4cdb67,1.990,122.897
wide-researcher-1786007869-4a88fcd6bc72,1.998,42.126
deep-researcher-1786007869-e0cfe1ada3ef,2.006,41.944
reviewer-1786007869-b859a5760670,2.014,130.612
data-analyst-1786007869-05bcba08401a,2.037,119.352
wide-researcher-1786007869-b49a31fc0ec8,2.046,111.288
deep-researcher-1786007869-0c807a86cbed,2.055,124.466
reviewer-1786007869-f2e70654cfdc,2.064,129.883
data-analyst-1786007869-9901c3f08b29,2.088,119.138
wide-researcher-1786007869-11ed003e8005,2.097,80.500
deep-researcher-1786007869-072fcab390ec,2.107,53.100
reviewer-1786007869-abc8fde24b5d,2.117,111.866
data-analyst-1786007869-d629dcfa68f9,2.147,117.933
wide-researcher-1786007869-98e6bf73f485,2.157,100.657
deep-researcher-1786007869-4c743af4d20a,2.167,113.222
reviewer-1786007869-5e05ae2d3b70,2.177,105.238
data-analyst-1786007869-ea87d715fd88,2.204,118.118
wide-researcher-1786007869-9cbb3e607e7a,2.219,78.966
deep-researcher-1786007869-90aa397eefce,2.232,119.728
reviewer-1786007870-5f4b954fa829,2.242,130.704
data-analyst-1786007870-1f49dc85b9f2,2.266,119.283
wide-researcher-1786007870-ce085c18a29c,2.274,65.550
deep-researcher-1786007870-d0e2d9b14df8,2.282,94.274
reviewer-1786007870-2412db1bb71f,2.292,133.896
data-analyst-1786007870-d1eba3de204b,2.321,119.957
wide-researcher-1786007870-6a05e201d961,2.330,65.073
deep-researcher-1786007870-9d2c6ae38e1c,2.340,111.698
reviewer-1786007870-3fafc2b17983,2.350,111.726
data-analyst-1786007870-226e01664b9e,2.375,103.581
wide-researcher-1786007870-83d391685281,2.385,131.967
deep-researcher-1786007870-1564a634cffd,2.395,119.123
reviewer-1786007870-75b9ac458f3b,2.405,127.752
data-analyst-1786007870-791232943412,2.435,116.230
wide-researcher-1786007870-b5715de5d312,2.445,42.189
deep-researcher-1786007870-915c89fe1cbf,2.455,68.339
reviewer-1786007870-1de525200d53,2.465,103.136
data-analyst-1786007870-2326cd3c84ca,2.490,97.089
wide-researcher-1786007870-658c9fd5e090,2.499,79.118
deep-researcher-1786007870-80bf72d0a5ad,2.509,140.393
reviewer-1786007870-ab0f0e6c1e4d,2.522,97.483
data-analyst-1786007870-332349dc96df,2.543,93.836
wide-researcher-1786007870-cf46cbaed4d1,2.552,124.588
deep-researcher-1786007870-87b79a4f9535,2.562,48.224
reviewer-1786007870-be345df26c91,2.572,125.208
data-analyst-1786007870-a2b589fa6499,2.597,119.875
wide-researcher-1786007870-0bfeb550710a,2.607,84.059
deep-researcher-1786007870-81439e963ee3,2.617,43.204
reviewer-1786007870-46ed6d57e867,2.627,112.570
data-analyst-1786007870-45f9fdcc4fa6,2.652,111.850
wide-researcher-1786007870-556c1bd83750,2.663,64.481
deep-researcher-1786007870-82fd81028a72,2.677,53.009
reviewer-1786007870-4ee78591ef3c,2.683,113.798
data-analyst-1786007870-c0260d2aee26,2.713,102.822
wide-researcher-1786007870-02de79420369,2.719,59.940
deep-researcher-1786007870-5688c3f2ec44,2.733,125.956
reviewer-1786007870-493f410e313d,2.743,104.834
data-analyst-1786007870-5f4cb41d8e5d,2.764,103.787
wide-researcher-1786007870-32786084e233,2.778,89.733
deep-researcher-1786007870-943ead3ac9e5,2.788,79.323
reviewer-1786007870-fa3614a8e989,2.798,104.993
data-analyst-1786007870-23e4e9404c29,2.823,119.320
wide-researcher-1786007870-d0ca2fa96cab,2.833,127.479
deep-researcher-1786007870-221e0245a84b,2.843,92.558
reviewer-1786007870-47b361e9c903,2.853,121.164
data-analyst-1786007870-b67b83b6336d,2.879,119.631
wide-researcher-1786007870-d411f09d1158,2.890,104.150
deep-researcher-1786007870-235006b57573,2.900,49.080
reviewer-1786007870-871a2ae78fa0,2.911,94.567
data-analyst-1786007870-b62032ba2738,2.940,115.047
wide-researcher-1786007870-5a46726f4b9c,2.950,66.795
deep-researcher-1786007870-670dacec01ea,2.961,65.346
reviewer-1786007870-cce5eaef2c76,2.971,102.501
data-analyst-1786007870-1a9a9ea1e526,2.996,119.450
wide-researcher-1786007870-e80d52c6e33c,3.006,119.859
deep-researcher-1786007870-3cb2f6d2c637,3.016,69.926
reviewer-1786007870-8cdfad64be93,3.025,122.857
data-analyst-1786007870-f1e4668a7df3,3.050,122.554
wide-researcher-1786007870-78e7ea0970f0,3.060,51.268
deep-researcher-1786007870-cad7a5754761,3.069,41.305
reviewer-1786007870-54bb894f5aea,3.079,104.492
data-analyst-1786007870-b536a6afc3d5,3.104,103.120
wide-researcher-1786007870-40ce383575d4,3.110,139.296
deep-researcher-1786007870-69d831a5aeb6,3.124,68.771
reviewer-1786007870-906b82ab1747,3.134,105.169
data-analyst-1786007870-a939c6803561,3.160,121.256
wide-researcher-1786007870-4136c180996c,3.170,103.484
deep-researcher-1786007870-10fd2c7c26ff,3.181,92.701
reviewer-1786007870-6b7db9a08a3e,3.195,118.775
data-analyst-1786007870-c1d04f0036fb,3.220,111.217
wide-researcher-1786007871-86a15179fa20,3.230,34.345
deep-researcher-1786007871-ab248583b04e,3.240,87.797
reviewer-1786007871-8bad9e2de628,3.250,120.323
data-analyst-1786007871-c98c77ade1a4,3.275,102.123
wide-researcher-1786007871-1d4eb42e4017,3.285,103.072
deep-researcher-1786007871-283692af9d7c,3.295,119.335
reviewer-1786007871-fbdf6ed9b160,3.304,129.826
data-analyst-1786007871-87e3cfe242fd,3.328,121.602
wide-researcher-1786007871-73b2902e70e1,3.333,54.556
deep-researcher-1786007871-237d6f4c1299,3.347,125.775
reviewer-1786007871-86b7b7cba9b9,3.353,127.704
data-analyst-1786007871-5122327aee69,3.381,125.607
wide-researcher-1786007871-9140cee263d4,3.391,127.106
deep-researcher-1786007871-3b20fd4f76a9,3.401,67.095
reviewer-1786007871-f1404359b6fb,3.411,124.484
data-analyst-1786007871-119e0cc3652f,3.436,118.693
wide-researcher-1786007871-469be865194b,3.445,90.418
