run_id,start_seconds,end_seconds
wide-researcher-1786008805-e0fa68f8dbd6,1.840,65.238
deep-researcher-1786008805-ce368777f04a,1.848,25.126
reviewer-1786008805-237457cd28cc,1.862,61.439
data-analyst-1786008805-8343e065327b,1.886,51.381
wide-researcher-1786008805-911cb44a29de,1.896,63.401
deep-researcher-1786008805-0372da6203f8,1.906,25.141
reviewer-1786008805-e713a8750cf9,1.916,61.684
data-analyst-1786008805-f578c2b2e30c,1.941,53.357
wide-researcher-1786008805-87958382ef41,1.951,31.755
deep-researcher-1786008805-5418c514b427,1.961,25.157
reviewer-1786008805-4ef2256a2ce7,1.971,52.444
data-analyst-1786008805-b4422780febd,1.996,51.461
wide-researcher-1786008805-9239a5aff8f1,2.005,31.891
deep-researcher-1786008805-c7ad219ab8ea,2.015,25.199
reviewer-1786008805-e646fe81be5b,2.024,61.727
data-analyst-1786008805-7d0d65fd0d8b,2.049,53.389
wide-researcher-1786008805-bf59f3e24c5f,2.059,63.469
deep-researcher-1786008805-614484ca20e8,2.069,66.868
reviewer-1786008805-9d02ca9a87c6,2.079,52.494
data-analyst-1786008805-29ad423dcc4a,2.104,53.373
wide-researcher-1786008805-a182df976a45,2.114,65.323
deep-researcher-1786008805-0753b64d92e8,2.126,49.871
reviewer-1786008805-31b23049b149,2.139,61.748
data-analyst-1786008805-4cabd6d2120b,2.164,51.509
wide-researcher-1786008805-674da52a23b4,2.174,66.065
deep-researcher-1786008805-7989463b1901,2.185,49.744
reviewer-1786008805-dec28714a0be,2.195,62.484
data-analyst-1786008805-067f4e7f9795,2.220,53.507
wide-researcher-1786008805-83a47cf897c0,2.229,65.357
deep-researcher-1786008805-d5e44b57bc65,2.239,25.384
reviewer-1786008805-d07636486b63,2.249,61.927
data-analyst-1786008805-0fe59a5c2865,2.269,51.591
wide-researcher-1786008805-ee1f3a8456b0,2.281,25.400
deep-researcher-1786008805-dbd620fc5c86,2.291,25.352
reviewer-1786008805-b5845f6a865a,2.301,62.298
data-analyst-1786008805-4c025f681796,2.327,51.643
wide-researcher-1786008805-3675c13e460c,2.337,25.416
deep-researcher-1786008805-8fcdf9b662ba,2.348,72.403
reviewer-1786008805-ba1e6334c07b,2.358,62.676
data-analyst-1786008805-19b79a456950,2.382,53.672
wide-researcher-1786008805-a675b74b5974,2.393,65.426
deep-researcher-1786008805-3c4fc75dd853,2.403,72.365
reviewer-1786008805-b55a01a55fda,2.413,52.594
data-analyst-1786008805-aba770e09f5c,2.438,53.544
