elapsed_seconds,timestamp,cpu_percent,rss_mb,pss_mb,uss_mb,footprint_mb,lazy_free_mb,live_mb,active_runs
0.020,2026-08-06T02:26:17,0.00,18.812,,,8.563,0.000,8.563,0
0.573,2026-08-06T02:26:17,0.00,18.812,,,8.563,0.000,8.563,0
1.115,2026-08-06T02:26:18,0.00,18.812,,,8.563,0.000,8.563,0
1.674,2026-08-06T02:26:19,0.00,18.812,,,8.563,0.000,8.563,0
2.216,2026-08-06T02:26:19,0.82,47.312,,,37.000,0.109,36.891,21
2.761,2026-08-06T02:26:20,1.44,99.984,,,89.000,0.141,88.859,61
3.303,2026-08-06T02:26:20,1.50,151.531,,,142.000,0.094,141.906,101
3.852,2026-08-06T02:26:21,1.80,197.266,,,184.000,0.547,183.453,138
4.403,2026-08-06T02:26:21,1.82,233.312,,,221.000,0.047,220.953,177
4.947,2026-08-06T02:26:22,1.89,269.312,,,256.000,0.984,255.016,214
5.493,2026-08-06T02:26:22,2.14,308.438,,,296.000,0.391,295.609,255
6.038,2026-08-06T02:26:23,2.20,350.734,,,339.000,0.406,338.594,298
6.592,2026-08-06T02:26:23,2.42,391.219,,,378.000,0.141,377.859,338
7.146,2026-08-06T02:26:24,2.72,431.562,,,420.000,0.047,419.953,380
7.701,2026-08-06T02:26:25,2.77,461.219,,,448.000,0.812,447.188,422
8.255,2026-08-06T02:26:25,2.88,477.766,,,464.000,0.766,463.234,463
8.805,2026-08-06T02:26:26,3.08,496.297,,,480.000,3.500,476.500,504
9.360,2026-08-06T02:26:26,2.98,506.375,,,494.000,0.734,493.266,546
9.911,2026-08-06T02:26:27,3.41,521.266,,,508.000,0.453,507.547,587
10.461,2026-08-06T02:26:27,3.58,536.078,,,522.000,1.203,520.797,630
11.009,2026-08-06T02:26:28,3.44,546.953,,,532.000,2.391,529.609,669
11.559,2026-08-06T02:26:28,4.09,556.625,,,543.000,0.719,542.281,709
12.109,2026-08-06T02:26:29,4.66,568.312,,,554.000,1.672,552.328,747
12.659,2026-08-06T02:26:29,4.31,575.359,,,562.000,0.875,561.125,786
13.219,2026-08-06T02:26:30,5.29,587.219,,,574.000,0.406,573.594,828
13.774,2026-08-06T02:26:31,6.90,597.406,,,583.000,1.047,581.953,875
14.330,2026-08-06T02:26:31,7.19,606.438,,,592.000,1.453,590.547,917
14.878,2026-08-06T02:26:32,8.16,617.797,,,603.000,1.469,601.531,959
15.438,2026-08-06T02:26:32,7.75,624.812,,,611.000,0.594,610.406,998
15.986,2026-08-06T02:26:33,12.46,631.516,,,617.000,1.500,615.500,1000
16.535,2026-08-06T02:26:33,12.54,638.141,,,624.000,1.812,622.188,1000
17.087,2026-08-06T02:26:34,10.61,644.297,,,628.000,2.906,625.094,1000
17.641,2026-08-06T02:26:34,11.76,650.516,,,632.000,4.922,627.078,1000
18.195,2026-08-06T02:26:35,10.74,658.266,,,639.000,6.125,632.875,1000
18.752,2026-08-06T02:26:36,10.24,662.203,,,642.000,7.453,634.547,1000
19.302,2026-08-06T02:26:36,11.63,669.188,,,646.000,11.000,635.000,1000
19.855,2026-08-06T02:26:37,12.20,674.516,,,648.000,13.000,635.000,1000
20.410,2026-08-06T02:26:37,11.59,679.609,,,651.000,15.000,636.000,1000
20.959,2026-08-06T02:26:38,12.59,687.156,,,655.000,19.000,636.000,1000
21.504,2026-08-06T02:26:38,10.06,692.719,,,660.000,19.000,641.000,1000
22.049,2026-08-06T02:26:39,11.73,698.703,,,664.000,22.000,642.000,1000
22.602,2026-08-06T02:26:39,12.24,702.984,,,670.000,21.000,649.000,1000
23.159,2026-08-06T02:26:40,11.03,706.969,,,674.000,19.000,655.000,1000
23.716,2026-08-06T02:26:41,11.31,711.109,,,679.000,19.000,660.000,1000
24.269,2026-08-06T02:26:41,11.66,715.672,,,685.000,18.000,667.000,1000
24.824,2026-08-06T02:26:42,10.32,718.938,,,688.000,18.000,670.000,1000
25.378,2026-08-06T02:26:42,11.28,724.906,,,694.000,17.000,677.000,1000
25.939,2026-08-06T02:26:43,12.24,729.766,,,701.000,16.000,685.000,1000
26.495,2026-08-06T02:26:43,11.88,735.609,,,706.000,16.000,690.000,1000
27.048,2026-08-06T02:26:44,11.69,739.781,,,714.000,13.000,701.000,1000
27.607,2026-08-06T02:26:44,10.11,744.578,,,722.000,9.688,712.312,1000
28.162,2026-08-06T02:26:45,12.09,750.875,,,730.000,7.625,722.375,1000
28.715,2026-08-06T02:26:46,11.93,755.109,,,736.000,5.859,730.141,1000
29.263,2026-08-06T02:26:46,10.31,759.234,,,742.000,4.516,737.484,999
29.817,2026-08-06T02:26:47,10.88,764.234,,,749.000,2.328,746.672,999
30.367,2026-08-06T02:26:47,11.81,770.297,,,752.000,4.828,747.172,999
30.915,2026-08-06T02:26:48,9.04,774.812,,,758.000,3.781,754.219,999
31.476,2026-08-06T02:26:48,11.11,780.500,,,764.000,3.656,760.344,997
32.034,2026-08-06T02:26:49,10.40,786.891,,,769.000,4.797,764.203,1003
32.583,2026-08-06T02:26:49,10.75,792.344,,,772.000,7.422,764.578,983
33.141,2026-08-06T02:26:50,10.54,795.453,,,773.000,8.766,764.234,971
33.698,2026-08-06T02:26:51,9.78,799.656,,,776.000,10.000,766.000,961
34.265,2026-08-06T02:26:51,9.35,805.188,,,778.000,14.000,764.000,949
34.816,2026-08-06T02:26:52,10.28,809.094,,,781.000,15.000,766.000,946
