run_id,start_seconds,end_seconds
wide-researcher-1786006782-f264975dd7dc,1.827,82.563
deep-researcher-1786006782-df493908de51,1.836,75.830
reviewer-1786006782-f154e0c57231,1.927,202.738
data-analyst-1786006782-d9ee7ff4ab6f,1.957,244.871
wide-researcher-1786006782-f24ec69a7bbc,1.969,164.751
deep-researcher-1786006782-cae5a2b0d9cc,1.977,65.231
reviewer-1786006782-7c29696d4372,1.985,238.509
data-analyst-1786006782-a77003afe34d,2.011,245.293
wide-researcher-1786006782-17542dd0746b,2.023,117.589
deep-researcher-1786006782-855becbb3092,2.031,231.958
reviewer-1786006782-745a14889aed,2.039,247.208
data-analyst-1786006782-dcf148502831,2.068,165.548
wide-researcher-1786006782-5cb3946c8834,2.076,85.836
deep-researcher-1786006782-0e273d052885,2.089,243.904
reviewer-1786006782-f42c38d16afc,2.097,214.552
data-analyst-1786006782-c509e6f11197,2.122,240.377
wide-researcher-1786006782-e7160e3f3ef0,2.132,138.321
deep-researcher-1786006782-fc5ef861f16c,2.142,59.927
reviewer-1786006782-75e47523d349,2.152,187.383
data-analyst-1786006782-4f0c873181fc,2.178,160.662
wide-researcher-1786006782-efd84faee8c2,2.187,188.648
deep-researcher-1786006782-5c943270c419,2.197,266.497
reviewer-1786006782-692fd69fe45c,2.206,192.882
data-analyst-1786006782-c4a52d42b8a3,2.226,201.331
wide-researcher-1786006782-6d528280f561,2.236,120.206
deep-researcher-1786006782-a86a91a5826f,2.245,241.801
reviewer-1786006782-7680036815ad,2.255,183.721
data-analyst-1786006782-076697cc58fc,2.275,238.106
wide-researcher-1786006782-64178c4570a5,2.285,218.256
deep-researcher-1786006782-c8d950adea6e,2.291,218.117
reviewer-1786006782-a50d8f639697,2.305,235.086
data-analyst-1786006782-1307012a91fc,2.330,228.770
wide-researcher-1786006782-2e050075159b,2.340,224.022
deep-researcher-1786006782-676aa25792e3,2.351,93.097
reviewer-1786006782-01e5b2d1c972,2.358,181.258
data-analyst-1786006782-e0a50b8b13b6,2.388,220.646
wide-researcher-1786006782-e09ed2ecbabb,2.398,126.245
deep-researcher-1786006782-5b381c54cb94,2.409,129.482
reviewer-1786006782-6c09e6aecc73,2.419,226.850
data-analyst-1786006782-e6a7cd8832ce,2.444,227.195
wide-researcher-1786006782-ec219ef5f8a5,2.454,159.845
deep-researcher-1786006782-cb42ee545dd5,2.464,161.183
reviewer-1786006782-1fb6cde84eaf,2.474,242.653
data-analyst-1786006782-5e93babc8b9b,2.499,242.941
wide-researcher-1786006782-3cf17a8c3f18,2.509,172.917
deep-researcher-1786006782-f33ce3a5ce1c,2.519,183.119
reviewer-1786006782-0b0f4be2a627,2.530,240.555
data-analyst-1786006782-83fc852b852c,2.556,203.097
wide-researcher-1786006782-85a9bf02a53a,2.566,101.349
deep-researcher-1786006782-9538f4a0e06d,2.577,243.322
reviewer-1786006782-79f2a5514fe4,2.587,238.058
data-analyst-1786006782-d82087fc3a01,2.611,160.242
wide-researcher-1786006782-c918f7ad1883,2.621,105.465
deep-researcher-1786006782-e2f3889c0db6,2.632,242.022
reviewer-1786006782-c863bd0f80b4,2.639,237.155
data-analyst-1786006782-25c24ce552c3,2.668,175.967
wide-researcher-1786006782-0645c7bb624b,2.682,241.294
deep-researcher-1786006782-3cc3c2406a1e,2.692,128.796
reviewer-1786006782-518697b677b1,2.704,231.973
data-analyst-1786006782-4b3d2b56d90a,2.733,233.199
wide-researcher-1786006783-dd9c4703bb18,2.743,113.357
deep-researcher-1786006783-a9157177e1ce,2.754,137.746
reviewer-1786006783-b858ec7f4130,2.763,256.402
data-analyst-1786006783-f1ed50d68158,2.783,164.093
wide-researcher-1786006783-936d1b7d19df,2.793,160.103
deep-researcher-1786006783-a6bc22dbd04f,2.802,105.643
reviewer-1786006783-af0d9b1bcd9d,2.812,165.040
data-analyst-1786006783-37a1f583b83f,2.837,225.745
wide-researcher-1786006783-0001b811ec99,2.847,100.957
deep-researcher-1786006783-3d8ce6ae7335,2.857,262.132
reviewer-1786006783-19bbab0573da,2.867,187.184
data-analyst-1786006783-17f4f6502352,2.888,226.359
wide-researcher-1786006783-2ab8174c83dc,2.902,256.061
deep-researcher-1786006783-726cf0972663,2.913,241.037
reviewer-1786006783-135e7eb10007,2.924,211.688
data-analyst-1786006783-a6fc270d7fb0,2.948,240.184
wide-researcher-1786006783-a9c07d2b5f35,2.961,145.882
deep-researcher-1786006783-020f95f6a847,2.972,87.516
reviewer-1786006783-f629bea58c44,2.982,250.938
data-analyst-1786006783-0bd307eae610,3.008,244.979
wide-researcher-1786006783-10463ff6d252,3.018,99.327
deep-researcher-1786006783-cf48f71ac057,3.030,216.647
reviewer-1786006783-68bfc4236a97,3.044,186.896
data-analyst-1786006783-a302d9856f34,3.070,246.013
wide-researcher-1786006783-c5e43b581293,3.080,71.773
deep-researcher-1786006783-90bab8f88151,3.091,48.280
reviewer-1786006783-c098e0c8503c,3.102,241.849
data-analyst-1786006783-a3d5bdad0b38,3.129,239.950
wide-researcher-1786006783-ef870f267c5b,3.139,129.341
deep-researcher-1786006783-fd349b89775b,3.149,87.056
reviewer-1786006783-79d7e270848c,3.160,237.172
data-analyst-1786006783-94fdc3d1994d,3.185,158.272
wide-researcher-1786006783-d50129d7594c,3.195,138.634
deep-researcher-1786006783-0cc00104b126,3.206,242.151
reviewer-1786006783-3c4766a17fce,3.217,188.810
data-analyst-1786006783-b74a8477c465,3.239,202.891
wide-researcher-1786006783-be9e37efdd0e,3.248,54.644
deep-researcher-1786006783-819f7eed398a,3.259,99.466
reviewer-1786006783-209e530a18f8,3.270,198.632
data-analyst-1786006783-05d319303997,3.297,171.254
wide-researcher-1786006783-b7c6d645c78d,3.307,241.361
deep-researcher-1786006783-7da81c4149e8,3.320,62.324
reviewer-1786006783-cb38fb3faa39,3.329,176.114
data-analyst-1786006783-d2c40070b288,3.351,210.890
